Time,ID,Behaviour,Zone,Meerkat type,Close_neighbours,Distant_neighbours,Coordinates
8,2,Foraging,Foraging,Adult,{3;1;4},{3;1;5;4},[8892.663206972182;27136.89479519427;-11628.928243666887]
8,3,Foraging,Foraging,Adult,{1;4;2},{5;1;4;2},[7097.335249245167;27021.171056747437;-11036.751843214035]
8,4,Foraging,Foraging,Adult,{3;5;2},{0;3;5;2;1},[5294.928450657055;27224.905380420387;-10475.062297843397]
8,5,Foraging,Foraging,Adult,{4},{0;3;2;1;4},[2666.6771536506712;28327.117896944284;-9484.0476962775]
9,0,Foraging,Waiting Area,Adult,{},{5;4},[1065.2484352647443;31245.640552995726;-7622.484531074297]
9,1,Foraging,Foraging,Adult,{3;4;2},{3;5;4;2},[8927.77561096847;28946.503947392106;-10677.856590498239]
9,2,Foraging,Foraging,Adult,{3;1;4},{3;1;5;4},[9019.566084835678;27370.376842960715;-11547.073416523635]
9,3,Foraging,Foraging,Adult,{1;4;2},{5;1;4;2},[7097.335249245167;27021.171056747437;-11036.751843214035]
9,4,Foraging,Foraging,Adult,{3;1;5;2},{0;3;5;2;1},[5279.770505339373;27427.032203165814;-10395.165760618635]
9,5,Foraging,Foraging,Adult,{4},{0;3;2;1;4},[3137.4310671030544;28404.81867844984;-9539.53840252757]
10,0,Foraging,Waiting Area,Adult,{},{3;1;4},[1931.9960585325025;31371.290428036824;-7645.443188787438]
10,1,Foraging,Waiting Area,Adult,{3;4;2},{0;3;4;2},[7681.872307887301;29006.55033017695;-10327.362849261612]
10,2,Foraging,Foraging,Adult,{3;1},{3;1;4},[9154.455885410309;27530.280101656914;-11516.027777910233]
10,3,Foraging,Foraging,Adult,{1;4;2},{0;1;4;2},[7097.335249245167;27021.171056747437;-11036.751843214035]
10,4,Foraging,Foraging,Adult,{3;1},{0;1;3;2},[5208.611728217453;27422.685002774;-10383.14557287097]
11,0,Foraging,Waiting Area,Adult,{},{3;1;4},[2433.5237908288836;31403.153293937445;-7721.9407270886]
11,1,Foraging,Waiting Area,Adult,{3;4;2},{0;3;4;2},[7058.442867040634;29137.37439873442;-10109.449940400198]
11,2,Foraging,Foraging,Adult,{3;1},{3;1;4},[9192.144624114037;27535.871526122093;-11525.71140947938]
11,3,Foraging,Foraging,Adult,{1;4;2},{0;1;4;2},[7082.808895003982;26978.771349400282;-11055.704531358555]
11,4,Foraging,Foraging,Adult,{3;1},{0;1;3;2},[5179.902906961739;27307.70139136538;-10411.769628753886]
12,0,Foraging,Waiting Area,Adult,{},{3;1;4;7},[2820.2337637026794;31423.15404896438;-7780.544477511197]
12,1,Foraging,Waiting Area,Adult,{3;4;2},{0;3;2;7;4},[7013.428951100446;29227.705949621275;-10052.711504526436]
12,2,Foraging,Foraging,Adult,{3;1},{3;1;4;7},[9272.331068795174;27553.345431894064;-11546.546641705558]
12,3,Foraging,Foraging,Adult,{1;4;2},{0;2;7;1;4},[7121.3668328896165;26990.078513145447;-11066.420811116695]
12,4,Foraging,Foraging,Adult,{3;1;7},{0;3;2;7;1},[5166.632692910731;27255.105651564896;-10427.711312215775]
12,7,Foraging,Foraging,Adult,{4},{0;3;2;1;4},[3096.2741881974507;24794.152804311365;-10757.295197985135]
13,0,Foraging,Waiting Area,Adult,{},{3;1;4},[2479.3187518212944;31438.408510789275;-7697.106444269419]
13,1,Foraging,Waiting Area,Adult,{3;4;2},{0;3;4;2},[6932.021237913519;29327.39967871271;-9992.336438546889]
13,2,Foraging,Foraging,Adult,{3;1},{3;1;4},[9312.430213585496;27564.624193504453;-11557.28435563296]
13,3,Foraging,Foraging,Adult,{1;4;2},{0;1;4;2},[7143.804693721235;26954.54129305482;-11094.62132692337]
13,4,Foraging,Foraging,Adult,{3;1},{0;1;3;2},[5141.1256209407;27162.812212828547;-10463.960159355775]
14,0,Foraging,Waiting Area,Adult,{},{1;7},[1046.153508555668;31121.07032297924;-7707.1743102739565]
14,1,Foraging,Waiting Area,Adult,{3;2},{0;3;7;2},[6903.378228962421;29470.421159766614;-9913.426573127508]
14,2,Foraging,Foraging,Adult,{3;1},{3;1;7},[9391.323273099959;27579.677245505154;-11577.447599850595]
14,3,Foraging,Foraging,Adult,{1;2},{1;7;2},[7143.804693721235;26954.54129305482;-11094.62132692337]
14,7,Foraging,Foraging,Adult,{},{0;1;3;2},[2623.3399082683027;24588.2227909863;-10700.706474795938]
15,0,Foraging,Waiting Area,Adult,{},{1;7},[739.7440379562904;31104.076757531613;-7663.703991944902]
15,1,Foraging,Waiting Area,Adult,{3;2},{0;3;7;2},[6917.534821005538;29516.416669920087;-9891.37559826672]
15,2,Foraging,Foraging,Adult,{3;1},{3;1;7},[9528.872364997864;27651.425224781036;-11590.904104351997]
15,3,Foraging,Foraging,Adult,{1;2},{1;7;2},[7125.400030198973;26898.387439208105;-11108.325501956046]
15,7,Foraging,Foraging,Adult,{},{0;1;3;2},[2577.767100257799;24676.27578946203;-10663.351154528558]
16,0,Foraging,Waiting Area,Adult,{},{1;7},[657.9647639057366;31068.373361432925;-7684.668897644151]
16,1,Foraging,Waiting Area,Adult,{3;2},{0;3;7;2},[6950.260696781799;29621.611292473972;-9848.60227566585]
16,2,Foraging,Foraging,Adult,{3;1},{3;1;7},[9858.37361194659;27913.15516453609;-11552.203133426607]
16,3,Foraging,Foraging,Adult,{1;2},{1;7;2},[7088.267645360902;26891.863357387483;-11098.459448413923]
16,7,Foraging,Foraging,Adult,{},{0;1;3;2},[2595.8615521434695;24777.605187416077;-10638.432827971876]
17,0,Foraging,Waiting Area,Adult,{},{1;7},[797.6718085936736;30998.497494947165;-7763.781817840412]
17,1,Foraging,Waiting Area,Adult,{3;2},{0;3;7;2},[6981.226465687156;29722.09982997179;-9804.750503957272]
17,2,Foraging,Foraging,Adult,{3;1},{3;1},[9981.375431455672;28036.202893212438;-11541.185773551464]
17,3,Foraging,Foraging,Adult,{1;2},{1;7;2},[6977.601869255304;26870.14416050911;-11072.100791215897]
17,7,Foraging,Foraging,Adult,{},{0;1;3},[2614.585129553918;24878.056064341217;-10614.835603572428]
18,0,Foraging,Waiting Area,Adult,{},{3;1;6;7},[1013.3133925033035;30929.867128569633;-7854.025839978363]
18,1,Foraging,Waiting Area,Adult,{3;2},{0;3;6;2;7},[6995.854202585295;29763.688243679702;-9780.818979389966]
18,2,Foraging,Foraging,Adult,{3;1},{3;1;6},[10084.554474066943;28103.89202257991;-11544.383241929114]
18,3,Foraging,Foraging,Adult,{1;6;2},{0;6;2;7;1},[6920.820008405484;26796.930837377906;-11071.617761932313]
18,6,Foraging,Foraging,Adult,{3;7},{0;3;2;7;1},[4361.985778356902;25644.411855775863;-10813.757491067052]
18,7,Foraging,Foraging,Adult,{6},{0;1;6;3},[2646.8972630223725;24881.880214476958;-10620.527012174018]
19,0,Foraging,Waiting Area,Adult,{},{3;1;6;7},[1325.9804593892768;30543.926036149263;-8189.214340232313]
19,1,Foraging,Waiting Area,Adult,{3},{0;3;6;2;7},[7062.975757583976;29856.061411209404;-9740.135479588062]
19,2,Foraging,Foraging,Adult,{3},{3;1;6},[10224.410463258624;28080.137390762568;-11602.23306593299]
19,3,Foraging,Foraging,Adult,{1;6;2},{0;6;2;7;1},[6886.462137296796;26796.662006653845;-11065.822639239952]
19,6,Foraging,Foraging,Adult,{3;7},{0;3;2;7;1},[4331.007850995753;25792.336343374103;-10760.545535694808]
19,7,Foraging,Foraging,Adult,{6},{0;1;6;3},[2636.6825085941236;24831.749265650287;-10632.955469078384]
20,0,Foraging,Waiting Area,Adult,{5},{3;5;6;7;1},[3251.178526716307;30844.341571502388;-8413.712049670517]
20,1,Foraging,Waiting Area,Adult,{3},{0;3;5;6;2;7},[7131.845298647881;29954.935851454735;-9699.592655681074]
20,2,Foraging,Foraging,Adult,{},{3;1;6},[10537.633811376989;28201.177448391914;-11664.274297431111]
20,3,Foraging,Foraging,Adult,{1;6},{0;5;6;2;7;1},[6800.093694858253;26740.35701939836;-11066.337169228122]
20,5,Foraging,Foraging,Adult,{0;6;7},{0;3;6;7;1},[1796.268994897604;27869.551288604736;-9472.901685714722]
20,6,Foraging,Foraging,Adult,{3;5;7},{0;3;5;2;7;1},[4490.402938954532;25913.44275946915;-10762.120171044022]
20,7,Foraging,Foraging,Adult,{5;6},{0;3;5;6;1},[2660.4710319824517;24785.278465546668;-10651.837966538966]
21,0,Low sitting/standing (stationary),Waiting Area,Adult,{},{3;5;6;7;1},[3216.8910372145474;30704.046661555767;-8529.59996573627]
21,1,Foraging,Waiting Area,Adult,{3},{0;3;5;6;2;7},[7131.845298647881;29954.935851454735;-9699.592655681074]
21,2,Foraging,Foraging,Adult,{},{3;1;6},[10665.564701769501;28236.915478810668;-11700.828747205436]
21,3,Foraging,Foraging,Adult,{1;6},{0;5;6;2;7;1},[6751.260695556179;26592.627430588007;-11113.135375896469]
21,5,Foraging,Foraging,Adult,{6;7},{0;3;6;7;1},[1214.2989924619906;27370.736055217683;-9552.565649412572]
21,6,Foraging,Foraging,Adult,{3;5;7},{0;3;5;2;7;1},[4636.234003220685;25968.40187836811;-10771.55000063032]
21,7,Foraging,Foraging,Adult,{5;6},{0;3;5;6;1},[2650.230843378231;24734.629348106682;-10664.199491381645]
22,0,Low sitting/standing (stationary),Waiting Area,Adult,{},{3;5;6;7},[3387.5201285518706;30779.614032298326;-8493.654139846563]
22,2,Foraging,Foraging,Adult,{},{3;6},[10665.564701769501;28236.915478810668;-11700.828747205436]
22,3,Foraging,Foraging,Adult,{6},{0;5;6;2;7},[6518.254660952836;26496.26554608345;-11073.669875264168]
22,5,Foraging,Foraging,Adult,{7},{0;6;3;7},[1248.5284165577032;27361.893927939236;-9553.952350206673]
22,6,Foraging,Foraging,Adult,{3;7},{0;3;5;2;7},[4862.761767817661;26086.507196463645;-10782.836345339194]
22,7,Foraging,Foraging,Adult,{5;6},{0;5;6;3},[2631.4933081709314;24636.73937197961;-10689.288680178113]
23,0,Low sitting/standing (stationary),Waiting Area,Adult,{},{5;6;7},[3453.8214423283935;30737.042709708214;-8531.544040456414]
23,2,Foraging,Foraging,Adult,{},{6},[10579.4317070432;28212.75977943465;-11675.222653316334]
23,5,Foraging,Foraging,Adult,{7},{0;6;7},[572.5743415092002;26773.16276116669;-9654.512689836323]
23,6,Moving,Foraging,Adult,{7},{0;5;7;2},[5526.891495669261;26454.137727707624;-10815.426858391613]
23,7,Foraging,Foraging,Adult,{5;6},{0;5;6},[2623.3399082683027;24588.2227909863;-10700.706474795938]
24,0,Low sitting/standing (stationary),Waiting Area,Adult,{},{5;6;7},[3529.824159210548;30733.748392805457;-8542.414100684226]
24,2,Foraging,Foraging,Adult,{},{6},[10703.625293221325;28325.81493071094;-11659.606317287311]
24,5,Foraging,Foraging,Adult,{7},{0;6;7},[105.19827470154269;26752.634540081024;-9584.934569321573]
24,6,Moving,Foraging,Adult,{},{0;5;7;2},[6743.547933869995;27324.23142357543;-10786.753172626719]
24,7,Foraging,Foraging,Adult,{5},{0;5;6},[2727.545304100029;24988.52914787829;-10608.22222321108]
25,0,Foraging,Waiting Area,Adult,{},{5;6;7},[3604.97374668275;30738.580396307632;-8554.90187024232]
25,2,Foraging,Foraging,Adult,{},{6},[10830.581680469215;28443.07030134648;-11645.17600732483]
25,5,Foraging,Foraging,Adult,{7},{0;6;7},[40.11269129079301;26755.800670206547;-9576.69993788004]
25,6,Foraging,Foraging,Adult,{},{0;5;7;2},[6959.906919673085;27456.89394426346;-10796.048684090376]
25,7,Foraging,Foraging,Adult,{5},{0;5;6},[2632.9447588007897;24978.973999381065;-10590.876180998981]
26,0,Foraging,Waiting Area,Adult,{},{3;5;6;7},[3881.363319572527;30933.2277543135;-8445.488213436678]
26,2,Foraging,Foraging,Adult,{},{3;6},[10996.77316347044;28731.09380915761;-11535.607521132566]
26,3,Foraging,Foraging,Adult,{6;7},{0;5;6;2;7},[5770.3084108792245;25899.40133933723;-11078.155761666596]
26,5,Foraging,Foraging,Adult,{7},{0;6;3;7},[6.098517972648551;26750.310201898217;-9571.684467758983]
26,6,Foraging,Foraging,Adult,{3},{0;3;5;2;7},[6918.665046286304;27546.18808909692;-10745.126742353663]
26,7,Foraging,Foraging,Adult,{3;5},{0;5;6;3},[2536.2768470142037;24969.080645248294;-10572.04442923516]
27,0,Foraging,Waiting Area,Adult,{},{3;5;6;7},[3824.0266245789826;31008.887019716203;-8377.741361256689]
27,3,Foraging,Foraging,Adult,{6;7},{0;5;6;7},[5909.465595006943;25923.855387687683;-11110.909832954407]
27,5,Foraging,Foraging,Adult,{7},{0;6;3;7},[346.208392867964;26505.625081487;-9705.845524622127]
27,6,Foraging,Foraging,Adult,{3},{0;5;3;7},[6745.944546163082;27666.833822488785;-10645.839920043945]
27,7,Foraging,Foraging,Adult,{3;5},{0;5;6;3},[2499.347722608596;25112.743932455778;-10520.59016944468]
28,0,Foraging,Waiting Area,Adult,{},{5;6;7},[3861.9937516283244;31010.84671864286;-8383.14128945209]
28,2,Foraging,Foraging,Adult,{},{6},[11654.235916523263;28900.765674456954;-11676.467094084248]
28,5,Foraging,Foraging,Adult,{7},{0;6;7},[997.4672917024;26983.69537334144;-9641.735648039728]
28,6,Foraging,Foraging,Adult,{},{0;5;7;2},[6024.478169709444;27480.83965396881;-10535.870420098305]
28,7,Foraging,Foraging,Adult,{5},{0;5;6},[2404.0054561616853;25103.48906636238;-10503.342421352863]
29,0,Foraging,Waiting Area,Adult,{6},{5;6;7},[4094.646989071509;30882.130927985534;-8542.195207755081]
29,2,Foraging,Foraging,Adult,{},{6},[11720.439642813057;28876.69324376434;-11722.260637626052]
29,5,Foraging,Foraging,Adult,{7},{0;6;7},[1173.3400220880285;27320.335174039006;-9566.58566045016]
29,6,Foraging,Foraging,Adult,{0},{0;5;7;2},[5563.549700677395;27829.81283995509;-10282.169039353728]
29,7,Foraging,Foraging,Adult,{5},{0;5;6},[2307.2114496855065;25080.08923402056;-10480.009912906215]
30,0,Foraging,Waiting Area,Adult,{6},{3;5;6;2;7},[5337.955512903631;31096.40898117423;-8618.214136108756]
30,2,Foraging,Foraging,Adult,{},{0;6;3},[11851.940739139915;29075.38821240887;-11652.482462465763]
30,3,Foraging,Foraging,Adult,{6},{0;5;6;2;7},[6046.3077393760905;26270.062068648636;-11014.382135959342]
30,5,Foraging,Foraging,Adult,{7},{0;6;3;7},[1417.1369351223111;26615.366155833006;-9818.516663596034]
30,6,Foraging,Foraging,Adult,{0;3},{0;3;5;2;7},[5446.942940828856;27917.08535081148;-10217.181884060614]
30,7,Foraging,Foraging,Adult,{5},{0;5;6;3},[2210.195552763529;25066.14282619208;-10458.549099773169]
31,0,Foraging,Waiting Area,Adult,{6},{3;5;6;2;7},[5388.788938999176;30879.056222200394;-8810.794709026814]
31,2,Foraging,Foraging,Adult,{},{0;6;3},[11401.265429273248;28861.251228921115;-11615.823732838035]
31,3,Foraging,Foraging,Adult,{6},{0;5;6;2;7},[5976.598077633418;26262.110025357455;-10999.744887221605]
31,5,Foraging,Foraging,Adult,{7},{0;6;3;7},[1414.9214402714279;26344.95361277461;-9897.621284343302]
31,6,Foraging,Foraging,Adult,{0;3},{0;3;5;2;7},[5383.184587515891;27811.16586919129;-10246.12463452667]
31,7,Foraging,Foraging,Adult,{5},{0;5;6;3},[2114.888970467262;25052.064710587263;-10439.198070652783]
32,0,Foraging,Waiting Area,Adult,{6},{3;5;6;2;7},[5601.496127454564;31085.827189017087;-8695.4554351829]
32,2,Foraging,Foraging,Adult,{},{0;6;3},[11463.01579853613;28822.974746944383;-11654.569543652236]
32,3,Foraging,Foraging,Adult,{6},{0;5;6;2;7},[5925.347200751305;26202.632660984993;-11004.979131519794]
32,5,Foraging,Foraging,Adult,{7},{0;6;3;7},[1469.9296822547913;26515.628420591354;-9860.041535913944]
32,6,Foraging,Foraging,Adult,{0;3},{0;3;5;2;7},[5454.141890980303;27815.91300329566;-10260.72178953886]
32,7,Foraging,Foraging,Adult,{5},{0;5;6;3},[2019.592761417618;25042.97029913962;-10422.083777669817]
33,0,Foraging,Waiting Area,Adult,{6},{3;5;6;2;7},[5959.442394139245;31133.904580680653;-8760.755138020031]
33,2,Foraging,Foraging,Adult,{},{0;6;3},[11523.247929420322;28783.44797834009;-11692.486798733473]
33,3,Foraging,Foraging,Adult,{6},{0;5;6;2;7},[5889.863168306649;26194.916143529117;-10996.188317041844]
33,5,Foraging,Foraging,Adult,{7},{0;6;3;7},[1532.084485691972;26727.050649106503;-9803.538623347878]
33,6,Foraging,Foraging,Adult,{0;3},{0;3;5;2;7},[5599.769060546532;27835.70215364918;-10290.240882558748]
33,7,Foraging,Foraging,Adult,{5},{0;5;6;3},[1956.8060201182961;25038.040100343525;-10410.804931484163]
34,0,Foraging,Waiting Area,Adult,{},{3;5;6;2},[6408.421889229212;31465.28590938449;-8628.13756841328]
34,2,Foraging,Foraging,Adult,{},{0;6;3},[11805.164962679148;28806.014114219695;-11794.994630260393]
34,3,Foraging,Foraging,Adult,{6},{0;5;6;2;7},[5820.709579141345;26188.207578793168;-10982.11222582683]
34,5,Foraging,Foraging,Adult,{7},{0;6;3;7},[1536.2395074584056;26997.864105299115;-9721.082816652954]
34,6,Foraging,Foraging,Adult,{3},{0;3;5;2;7},[5709.238343685865;27849.238497555256;-10311.604857951403]
34,7,Foraging,Foraging,Adult,{5},{3;5;6},[1956.8060201182961;25038.040100343525;-10410.804931484163]
35,0,Foraging,Waiting Area,Adult,{},{3;5;6;2},[6673.587126493454;31436.870698958635;-8703.160667836666]
35,2,Foraging,Foraging,Adult,{},{0;6;3},[12925.173299908638;28764.124079689384;-12365.972082138062]
35,3,Foraging,Foraging,Adult,{6},{0;5;6;2;7},[5787.841640271246;26188.663653336465;-10976.749221820384]
35,5,Foraging,Foraging,Adult,{7},{0;6;3;7},[1445.1597212851048;27318.170355796814;-9603.351958990097]
35,6,Foraging,Foraging,Adult,{3},{0;3;5;2;7},[5802.540886335075;27807.578818164766;-10350.581083156168]
35,7,Foraging,Foraging,Adult,{5},{3;5;6},[1956.8060201182961;25038.040100343525;-10410.804931484163]
36,0,Foraging,Waiting Area,Adult,{},{3;5;6;2},[6926.184614056721;31369.286784909666;-8805.566039126366]
36,2,Foraging,Foraging,Adult,{},{0;6;3},[12428.151904813945;28558.496620818973;-12275.422327511013]
36,3,Foraging,Foraging,Adult,{6;7},{0;5;6;2;7},[5754.805798185989;26189.139826288447;-10971.274540009908]
36,5,Foraging,Foraging,Adult,{7},{0;6;3;7},[1440.3751221237471;27536.468629647046;-9530.815117642283]
36,6,Foraging,Foraging,Adult,{3},{0;3;5;2;7},[5743.3878398016095;27844.80909343064;-10315.872056990862]
36,7,Foraging,Foraging,Adult,{3;5},{3;5;6},[1987.1886310914997;25039.011192306876;-10416.351927857846]
37,0,Foraging,Waiting Area,Adult,{},{3;5;6;2},[7075.127593206707;31464.903300605714;-8770.873861727305]
37,2,Foraging,Foraging,Adult,{},{0;6;3},[11361.34861707408;27852.870009979233;-12251.55457205046]
37,3,Foraging,Foraging,Adult,{6},{0;5;6;2;7},[5837.517107853666;26248.33478963375;-10971.409871719778]
37,5,Foraging,Foraging,Adult,{7},{0;6;3;7},[1489.5273366570473;27639.331204414368;-9499.493967533112]
37,6,Foraging,Foraging,Adult,{3},{0;3;5;2;7},[5743.3878398016095;27844.80909343064;-10315.872056990862]
37,7,Foraging,Foraging,Adult,{5},{3;5;6},[2019.592761417618;25042.97029913962;-10422.083777669817]
38,0,Foraging,Waiting Area,Adult,{},{3;5;6;2},[7034.342384126037;31459.66233897209;-8762.74148926884]
38,2,Foraging,Foraging,Adult,{},{0;6;3},[10871.68741580844;27770.59443938732;-12085.590589910746]
38,3,Foraging,Foraging,Adult,{6},{0;5;6;2;7},[5837.517107853666;26248.33478963375;-10971.409871719778]
38,5,Foraging,Foraging,Adult,{7},{0;6;3;7},[1466.1138546171132;27992.46358935535;-9393.728887740523]
38,6,Foraging,Foraging,Adult,{3},{0;3;5;2;7},[5599.769060546532;27835.70215364918;-10290.240882558748]
38,7,Foraging,Foraging,Adult,{5},{3;5;6},[2019.592761417618;25042.97029913962;-10422.083777669817]
39,0,Foraging,Waiting Area,Adult,{},{3;5;6;2},[7142.171968463808;31551.91593691334;-8721.580558897927]
39,2,Foraging,Foraging,Adult,{},{0;6;3},[9914.1695763655;27521.920074380934;-11809.838024606928]
39,3,Foraging,Foraging,Adult,{6;7},{0;5;6;2;7},[5754.805798185989;26189.139826288447;-10971.274540009908]
39,5,Foraging,Foraging,Adult,{7},{0;6;3;7},[1555.3804737697355;27879.465887207538;-9442.144812082872]
39,6,Foraging,Foraging,Adult,{3},{0;3;5;2;7},[5527.262240057811;27824.13027355075;-10274.179275568575]
39,7,Foraging,Foraging,Adult,{3;5},{3;5;6},[2052.1590229640715;25046.78611717373;-10427.758781827986]
40,0,Foraging,Waiting Area,Adult,{},{3;5;2},[6417.322667717934;31745.330362319946;-8411.91552245617]
40,2,Foraging,Foraging,Adult,{3},{0;5;3;7},[8979.548779249191;26995.793271005154;-11743.191511824727]
40,3,Foraging,Foraging,Adult,{7;2},{0;5;7;2},[5754.805798185989;26189.139826288447;-10971.274540009908]
40,5,Foraging,Foraging,Adult,{7},{0;3;7;2},[1486.2278469866142;27880.16041022539;-9432.482869774103]
40,7,Foraging,Foraging,Adult,{3;5},{3;5;2},[2082.891765038017;25048.454168632627;-10433.60282054171]
41,0,Foraging,Waiting Area,Adult,{},{3;5;6;2;7},[4821.038541593589;31897.394056506455;-7888.126754468307]
