Time,ID,Behaviour,Zone,Meerkat type,Close_neighbours,Distant_neighbours,Coordinates
3,6,None,Right Sticks Area,Pup,{5},{5},[16585.783518455923;61666.38572694361;-14511.831599351019]
3,7,None,Background,Pup,{},{},[11757.688235979527;55203.79913252592;-12477.66511016339]
3,8,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17520.085801705718;64989.94054496288;-32683.35532023199]
4,0,Dig burrow,Sand Area,Adult,{},{},[-35782.752593919635;66235.51191014051;19931.99764996022]
4,1,High sitting/standing (Vigilant),Sand Area,Adult,{},{},[-53156.29784929752;62642.58183717728;24257.735391259193]
4,2,Low sitting/standing (stationary),Right Sand Area,Adult,{},{},[138147.3547000885;92936.76026058197;1046.8448652476072]
4,5,None,Right Sticks Area,Pup,{},{6},[16340.300402879715;62136.75043898821;-13612.771859936416]
4,6,None,Right Sticks Area,Pup,{7},{5;7},[13746.407414257526;54694.43305031955;-12951.65473550558]
4,7,None,Background,Pup,{6},{6},[11757.688235979527;55203.79913252592;-12477.66511016339]
4,8,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17520.085801705718;64989.94054496288;-32683.35532023199]
5,0,Dig burrow,Sand Area,Adult,{},{},[-36271.315324410796;66035.18163272738;19892.305097445846]
5,1,High sitting/standing (Vigilant),Sand Area,Adult,{},{},[-53046.98818343878;62685.24359750748;24730.268695563078]
5,2,Low sitting/standing (stationary),Right Sand Area,Adult,{},{},[97564.79078638554;66168.60787510872;717.4312091274187]
5,3,High sitting/standing (Vigilant),Right Sticks Area,Adult,{6;7},{5;6;7},[13451.988861724734;56614.48149448633;-12278.933856397867]
5,5,None,Right Sticks Area,Pup,{},{3},[16340.300402879715;62136.75043898821;-13612.771859936416]
5,6,None,Background,Pup,{3;7},{3;7},[13246.148629076779;53772.59006820619;-12802.4369668141]
5,7,None,Background,Pup,{3;6},{3;6},[11757.688235979527;55203.79913252592;-12477.66511016339]
5,8,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17520.085801705718;64989.94054496288;-32683.35532023199]
6,0,Dig burrow,Sand Area,Adult,{},{},[-35521.02270808816;66321.72878044844;19856.680873960257]
6,1,Moving,Sand Area,Adult,{},{},[-52908.603439211845;62750.97044426203;24930.928234912455]
6,2,Low sitting/standing (stationary),Right Sand Area,Adult,{},{},[91635.3807939887;62234.991648525;575.3781142823864]
6,3,High sitting/standing (Vigilant),Right Sticks Area,Adult,{6;7},{5;6;7},[13451.988861724734;56614.48149448633;-12278.933856397867]
6,5,None,Right Sticks Area,Pup,{},{3},[16340.300402879715;62136.75043898821;-13612.771859936416]
6,6,None,Background,Pup,{3;7},{3;7},[12955.575121492147;53687.59280464053;-12853.641559287906]
6,7,None,Background,Pup,{3;6},{3;6},[11757.688235979527;55203.79913252592;-12477.66511016339]
6,8,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17520.085801705718;64989.94054496288;-32683.35532023199]
7,0,Dig burrow,Sand Area,Adult,{},{},[-35896.79301100969;66160.30172967911;19555.022184610367]
7,1,Dig burrow,Sand Area,Adult,{},{},[-50471.34906743467;62581.466663226485;18870.48453847319]
7,2,Low sitting/standing (stationary),Right Sand Area,Adult,{},{},[91691.17104454339;62356.28605093807;471.56170354480855]
7,3,High sitting/standing (Vigilant),Right Sticks Area,Adult,{7},{5;6;7},[13725.181561956182;56561.1707778573;-12264.141681611538]
7,5,None,Right Sticks Area,Pup,{},{3},[16511.06672527641;62186.12478390336;-13621.877534953877]
7,6,None,Background,Pup,{7},{3;7},[8399.838278904557;53795.63858962059;-12620.421265810728]
7,7,None,Background,Pup,{3;6},{3;6},[11757.688235979527;55203.79913252592;-12477.66511016339]
7,8,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17520.085801705718;64989.94054496288;-32683.35532023199]
8,0,Moving,Sand Area,Adult,{},{},[-36246.45437502861;65881.4136942029;18681.870698973536]
8,1,Dig burrow,Sand Area,Adult,{},{},[-50168.05836704746;62782.60846377164;20898.25800461881]
8,2,Low sitting/standing (stationary),Right Sand Area,Adult,{},{},[91558.6938662529;62348.44649386406;366.6523043299094]
8,3,Interact with pup,Right Sticks Area,Adult,{5},{5;7},[15769.04416102916;61799.7177939564;-13312.706460069865]
8,4,Carry pup,Mound,Adult,{6},{6},[3451.6973517625593;58832.245466157794;-13584.886886093765]
8,5,None,Right Sticks Area,Pup,{3},{3},[16511.06672527641;62186.12478390336;-13621.877534953877]
8,6,None,Mound,Pup,{4},{4},[1831.106205913704;59253.94895944744;-14546.516132416204]
8,7,None,Background,Pup,{},{3},[11757.688235979527;55203.79913252592;-12477.66511016339]
8,8,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17520.085801705718;64989.94054496288;-32683.35532023199]
9,9,Dig burrow,Sand Area,Adult,{},{0},[-40022.09664237499;64971.72585302591;19834.117580235004]
9,0,High sitting/standing (Vigilant),Sand Area,Adult,{},{9},[-35835.48386310786;65734.2805404365;15802.867986693978]
9,1,Dig burrow,Sand Area,Adult,{},{},[-50168.05836704746;62782.60846377164;20898.25800461881]
9,2,Low sitting/standing (stationary),Right Sand Area,Adult,{},{},[91099.29913894832;62294.050321187824;253.26578226346464]
9,5,None,Right Sticks Area,Pup,{},{},[16520.222432861105;62243.16668295488;-13553.257449966855]
9,7,None,Right Sticks Area,Pup,{},{},[11803.715669190511;55429.84060250968;-12460.881901623681]
9,8,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17520.085801705718;64989.94054496288;-32683.35532023199]
10,9,Dig burrow,Sand Area,Adult,{},{0},[-36946.24570273608;65822.80694824457;19767.836328662932]
10,0,Low sitting/standing (stationary),Sand Area,Adult,{},{9},[-33329.27010355517;66401.90903797;13805.649041135795]
10,1,Moving,Sand Area,Adult,{},{},[-45724.639485895634;63396.067201435566;18586.68185272813]
10,5,None,Right Sticks Area,Pup,{},{},[16520.222432861105;62243.16668295488;-13553.257449966855]
10,7,None,Right Sticks Area,Pup,{},{},[11803.715669190511;55429.84060250968;-12460.881901623681]
10,8,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17520.085801705718;64989.94054496288;-32683.35532023199]
11,9,Dig burrow,Sand Area,Adult,{},{1},[-37832.095655307174;65572.01458886266;19910.5727641657]
11,0,Low sitting/standing (stationary),Sand Area,Adult,{},{},[-32828.36264024675;66487.85531407595;13205.332736380398]
11,1,Low sitting/standing (stationary),Sand Area,Adult,{},{9},[-42220.25137230754;63975.42441365123;15325.701937578619]
11,3,Low sitting/standing (stationary),Right Sticks Area,Adult,{7},{5;7},[13585.486080884933;57224.66648745537;-12195.99585801363]
11,5,None,Right Sticks Area,Pup,{},{3},[16432.212819993496;62207.419140815735;-13547.840222477913]
11,7,None,Right Sticks Area,Pup,{3},{3},[11803.715669190511;55429.84060250968;-12460.881901623681]
11,8,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17520.085801705718;64989.94054496288;-32683.35532023199]
12,9,Dig burrow,Sand Area,Adult,{},{1},[-39829.12231248617;65063.42967456579;20299.394698038697]
12,0,Dig burrow,Sand Area,Adult,{},{},[-25941.462383702397;68827.71579267085;12041.777872046456]
12,1,Low sitting/standing (stationary),Sand Area,Adult,{},{9},[-42892.25462359935;63759.62009448558;15210.895023176447]
12,3,Interact with pup,Right Sticks Area,Adult,{7},{5;7},[14367.320382412523;57490.197757162154;-12170.943538254127]
12,5,None,Right Sticks Area,Pup,{},{3},[16432.212819993496;62207.419140815735;-13547.840222477913]
12,7,None,Right Sticks Area,Pup,{3},{3},[11803.715669190511;55429.84060250968;-12460.881901623681]
12,8,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17520.085801705718;64989.94054496288;-32683.35532023199]
13,9,Dig burrow,Sand Area,Adult,{},{1},[-40210.55534683168;64974.47614980489;20473.790256064385]
13,0,Dig burrow,Sand Area,Adult,{},{},[-26366.107480287552;68915.55140733719;13462.573624037206]
13,1,High sitting/standing (Vigilant),Sand Area,Adult,{},{9},[-43871.068648159504;63751.75459545851;17176.93942388892]
13,5,None,Right Sticks Area,Pup,{},{},[16178.28582502529;62138.0038102977;-13533.946953645907]
13,7,None,Right Sticks Area,Pup,{},{},[11803.715669190511;55429.84060250968;-12460.881901623681]
13,8,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17520.085801705718;64989.94054496288;-32683.35532023199]
14,10,Moving,Right Sticks Area,Adult,{5},{5;7},[14595.23720799759;58489.658709246665;-11944.709502764978]
14,9,Dig burrow,Sand Area,Adult,{},{1},[-41035.790522783995;64830.27298873663;21104.6037735492]
14,0,Dig burrow,Sand Area,Adult,{},{},[-25677.481125950813;69217.05302619934;14047.777594298124]
14,1,High sitting/standing (Vigilant),Sand Area,Adult,{},{9},[-44185.22615414858;63744.216314047575;17986.30387969315]
14,5,None,Right Sticks Area,Pup,{10},{10;7},[15937.004056129605;61790.08195902407;-13540.213423108682]
14,7,None,Right Sticks Area,Pup,{},{10;5},[11803.715669190511;55429.84060250968;-12460.881901623681]
14,8,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17520.085801705718;64989.94054496288;-32683.35532023199]
15,10,Low sitting/standing (stationary),Right Sticks Area,Adult,{7},{5;7},[12680.073068082333;57026.09035181999;-12168.817560315132]
15,9,Dig burrow,Sand Area,Adult,{},{1},[-40294.140630722046;65006.37514412403;20938.88466435671]
15,0,Dig burrow,Sand Area,Adult,{},{},[-26828.976362645626;68801.35515934229;13880.176351632923]
15,1,High sitting/standing (Vigilant),Sand Area,Adult,{},{9},[-44185.22615414858;63744.216314047575;17986.30387969315]
15,5,None,Right Sticks Area,Pup,{},{10;7},[15494.014179684222;60951.778383247554;-13436.50311342813]
15,7,None,Right Sticks Area,Pup,{10},{10;5},[11803.715669190511;55429.84060250968;-12460.881901623681]
15,8,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17520.085801705718;64989.94054496288;-32683.35532023199]
16,10,Low sitting/standing (stationary),Right Sticks Area,Adult,{5;7},{3;5;7},[12680.073068082333;57026.09035181999;-12168.817560315132]
16,9,Dig burrow,Sand Area,Adult,{1},{1},[-41851.11650057137;64579.34560099244;20615.41354395449]
16,0,Dig burrow,Sand Area,Adult,{},{},[-28721.88177780062;68451.02534765005;16479.430029656738]
16,1,High sitting/standing (Vigilant),Sand Area,Adult,{9},{9},[-44185.22615414858;63744.216314047575;17986.30387969315]
16,3,Carry pup,Right Sticks Area,Adult,{},{10;5;7},[15884.490749340504;61932.03827551752;-13417.551094053313]
16,5,None,Right Sticks Area,Pup,{10;7},{3;10;7},[14144.124740730971;56469.608821608126;-12521.329615058377]
16,7,None,Right Sticks Area,Pup,{10;5},{3;10;5},[11803.715669190511;55429.84060250968;-12460.881901623681]
16,8,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17520.085801705718;64989.94054496288;-32683.35532023199]
17,10,Low sitting/standing (stationary),Right Sticks Area,Adult,{3;5;7},{3;5;7},[12662.040146101266;56224.57361437753;-12345.516079467721]
17,0,Dig burrow,Sand Area,Adult,{},{},[-29172.063813522458;68220.67464847863;16162.655149623752]
17,1,High sitting/standing (Vigilant),Sand Area,Adult,{},{},[-44185.22615414858;63744.216314047575;17986.30387969315]
17,3,Carry pup,Right Sticks Area,Adult,{10;5;7},{10;5;7},[13295.077007062733;57571.525216668844;-12063.964972510934]
17,5,None,Right Sticks Area,Pup,{3;10;7},{3;10;7},[11952.4790760912;55843.69497179985;-12409.775765798986]
17,7,None,Right Sticks Area,Pup,{3;10;5},{3;10;5},[11803.715669190511;55429.84060250968;-12460.881901623681]
17,8,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17520.085801705718;64989.94054496288;-32683.35532023199]
18,10,Low sitting/standing (stationary),Right Sticks Area,Adult,{7},{3;5;7},[13004.137004244141;56187.64403418824;-12332.030028390698]
18,0,Dig burrow,Sand Area,Adult,{},{},[-29678.062755916268;68081.72703515738;17029.356297586113]
18,1,Moving,Sand Area,Adult,{},{},[-45118.81387498975;63421.55510105938;17146.668945372105]
18,3,Carry pup,Around Mound,Adult,{5},{10;5;7},[7773.878056041896;59744.45753645897;-12123.111535951495]
18,5,None,Background,Pup,{3},{3;10;7},[5995.900763941929;59243.016023263335;-12945.392983216792]
18,7,None,Right Sticks Area,Pup,{10},{3;10;5},[11876.151771125384;55445.738208603114;-12462.334589389153]
18,8,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17520.085801705718;64989.94054496288;-32683.35532023199]
19,10,High sitting/standing (Vigilant),Right Sticks Area,Adult,{7},{7},[13250.817674525082;55685.79227048159;-12426.159779593349]
19,0,Dig burrow,Sand Area,Adult,{},{},[-29976.702682554722;68021.78439068794;17377.515464544296]
19,1,Moving,Sand Area,Adult,{},{},[-56473.57237166166;62172.48201289773;24312.184452155605]
19,7,None,Right Sticks Area,Pup,{10},{10},[11876.151771125384;55445.738208603114;-12462.334589389153]
19,8,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17520.085801705718;64989.94054496288;-32683.35532023199]
20,10,High sitting/standing (Vigilant),Right Sticks Area,Adult,{7},{7},[13336.488285556436;56075.767096459866;-12370.994872823358]
20,0,Dig burrow,Sand Area,Adult,{},{},[-30213.45053115487;67909.1221818924;17352.99156487733]
20,1,Dig burrow,Sand Area,Adult,{},{},[-49925.71686187014;63543.738526616246;27838.038290215656]
20,7,None,Right Sticks Area,Pup,{10},{10},[11876.151771125384;55445.738208603114;-12462.334589389153]
20,8,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17520.085801705718;64989.94054496288;-32683.35532023199]
21,10,Moving,Background,Adult,{},{7},[7318.7028420055285;59478.70016609505;-12595.167394754477]
21,0,Dig burrow,Sand Area,Adult,{},{},[-32132.804101109505;67335.95552396774;18682.197830080986]
21,1,Dig burrow,Sand Area,Adult,{},{},[-49894.76768016815;63838.96309566498;31922.76018333435]
21,7,None,Right Sticks Area,Pup,{},{10},[11919.466159507632;55661.909799039364;-12441.445409014821]
21,8,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17520.085801705718;64989.94054496288;-32683.35532023199]
22,10,Moving,Mound,Adult,{},{},[2877.857747938484;59499.949909865856;-12876.184833507985]
22,0,Dig burrow,Sand Area,Adult,{},{},[-31943.897080928087;67470.02690404654;19071.24641418457]
22,1,Dig burrow,Sand Area,Adult,{},{},[-49790.24218864739;63775.987382501364;31006.11689673364]
22,7,None,Right Sticks Area,Pup,{},{},[11919.466159507632;55661.909799039364;-12441.445409014821]
22,8,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17520.085801705718;64989.94054496288;-32683.35532023199]
23,10,Moving,Background,Adult,{},{7},[9190.564001273364;58709.6745370999;-12676.367363175377]
23,0,Dig burrow,Sand Area,Adult,{},{},[-32625.659291014075;67242.61450523138;19117.122759908438]
23,1,Dig burrow,Sand Area,Adult,{},{},[-50054.50684633851;63710.26082724333;30904.707836143672]
23,7,None,Right Sticks Area,Pup,{},{10},[11919.466159507632;55661.909799039364;-12441.445409014821]
23,8,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17520.085801705718;64989.94054496288;-32683.35532023199]
24,10,Interact with pup,Background,Adult,{7},{7},[10473.934187899344;55044.82875691354;-12188.999122671783]
24,0,Dig burrow,Sand Area,Adult,{},{},[-32620.343077272177;67171.5905598402;18470.54258544743]
24,1,Dig burrow,Sand Area,Adult,{},{},[-50379.65698814392;63603.86155986786;30689.00261592865]
24,7,None,Right Sticks Area,Pup,{10},{10},[11919.466159507632;55661.909799039364;-12441.445409014821]
24,8,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17520.085801705718;64989.94054496288;-32683.35532023199]
25,10,Interact with pup,Background,Adult,{7},{7},[10473.934187899344;55044.82875691354;-12188.999122671783]
25,0,Dig burrow,Sand Area,Adult,{},{},[-32999.254945755005;67068.33915960789;18812.435999184847]
25,1,Dig burrow,Sand Area,Adult,{},{},[-50760.40838599205;63549.6875872612;30602.786478042603]
25,7,None,Right Sticks Area,Pup,{10},{10},[11919.466159507632;55661.909799039364;-12441.445409014821]
25,8,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17520.085801705718;64989.94054496288;-32683.35532023199]
26,10,Interact with pup,Background,Adult,{7},{7},[10473.934187899344;55044.82875691354;-12188.999122671783]
26,0,Dig burrow,Sand Area,Adult,{},{},[-34707.857421875;66537.56073617935;19616.04293757677]
26,1,Dig burrow,Sand Area,Adult,{},{},[-51570.62679219246;63165.951780840755;28103.858461730182]
26,7,None,Right Sticks Area,Pup,{10},{10},[11919.466159507632;55661.909799039364;-12441.445409014821]
26,8,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17520.085801705718;64989.94054496288;-32683.35532023199]
27,10,Interact with pup,Background,Adult,{7},{7},[10387.937152838334;54946.431639909744;-12169.314811896533]
27,0,Dig burrow,Sand Area,Adult,{},{},[-34147.512917812914;66815.60382875055;20401.42345643975]
27,1,Dig burrow,Sand Area,Adult,{},{},[-53331.33346557617;62728.2626953125;26172.590774536133]
27,7,None,Right Sticks Area,Pup,{10},{10},[11919.466159507632;55661.909799039364;-12441.445409014821]
27,8,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17520.085801705718;64989.94054496288;-32683.35532023199]
28,10,Interact with pup,Background,Adult,{7},{7},[10498.663689430803;55185.93171299249;-12152.749400751665]
28,0,Dig burrow,Sand Area,Adult,{},{},[-34762.59353646636;66563.47855943441;19989.05338768661]
28,1,Low sitting/standing (stationary),Sand Area,Adult,{},{},[-55767.43698729575;62357.153232738376;26492.271230248734]
28,7,None,Right Sticks Area,Pup,{10},{10},[12128.73773540929;56401.065141394734;-12255.507850456983]
28,8,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17520.085801705718;64989.94054496288;-32683.35532023199]
29,10,Carry pup,Background,Adult,{7},{7},[9938.264763673767;54292.7938676551;-12231.618937481195]
29,0,Dig burrow,Sand Area,Adult,{},{},[-35782.752593919635;66235.51191014051;19931.99764996022]
29,1,Low sitting/standing (stationary),Sand Area,Adult,{},{},[-55974.58219528198;62320.353061676025;25926.50526046753]
29,7,None,Background,Pup,{10},{10},[10164.554940239526;53924.014400318265;-12682.20552865602]
29,8,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17520.085801705718;64989.94054496288;-32683.35532023199]
30,10,Carry pup,Background,Adult,{7},{7},[5494.485547002405;59141.33659361303;-13376.061477040872]
30,0,Dig burrow,Sand Area,Adult,{},{},[-34762.59353646636;66563.47855943441;19989.05338768661]
30,1,Foraging,Sand Area,Adult,{},{},[-55757.90507686138;62350.11389088631;25827.58427143097]
30,7,None,Background,Pup,{10},{10},[3900.971682614647;58493.637628510594;-14584.353374633938]
30,8,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17520.085801705718;64989.94054496288;-32683.35532023199]
31,0,Dig burrow,Sand Area,Adult,{},{},[-36865.19929885864;65913.2267780304;20330.57406282425]
31,1,Foraging,Sand Area,Adult,{},{},[-60660.864649772644;61891.46892976761;25967.64149349928]
31,8,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17520.085801705718;64989.94054496288;-32683.35532023199]
32,0,Dig burrow,Sand Area,Adult,{},{},[-38451.96656919271;65465.87545660138;20448.245064925402]
32,1,Foraging,Sand Area,Adult,{},{},[-60283.021780885756;61905.38514013961;26328.728943711147]
32,8,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17520.085801705718;64989.94054496288;-32683.35532023199]
33,0,Dig burrow,Sand Area,Adult,{},{},[-38857.26242889464;65381.98249089718;20800.709107272327]
33,1,Foraging,Sand Area,Adult,{},{},[-60091.81977105141;61915.429429769516;25098.466333031654]
33,8,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17520.085801705718;64989.94054496288;-32683.35532023199]
34,0,Dig burrow,Sand Area,Adult,{},{},[-40618.305298537016;64967.0623255074;21212.938795775175]
34,1,Foraging,Sand Area,Adult,{},{},[-57014.02999618277;61834.217878807336;17361.862266670913]
34,8,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17520.085801705718;64989.94054496288;-32683.35532023199]
35,0,Dig burrow,Sand Area,Adult,{},{},[-41502.976499557495;64727.07812790573;21184.184876419604]
35,1,Foraging,Sand Area,Adult,{},{},[-60029.236583054066;61492.244902551174;16674.114522010088]
35,8,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17520.085801705718;64989.94054496288;-32683.35532023199]
36,0,Dig burrow,Sand Area,Adult,{},{},[-41502.976499557495;64727.07812790573;21184.184876419604]
36,1,Foraging,Sand Area,Adult,{},{},[-60454.34599260986;61457.743517160416;16682.853125736117]
36,8,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17520.085801705718;64989.94054496288;-32683.35532023199]
37,0,Dig burrow,Sand Area,Adult,{},{},[-41779.460156004876;64672.57048839703;21181.78597191535]
37,1,Foraging,Sand Area,Adult,{},{},[-60521.851795986295;61434.27025306225;16496.869551368058]
37,8,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17520.085801705718;64989.94054496288;-32683.35532023199]
38,0,Dig burrow,Sand Area,Adult,{},{},[-41779.460156004876;64672.57048839703;21181.78597191535]
38,1,Low sitting/standing (stationary),Sand Area,Adult,{},{},[-60521.851795986295;61434.27025306225;16496.869551368058]
38,8,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17520.085801705718;64989.94054496288;-32683.35532023199]
39,0,Dig burrow,Sand Area,Adult,{},{},[-42135.47915199399;64595.059023439884;21086.80418932438]
39,1,Dig burrow,Sand Area,Adult,{},{},[-65135.10356861353;61156.901016294956;18221.265141397715]
39,8,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17520.085801705718;64989.94054496288;-32683.35532023199]
40,0,Dig burrow,Sand Area,Adult,{},{},[-42043.43550282717;64615.440953195095;21089.603678599]
40,1,Dig burrow,Sand Area,Adult,{},{},[-67165.06868597865;61064.47317489982;19171.352231081575]
40,8,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17520.085801705718;64989.94054496288;-32683.35532023199]
41,0,Moving,Sand Area,Adult,{},{},[-42963.52568346262;64438.82550738752;21719.636067315936]
41,1,Dig burrow,Sand Area,Adult,{},{},[-66755.44960212708;61096.7848995924;19170.0285897851]
41,8,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17520.085801705718;64989.94054496288;-32683.35532023199]
42,9,Moving,Sand Area,Adult,{},{},[-43634.8865673691;64147.9468729347;20399.48901295662]
42,0,Moving,Sand Area,Adult,{},{},[-54601.02591228485;62811.828730106354;34020.84165906906]
42,1,Dig burrow,Sand Area,Adult,{},{},[-66966.47654613853;61064.1368159689;19349.410902580246]
42,8,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17520.085801705718;64989.94054496288;-32683.35532023199]
43,9,Low sitting/standing (stationary),Sand Area,Adult,{},{},[-46994.93674591929;63347.78627021611;20886.843469735235]
43,0,Low sitting/standing (stationary),Sand Area,Adult,{},{},[-62531.02096132934;62048.369092039764;46749.68934060633]
43,1,Dig burrow,Sand Area,Adult,{},{},[-67223.40347841382;61086.575218081474;19456.497258216143]
43,8,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17520.085801705718;64989.94054496288;-32683.35532023199]
44,9,Low sitting/standing (stationary),Sand Area,Adult,{},{},[-46478.98557072133;63291.27628124505;19132.639025114477]
44,0,Moving,Sand Area,Adult,{},{},[-65806.49838093668;61630.96281990409;44904.66774369031]
44,1,Dig burrow,Sand Area,Adult,{},{},[-67239.90316164494;61093.668538972735;19549.92213872075]
44,8,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17520.085801705718;64989.94054496288;-32683.35532023199]
45,9,Moving,Sand Area,Adult,{},{},[-44767.7233934477;63656.80799909681;18789.744464419782]
45,0,Moving,Sand Area,Adult,{},{},[-52090.05321416259;63872.90111504495;39893.89337126911]
45,1,Dig burrow,Sand Area,Adult,{},{},[-66430.5934586972;61166.50905944407;19549.811883337796]
45,8,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17520.085801705718;64989.94054496288;-32683.35532023199]
46,9,Moving,Sand Area,Adult,{},{},[-40398.06997849792;64314.56494426727;13694.151975629851]
46,0,Low sitting/standing (stationary),Sand Area,Adult,{},{},[-38686.42431515455;66160.9592486769;26604.429498262703]
46,1,Dig burrow,Sand Area,Adult,{},{},[-67573.17620749772;61093.09373012185;19560.03430486098]
46,8,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17520.085801705718;64989.94054496288;-32683.35532023199]
47,9,Dig burrow,Sand Area,Adult,{},{},[-34489.20661582053;66392.54079051316;17515.017601359636]
47,0,Low sitting/standing (stationary),Sand Area,Adult,{},{},[-38640.143903940916;66025.11161726713;25420.100651279092]
47,1,Dig burrow,Sand Area,Adult,{},{},[-67183.01015546918;61071.01591478288;19266.9157692492]
47,8,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17520.085801705718;64989.94054496288;-32683.35532023199]
48,9,Dig burrow,Sand Area,Adult,{},{},[-33815.39037974924;66699.979925856;18022.58588792011]
48,0,Low sitting/standing (stationary),Sand Area,Adult,{},{},[-37992.14752802253;66336.05841189623;26155.593324914575]
