Time,ID,Behaviour,Zone,Meerkat type,Close_neighbours,Distant_neighbours,Coordinates
11,6,Foraging,Foraging,Adult,{3;4;2},{3;4;2},[8398.742684476078;29313.188671454787;-14447.497166007757]
12,0,Foraging,Foraging,Adult,{1},{1},[-4373.730917364359;36449.104823470116;-11023.993840426207]
12,1,Foraging,Foraging,Adult,{0},{0},[-3180.3911237716675;35123.235264007;-12084.060831320472]
12,2,Foraging,Foraging,Adult,{3;6},{3;6;4},[6156.752330835909;31050.69081813097;-13194.946245752275]
12,3,Foraging,Foraging,Adult,{6;4;2},{6;4;2},[9303.237249004655;30233.752305030823;-13944.455877529457]
12,4,Foraging,Foraging,Adult,{3;6},{3;6;2},[11891.27311867848;30800.185421578586;-14021.680649001151]
12,6,Foraging,Foraging,Adult,{3;4;2},{3;4;2},[8282.359369792044;29317.177233934402;-14427.228648632765]
12,7,Moving,Door,Adult,{},{},[0.0;0.0;0.0]
13,0,Foraging,Foraging,Adult,{1},{1},[-4145.553088303655;36389.702322900295;-11078.140760079026]
13,1,Foraging,Foraging,Adult,{0},{0},[-3176.584374621976;35163.48121418059;-12053.304458992556]
13,2,Foraging,Foraging,Adult,{3;6},{3;6;4},[6156.752330835909;31050.69081813097;-13194.946245752275]
13,3,Foraging,Foraging,Adult,{6;4;2},{6;4;2},[9437.101541057229;30267.488897398114;-13941.341646708548]
13,4,Foraging,Foraging,Adult,{3;6},{3;6;2},[11891.27311867848;30800.185421578586;-14021.680649001151]
13,6,Foraging,Foraging,Adult,{3;4;2},{3;4;2},[8309.229947762564;29285.890156447887;-14461.342838809825]
13,7,Moving,Door,Adult,{},{},[-37371.17254667729;35074.31168124825;29665.161821249872]
14,0,Foraging,Foraging,Adult,{1},{1},[-4098.29093152564;36380.45552030206;-11082.507136896253]
14,1,Foraging,Foraging,Adult,{0},{0},[-3176.584374621976;35163.48121418059;-12053.304458992556]
14,2,Foraging,Foraging,Adult,{3;6},{3;6;4},[6156.752330835909;31050.69081813097;-13194.946245752275]
14,3,Foraging,Foraging,Adult,{6;4;2},{6;4;2},[9587.487564831972;30347.17296549678;-13958.016821026802]
14,4,Foraging,Foraging,Adult,{3;6},{3;6;2},[11891.27311867848;30800.185421578586;-14021.680649001151]
14,6,Foraging,Foraging,Adult,{3;4;2},{3;4;2},[8347.211036041379;29282.08475446701;-14465.855404116213]
14,7,Low sitting/standing (stationary),Door,Adult,{},{},[-39352.82742103934;34538.95632392168;29727.2043466717]
15,0,Foraging,Foraging,Adult,{1},{1},[-4006.6447763768956;36370.192988306284;-11089.251188777387]
15,1,Foraging,Foraging,Adult,{0},{0},[-3174.8415502766147;35210.25710208714;-12022.98026765883]
15,2,Foraging,Foraging,Adult,{3;6},{3;6;4},[6156.752330835909;31050.69081813097;-13194.946245752275]
15,3,Foraging,Foraging,Adult,{6;4;2},{6;4;2},[9812.111635593697;30507.852501984686;-13892.641946647316]
15,4,Foraging,Foraging,Adult,{3;6},{3;6;2},[11930.957912793383;30794.753801520914;-14027.617859089747]
15,6,Foraging,Foraging,Adult,{3;4;2},{3;4;2},[8371.209951245226;29241.650349976495;-14495.319766935892]
15,7,Low sitting/standing (stationary),Door,Adult,{},{},[-39137.407762914896;34600.35248672217;30343.925197459757]
16,0,Foraging,Foraging,Adult,{1},{1},[-3918.6900421399623;36322.218815624714;-11130.210362628102]
16,1,Foraging,Foraging,Adult,{0},{0},[-3172.822056483943;35254.12935745716;-11991.65060746111]
16,2,Foraging,Foraging,Adult,{3;6},{3;6;4},[6237.613817572594;31056.059376120567;-13209.790965139866]
16,3,Foraging,Foraging,Adult,{6;4;2},{6;4;2},[9883.563971024007;30583.266690388322;-13850.587945718318]
16,4,Foraging,Foraging,Adult,{3;6},{3;6;2},[11891.27311867848;30800.185421578586;-14021.680649001151]
16,6,Foraging,Foraging,Adult,{3;4;2},{3;4;2},[8575.104190643877;29261.501563370228;-14501.093668479472]
16,7,Low sitting/standing (stationary),Door,Adult,{},{},[0.0;0.0;0.0]
17,0,Foraging,Foraging,Adult,{1},{1},[-3732.781679628417;36289.68464836478;-11139.961437284946]
17,1,Foraging,Foraging,Adult,{0},{0},[-3073.8123660883866;35299.20878726244;-11925.773117475212]
17,2,Foraging,Foraging,Adult,{3;6},{3;6;4},[6237.613817572594;31056.059376120567;-13209.790965139866]
17,3,Foraging,Foraging,Adult,{6;4;2},{6;4;2},[9923.847739007324;30578.264064639807;-13855.806846875697]
17,4,Foraging,Foraging,Adult,{3;6},{3;6;2},[11891.27311867848;30800.185421578586;-14021.680649001151]
17,6,Foraging,Foraging,Adult,{3;4;2},{3;4;2},[8886.82130211778;29356.40307218209;-14475.893894053064]
17,7,Moving,Door,Adult,{},{},[0.0;0.0;0.0]
18,0,Foraging,Foraging,Adult,{1},{1},[-3584.074937324971;35854.58744968474;-11537.81345256418]
18,1,Foraging,Foraging,Adult,{0},{0},[-3277.614601145964;35075.602082274854;-12151.279655413702]
18,2,Foraging,Foraging,Adult,{3;6},{3;6;4},[6237.613817572594;31056.059376120567;-13209.790965139866]
18,3,Foraging,Foraging,Adult,{6;4;2},{6;4;2},[9923.847739007324;30578.264064639807;-13855.806846875697]
18,4,Foraging,Foraging,Adult,{3;6},{3;6;2},[11911.807682976127;30846.558987617493;-14000.381422810256]
18,6,Foraging,Foraging,Adult,{3;4;2},{3;4;2},[8823.003923654556;29396.89076665044;-14438.720039535314]
18,7,Moving,Door,Adult,{},{},[-37145.806401364505;35022.4540909417;26413.37674534507]
19,0,Foraging,Foraging,Adult,{1},{1},[-3488.6833867805544;35869.14733032137;-11507.078423108906]
19,1,Foraging,Foraging,Adult,{0},{0},[-3532.636314005591;34676.20547749102;-12490.38195919618]
19,2,Foraging,Foraging,Adult,{3;6},{3;6;4},[6315.143685813993;31044.638838097453;-13218.90897732228]
19,3,Foraging,Foraging,Adult,{6;4;2},{6;4;2},[9961.82608564198;30572.623264610767;-13861.40507619083]
19,4,Foraging,Foraging,Adult,{3;6},{3;6;2},[11872.274751801044;30852.53975212574;-13994.673394948244]
19,6,Foraging,Foraging,Adult,{3;4;2},{3;4;2},[8861.917769372463;29392.8624843359;-14445.613949030638]
19,7,Moving,Door,Adult,{},{},[-30609.899296034127;35748.862724334;16147.06786637567]
20,0,Foraging,Foraging,Adult,{1},{1},[-3394.034903500229;35886.27703092992;-11475.159785922617]
20,1,Foraging,Foraging,Adult,{0},{0},[-2872.0110151171684;34350.84214699268;-12582.886978581548]
20,2,Foraging,Foraging,Adult,{3;6},{3;6;4},[6315.143685813993;31044.638838097453;-13218.90897732228]
20,3,Foraging,Foraging,Adult,{6;4;2},{6;4;2},[9961.82608564198;30572.623264610767;-13861.40507619083]
20,4,Foraging,Foraging,Adult,{3;6},{3;6;2},[11830.779606312513;30856.476784586906;-13988.036568492651]
20,6,Foraging,Foraging,Adult,{3;4;2},{3;4;2},[8861.917769372463;29392.8624843359;-14445.613949030638]
20,7,Foraging,Door,Adult,{},{},[-24155.8329782784;36817.32445336133;12138.936866080388]
21,0,Foraging,Foraging,Adult,{1},{1},[-3214.860222876072;35821.31646685302;-11520.925774481148]
21,1,Foraging,Foraging,Adult,{0},{0},[-2882.87316584005;34232.70665318146;-12674.136406199075]
21,2,Foraging,Foraging,Adult,{3;6},{3;6;4},[6315.143685813993;31044.638838097453;-13218.90897732228]
21,3,Foraging,Foraging,Adult,{6;4;2},{6;4;2},[9961.82608564198;30572.623264610767;-13861.40507619083]
21,4,Foraging,Foraging,Adult,{3;6},{3;6;2},[11830.779606312513;30856.476784586906;-13988.036568492651]
21,6,Foraging,Foraging,Adult,{3;4;2},{3;4;2},[8861.917769372463;29392.8624843359;-14445.613949030638]
21,7,Foraging,Door,Adult,{},{},[-24095.38456176035;36849.49022647366;12603.495391037315]
22,0,Foraging,Foraging,Adult,{1},{1},[-2715.8956998267677;35634.76775366068;-11565.0133831352]
22,1,Foraging,Foraging,Adult,{0},{0},[-2803.6314703715034;34070.37004441768;-12760.696488656104]
22,2,Foraging,Foraging,Adult,{3;6},{3;6;4},[6393.897144626826;31041.57602594793;-13230.765122666955]
22,3,Foraging,Foraging,Adult,{6;4;2},{6;4;2},[9961.82608564198;30572.623264610767;-13861.40507619083]
22,4,Foraging,Foraging,Adult,{3;6},{3;6;2},[11847.460637548938;30893.069140017033;-13961.8268396426]
22,6,Foraging,Foraging,Adult,{3;4;2},{3;4;2},[8823.003923654556;29396.89076665044;-14438.720039535314]
22,7,Foraging,Door,Adult,{},{},[-23985.13461303152;36868.86989161372;12587.033228154294]
23,0,Foraging,Foraging,Adult,{1},{1},[-2007.6461860090494;35328.06088626385;-11686.239679634571]
23,1,Foraging,Foraging,Adult,{0},{0},[-2630.210199845955;33965.43379327655;-12786.340293437243]
23,2,Foraging,Foraging,Adult,{3;6},{3;6;4},[6393.897144626826;31041.57602594793;-13230.765122666955]
23,3,Foraging,Foraging,Adult,{6;4;2},{6;4;2},[9984.617944464087;30528.06333424151;-13891.323907516897]
23,4,Foraging,Foraging,Adult,{3;6},{3;6;2},[11861.318793714046;30919.913388490677;-13930.2195084095]
23,6,Foraging,Foraging,Adult,{3;4;2},{3;4;2},[8771.777307558805;29365.26572933793;-14458.007416363806]
23,7,Moving,Door,Adult,{},{},[-23787.753968067467;36934.346643567085;12510.884896162897]
24,0,Foraging,Foraging,Adult,{1},{1},[-1128.0583958760835;34716.587187603116;-12047.538979560137]
24,1,Foraging,Foraging,Adult,{0},{0},[-2630.210199845955;33965.43379327655;-12786.340293437243]
24,2,Foraging,Foraging,Adult,{3;6},{3;6;4},[6393.897144626826;31041.57602594793;-13230.765122666955]
24,3,Foraging,Foraging,Adult,{6;4;2},{6;4;2},[9984.617944464087;30528.06333424151;-13891.323907516897]
24,4,Foraging,Foraging,Adult,{3;6},{3;6;2},[11861.318793714046;30919.913388490677;-13930.2195084095]
24,6,Foraging,Foraging,Adult,{3;4;2},{3;4;2},[8694.740935124457;29368.815469369292;-14443.932767044753]
24,7,Moving,Waiting Area,Adult,{},{},[-15892.148133355193;38837.82456036657;5811.815729106776]
25,0,Foraging,Foraging,Adult,{1},{1},[-844.3471819674596;34424.0682824254;-12163.589035987854]
25,1,Foraging,Foraging,Adult,{0},{0},[-2617.352121217642;34143.52301745489;-12672.512043495663]
25,2,Foraging,Foraging,Adult,{3;6},{3;6;4},[6472.575174320489;31035.202115550637;-13241.402900896966]
25,3,Foraging,Foraging,Adult,{6;4;2},{6;4;2},[9984.617944464087;30528.06333424151;-13891.323907516897]
25,4,Foraging,Foraging,Adult,{3;6},{3;6;2},[11861.318793714046;30919.913388490677;-13930.2195084095]
25,6,Foraging,Foraging,Adult,{3;4;2},{3;4;2},[8539.672030210495;29376.626340791583;-14417.393429838121]
25,7,Moving,Waiting Area,Adult,{},{},[165.0488501843356;42618.61478395015;-1825.3854067609645]
26,0,Foraging,Foraging,Adult,{1},{1;2},[-665.7678763978183;34411.780979692936;-12134.387829504907]
26,1,Foraging,Foraging,Adult,{0},{0},[-2607.650994995609;34266.079167962074;-12581.418159246445]
26,2,Foraging,Foraging,Adult,{3;6},{0;6;3;4},[6472.575174320489;31035.202115550637;-13241.402900896966]
26,3,Foraging,Foraging,Adult,{6;4;2},{6;4;2},[9984.617944464087;30528.06333424151;-13891.323907516897]
26,4,Foraging,Foraging,Adult,{3;6},{3;6;2},[11847.460637548938;30893.069140017033;-13961.8268396426]
26,6,Foraging,Foraging,Adult,{3;4;2},{3;4;2},[8310.317467988469;29391.683646136895;-14380.420198168606]
26,7,Moving,Waiting Area,Adult,{},{},[24722.796318106353;44521.92662125453;-2527.493136238074]
27,0,Foraging,Foraging,Adult,{1},{1;2},[-215.74771346780472;34053.13114088774;-12244.952297195792]
27,1,Foraging,Foraging,Adult,{0},{0},[-2382.3218764753547;34233.40584367886;-12549.872112129815]
27,2,Foraging,Foraging,Adult,{3;6},{0;6;3;4},[6472.575174320489;31035.202115550637;-13241.402900896966]
27,3,Foraging,Foraging,Adult,{6;4;2},{6;4;2},[10029.215837907046;30535.77848508209;-13901.691299170256]
27,4,Foraging,Foraging,Adult,{3;6},{3;6;2},[11847.460637548938;30893.069140017033;-13961.8268396426]
27,6,Foraging,Foraging,Adult,{3;4;2},{3;4;2},[8349.936458848417;29393.289948806167;-14388.406735807657]
27,7,Moving,Background,Adult,{},{},[61794.77047087625;48035.66702451557;-2921.8124201577157]
28,0,Foraging,Foraging,Adult,{1},{1;2},[176.22054011179716;33713.23649036139;-12401.348195444793]
28,1,Foraging,Foraging,Adult,{0},{0},[-2430.2997955130413;34211.34625981748;-12581.130635760725]
28,2,Foraging,Foraging,Adult,{3;6},{0;6;3;4},[6549.691048664972;31029.882751896977;-13252.292329385877]
28,3,Foraging,Foraging,Adult,{6;4;2},{6;4;2},[10029.215837907046;30535.77848508209;-13901.691299170256]
28,4,Foraging,Foraging,Adult,{3;6},{3;6;2},[11847.460637548938;30893.069140017033;-13961.8268396426]
28,6,Foraging,Foraging,Adult,{3;4;2},{3;4;2},[8349.936458848417;29393.289948806167;-14388.406735807657]
28,7,Moving,Background,Adult,{},{},[72568.74611198902;47484.15404164791;-6348.271692119539]
29,0,Foraging,Foraging,Adult,{1},{1;2},[652.5690703187138;33418.56063067913;-12534.460062891245]
29,1,Foraging,Foraging,Adult,{0},{0},[-2892.276625175029;34041.40041106939;-12785.347247242928]
29,2,Foraging,Foraging,Adult,{3;6},{0;6;3;4},[6563.12158647459;31071.866253249347;-13227.690810084343]
29,3,Foraging,Foraging,Adult,{6;4;2},{6;4;2},[10012.328785866499;30494.25121873617;-13926.200836598873]
29,4,Foraging,Foraging,Adult,{3;6},{3;6;2},[11830.779606312513;30856.476784586906;-13988.036568492651]
29,6,Foraging,Foraging,Adult,{3;4;2},{3;4;2},[8424.093141127378;29384.28333761543;-14398.873512182385]
29,7,Foraging,Background,Adult,{},{},[70829.6815033555;47324.99193891883;-8740.299655213952]
30,0,Foraging,Foraging,Adult,{},{1;2},[1151.3556463336572;33232.97332491353;-12488.128009830602]
30,1,Foraging,Foraging,Adult,{},{0},[-3069.3788633197546;34095.88028180599;-12786.192511707544]
30,2,Foraging,Foraging,Adult,{3;6},{0;6;3;4},[6549.691048664972;31029.882751896977;-13252.292329385877]
30,3,Foraging,Foraging,Adult,{6;4;2},{6;4;2},[10012.328785866499;30494.25121873617;-13926.200836598873]
30,4,Foraging,Foraging,Adult,{3;6},{3;6;2},[11830.779606312513;30856.476784586906;-13988.036568492651]
30,6,Foraging,Foraging,Adult,{3;4;2},{3;4;2},[8424.093141127378;29384.28333761543;-14398.873512182385]
30,7,Foraging,Background,Adult,{},{},[70834.65847111493;47262.79759790748;-9277.646662091836]
31,0,Foraging,Foraging,Adult,{},{1;2},[1239.465878404677;33232.889629125595;-12455.087909266353]
31,1,Foraging,Foraging,Adult,{},{0},[-3069.3788633197546;34095.88028180599;-12786.192511707544]
31,2,Foraging,Foraging,Adult,{3;6},{0;6;3;4},[6549.691048664972;31029.882751896977;-13252.292329385877]
31,3,Foraging,Foraging,Adult,{6;4;2},{6;4;2},[10045.196631386876;30575.16580814123;-13877.58102555573]
31,4,Foraging,Foraging,Adult,{3;6},{3;6;2},[11830.779606312513;30856.476784586906;-13988.036568492651]
31,6,Foraging,Foraging,Adult,{3;4;2},{3;4;2},[8424.093141127378;29384.28333761543;-14398.873512182385]
31,7,Foraging,Background,Adult,{},{},[70923.77534472942;47352.27572071552;-8370.4555657655]
32,0,Foraging,Foraging,Adult,{},{1;2},[1537.0442004799843;33433.25389003754;-12254.551617503166]
32,1,Foraging,Foraging,Adult,{},{0},[-3157.5044789239764;34131.481307171285;-12789.425951661542]
32,2,Foraging,Foraging,Adult,{3;6},{0;6;3;4},[6549.691048664972;31029.882751896977;-13252.292329385877]
32,3,Foraging,Foraging,Adult,{6;4;2},{6;4;2},[10078.593802455813;30656.9428679049;-13830.50162343122]
32,4,Foraging,Foraging,Adult,{3;6},{3;6;2},[11830.779606312513;30856.476784586906;-13988.036568492651]
32,6,Foraging,Foraging,Adult,{3;4;2},{3;4;2},[8424.093141127378;29384.28333761543;-14398.873512182385]
32,7,Groom,Background,Adult,{},{},[70839.78000926971;47354.84601688385;-8359.404719293118]
33,0,Foraging,Foraging,Adult,{},{1;2},[1558.7999217808247;33081.79391336441;-12486.211742758751]
33,1,Foraging,Foraging,Adult,{},{0},[-3157.5044789239764;34131.481307171285;-12789.425951661542]
33,2,Foraging,Foraging,Adult,{3;6},{0;6;3;4},[6536.51128350012;30986.097254555672;-13276.052548578009]
33,3,Foraging,Foraging,Adult,{6;4;2},{6;4;2},[10095.476040292531;30700.97179381363;-13807.585827026516]
33,4,Foraging,Foraging,Adult,{3;6},{3;6;2},[11830.779606312513;30856.476784586906;-13988.036568492651]
33,6,Foraging,Foraging,Adult,{3;4;2},{3;4;2},[8424.093141127378;29384.28333761543;-14398.873512182385]
33,7,Groom,Background,Adult,{},{},[70724.95792901516;47351.62410598993;-8497.38689546287]
34,0,Foraging,Foraging,Adult,{},{1;2},[1661.0315769407898;33165.32227653265;-12398.729507267475]
34,1,Foraging,Foraging,Adult,{},{0},[-2706.5336018800735;34186.109716415405;-12678.175316810608]
34,2,Foraging,Foraging,Adult,{3;6},{0;6;3;4},[6536.51128350012;30986.097254555672;-13276.052548578009]
34,3,Foraging,Foraging,Adult,{6;4;2},{6;4;2},[10095.476040292531;30700.97179381363;-13807.585827026516]
34,4,Foraging,Foraging,Adult,{3;6},{3;6;2},[11830.779606312513;30856.476784586906;-13988.036568492651]
34,6,Foraging,Foraging,Adult,{3;4;2},{3;4;2},[8462.815211638808;29380.433317780495;-14405.01495347917]
34,7,Groom,Background,Adult,{},{},[70510.37716627121;47348.08654439449;-8699.07849444449]
35,0,Foraging,Foraging,Adult,{},{1;2},[1668.819279044401;33208.338161714375;-12371.173244686797]
35,1,Foraging,Foraging,Adult,{},{0},[-2512.575669310987;34318.30098211765;-12519.96304024756]
35,2,Foraging,Foraging,Adult,{3;6},{0;6;3;4},[6536.51128350012;30986.097254555672;-13276.052548578009]
35,3,Foraging,Foraging,Adult,{6;4;2},{6;4;2},[10054.791125029325;30703.281758354977;-13799.346913674846]
35,4,Foraging,Foraging,Adult,{3;6},{3;6;2},[11830.779606312513;30856.476784586906;-13988.036568492651]
35,6,Foraging,Foraging,Adult,{3;4;2},{3;4;2},[8462.815211638808;29380.433317780495;-14405.01495347917]
35,7,Moving,Background,Adult,{},{},[70829.6815033555;47324.99193891883;-8740.299655213952]
36,0,Foraging,Foraging,Adult,{},{1;2},[1668.819279044401;33208.338161714375;-12371.173244686797]
36,1,Foraging,Foraging,Adult,{},{0},[-2408.140683320351;34445.876520730555;-12395.248527335003]
36,2,Foraging,Foraging,Adult,{3;6},{0;6;3;4},[6522.772617295384;30940.09529723227;-13299.099594198167]
36,3,Foraging,Foraging,Adult,{6;4;2},{6;4;2},[10014.592694517225;30703.047713711858;-13791.046145543456]
36,4,Foraging,Foraging,Adult,{3;6},{3;6;2},[11830.779606312513;30856.476784586906;-13988.036568492651]
36,6,Foraging,Foraging,Adult,{3;4;2},{3;4;2},[8462.815211638808;29380.433317780495;-14405.01495347917]
36,7,Lying/resting (stationary),Background,Adult,{},{},[72079.80336058885;47303.69019097835;-8365.711896032095]
37,0,Foraging,Foraging,Adult,{},{1;2},[1642.6989289224148;33302.40013027191;-12313.275385379791]
37,1,Foraging,Foraging,Adult,{},{0},[-2363.351078956388;34428.291606493294;-12394.538349261507]
37,2,Foraging,Foraging,Adult,{3;6},{0;6;3;4},[6522.772617295384;30940.09529723227;-13299.099594198167]
37,3,Foraging,Foraging,Adult,{6;4;2},{6;4;2},[10054.791125029325;30703.281758354977;-13799.346913674846]
