Time,ID,Behaviour,Zone,Meerkat type,Close_neighbours,Distant_neighbours,Coordinates
7,7,Allogroom,Foraging,Adult,{},{2},[16348.103820830584;42085.000669807196;-21547.28884766996]
8,0,Foraging,Foraging,Adult,{1},{1},[-4565.661746969912;42558.6459428221;-14676.715271459892]
8,1,Foraging,Foraging,Adult,{0},{0},[-3729.215147464536;43582.451769284904;-12782.916897980496]
8,2,Foraging,Foraging,Adult,{4},{4;7},[11212.272564170882;43039.36903683469;-18632.19773521647]
8,3,Interacting with foreign object,Background,Adult,{},{},[59030.45825561881;42305.017867296934;-4160.100428070873]
8,4,Foraging,Foraging,Adult,{2},{2},[8841.416197776794;43623.47869205475;-15493.599770784378]
8,5,Foraging,Background,Adult,{},{},[46966.33837890625;40037.49201756716;-15578.765401229262]
8,6,Low sitting/standing (stationary),Background,Adult,{},{},[35889.6158773303;39258.09979400039;-19507.404544092715]
8,7,Allogroom,Foraging,Adult,{},{2},[16348.103820830584;42085.000669807196;-21547.28884766996]
9,0,Foraging,Foraging,Adult,{1},{1},[-4541.900288863108;42447.08841250092;-14923.284852763638]
9,1,Foraging,Foraging,Adult,{0},{0},[-3786.0143916085362;43583.41948646307;-12776.086972661316]
9,2,Foraging,Foraging,Adult,{},{4;7},[11270.605552591383;43044.75299605727;-18643.95906600356]
9,3,Interacting with foreign object,Background,Adult,{},{},[59030.45825561881;42305.017867296934;-4160.100428070873]
9,4,Foraging,Foraging,Adult,{},{2},[8841.416197776794;43623.47869205475;-15493.599770784378]
9,5,Foraging,Background,Adult,{},{},[46966.33837890625;40037.49201756716;-15578.765401229262]
9,6,Low sitting/standing (stationary),Background,Adult,{},{},[36317.46566275507;39148.95496177673;-19700.514458343387]
9,7,Allogroom,Foraging,Adult,{},{2},[16348.103820830584;42085.000669807196;-21547.28884766996]
10,0,Foraging,Foraging,Adult,{1},{1},[-4755.981356423348;42453.6319141984;-14900.39808807522]
10,1,Foraging,Foraging,Adult,{0},{0},[-3840.0628467798233;43584.97351485491;-12771.824291348457]
10,2,Foraging,Foraging,Adult,{},{4;7},[11506.500248054974;43088.21972452104;-18704.331950534135]
10,3,Interacting with foreign object,Background,Adult,{},{},[59030.45825561881;42305.017867296934;-4160.100428070873]
10,4,Foraging,Foraging,Adult,{},{2},[8841.416197776794;43623.47869205475;-15493.599770784378]
10,5,Foraging,Background,Adult,{},{},[46966.33837890625;40037.49201756716;-15578.765401229262]
10,6,Low sitting/standing (stationary),Background,Adult,{},{},[36317.46566275507;39148.95496177673;-19700.514458343387]
10,7,Allogroom,Foraging,Adult,{},{2},[16348.103820830584;42085.000669807196;-21547.28884766996]
11,0,Foraging,Foraging,Adult,{1},{1},[-4852.5050964718685;42499.99066721648;-14793.440250571817]
11,1,Foraging,Foraging,Adult,{0},{0},[-4058.263901444152;43602.12020087242;-12751.039950080216]
11,2,Foraging,Foraging,Adult,{},{4;7},[11715.738100528717;43029.736281871796;-18718.328803300858]
11,3,Interacting with foreign object,Background,Adult,{},{},[59030.45825561881;42305.017867296934;-4160.100428070873]
11,4,Foraging,Foraging,Adult,{},{2},[8894.709843032062;43613.304373309016;-15499.27703891322]
11,5,Foraging,Background,Adult,{},{},[46966.33837890625;40037.49201756716;-15578.765401229262]
11,6,Moving,Background,Adult,{},{},[35408.980438530445;39137.655599206686;-19905.553202196956]
11,7,Allogroom,Foraging,Adult,{},{2},[16348.103820830584;42085.000669807196;-21547.28884766996]
12,0,Foraging,Foraging,Adult,{1},{1},[-4624.561069468968;42538.781940072775;-14718.807479523122]
12,1,Foraging,Foraging,Adult,{0},{0},[-5365.966643007472;44226.90642978251;-12274.547514304519]
12,2,Foraging,Foraging,Adult,{},{4;7},[11772.127794447355;43026.23474542424;-18726.19079994224]
12,3,Interacting with foreign object,Background,Adult,{},{},[59064.17366109043;42321.98890282586;-4095.2694560177624]
12,4,Foraging,Foraging,Adult,{},{2},[8894.709843032062;43613.304373309016;-15499.27703891322]
12,5,Low sitting/standing (stationary),Background,Adult,{},{},[46888.68236298114;40043.814962189645;-15566.451725547202]
12,7,Allogroom,Foraging,Adult,{},{2},[16348.103820830584;42085.000669807196;-21547.28884766996]
13,0,Foraging,Foraging,Adult,{1},{1},[-4602.7294986648485;42639.654345043;-14531.05187959969]
13,1,Foraging,Foraging,Adult,{0},{0},[-6752.259126417339;44507.60500198603;-11914.700644522905]
13,2,Foraging,Foraging,Adult,{},{4;7},[11772.127794447355;43026.23474542424;-18726.19079994224]
13,3,Interacting with foreign object,Background,Adult,{},{},[59064.17366109043;42321.98890282586;-4095.2694560177624]
13,4,Foraging,Foraging,Adult,{},{2},[8829.231731081381;43596.41174168885;-15541.554719999433]
13,5,Low sitting/standing (stationary),Background,Adult,{},{},[47065.64091655612;40046.130142360926;-15536.040457267314]
13,7,Allogroom,Foraging,Adult,{},{2},[16348.103820830584;42085.000669807196;-21547.28884766996]
14,0,Foraging,Foraging,Adult,{1},{1},[-4543.864517563954;42661.34177328646;-14489.432547535747]
14,1,Foraging,Foraging,Adult,{0},{0},[-6865.799629946239;44352.90940107778;-12032.638821901754]
14,2,Foraging,Foraging,Adult,{},{4;7},[11828.204292370006;43023.779504194856;-18736.600865855813]
14,3,Interacting with foreign object,Background,Adult,{},{},[59064.17366109043;42321.98890282586;-4095.2694560177624]
14,4,Foraging,Foraging,Adult,{},{2},[8712.013482034206;43586.86936867237;-15577.526805531234]
14,5,Low sitting/standing (stationary),Background,Adult,{},{},[47094.950926452875;40068.44675448537;-15483.316936057061]
14,6,Moving,Foraging,Adult,{7},{7},[19573.50559089333;42468.242055006325;-20668.820506602526]
14,7,Allogroom,Foraging,Adult,{6},{6;2},[16348.103820830584;42085.000669807196;-21547.28884766996]
15,0,Foraging,Foraging,Adult,{1},{1},[-4481.208184719086;42682.614287376404;-14444.692816257477]
15,1,Foraging,Foraging,Adult,{0},{0},[-6880.134679132607;43930.0884568207;-12423.754789497703]
15,2,Foraging,Foraging,Adult,{},{6;4;7},[11772.127794447355;43026.23474542424;-18726.19079994224]
15,3,Interacting with foreign object,Background,Adult,{},{},[59064.17366109043;42321.98890282586;-4095.2694560177624]
15,4,Foraging,Foraging,Adult,{},{2},[8653.371501758695;43573.32461388409;-15565.274891991168]
15,5,Foraging,Background,Adult,{},{},[46912.733483195305;40062.58219361305;-15510.539401173592]
15,6,Moving,Foraging,Adult,{7},{7;2},[16858.093789726496;42149.011658251286;-21374.95794838667]
15,7,Allogroom,Foraging,Adult,{6},{6;2},[16348.103820830584;42085.000669807196;-21547.28884766996]
16,0,Foraging,Foraging,Adult,{1},{1},[-4476.437509149313;42706.12805080414;-14396.543341577053]
16,1,Foraging,Foraging,Adult,{0},{0},[-7605.024152612314;43749.669200479984;-12522.839740470052]
16,2,Foraging,Foraging,Adult,{},{6;4;7},[11772.127794447355;43026.23474542424;-18726.19079994224]
16,3,Interacting with foreign object,Background,Adult,{},{},[59064.17366109043;42321.98890282586;-4095.2694560177624]
16,4,Foraging,Foraging,Adult,{},{2},[8540.378171978518;43563.6510412395;-15543.356273582205]
16,5,Foraging,Background,Adult,{},{},[46985.51731360704;40051.59662448615;-15523.013721186668]
16,6,Moving,Foraging,Adult,{7},{7;2},[16329.314748493955;42271.452287226915;-21128.765313420445]
16,7,Allogroom,Foraging,Adult,{6},{6;2},[16348.103820830584;42085.000669807196;-21547.28884766996]
17,0,Foraging,Foraging,Adult,{},{1},[-4481.208184719086;42682.614287376404;-14444.692816257477]
17,1,Foraging,Foraging,Adult,{},{0},[-8625.918578989804;43616.147257104516;-12663.602241804823]
17,2,Foraging,Foraging,Adult,{},{6;4;7},[11881.863015890121;43020.81272602081;-18744.425280570984]
17,3,Interacting with foreign object,Background,Adult,{},{},[59064.17366109043;42321.98890282586;-4095.2694560177624]
17,4,Foraging,Foraging,Adult,{},{2},[8607.201495483518;43590.204400241375;-15504.491109520197]
17,5,Foraging,Background,Adult,{},{},[46985.51731360704;40051.59662448615;-15523.013721186668]
17,6,Moving,Foraging,Adult,{7},{7;2},[15448.302035711706;42147.75791963935;-21262.553005352616]
17,7,Allogroom,Foraging,Adult,{6},{6;2},[16348.103820830584;42085.000669807196;-21547.28884766996]
18,0,Foraging,Foraging,Adult,{},{1},[-4500.288766434416;42605.72786863148;-14588.204893410206]
18,1,Foraging,Foraging,Adult,{},{0},[-8229.072103241924;43569.27673256397;-12688.93202658277]
18,2,Foraging,Foraging,Adult,{6},{6;4;7},[11993.459417078644;43017.05968119204;-18764.939492605627]
18,3,Interacting with foreign object,Background,Adult,{},{},[59015.04737854004;42349.03434371948;-4087.581734895706]
18,4,Foraging,Foraging,Adult,{},{2},[8607.201495483518;43590.204400241375;-15504.491109520197]
18,5,Foraging,Background,Adult,{},{},[46985.51731360704;40051.59662448615;-15523.013721186668]
18,6,Moving,Foraging,Adult,{7;2},{7;2},[14616.42354471609;42107.02566707879;-21258.200283668935]
18,7,Allogroom,Foraging,Adult,{6},{6;2},[16348.103820830584;42085.000669807196;-21547.28884766996]
19,0,Foraging,Foraging,Adult,{},{1},[-4476.437509149313;42706.12805080414;-14396.543341577053]
19,1,Foraging,Foraging,Adult,{},{0},[-8339.666303545237;43579.297531962395;-12681.130550533533]
19,2,Foraging,Foraging,Adult,{},{6;4;7},[11167.841228246689;42945.14894723892;-18826.861153125763]
19,3,Interacting with foreign object,Background,Adult,{},{},[59015.04737854004;42349.03434371948;-4087.581734895706]
19,4,Foraging,Foraging,Adult,{},{2},[8663.469953522086;43593.557726338506;-15514.928944457322]
19,5,Foraging,Background,Adult,{},{},[47018.02095484361;40076.050176691264;-15471.534805428237]
19,6,Moving,Foraging,Adult,{7},{7;2},[14616.42354471609;42107.02566707879;-21258.200283668935]
19,7,Allogroom,Foraging,Adult,{6},{6;2},[16465.41710417159;42079.81130537391;-21570.189017174765]
20,0,Foraging,Foraging,Adult,{},{1},[-4465.484296739101;42763.18295842409;-14305.751658692956]
20,1,Foraging,Foraging,Adult,{},{0},[-8342.918224396184;43548.07288374752;-12727.73678557761]
20,2,Foraging,Foraging,Adult,{4},{6;4;7},[10819.998950522393;42899.69789002836;-18747.07416574657]
20,3,Interacting with foreign object,Background,Adult,{},{},[59015.04737854004;42349.03434371948;-4087.581734895706]
20,4,Foraging,Foraging,Adult,{2},{2},[8841.416197776794;43623.47869205475;-15493.599770784378]
20,5,Foraging,Background,Adult,{},{},[47018.02095484361;40076.050176691264;-15471.534805428237]
20,6,Moving,Foraging,Adult,{7},{7;2},[14616.42354471609;42107.02566707879;-21258.200283668935]
20,7,Allogroom,Foraging,Adult,{6},{6;2},[16465.41710417159;42079.81130537391;-21570.189017174765]
21,0,Foraging,Foraging,Adult,{},{1},[-4453.729402163997;42811.35880790651;-14209.642914123833]
21,1,Foraging,Foraging,Adult,{},{0},[-8472.181559043005;43402.02783845365;-12955.09364001453]
21,2,Foraging,Foraging,Adult,{},{6;7},[10831.730692091398;42921.563887473196;-18697.87581376359]
21,3,Interacting with foreign object,Background,Adult,{},{},[59015.04737854004;42349.03434371948;-4087.581734895706]
21,5,Foraging,Background,Adult,{},{},[47018.02095484361;40076.050176691264;-15471.534805428237]
21,6,Moving,Foraging,Adult,{7},{7;2},[14954.673599742353;42090.897229246795;-21319.70652399212]
21,7,Allogroom,Foraging,Adult,{6},{6;2},[16579.68109801039;42076.13341618329;-21591.549575075507]
22,0,Foraging,Foraging,Adult,{1},{1},[-4336.03481740132;42862.24890369177;-14127.726175196469]
22,1,Foraging,Foraging,Adult,{0},{0},[-8019.664248526096;42913.74414896965;-13696.78610175848]
22,2,Foraging,Foraging,Adult,{},{6;7},[10708.476753573865;42858.59083363414;-18593.078028559685]
22,3,Interacting with foreign object,Background,Adult,{},{},[59015.04737854004;42349.03434371948;-4087.581734895706]
22,5,Foraging,Background,Adult,{},{},[47018.02095484361;40076.050176691264;-15471.534805428237]
22,6,Moving,Foraging,Adult,{7},{7;2},[15424.896362237632;42106.75743511319;-21362.185355447233]
22,7,Allogroom,Foraging,Adult,{6},{6;2},[16579.68109801039;42076.13341618329;-21591.549575075507]
23,0,Foraging,Foraging,Adult,{},{1},[-4108.2045473810285;42903.57115964964;-14054.448155879043]
23,1,Foraging,Foraging,Adult,{},{0},[-8360.898555733263;42881.94895598292;-13764.312663752586]
23,2,Foraging,Foraging,Adult,{},{6;7},[10708.476753573865;42858.59083363414;-18593.078028559685]
23,3,Interacting with foreign object,Background,Adult,{},{},[58933.90586185455;42354.60208928585;-4076.9505751617253]
23,5,Foraging,Background,Adult,{},{},[47018.02095484361;40076.050176691264;-15471.534805428237]
23,6,Moving,Foraging,Adult,{7},{7;2},[15540.997772118077;42104.70880957693;-21386.453872174025]
23,7,Allogroom,Foraging,Adult,{6},{6;2},[16694.675148840994;42069.821912787855;-21613.605506967753]
24,0,Foraging,Foraging,Adult,{},{1},[-3766.009004943073;42968.05533441901;-13945.389178104699]
24,1,Foraging,Foraging,Adult,{},{0},[-8655.750493824482;42797.51638162136;-13935.921984791756]
24,2,Foraging,Foraging,Adult,{},{6;7},[10590.609944339842;42828.356868714094;-18559.465515106916]
24,3,Interacting with foreign object,Background,Adult,{},{},[58933.90586185455;42354.60208928585;-4076.9505751617253]
24,5,Foraging,Background,Adult,{},{},[47039.26410216093;40090.884937122464;-15412.255598615855]
24,6,Moving,Foraging,Adult,{7},{7;2},[15471.143047116697;42082.78929110244;-21423.742358321324]
24,7,Allogroom,Foraging,Adult,{6},{6;2},[16751.511545062065;42064.79681003094;-21623.273710012436]
25,0,Foraging,Foraging,Adult,{},{1},[-3980.860947519541;42970.36771529913;-13919.085202381015]
25,1,Moving,Foraging,Adult,{},{0},[-10308.402849387378;43004.45887081325;-13852.506550870836]
25,2,Foraging,Foraging,Adult,{},{6;7},[10515.466213449836;42888.36155728623;-18331.862731792033]
25,3,Interacting with foreign object,Background,Adult,{},{},[58854.55699688196;42361.32316702604;-4068.555780172348]
25,5,Foraging,Background,Adult,{},{},[47039.26410216093;40090.884937122464;-15412.255598615855]
25,6,Moving,Foraging,Adult,{7},{7;2},[16541.99157983437;42003.15356390551;-21737.760333662853]
25,7,Allogroom,Foraging,Adult,{6},{6;2},[16694.675148840994;42069.821912787855;-21613.605506967753]
26,0,Foraging,Foraging,Adult,{},{},[-4088.967525254702;42971.765633918345;-13907.866555326618]
26,1,Moving,Foraging,Adult,{},{},[-14952.520784586668;43747.94207274914;-13128.447477146983]
26,2,Foraging,Foraging,Adult,{},{7},[10347.652457609773;42867.84609788656;-18234.475020051003]
26,3,Interacting with foreign object,Background,Adult,{},{},[58854.55699688196;42361.32316702604;-4068.555780172348]
26,5,Foraging,Background,Adult,{},{},[47039.26410216093;40090.884937122464;-15412.255598615855]
26,6,Moving,Foraging,Adult,{7},{7},[18562.527767539024;41876.25193166733;-22125.345580220222]
26,7,Allogroom,Foraging,Adult,{6},{6;2},[16624.877969196066;42049.20850690827;-21651.383326387033]
27,0,Foraging,Foraging,Adult,{},{},[-4609.532810993493;42836.60580456257;-14143.843887802213]
27,2,Foraging,Foraging,Adult,{},{7},[9941.225884567946;42834.785075739026;-18271.235379256308]
27,3,Interacting with foreign object,Background,Adult,{},{},[58854.55699688196;42361.32316702604;-4068.555780172348]
27,5,Foraging,Background,Adult,{},{},[47039.26410216093;40090.884937122464;-15412.255598615855]
27,6,Moving,Foraging,Adult,{7},{7},[18607.865982428193;41846.16011554003;-22185.585969746113]
27,7,Allogroom,Foraging,Adult,{6},{6;2},[16567.48406998813;42054.89394721389;-21642.562830224633]
28,0,Foraging,Foraging,Adult,{},{},[-5363.285398590844;42641.27451372519;-14504.80483952351]
28,2,Foraging,Foraging,Adult,{},{7},[9915.40729097277;42892.94554156065;-18112.217821463943]
28,3,Interacting with foreign object,Background,Adult,{},{},[58892.30652037263;42380.30526813865;-4003.9204364474863]
28,5,Foraging,Background,Adult,{},{},[47039.26410216093;40090.884937122464;-15412.255598615855]
28,6,Moving,Foraging,Adult,{7},{7},[18665.064271366224;41840.369492828846;-22194.21046900563]
28,7,Allogroom,Foraging,Adult,{6},{6;2},[16567.48406998813;42054.89394721389;-21642.562830224633]
29,0,Foraging,Foraging,Adult,{},{},[-7114.66213430278;42569.7861443162;-14522.104419110343]
29,2,Foraging,Foraging,Adult,{},{7},[9861.1131129805;42894.440041042864;-18103.571515019983]
29,3,Interacting with foreign object,Background,Adult,{},{},[58892.30652037263;42380.30526813865;-4003.9204364474863]
29,4,Moving,Waiting Area,Adult,{},{},[19840.21796092391;51106.13012999296;-4482.231602974236]
29,5,Foraging,Background,Adult,{},{},[47055.34226536751;40102.925495028496;-15355.44480380416]
29,6,Moving,Foraging,Adult,{7},{7},[18665.064271366224;41840.369492828846;-22194.21046900563]
29,7,Allogroom,Foraging,Adult,{6},{6;2},[16513.274094104767;42060.91650867462;-21632.13170313835]
30,0,Foraging,Foraging,Adult,{},{},[-7733.153655007482;42421.19901448488;-14691.179420784116]
30,2,Foraging,Foraging,Adult,{},{7},[9861.1131129805;42894.440041042864;-18103.571515019983]
30,3,Interacting with foreign object,Background,Adult,{},{},[58892.30652037263;42380.30526813865;-4003.9204364474863]
30,4,Moving,Waiting Area,Adult,{},{},[19507.226080566645;52335.827439427376;2640.249069388956]
30,5,Foraging,Background,Adult,{},{},[47055.34226536751;40102.925495028496;-15355.44480380416]
30,6,Moving,Foraging,Adult,{7},{7},[18723.659250237048;41835.13303048909;-22205.422303337604]
30,7,Allogroom,Foraging,Adult,{6},{6;2},[16456.09345907718;42066.10580429435;-21623.05438241735]
31,0,Foraging,Foraging,Adult,{},{},[-7679.317041983828;42428.44111832976;-14698.547787852585]
31,2,Foraging,Foraging,Adult,{},{7},[9748.406097717583;42883.97768115997;-18079.163232937455]
31,3,Interacting with foreign object,Background,Adult,{},{},[58747.17814660072;42403.276904284954;-3984.45658486709]
31,4,Moving,Waiting Area,Adult,{},{},[19112.988111175597;53148.98803529143;5493.492170248181]
31,5,Foraging,Background,Adult,{},{},[47055.34226536751;40102.925495028496;-15355.44480380416]
31,6,Moving,Foraging,Adult,{},{7},[20792.269083864987;41590.97053128481;-22702.042607732117]
31,7,Allogroom,Foraging,Adult,{},{6;2},[16444.07940672338;42048.59015920758;-21673.91406083107]
32,0,Foraging,Foraging,Adult,{},{},[-7787.298687702045;42422.33336993307;-14686.712663499638]
32,2,Foraging,Foraging,Adult,{},{},[8525.619637746364;42798.86587251723;-17781.52473987639]
32,3,Interacting with foreign object,Background,Adult,{},{},[58747.17814660072;42403.276904284954;-3984.45658486709]
32,4,Moving,Waiting Area,Adult,{},{},[17923.34504551813;52652.631769262254;3713.6561224705074]
32,5,Foraging,Background,Adult,{},{},[47055.34226536751;40102.925495028496;-15355.44480380416]
32,6,Moving,Foraging,Adult,{},{8;7},[21430.960666179657;41176.195753097534;-23427.72048985958]
32,7,Allogroom,Foraging,Adult,{8},{8;6},[16433.108157604933;42024.61247807741;-21723.70957131684]
32,8,Lying/resting (stationary),Foraging,Adult,{7},{6;7},[17603.435146331787;41988.888773441315;-21835.733540534973]
33,0,Foraging,Foraging,Adult,{},{},[-7948.664675399661;42419.95232760906;-14671.294318139553]
33,2,Foraging,Foraging,Adult,{},{},[7978.364596366882;42828.00358581543;-17760.44784462452]
33,3,Interacting with foreign object,Background,Adult,{},{},[58747.17814660072;42403.276904284954;-3984.45658486709]
33,4,Moving,Waiting Area,Adult,{},{},[11443.027220502496;52435.38964778185;4208.6426737234]
33,5,Foraging,Background,Adult,{},{},[47075.60028590262;40115.56561754644;-15299.263441737741]
33,6,Moving,Foraging,Adult,{8},{8;7},[21486.313219090924;41272.020579621196;-23168.212992545217]
33,7,Allogroom,Foraging,Adult,{8},{8;6},[16992.0746858567;41959.98383772373;-21878.58096601069]
33,8,Lying/resting (stationary),Foraging,Adult,{6;7},{6;7},[17832.71080555767;41971.920358121395;-21880.020131133497]
34,0,Foraging,Foraging,Adult,{},{},[-8111.977379478514;42418.75654947758;-14654.228622123599]
34,2,Foraging,Foraging,Adult,{},{},[7696.635747230612;42804.5005133301;-17764.640263982117]
34,3,Interacting with foreign object,Background,Adult,{},{},[58747.17814660072;42403.276904284954;-3984.45658486709]
34,4,Moving,Waiting Area,Adult,{},{},[969.36726697837;51448.177436977625;7078.399758704007]
34,5,Foraging,Background,Adult,{},{},[47075.60028590262;40115.56561754644;-15299.263441737741]
34,6,Moving,Foraging,Adult,{},{8;7},[21486.313219090924;41272.020579621196;-23168.212992545217]
34,7,Allogroom,Foraging,Adult,{8},{8;6},[16867.66366300918;41951.492770805955;-21910.65097337775]
34,8,Sunbathe,Foraging,Adult,{7},{6;7},[17678.397717429325;41909.87761124596;-22067.792746212333]
35,0,Foraging,Foraging,Adult,{},{},[-7164.951284017414;42321.71031714976;-14997.467368856072]
35,2,Foraging,Foraging,Adult,{},{},[7160.959703695029;42607.05480262637;-17719.443498514593]
35,3,Interacting with foreign object,Background,Adult,{},{},[58747.17814660072;42403.276904284954;-3984.45658486709]
35,4,Moving,Waiting Area,Adult,{},{},[-3975.02863483876;50572.702496528625;7241.989690721035]
35,5,Foraging,Background,Adult,{},{},[47075.60028590262;40115.56561754644;-15299.263441737741]
35,6,Moving,Foraging,Adult,{},{8;7},[21486.313219090924;41272.020579621196;-23168.212992545217]
35,7,Groom,Foraging,Adult,{8},{8;6},[16629.697126124054;41951.74687796086;-21920.33440091461]
