Time,ID,Behaviour,Zone,Meerkat type,Close_neighbours,Distant_neighbours,Coordinates
2,1,Dig burrow,Sand Area,Adult,{},{},[-37299.11541754007;66674.8305349648;27189.244432777166]
2,2,Low sitting/standing (stationary),Sand Area,Adult,{10},{3;10},[-54375.94093441218;61454.95331089944;5291.033202882856]
2,3,Interact with pup,Sand Area,Adult,{10},{10;11;2},[-50734.90977982432;62154.337747730315;8958.072672832757]
2,4,Moving,Sand Area,Adult,{},{},[-60206.675607830286;61696.14875110984;20567.431682869792]
2,5,Moving,Sand Area,Adult,{},{11},[-46767.3759547025;63228.03574575484;19219.916491895914]
2,7,Lying/resting (stationary),Around Mound,Adult,{8;9},{8;9},[-41847.95147033036;63660.37302221358;399.25079225969967]
2,8,None,Around Mound,Pup,{9;7},{9;7},[-39454.34703660011;64291.444233715534;-1032.2120820910204]
2,9,None,Around Mound,Pup,{8;7},{8;7},[-43049.547786831856;63268.42168390751;-1224.7244614902884]
2,10,None,Sand Area,Pup,{3;2},{3;2},[-54650.97871339321;61603.910732626915;9197.664630532265]
2,11,None,Sand Area,Pup,{},{3;5},[-44427.675979308784;63318.71221528947;13079.864806819707]
3,0,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17586.944996103644;64744.560861982405;-33782.529941767454]
3,1,Dig burrow,Sand Area,Adult,{},{},[-36776.76102018356;66904.27411174774;27727.07641080022]
3,2,Low sitting/standing (stationary),Sand Area,Adult,{10},{3;10},[-53587.679712593555;61582.020429968834;5300.655694164336]
3,3,Interact with pup,Sand Area,Adult,{10},{10;5;11;2},[-50992.74045372009;62142.37535148859;9391.868355438113]
3,4,Dig burrow,Sand Area,Adult,{},{},[-60120.93568239361;61710.53512852639;20660.57009802386]
3,5,Moving,Sand Area,Adult,{11},{3;11},[-44085.830633968115;63348.46954058111;10750.567010372877]
3,7,Lying/resting (stationary),Around Mound,Adult,{8;9},{8;9},[-41934.27099012211;63639.591368403286;395.9081611340225]
3,8,None,Around Mound,Pup,{9;7},{9;7},[-39457.786646306515;64292.882044389844;-950.6830981931416]
3,9,None,Around Mound,Pup,{8;7},{8;7},[-43049.547786831856;63268.42168390751;-1224.7244614902884]
3,10,None,Sand Area,Pup,{3;2},{3;2},[-54057.46421164274;61697.259334504604;9201.195247903466]
3,11,None,Sand Area,Pup,{5},{3;5},[-44262.729422450066;63367.39433825016;13170.766352653503]
4,0,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17586.944996103644;64744.560861982405;-33782.529941767454]
4,1,Dig burrow,Sand Area,Adult,{},{},[-36776.76102018356;66904.27411174774;27727.07641080022]
4,2,High sitting/standing (Vigilant),Sand Area,Adult,{10},{3;10},[-53385.8318477571;61607.24667850137;5302.426604766399]
4,3,Interact with pup,Sand Area,Adult,{10},{10;5;11;2},[-50916.37164734304;62150.916312839836;9651.073283546604]
4,4,Moving,Sand Area,Adult,{},{},[-58224.33440709114;61812.06077028811;18770.19979287684]
4,5,Moving,Sand Area,Adult,{},{3;11},[-44703.9676185213;63157.705132279545;8852.678338301368]
4,7,Lying/resting (stationary),Around Mound,Adult,{8;9},{8;9},[-41934.27099012211;63639.591368403286;395.9081611340225]
4,8,None,Around Mound,Pup,{9;7},{9;7},[-39633.356606811285;64250.974206864834;-953.3075413121842]
4,9,None,Around Mound,Pup,{8;7},{8;7},[-43049.547786831856;63268.42168390751;-1224.7244614902884]
4,10,None,Sand Area,Pup,{3;2},{3;2},[-53358.86594414711;61801.44283109903;9203.615686118603]
4,11,None,Sand Area,Pup,{},{3;5},[-44166.08315587044;63380.05144187808;13171.362490072846]
5,0,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17586.944996103644;64744.560861982405;-33782.529941767454]
5,1,Dig burrow,Sand Area,Adult,{},{},[-37996.04402971268;66454.5185892582;27149.002153128386]
5,2,High sitting/standing (Vigilant),Sand Area,Adult,{},{},[-53177.66201022267;61635.26002252102;5220.191273853183]
5,3,Carry pup,Sand Area,Adult,{10},{10;11;4},[-49936.31466066837;62388.80678056553;12877.7510083206]
5,4,Moving,Sand Area,Adult,{},{3},[-57385.99694463983;61682.27687201649;15274.473204278387]
5,5,Moving,Sand Area,Adult,{},{9;10;11;7},[-44566.137393057346;63287.1684865728;6318.059829344042]
5,7,Lying/resting (stationary),Around Mound,Adult,{8;9},{8;5;9},[-41934.27099012211;63639.591368403286;395.9081611340225]
5,8,None,Around Mound,Pup,{9;7},{9;7},[-39633.356606811285;64250.974206864834;-953.3075413121842]
5,9,None,Around Mound,Pup,{8;7},{8;5;7},[-43049.547786831856;63268.42168390751;-1224.7244614902884]
5,10,None,Sand Area,Pup,{3;11},{3;5;11},[-46482.92656669021;62923.203555583954;13144.478560738266]
5,11,None,Sand Area,Pup,{10},{3;10;5},[-44186.206719875336;63393.7580242157;13260.040364980698]
6,0,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17586.944996103644;64744.560861982405;-33782.529941767454]
6,1,Dig burrow,Sand Area,Adult,{},{},[-35977.6245713532;66449.98164075613;22183.488585323095]
6,2,High sitting/standing (Vigilant),Sand Area,Adult,{},{5;4},[-52968.10416677594;61660.20825278014;5138.5213031265885]
6,3,Interact with pup,Sand Area,Adult,{10},{10;11},[-46381.3759483695;63360.69414698705;19594.44006626308]
6,4,Moving,Sand Area,Adult,{},{11;2},[-51879.54645939544;62123.453726965934;12446.570775493048]
6,5,Low sitting/standing (stationary),Sand Area,Adult,{},{11;7;2},[-45750.41520802677;63011.62920628488;6457.986341880634]
6,7,Lying/resting (stationary),Around Mound,Adult,{8;9},{8;5;9},[-42023.05959355831;63618.668687820435;395.6807505208999]
6,8,None,Around Mound,Pup,{9;7},{9;7},[-39719.73653221503;64228.2273902446;-871.3990128167206]
6,9,None,Around Mound,Pup,{8;7},{8;7},[-43049.547786831856;63268.42168390751;-1224.7244614902884]
6,10,None,Sand Area,Pup,{3},{3;11},[-46878.68278187513;63271.4387524873;19774.16881543398]
6,11,None,Sand Area,Pup,{},{3;10;5;4},[-44203.22785721719;63403.845840625465;13348.853075126186]
7,0,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17586.944996103644;64744.560861982405;-33782.529941767454]
7,1,Dig burrow,Sand Area,Adult,{},{},[-36988.31461644173;66088.14841717482;22114.707389220595]
7,2,High sitting/standing (Vigilant),Sand Area,Adult,{},{5;4},[-52775.49160708487;61695.1618109867;5140.042643060908]
7,3,Interact with pup,Sand Area,Adult,{10},{10;11;4},[-46643.56068080664;63241.69527298212;19035.85549455881]
7,4,Interact with pup,Sand Area,Adult,{},{3;5;11;2},[-48280.11567855626;62594.47998001799;11312.703868096694]
7,5,Low sitting/standing (stationary),Sand Area,Adult,{},{11;7;4;2},[-45410.98102232814;63062.56980499625;6972.752657111734]
7,7,Lying/resting (stationary),Around Mound,Adult,{8;9},{8;5;9},[-42106.63657569885;63589.6900844574;392.19262762367725]
7,8,None,Around Mound,Pup,{9;7},{9;7},[-39808.713232800364;64205.02123171091;-876.0166734168306]
7,9,None,Around Mound,Pup,{8;7},{8;7},[-43049.547786831856;63268.42168390751;-1224.7244614902884]
7,10,None,Sand Area,Pup,{3},{3;11},[-46790.11581695825;63294.22603896633;19776.40874505788]
7,11,None,Sand Area,Pup,{},{3;10;5;4},[-44319.2598554492;63392.67221594602;13522.7011651434]
8,0,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17586.944996103644;64744.560861982405;-33782.529941767454]
8,1,Dig burrow,Sand Area,Adult,{},{},[-36445.503600120544;66260.87909317017;21871.363444328308]
8,2,Low sitting/standing (stationary),Sand Area,Adult,{},{},[-52637.776876449585;61744.95336201787;5659.435357298702]
8,4,Moving,Sand Area,Adult,{},{5;11},[-39995.764642074704;64313.44062846154;10845.066288581118]
8,5,Moving,Sand Area,Adult,{11},{11;4},[-44646.52581435442;63201.95180618763;11082.4616028741]
8,7,Lying/resting (stationary),Around Mound,Adult,{8;9},{8;9},[-42106.63657569885;63589.6900844574;392.19262762367725]
8,8,None,Around Mound,Pup,{9;7},{9;7},[-39898.862229943275;64186.4744502306;-795.3480018344708]
8,9,None,Around Mound,Pup,{8;7},{8;7},[-43049.547786831856;63268.42168390751;-1224.7244614902884]
8,10,None,Sand Area,Pup,{},{11},[-46790.11581695825;63294.22603896633;19776.40874505788]
8,11,None,Sand Area,Pup,{5},{10;5;4},[-44330.48497313261;63391.39265470207;13611.872744314373]
9,0,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17586.944996103644;64744.560861982405;-33782.529941767454]
9,1,Dig burrow,Sand Area,Adult,{},{4},[-36236.10857653618;66298.01876372099;21689.605383828282]
9,2,Moving,Sand Area,Adult,{},{},[-54506.00376653671;61568.953272014856;8063.741222694516]
9,4,Moving,Sand Area,Adult,{},{1},[-34937.54909622669;65888.90586900711;13985.441908344626]
9,5,Interact with pup,Sand Area,Adult,{11},{10;11},[-43832.13226559386;63425.17295161635;12737.728777435608]
9,7,Lying/resting (stationary),Around Mound,Adult,{8;9},{8;9},[-42106.63657569885;63589.6900844574;392.19262762367725]
9,8,None,Around Mound,Pup,{9;7},{9;7},[-39988.681866168976;64166.601131647825;-798.34079396585]
9,9,None,Around Mound,Pup,{8;7},{8;7},[-43049.547786831856;63268.42168390751;-1224.7244614902884]
9,10,None,Sand Area,Pup,{},{5;11},[-46698.14102935791;63316.54956817627;19777.502025604248]
9,11,None,Sand Area,Pup,{5},{10;5},[-44428.79096702486;63366.036228209734;13693.049834158272]
10,0,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17586.944996103644;64744.560861982405;-33782.529941767454]
10,1,Dig burrow,Sand Area,Adult,{},{6},[-36528.221473593265;66157.20648983866;21388.51294976659]
10,2,Moving,Sand Area,Adult,{},{5;11},[-50823.143838882446;62253.326271533966;12006.516320109367]
10,4,Dig burrow,Sand Area,Adult,{},{},[-35412.77157839015;65640.40533226728;13163.939371240325]
10,5,Interact with pup,Sand Area,Adult,{11},{10;11;2},[-43869.58653205633;63449.03657579422;12915.971951648593]
10,6,Dig burrow,Sand Area,Adult,{},{10;1;11},[-42135.47915199399;64595.059023439884;21086.80418932438]
10,7,Lying/resting (stationary),Around Mound,Adult,{8;9},{8;9},[-42187.44712173939;63560.22217366099;388.80246019153856]
10,8,None,Around Mound,Pup,{9;7},{9;7},[-40077.82560702413;64144.50847090036;-716.4230376462801]
10,9,None,Around Mound,Pup,{8;7},{8;7},[-43049.547786831856;63268.42168390751;-1224.7244614902884]
10,10,None,Sand Area,Pup,{},{5;6;11},[-46604.13147768378;63336.13399553299;19778.449580714107]
10,11,None,Sand Area,Pup,{5},{10;5;6;2},[-44438.54649671167;63367.36782699078;13783.099083565176]
11,0,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17496.872173130512;64738.90097898245;-33770.46666371822]
11,1,Dig burrow,Sand Area,Adult,{},{6},[-34787.31810875237;66789.81246125698;21691.933267254382]
11,2,Interact with pup,Sand Area,Adult,{},{10;5;11},[-49978.5512046814;62384.46607589722;13230.048151016235]
11,4,Dig burrow,Sand Area,Adult,{},{},[-35414.33609080315;65587.3214211464;12464.512285113335]
11,5,Interact with pup,Sand Area,Adult,{11},{10;11;2},[-43615.103941738605;63505.44557915628;13095.514939270914]
11,6,Dig burrow,Sand Area,Adult,{},{10;1},[-38866.289303421974;65277.84979787469;19779.969304144382]
11,7,Lying/resting (stationary),Around Mound,Adult,{8;9},{8;9},[-42279.14851319417;63540.48080597073;388.4880929059]
11,8,None,Around Mound,Pup,{9;7},{9;7},[-40164.01649109274;64120.906298197806;-719.3969478741055]
11,9,None,Around Mound,Pup,{8;7},{8;7},[-43049.547786831856;63268.42168390751;-1224.7244614902884]
11,10,None,Sand Area,Pup,{},{5;6;11;2},[-46604.13147768378;63336.13399553299;19778.449580714107]
11,11,None,Sand Area,Pup,{5},{10;5;2},[-44461.725723832846;63368.30877587199;13957.668967142701]
12,0,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17496.872173130512;64738.90097898245;-33770.46666371822]
12,1,Moving,Sand Area,Adult,{},{},[-28074.655785009265;69175.50921866298;19727.814448285848]
12,2,Moving,Sand Area,Adult,{},{5;11},[-51178.07019942999;62211.310075581074;11572.066022768617]
12,4,Dig burrow,Sand Area,Adult,{},{6},[-35408.50358617306;65593.24352121353;12376.391953796148]
12,5,Interact with pup,Sand Area,Adult,{11},{10;11;2},[-43695.09104588628;63518.50970321894;13706.157027564943]
12,6,Dig burrow,Sand Area,Adult,{},{4},[-36963.65232922137;65680.91872274876;18923.134604696184]
12,7,Lying/resting (stationary),Around Mound,Adult,{8;9},{8;9},[-42279.14851319417;63540.48080597073;388.4880929059]
12,8,None,Around Mound,Pup,{9;7},{9;7},[-40164.01649109274;64120.906298197806;-719.3969478741055]
12,9,None,Around Mound,Pup,{8;7},{8;7},[-43049.547786831856;63268.42168390751;-1224.7244614902884]
12,10,None,Sand Area,Pup,{},{5;11},[-46509.88516420126;63352.84065140039;19780.213545467705]
12,11,None,Sand Area,Pup,{5},{10;5;2},[-44567.07263012603;63354.25379753858;14042.883082517423]
13,0,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17496.872173130512;64738.90097898245;-33770.46666371822]
13,1,Moving,Sand Area,Adult,{},{},[-14492.610012972727;73702.75375853479;24179.958111885935]
13,2,Low sitting/standing (stationary),Sand Area,Adult,{},{5;11},[-50836.22601527721;62255.11869896203;12092.191736413166]
13,4,Dig burrow,Sand Area,Adult,{},{6},[-35271.770371325314;65643.33479462564;12731.52744167298]
13,5,Interact with pup,Sand Area,Adult,{11},{10;11;2},[-43728.31294967234;63517.89172028005;13968.162485219538]
13,6,Dig burrow,Sand Area,Adult,{},{4},[-35186.9956041649;66357.22084598243;19404.928502153605]
13,7,Lying/resting (stationary),Around Mound,Adult,{8;9},{8;9},[-42279.14851319417;63540.48080597073;388.4880929059]
13,8,None,Around Mound,Pup,{9;7},{9;7},[-40346.600337058306;64087.63815608621;-641.6842527440749]
13,9,None,Around Mound,Pup,{8;7},{8;7},[-43049.547786831856;63268.42168390751;-1224.7244614902884]
13,10,None,Sand Area,Pup,{},{5;11},[-46414.61040624976;63369.41113614291;19779.473788689822]
13,11,None,Sand Area,Pup,{5},{10;5;2},[-44574.72796622664;63352.59765358269;14132.260460188612]
14,0,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17496.872173130512;64738.90097898245;-33770.46666371822]
14,1,Moving,Sand Area,Adult,{},{},[-2000.1085234663915;74651.14859358966;23529.80749880895]
14,2,Low sitting/standing (stationary),Sand Area,Adult,{},{5;11},[-50626.721713956445;62270.368076805025;12092.77184578497]
14,4,Dig burrow,Sand Area,Adult,{},{6},[-35144.31167019904;65716.3186353445;13002.234979309142]
14,5,Interact with pup,Sand Area,Adult,{11},{10;11;2},[-43645.29133050144;63555.05079162121;13971.115465868264]
14,6,Dig burrow,Sand Area,Adult,{},{4},[-37634.77198314667;65620.38095092773;19736.233493357897]
14,7,Lying/resting (stationary),Around Mound,Adult,{8;9},{8;9},[-42370.95447683334;63524.01629972458;468.4111749455333]
14,8,None,Around Mound,Pup,{9;7},{9;7},[-40346.600337058306;64087.63815608621;-641.6842527440749]
14,9,None,Around Mound,Pup,{8;7},{8;7},[-43049.547786831856;63268.42168390751;-1224.7244614902884]
14,10,None,Sand Area,Pup,{},{5;11},[-46414.61040624976;63369.41113614291;19779.473788689822]
14,11,None,Sand Area,Pup,{5},{10;5;2},[-44692.91927506775;63337.30195361376;14304.799883321859]
15,0,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17496.872173130512;64738.90097898245;-33770.46666371822]
15,1,Moving,Sand Area,Adult,{},{},[983.1838813945651;74844.34182357788;23492.91912817955]
15,2,Interact with pup,Sand Area,Adult,{},{10;5;11},[-50567.97485625744;62310.31106925011;13143.118203252554]
15,4,Low sitting/standing (stationary),Sand Area,Adult,{},{6},[-35252.94660335779;65635.78470361233;12557.317156016827]
15,5,Interact with pup,Sand Area,Adult,{11},{10;11;2},[-43475.5252917856;63509.64888647199;12746.142954218201]
15,6,Dig burrow,Sand Area,Adult,{},{4},[-37288.283303685486;65719.82565064728;19749.955120056868]
15,7,Lying/resting (stationary),Around Mound,Adult,{8;9},{8;9},[-42460.440502136946;63501.11245620251;462.56030579889193]
15,8,None,Around Mound,Pup,{9;7},{9;7},[-40520.717781856656;64036.3643588759;-565.144849767501]
15,9,None,Around Mound,Pup,{8;7},{8;7},[-43049.547786831856;63268.42168390751;-1224.7244614902884]
15,10,None,Sand Area,Pup,{},{5;11;2},[-46318.3129722476;63387.93415904045;19779.94644996524]
15,11,None,Sand Area,Pup,{5},{10;5;2},[-44698.982451841235;63333.40150399506;14393.24852350168]
16,0,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17496.872173130512;64738.90097898245;-33770.46666371822]
16,1,Moving,Sand Area,Adult,{},{},[-177.7603705421352;74554.98720571399;22306.878026403487]
16,2,Interact with pup,Sand Area,Adult,{11},{10;5;11},[-46911.48629307002;62881.18470356986;13408.975243076682]
16,4,Moving,Sand Area,Adult,{},{5},[-37422.615551024675;64982.025753483176;10154.615913297981]
16,5,Low sitting/standing (stationary),Sand Area,Adult,{},{11;4;2},[-43034.09183073044;63587.70892763138;10088.290995717049]
16,6,Dig burrow,Sand Area,Adult,{},{},[-37776.68740481883;65661.71520227939;20655.58958609961]
16,7,Lying/resting (stationary),Around Mound,Adult,{8;9},{8;9},[-42460.440502136946;63501.11245620251;462.56030579889193]
16,8,None,Around Mound,Pup,{9;7},{9;7},[-40520.717781856656;64036.3643588759;-565.144849767501]
16,9,None,Around Mound,Pup,{8;7},{8;7},[-43049.547786831856;63268.42168390751;-1224.7244614902884]
16,10,None,Sand Area,Pup,{},{11;2},[-46223.53604012728;63405.16592615843;19778.170039981604]
16,11,None,Sand Area,Pup,{2},{10;5;2},[-44799.94930090383;63308.496372424066;14477.264207431115]
17,0,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17496.872173130512;64738.90097898245;-33770.46666371822]
17,1,Moving,Sand Area,Adult,{},{},[-2775.4906308669597;73519.56814564764;16983.830446325243]
17,2,Interact with pup,Sand Area,Adult,{11},{10;5;11},[-46645.50411140174;62876.242342084646;12100.781483666971]
17,4,Moving,Sand Area,Adult,{},{5},[-37922.80710029602;64906.60505580902;9548.879608511925]
17,5,High sitting/standing (Vigilant),Sand Area,Adult,{},{11;4;2},[-43225.98829084635;63563.374831318855;10087.158896695822]
17,6,Dig burrow,Sand Area,Adult,{},{},[-36769.856259822845;65865.59307479858;19774.11468219757]
17,7,Lying/resting (stationary),Around Mound,Adult,{8;9},{8;9},[-42460.440502136946;63501.11245620251;462.56030579889193]
17,8,None,Around Mound,Pup,{9;7},{9;7},[-40608.59399318695;64013.21321487427;-565.0387237817049]
17,9,None,Around Mound,Pup,{8;7},{8;7},[-43049.547786831856;63268.42168390751;-1224.7244614902884]
17,10,None,Sand Area,Pup,{},{11;2},[-46223.53604012728;63405.16592615843;19778.170039981604]
17,11,None,Sand Area,Pup,{2},{10;5;2},[-44809.6950760372;63309.100992102176;14563.98271364253]
18,0,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17496.872173130512;64738.90097898245;-33770.46666371822]
18,1,Moving,Sand Area,Adult,{},{},[-3361.238501398824;73272.68926310539;16089.282023843378]
18,2,Low sitting/standing (stationary),Sand Area,Adult,{11},{5;11;4},[-45526.00440776348;63040.96904075146;11501.406750440598]
18,4,Moving,Sand Area,Adult,{11},{5;6;2;10;11},[-41610.85102058202;64085.953656796366;14805.440077172592]
18,5,High sitting/standing (Vigilant),Sand Area,Adult,{},{11;7;4;2},[-43040.74950140715;63590.793517783284;7960.15329602547]
18,6,Dig burrow,Sand Area,Adult,{},{4},[-36833.22143384069;65900.92919570208;20145.019350346178]
18,7,Lying/resting (stationary),Around Mound,Adult,{8;9},{8;5;9},[-42549.181264698505;63479.44871792197;462.2089102214668]
18,8,None,Around Mound,Pup,{9;7},{9;7},[-40697.888975363225;63990.25697225332;-483.49097001034534]
18,9,None,Around Mound,Pup,{8;7},{8;7},[-43049.547786831856;63268.42168390751;-1224.7244614902884]
18,10,None,Sand Area,Pup,{},{11;4},[-46129.051096990705;63420.34695111215;19777.714659057558]
18,11,None,Sand Area,Pup,{4;2},{10;5;4;2},[-44830.91696153581;63308.60447588563;14737.83760016039]
19,0,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17496.872173130512;64738.90097898245;-33770.46666371822]
19,1,Moving,Sand Area,Adult,{},{},[-3704.3698835838586;73131.60020840168;15775.045801654458]
19,2,Moving,Sand Area,Adult,{},{11},[-42037.33731607348;63806.82372131199;11994.861368419603]
19,6,Dig burrow,Sand Area,Adult,{},{},[-37524.551762253046;65697.9781390354;20115.443836949766]
19,7,Lying/resting (stationary),Around Mound,Adult,{8;9},{8;9},[-42638.43568267673;63460.97048294917;458.87073958237306]
19,8,None,Around Mound,Pup,{9;7},{9;7},[-40697.888975363225;63990.25697225332;-483.49097001034534]
19,9,None,Around Mound,Pup,{8;7},{8;7},[-43049.547786831856;63268.42168390751;-1224.7244614902884]
19,10,None,Sand Area,Pup,{},{11},[-46033.40056527406;63437.072042539716;19777.010789562017]
19,11,None,Sand Area,Pup,{},{10;2},[-44932.3702314198;63287.13090161234;14824.381567819044]
20,0,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17496.872173130512;64738.90097898245;-33770.46666371822]
20,1,Moving,Sand Area,Adult,{},{},[-4033.2613003891893;72989.78956609964;15279.637626780197]
20,2,Low sitting/standing (stationary),Sand Area,Adult,{11},{10;6;11},[-41792.60636973381;64032.59186172485;14887.14691093564]
20,6,Dig burrow,Sand Area,Adult,{},{2},[-37350.77009963989;65747.40029788017;20121.725841343403]
20,7,Lying/resting (stationary),Around Mound,Adult,{8;9},{8;9},[-42638.43568267673;63460.97048294917;458.87073958237306]
20,8,None,Around Mound,Pup,{9;7},{9;7},[-40872.545302025974;63940.83024493605;-407.61316276545404]
20,9,None,Around Mound,Pup,{8;7},{8;7},[-43049.547786831856;63268.42168390751;-1224.7244614902884]
20,10,None,Sand Area,Pup,{},{11;2},[-46033.40056527406;63437.072042539716;19777.010789562017]
20,11,None,Sand Area,Pup,{2},{10;2},[-44939.39357507229;63279.97882696986;14912.25270203501]
21,0,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17496.872173130512;64738.90097898245;-33770.46666371822]
21,1,Moving,Sand Area,Adult,{},{},[-4220.6614812761545;72636.83257389069;13850.265264928341]
21,2,Interact with pup,Sand Area,Adult,{11},{10;6;11},[-41653.38361155987;64008.373232916;13834.142804201692]
21,6,Dig burrow,Sand Area,Adult,{},{10;2},[-38276.25124964863;65517.1995087564;20453.569796850905]
21,7,Lying/resting (stationary),Around Mound,Adult,{8;9},{8;9},[-42638.43568267673;63460.97048294917;458.87073958237306]
21,8,None,Around Mound,Pup,{9;7},{9;7},[-40872.545302025974;63940.83024493605;-407.61316276545404]
21,9,None,Around Mound,Pup,{8;7},{8;7},[-43049.547786831856;63268.42168390751;-1224.7244614902884]
21,10,None,Sand Area,Pup,{},{6;11;2},[-45942.62148104608;63458.72439029068;19779.81102721393]
21,11,None,Sand Area,Pup,{2},{10;2},[-45048.57896734774;63255.508900642395;15085.306281860918]
22,0,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17586.944996103644;64744.560861982405;-33782.529941767454]
22,1,Moving,Sand Area,Adult,{},{},[-14324.888069823384;70396.83341395855;9720.37263872847]
22,2,Low sitting/standing (stationary),Sand Area,Adult,{11},{10;6;11},[-41653.38361155987;64008.373232916;13834.142804201692]
22,6,Dig burrow,Sand Area,Adult,{},{10;2},[-38733.893247142434;65453.55864614993;21088.429751627147]
22,7,Lying/resting (stationary),Around Mound,Adult,{8;9},{8;9},[-42811.81785834581;63409.93995052576;455.0097821475356]
22,8,None,Around Mound,Pup,{9;7},{9;7},[-41042.63742634654;63893.77549561858;-414.2475066254847]
22,9,None,Around Mound,Pup,{8;7},{8;7},[-43049.547786831856;63268.42168390751;-1224.7244614902884]
22,10,None,Sand Area,Pup,{},{6;11;2},[-45867.557487785816;63484.6202737242;19872.261628195643]
22,11,None,Sand Area,Pup,{2},{10;2},[-45064.29019463062;63260.58742830902;15175.415534591302]
23,0,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17677.471465319395;64751.82931792736;-33795.37415483594]
23,1,Dig burrow,Sand Area,Adult,{},{},[-16947.480930116028;70123.24119087309;9721.11019318737]
23,2,Low sitting/standing (stationary),Sand Area,Adult,{11},{10;11},[-41845.83444749564;63972.6021945402;13920.025508610532]
23,6,Dig burrow,Sand Area,Adult,{},{10},[-38562.63530483842;65506.378282397985;21098.771575331688]
23,7,Lying/resting (stationary),Around Mound,Adult,{8;9},{8;9},[-42811.81785834581;63409.93995052576;455.0097821475356]
23,8,None,Around Mound,Pup,{9;7},{9;7},[-41046.77627821267;63891.24351650104;-329.88515359057055]
23,9,None,Around Mound,Pup,{8;7},{8;7},[-43049.547786831856;63268.42168390751;-1224.7244614902884]
