Time,ID,Behaviour,Zone,Meerkat type,Close_neighbours,Distant_neighbours,Coordinates
7,3,Groom,Background,Adult,{1},{0;1;2},[-49645.17007446289;51006.56246948242;-22082.13175201416]
8,5,Moving,Sand Area,Adult,{},{},[-48270.57082428783;55734.17380166054;-152.67829675157554]
8,0,Raised Guarding (Vigilant),Background,Adult,{2},{3;1;2},[-41901.962150231004;49665.70588340238;-21774.60969137214]
8,1,Raised Guarding (Vigilant),Background,Adult,{3;2},{0;3;2},[-46244.70489547402;50714.181111413985;-22206.4372698199]
8,2,Raised Guarding (Vigilant),Background,Adult,{0;1},{0;1;3},[-44061.71275448054;50364.35211028904;-21526.51298481971]
8,3,Groom,Background,Adult,{1},{0;1;2},[-49645.17007446289;51006.56246948242;-22082.13175201416]
9,5,Moving,Mound,Adult,{},{},[-33462.24721867964;69544.44928591698;-13571.173545119353]
9,0,Raised Guarding (Vigilant),Background,Adult,{2},{3;1;2},[-41901.962150231004;49665.70588340238;-21774.60969137214]
9,1,Raised Guarding (Vigilant),Background,Adult,{3;2},{0;3;2},[-46244.70489547402;50714.181111413985;-22206.4372698199]
9,2,Raised Guarding (Vigilant),Background,Adult,{0;1},{0;1;3},[-44061.71275448054;50364.35211028904;-21526.51298481971]
9,3,Groom,Background,Adult,{1},{0;1;2},[-49645.17007446289;51006.56246948242;-22082.13175201416]
10,5,Moving,Mound,Adult,{},{},[-18788.367872178555;68889.31927394867;-19614.619107931852]
10,0,Raised Guarding (Vigilant),Background,Adult,{2},{3;2},[-41901.962150231004;49665.70588340238;-21774.60969137214]
10,2,Raised Guarding (Vigilant),Background,Adult,{0},{0;3},[-44061.71275448054;50364.35211028904;-21526.51298481971]
10,3,Groom,Background,Adult,{},{0;2},[-49645.17007446289;51006.56246948242;-22082.13175201416]
11,5,Moving,Mound,Adult,{},{},[-9754.962072119117;67543.31698358059;-19307.41051352024]
11,0,Raised Guarding (Vigilant),Background,Adult,{1;2},{3;1;2},[-41901.962150231004;49665.70588340238;-21774.60969137214]
11,1,Moving,Background,Adult,{0;2},{0;2},[-41667.98912554979;49614.90959088504;-21580.895722828805]
11,2,Raised Guarding (Vigilant),Background,Adult,{0;1},{0;1;3},[-44061.71275448054;50364.35211028904;-21526.51298481971]
11,3,Groom,Background,Adult,{},{0;2},[-49645.17007446289;51006.56246948242;-22082.13175201416]
12,5,Raised Guarding (Vigilant),Mound,Adult,{},{},[-8861.897194068879;67189.60611754656;-19074.501903414726]
12,0,Raised Guarding (Vigilant),Background,Adult,{1;2},{3;1;2},[-41901.962150231004;49665.70588340238;-21774.60969137214]
12,1,Moving,Background,Adult,{0;2},{0;2},[-41455.057417705655;49535.17857130617;-21895.98804685101]
12,2,Raised Guarding (Vigilant),Background,Adult,{0;1},{0;1;3},[-44061.71275448054;50364.35211028904;-21526.51298481971]
12,3,Groom,Background,Adult,{},{0;2},[-49645.17007446289;51006.56246948242;-22082.13175201416]
13,5,Raised Guarding (Vigilant),Mound,Adult,{},{},[-8861.897194068879;67189.60611754656;-19074.501903414726]
13,0,Raised Guarding (Vigilant),Background,Adult,{2},{3;2},[-41901.962150231004;49665.70588340238;-21774.60969137214]
13,2,Raised Guarding (Vigilant),Background,Adult,{0},{0;3},[-44061.71275448054;50364.35211028904;-21526.51298481971]
13,3,Groom,Background,Adult,{},{0;2},[-49645.17007446289;51006.56246948242;-22082.13175201416]
14,5,Raised Guarding (Vigilant),Mound,Adult,{},{},[-8861.897194068879;67189.60611754656;-19074.501903414726]
14,0,Raised Guarding (Vigilant),Background,Adult,{2},{3;2},[-41901.962150231004;49665.70588340238;-21774.60969137214]
14,2,Raised Guarding (Vigilant),Background,Adult,{0},{0;3},[-44176.266116410494;50387.45254448056;-21549.259349763393]
14,3,Groom,Background,Adult,{},{0;2},[-49645.17007446289;51006.56246948242;-22082.13175201416]
15,5,Raised Guarding (Vigilant),Mound,Adult,{},{},[-8861.897194068879;67189.60611754656;-19074.501903414726]
15,0,Raised Guarding (Vigilant),Background,Adult,{2},{3;2},[-41901.962150231004;49665.70588340238;-21774.60969137214]
15,2,Raised Guarding (Vigilant),Background,Adult,{0},{0;3},[-44176.266116410494;50387.45254448056;-21549.259349763393]
15,3,Groom,Background,Adult,{},{0;2},[-49555.28449331224;51015.88118194044;-21999.7262718603]
16,5,Raised Guarding (Vigilant),Mound,Adult,{},{},[-8861.897194068879;67189.60611754656;-19074.501903414726]
16,0,Raised Guarding (Vigilant),Background,Adult,{2},{3;2},[-41901.962150231004;49665.70588340238;-21774.60969137214]
16,2,Raised Guarding (Vigilant),Background,Adult,{0},{0;3},[-44176.266116410494;50387.45254448056;-21549.259349763393]
16,3,Groom,Background,Adult,{},{0;2},[-49555.28449331224;51015.88118194044;-21999.7262718603]
17,5,Raised Guarding (Vigilant),Mound,Adult,{},{},[-8861.897194068879;67189.60611754656;-19074.501903414726]
17,0,Raised Guarding (Vigilant),Background,Adult,{2},{3;2},[-41901.962150231004;49665.70588340238;-21774.60969137214]
17,2,Raised Guarding (Vigilant),Background,Adult,{0},{0;3},[-44176.266116410494;50387.45254448056;-21549.259349763393]
17,3,Groom,Background,Adult,{},{0;2},[-49555.28449331224;51015.88118194044;-21999.7262718603]
18,5,Raised Guarding (Vigilant),Mound,Adult,{},{},[-8861.897194068879;67189.60611754656;-19074.501903414726]
18,0,Raised Guarding (Vigilant),Background,Adult,{2},{3;2},[-41901.962150231004;49665.70588340238;-21774.60969137214]
18,2,Raised Guarding (Vigilant),Background,Adult,{0},{0;3},[-44176.266116410494;50387.45254448056;-21549.259349763393]
18,3,Groom,Background,Adult,{},{0;2},[-49470.11576839909;51025.11659241095;-21993.922149365768]
19,5,Raised Guarding (Vigilant),Mound,Adult,{},{},[-8861.897194068879;67189.60611754656;-19074.501903414726]
19,0,Raised Guarding (Vigilant),Background,Adult,{2},{3;2},[-41901.962150231004;49665.70588340238;-21774.60969137214]
19,2,Raised Guarding (Vigilant),Background,Adult,{0},{0;3},[-44176.266116410494;50387.45254448056;-21549.259349763393]
19,3,Groom,Background,Adult,{},{0;2},[-49470.11576839909;51025.11659241095;-21993.922149365768]
20,5,Raised Guarding (Vigilant),Mound,Adult,{},{},[-8861.897194068879;67189.60611754656;-19074.501903414726]
20,0,Raised Guarding (Vigilant),Background,Adult,{2},{3;2},[-41901.962150231004;49665.70588340238;-21774.60969137214]
20,2,Raised Guarding (Vigilant),Background,Adult,{0},{0;3},[-44176.266116410494;50387.45254448056;-21549.259349763393]
20,3,Moving,Background,Adult,{},{0;2},[-49299.25266905129;51035.614910557866;-22055.078429743648]
21,5,Raised Guarding (Vigilant),Mound,Adult,{},{},[-8861.897194068879;67189.60611754656;-19074.501903414726]
21,0,Raised Guarding (Vigilant),Background,Adult,{2},{3;2},[-42120.380474343896;49704.51292503998;-21888.870965156704]
21,2,Raised Guarding (Vigilant),Background,Adult,{0},{0;3},[-44176.266116410494;50387.45254448056;-21549.259349763393]
21,3,Moving,Background,Adult,{},{0;2},[-48338.6031941995;50992.470026966184;-22161.88480725512]
22,5,Raised Guarding (Vigilant),Mound,Adult,{},{},[-8861.897194068879;67189.60611754656;-19074.501903414726]
22,0,Raised Guarding (Vigilant),Background,Adult,{2},{3;2},[-42232.53064104915;49731.55676134676;-21912.243554461747]
22,2,Raised Guarding (Vigilant),Background,Adult,{0;3},{0;3},[-44176.266116410494;50387.45254448056;-21549.259349763393]
22,3,Moving,Background,Adult,{2},{0;2},[-46444.28296375275;50714.73079812527;-22381.54721558094]
23,5,Raised Guarding (Vigilant),Mound,Adult,{},{},[-8861.897194068879;67189.60611754656;-19074.501903414726]
23,0,Moving,Background,Adult,{},{},[-33991.41068543494;42235.21333002299;-18497.53697527945]
23,2,Raised Guarding (Vigilant),Background,Adult,{},{},[-44285.89354599267;50409.14891537279;-21568.871497936547]
24,5,Raised Guarding (Vigilant),Mound,Adult,{},{},[-8861.897194068879;67189.60611754656;-19074.501903414726]
24,0,Low sitting/standing (stationary),Background,Adult,{},{},[-33872.615031816065;42636.15223953128;-18742.636172208935]
24,1,Low sitting/standing (stationary),Background,Adult,{2},{2},[-43389.17863073945;50124.90356320143;-22264.168344035745]
24,2,Raised Guarding (Vigilant),Background,Adult,{1},{1},[-44285.89354599267;50409.14891537279;-21568.871497936547]
25,5,Raised Guarding (Vigilant),Mound,Adult,{},{},[-8861.897194068879;67189.60611754656;-19074.501903414726]
25,0,Low sitting/standing (stationary),Background,Adult,{},{},[-33872.615031816065;42636.15223953128;-18742.636172208935]
25,1,Low sitting/standing (stationary),Background,Adult,{2},{2},[-43389.17863073945;50124.90356320143;-22264.168344035745]
25,2,Raised Guarding (Vigilant),Background,Adult,{1},{1},[-44285.89354599267;50409.14891537279;-21568.871497936547]
26,5,Raised Guarding (Vigilant),Mound,Adult,{},{},[-8861.897194068879;67189.60611754656;-19074.501903414726]
26,0,Low sitting/standing (stationary),Background,Adult,{},{},[-33872.615031816065;42636.15223953128;-18742.636172208935]
26,1,Low sitting/standing (stationary),Background,Adult,{2},{2},[-43389.17863073945;50124.90356320143;-22264.168344035745]
26,2,Raised Guarding (Vigilant),Background,Adult,{1},{1},[-44285.89354599267;50409.14891537279;-21568.871497936547]
27,5,Raised Guarding (Vigilant),Mound,Adult,{},{},[-8861.897194068879;67189.60611754656;-19074.501903414726]
27,0,Low sitting/standing (stationary),Background,Adult,{},{},[-33872.615031816065;42636.15223953128;-18742.636172208935]
27,1,Low sitting/standing (stationary),Background,Adult,{2},{2},[-43389.17863073945;50124.90356320143;-22264.168344035745]
27,2,Raised Guarding (Vigilant),Background,Adult,{1},{1},[-44285.89354599267;50409.14891537279;-21568.871497936547]
28,5,Raised Guarding (Vigilant),Mound,Adult,{},{},[-8861.897194068879;67189.60611754656;-19074.501903414726]
28,0,Low sitting/standing (stationary),Background,Adult,{},{},[-33872.615031816065;42636.15223953128;-18742.636172208935]
28,1,Low sitting/standing (stationary),Background,Adult,{2},{2},[-43389.17863073945;50124.90356320143;-22264.168344035745]
28,2,Raised Guarding (Vigilant),Background,Adult,{1},{1},[-44285.89354599267;50409.14891537279;-21568.871497936547]
29,5,Raised Guarding (Vigilant),Mound,Adult,{},{},[-8861.897194068879;67189.60611754656;-19074.501903414726]
29,0,Low sitting/standing (stationary),Background,Adult,{},{},[-33872.615031816065;42636.15223953128;-18742.636172208935]
29,1,Low sitting/standing (stationary),Background,Adult,{2},{2},[-43389.17863073945;50124.90356320143;-22264.168344035745]
29,2,Raised Guarding (Vigilant),Background,Adult,{1},{1},[-44285.89354599267;50409.14891537279;-21568.871497936547]
30,5,Raised Guarding (Vigilant),Mound,Adult,{},{},[-8861.897194068879;67189.60611754656;-19074.501903414726]
30,0,Low sitting/standing (stationary),Background,Adult,{},{},[-33872.615031816065;42636.15223953128;-18742.636172208935]
30,1,Low sitting/standing (stationary),Background,Adult,{2},{2},[-43389.17863073945;50124.90356320143;-22264.168344035745]
30,2,Raised Guarding (Vigilant),Background,Adult,{1},{1},[-44285.89354599267;50409.14891537279;-21568.871497936547]
31,5,Raised Guarding (Vigilant),Mound,Adult,{},{},[-8861.897194068879;67189.60611754656;-19074.501903414726]
31,6,Moving,Background,Adult,{1;2},{1;2},[-46013.277906909585;50641.594014659524;-22381.101378835738]
31,0,Low sitting/standing (stationary),Background,Adult,{},{},[-33872.615031816065;42636.15223953128;-18742.636172208935]
31,1,Low sitting/standing (stationary),Background,Adult,{6;2},{6;2},[-43389.17863073945;50124.90356320143;-22264.168344035745]
31,2,Raised Guarding (Vigilant),Background,Adult,{1;6},{1;6},[-44285.89354599267;50409.14891537279;-21568.871497936547]
32,5,Raised Guarding (Vigilant),Mound,Adult,{},{},[-8861.897194068879;67189.60611754656;-19074.501903414726]
32,6,Moving,Background,Adult,{1;2},{1;2},[-46013.277906909585;50641.594014659524;-22381.101378835738]
32,0,Low sitting/standing (stationary),Background,Adult,{},{},[-33872.615031816065;42636.15223953128;-18742.636172208935]
32,1,Low sitting/standing (stationary),Background,Adult,{6;2},{6;2},[-43389.17863073945;50124.90356320143;-22264.168344035745]
32,2,Raised Guarding (Vigilant),Background,Adult,{1;6},{1;6},[-44396.079909324646;50431.4805893898;-21588.7644636631]
33,5,Raised Guarding (Vigilant),Mound,Adult,{},{},[-8861.897194068879;67189.60611754656;-19074.501903414726]
33,6,Low sitting/standing (stationary),Background,Adult,{1;2},{1;2},[-46013.277906909585;50641.594014659524;-22381.101378835738]
33,0,Low sitting/standing (stationary),Background,Adult,{},{},[-33872.615031816065;42636.15223953128;-18742.636172208935]
33,1,Low sitting/standing (stationary),Background,Adult,{6;2},{6;2},[-43389.17863073945;50124.90356320143;-22264.168344035745]
33,2,Raised Guarding (Vigilant),Background,Adult,{1;6},{1;6},[-44396.079909324646;50431.4805893898;-21588.7644636631]
34,5,Raised Guarding (Vigilant),Mound,Adult,{},{},[-8861.897194068879;67189.60611754656;-19074.501903414726]
34,6,Low sitting/standing (stationary),Background,Adult,{1;2},{1;2},[-46013.277906909585;50641.594014659524;-22381.101378835738]
34,0,Moving,Background,Adult,{},{},[-32219.07077240944;42898.627830028534;-18743.916664600372]
34,1,Low sitting/standing (stationary),Background,Adult,{6;2},{6;2},[-43389.17863073945;50124.90356320143;-22264.168344035745]
34,2,Raised Guarding (Vigilant),Background,Adult,{1;6},{1;6},[-44396.079909324646;50431.4805893898;-21588.7644636631]
35,5,Raised Guarding (Vigilant),Mound,Adult,{},{},[-8861.897194068879;67189.60611754656;-19074.501903414726]
35,6,Low sitting/standing (stationary),Background,Adult,{1;2},{1;2},[-46013.277906909585;50641.594014659524;-22381.101378835738]
35,0,Moving,Background,Adult,{},{},[-30907.135272936895;42893.526122294366;-18761.226828165352]
35,1,Low sitting/standing (stationary),Background,Adult,{6;2},{6;2},[-43389.17863073945;50124.90356320143;-22264.168344035745]
35,2,Raised Guarding (Vigilant),Background,Adult,{1;6},{1;6},[-44510.118660748005;50457.466125905514;-21610.22923067212]
36,5,Raised Guarding (Vigilant),Mound,Adult,{},{},[-8861.897194068879;67189.60611754656;-19074.501903414726]
36,6,Low sitting/standing (stationary),Background,Adult,{1;2},{1;2},[-46013.277906909585;50641.594014659524;-22381.101378835738]
36,0,Low sitting/standing (stationary),Background,Adult,{},{},[-30725.501166641712;42943.37054383755;-18754.714924633503]
36,1,Low sitting/standing (stationary),Background,Adult,{6;2},{6;2},[-43389.17863073945;50124.90356320143;-22264.168344035745]
36,2,Raised Guarding (Vigilant),Background,Adult,{1;6},{1;6},[-44510.118660748005;50457.466125905514;-21610.22923067212]
37,5,Raised Guarding (Vigilant),Mound,Adult,{},{},[-8861.897194068879;67189.60611754656;-19074.501903414726]
37,6,Low sitting/standing (stationary),Background,Adult,{1;2},{1;2},[-46013.277906909585;50641.594014659524;-22381.101378835738]
37,0,Low sitting/standing (stationary),Background,Adult,{},{},[-30725.501166641712;42943.37054383755;-18754.714924633503]
37,1,Low sitting/standing (stationary),Background,Adult,{6;2},{6;2},[-43389.17863073945;50124.90356320143;-22264.168344035745]
37,2,Raised Guarding (Vigilant),Background,Adult,{1;6},{1;6},[-44510.118660748005;50457.466125905514;-21610.22923067212]
38,5,Raised Guarding (Vigilant),Mound,Adult,{},{},[-8861.897194068879;67189.60611754656;-19074.501903414726]
38,6,Low sitting/standing (stationary),Background,Adult,{1;2},{1;2},[-46018.807513952255;50655.60896706581;-22311.280188381672]
38,0,Low sitting/standing (stationary),Background,Adult,{},{},[-30788.60691742599;42931.932190954685;-18760.425836876035]
38,1,Low sitting/standing (stationary),Background,Adult,{6;2},{6;2},[-43389.17863073945;50124.90356320143;-22264.168344035745]
38,2,Raised Guarding (Vigilant),Background,Adult,{1;6},{1;6},[-44510.118660748005;50457.466125905514;-21610.22923067212]
39,5,Raised Guarding (Vigilant),Mound,Adult,{},{},[-8861.897194068879;67189.60611754656;-19074.501903414726]
39,6,Low sitting/standing (stationary),Background,Adult,{1;2},{1;2},[-46018.807513952255;50655.60896706581;-22311.280188381672]
39,0,Low sitting/standing (stationary),Background,Adult,{},{},[-30788.60691742599;42931.932190954685;-18760.425836876035]
39,1,Low sitting/standing (stationary),Background,Adult,{6;2},{6;2},[-43389.17863073945;50124.90356320143;-22264.168344035745]
39,2,Raised Guarding (Vigilant),Background,Adult,{1;6},{1;6},[-44510.118660748005;50457.466125905514;-21610.22923067212]
40,5,Raised Guarding (Vigilant),Mound,Adult,{},{},[-8861.897194068879;67189.60611754656;-19074.501903414726]
40,6,Low sitting/standing (stationary),Background,Adult,{1;2},{1;2},[-46018.807513952255;50655.60896706581;-22311.280188381672]
40,0,Moving,Background,Adult,{},{},[-30969.72146559693;42878.64280727878;-18765.16406870261]
40,1,Low sitting/standing (stationary),Background,Adult,{6;2},{6;2},[-43389.17863073945;50124.90356320143;-22264.168344035745]
40,2,Raised Guarding (Vigilant),Background,Adult,{1;6},{1;6},[-44510.118660748005;50457.466125905514;-21610.22923067212]
41,5,Raised Guarding (Vigilant),Mound,Adult,{},{},[-8861.897194068879;67189.60611754656;-19074.501903414726]
41,6,Low sitting/standing (stationary),Background,Adult,{1;2},{1;2},[-46018.807513952255;50655.60896706581;-22311.280188381672]
41,0,Moving,Background,Adult,{},{},[-32961.37877804041;42781.2042773962;-18926.63629281521]
41,1,Low sitting/standing (stationary),Background,Adult,{6;2},{6;2},[-43389.17863073945;50124.90356320143;-22264.168344035745]
41,2,Raised Guarding (Vigilant),Background,Adult,{1;6},{1;6},[-44510.118660748005;50457.466125905514;-21610.22923067212]
42,5,Raised Guarding (Vigilant),Mound,Adult,{},{},[-8861.897194068879;67189.60611754656;-19074.501903414726]
42,6,Low sitting/standing (stationary),Background,Adult,{1;2},{1;2},[-46018.807513952255;50655.60896706581;-22311.280188381672]
42,1,Low sitting/standing (stationary),Background,Adult,{6;2},{6;2},[-43389.17863073945;50124.90356320143;-22264.168344035745]
42,2,Raised Guarding (Vigilant),Background,Adult,{1;6},{1;6},[-44510.118660748005;50457.466125905514;-21610.22923067212]
43,5,Raised Guarding (Vigilant),Mound,Adult,{},{},[-8861.897194068879;67189.60611754656;-19074.501903414726]
43,6,Low sitting/standing (stationary),Background,Adult,{1;2},{1;2},[-46018.807513952255;50655.60896706581;-22311.280188381672]
43,1,Low sitting/standing (stationary),Background,Adult,{6;2},{6;2},[-43389.17863073945;50124.90356320143;-22264.168344035745]
43,2,Raised Guarding (Vigilant),Background,Adult,{1;6},{1;6},[-44510.118660748005;50457.466125905514;-21610.22923067212]
44,5,Raised Guarding (Vigilant),Mound,Adult,{},{},[-8861.897194068879;67189.60611754656;-19074.501903414726]
44,6,Low sitting/standing (stationary),Background,Adult,{1;2},{1;2},[-46018.807513952255;50655.60896706581;-22311.280188381672]
44,1,Low sitting/standing (stationary),Background,Adult,{6;2},{6;2},[-43389.17863073945;50124.90356320143;-22264.168344035745]
44,2,Raised Guarding (Vigilant),Background,Adult,{1;6},{1;6},[-44624.77347415686;50479.67995417118;-21632.636791050434]
45,5,Raised Guarding (Vigilant),Mound,Adult,{},{},[-8861.897194068879;67189.60611754656;-19074.501903414726]
45,6,Low sitting/standing (stationary),Background,Adult,{1;2},{1;2},[-46023.08505284786;50668.25138324499;-22240.158180300146]
45,1,Low sitting/standing (stationary),Background,Adult,{6;2},{6;2},[-43389.17863073945;50124.90356320143;-22264.168344035745]
45,2,Raised Guarding (Vigilant),Background,Adult,{1;6},{1;6},[-44624.77347415686;50479.67995417118;-21632.636791050434]
46,5,Raised Guarding (Vigilant),Mound,Adult,{},{},[-8861.897194068879;67189.60611754656;-19074.501903414726]
46,6,Low sitting/standing (stationary),Background,Adult,{1;2},{1;2},[-46023.08505284786;50668.25138324499;-22240.158180300146]
46,1,Low sitting/standing (stationary),Background,Adult,{6;2},{6;2},[-43389.17863073945;50124.90356320143;-22264.168344035745]
46,2,Raised Guarding (Vigilant),Background,Adult,{1;6},{1;6},[-44624.77347415686;50479.67995417118;-21632.636791050434]
47,5,Raised Guarding (Vigilant),Mound,Adult,{},{},[-8861.897194068879;67189.60611754656;-19074.501903414726]
47,6,Low sitting/standing (stationary),Background,Adult,{1;2},{1;2},[-46023.08505284786;50668.25138324499;-22240.158180300146]
47,1,Low sitting/standing (stationary),Background,Adult,{6;2},{6;2},[-43626.324713110924;50187.69249987602;-22312.942849695683]
47,2,Raised Guarding (Vigilant),Background,Adult,{1;6},{1;6},[-44734.729111302644;50501.37697959691;-21651.780669525266]
48,5,Raised Guarding (Vigilant),Mound,Adult,{},{},[-8861.897194068879;67189.60611754656;-19074.501903414726]
48,6,Low sitting/standing (stationary),Background,Adult,{1;2},{1;2},[-46023.08505284786;50668.25138324499;-22240.158180300146]
48,1,Low sitting/standing (stationary),Background,Adult,{6;2},{6;2},[-43740.812421798706;50215.65258312225;-22337.820517539978]
48,2,Raised Guarding (Vigilant),Background,Adult,{1;6},{1;6},[-44734.729111302644;50501.37697959691;-21651.780669525266]
49,5,Raised Guarding (Vigilant),Mound,Adult,{},{},[-8861.897194068879;67189.60611754656;-19074.501903414726]
49,6,Low sitting/standing (stationary),Background,Adult,{1;2},{1;2},[-46023.08505284786;50668.25138324499;-22240.158180300146]
49,1,Low sitting/standing (stationary),Background,Adult,{6;2},{6;2},[-43740.812421798706;50215.65258312225;-22337.820517539978]
49,2,Raised Guarding (Vigilant),Background,Adult,{1;6},{1;6},[-44624.77347415686;50479.67995417118;-21632.636791050434]
50,5,Raised Guarding (Vigilant),Mound,Adult,{},{},[-8861.897194068879;67189.60611754656;-19074.501903414726]
50,6,Low sitting/standing (stationary),Background,Adult,{1;2},{1;2},[-46023.08505284786;50668.25138324499;-22240.158180300146]
50,1,Low sitting/standing (stationary),Background,Adult,{6;2},{6;2},[-43626.324713110924;50187.69249987602;-22312.942849695683]
50,2,Raised Guarding (Vigilant),Background,Adult,{1;6},{1;6},[-44510.118660748005;50457.466125905514;-21610.22923067212]
51,5,Raised Guarding (Vigilant),Mound,Adult,{},{},[-8861.897194068879;67189.60611754656;-19074.501903414726]
51,6,Low sitting/standing (stationary),Background,Adult,{1;2},{1;2},[-46023.08505284786;50668.25138324499;-22240.158180300146]
51,1,Low sitting/standing (stationary),Background,Adult,{6;2},{6;2},[-43626.324713110924;50187.69249987602;-22312.942849695683]
51,2,Raised Guarding (Vigilant),Background,Adult,{1;6},{1;6},[-44285.89354599267;50409.14891537279;-21568.871497936547]
52,5,Raised Guarding (Vigilant),Mound,Adult,{},{},[-8861.897194068879;67189.60611754656;-19074.501903414726]
52,6,Low sitting/standing (stationary),Background,Adult,{1;2},{1;2},[-46023.08505284786;50668.25138324499;-22240.158180300146]
52,1,Low sitting/standing (stationary),Background,Adult,{6;2},{6;2},[-43626.324713110924;50187.69249987602;-22312.942849695683]
52,2,Raised Guarding (Vigilant),Background,Adult,{1;6},{1;6},[-44285.89354599267;50409.14891537279;-21568.871497936547]
53,5,Raised Guarding (Vigilant),Mound,Adult,{},{},[-8861.897194068879;67189.60611754656;-19074.501903414726]
53,6,Low sitting/standing (stationary),Background,Adult,{1;2},{1;2},[-46028.06375308335;50681.14772878587;-22169.96140114218]
53,1,Low sitting/standing (stationary),Background,Adult,{6;2},{6;2},[-43626.324713110924;50187.69249987602;-22312.942849695683]
53,2,Raised Guarding (Vigilant),Background,Adult,{1;6},{1;6},[-44285.89354599267;50409.14891537279;-21568.871497936547]
54,5,Raised Guarding (Vigilant),Mound,Adult,{},{},[-8861.897194068879;67189.60611754656;-19074.501903414726]
54,6,Low sitting/standing (stationary),Background,Adult,{1;2},{1;2},[-46028.06375308335;50681.14772878587;-22169.96140114218]
54,1,Raised Guarding (Vigilant),Background,Adult,{6;2},{6;2},[-43740.812421798706;50215.65258312225;-22337.820517539978]
54,2,Raised Guarding (Vigilant),Background,Adult,{1;6},{1;6},[-44285.89354599267;50409.14891537279;-21568.871497936547]
