Time,ID,Behaviour,Zone,Meerkat type,Close_neighbours,Distant_neighbours
32,1,Foraging,Foraging,Adult,{2},{2}
32,2,Foraging,Foraging,Adult,{1},{1}
33,5,Moving,Background,Adult,{},{}
33,1,Foraging,Foraging,Adult,{2},{2}
33,2,Foraging,Foraging,Adult,{1},{1}
34,5,Moving,Background,Adult,{},{}
34,1,Foraging,Foraging,Adult,{2},{2}
34,2,Foraging,Foraging,Adult,{1},{1}
35,5,Moving,Background,Adult,{},{}
35,1,Foraging,Foraging,Adult,{2},{2}
35,2,Foraging,Foraging,Adult,{1},{1}
36,1,Moving,Foraging,Adult,{},{2}
36,2,Foraging,Foraging,Adult,{},{1}
37,1,Moving,Foraging,Adult,{},{}
37,2,Foraging,Foraging,Adult,{},{}
38,1,Moving,Foraging,Adult,{},{}
38,2,Foraging,Foraging,Adult,{},{}
39,2,Foraging,Foraging,Adult,{},{}
40,2,Foraging,Foraging,Adult,{},{}
41,2,Foraging,Foraging,Adult,{},{}
42,2,Foraging,Foraging,Adult,{},{}
43,2,Foraging,Foraging,Adult,{},{}
44,2,Foraging,Foraging,Adult,{},{}
45,2,Foraging,Foraging,Adult,{},{}
46,2,Foraging,Foraging,Adult,{},{}
47,2,Foraging,Foraging,Adult,{},{}
48,2,Foraging,Foraging,Adult,{},{}
49,2,Foraging,Foraging,Adult,{},{}
50,2,Foraging,Foraging,Adult,{},{}
51,2,Foraging,Foraging,Adult,{},{}
52,2,Foraging,Foraging,Adult,{},{}
53,2,Foraging,Foraging,Adult,{},{}
54,2,Foraging,Foraging,Adult,{},{}
55,2,Foraging,Foraging,Adult,{},{}
56,2,Foraging,Foraging,Adult,{},{}
57,2,Moving,Foraging,Adult,{},{}
58,2,Moving,Foraging,Adult,{},{}
59,2,Moving,Background,Adult,{},{}
65,6,Moving,Background,Adult,{},{}
66,6,Moving,Background,Adult,{},{}
86,9,Moving,Background,Adult,{},{}
87,9,Moving,Background,Adult,{},{}
89,9,Moving,Background,Adult,{},{}
90,9,Moving,Background,Adult,{},{}
92,9,Moving,Waiting Area,Adult,{},{}
95,9,Moving,Waiting Area,Adult,{},{}
95,11,Moving,Waiting Area,Adult,{},{}
96,9,Moving,Waiting Area,Adult,{},{}
96,11,Moving,Waiting Area,Adult,{},{}
96,10,Moving,Waiting Area,Adult,{},{}
98,9,Moving,Foraging,Adult,{},{}
98,11,Moving,Waiting Area,Adult,{},{}
99,9,Moving,Foraging,Adult,{},{}
99,11,Moving,Waiting Area,Adult,{},{}
100,9,Moving,Foraging,Adult,{},{10}
100,10,Low sitting/standing (stationary),Waiting Area,Adult,{},{9}
101,9,Moving,Foraging,Adult,{},{10}
101,11,Moving,Background,Adult,{},{}
101,10,Low sitting/standing (stationary),Waiting Area,Adult,{},{9}
102,9,Foraging,Foraging,Adult,{},{}
102,11,Moving,Background,Adult,{},{}
103,9,Foraging,Foraging,Adult,{},{}
103,11,Moving,Background,Adult,{},{}
103,10,Moving,Foraging,Adult,{},{}
104,9,Foraging,Foraging,Adult,{},{}
104,11,Moving,Background,Adult,{},{}
104,10,Moving,Door,Adult,{},{}
105,9,Foraging,Foraging,Adult,{},{}
105,10,Moving,Door,Adult,{},{}
106,9,Foraging,Foraging,Adult,{},{}
106,10,Moving,Door,Adult,{},{}
107,9,Foraging,Foraging,Adult,{},{}
108,9,Foraging,Foraging,Adult,{},{}
108,10,Moving,Foraging,Adult,{},{}
109,9,Foraging,Foraging,Adult,{},{10}
109,10,Moving,Foraging,Adult,{},{9}
110,9,Foraging,Foraging,Adult,{10},{10}
110,10,Moving,Foraging,Adult,{9},{9}
111,9,Foraging,Foraging,Adult,{10},{10}
111,10,Moving,Foraging,Adult,{9},{9}
112,9,Foraging,Foraging,Adult,{10},{10}
112,10,Moving,Foraging,Adult,{9},{9}
113,9,Foraging,Foraging,Adult,{},{10}
113,10,Moving,Foraging,Adult,{},{9}
114,9,Foraging,Foraging,Adult,{},{}
114,10,Moving,Foraging,Adult,{},{}
115,9,Foraging,Foraging,Adult,{},{}
115,10,Moving,Foraging,Adult,{},{}
116,9,Foraging,Foraging,Adult,{},{}
116,10,Foraging,Foraging,Adult,{},{}
117,9,Foraging,Foraging,Adult,{},{}
117,10,Foraging,Foraging,Adult,{},{}
118,9,Foraging,Foraging,Adult,{},{}
118,10,Foraging,Foraging,Adult,{},{}
118,12,Moving,Background,Adult,{},{}
119,9,Foraging,Foraging,Adult,{},{}
119,10,Foraging,Foraging,Adult,{},{}
120,9,Foraging,Foraging,Adult,{},{}
120,10,Foraging,Foraging,Adult,{},{}
120,12,Moving,Waiting Area,Adult,{},{}
121,9,Foraging,Foraging,Adult,{},{10}
121,10,Foraging,Foraging,Adult,{},{9}
122,9,Foraging,Foraging,Adult,{},{10}
122,10,Foraging,Foraging,Adult,{},{9}
122,12,Moving,Waiting Area,Adult,{},{}
123,9,Foraging,Foraging,Adult,{},{12}
123,12,Moving,Foraging,Adult,{},{9}
124,9,Foraging,Foraging,Adult,{},{12}
124,12,Moving,Foraging,Adult,{},{9}
125,9,Foraging,Foraging,Adult,{},{12}
125,12,Foraging,Foraging,Adult,{},{9}
126,9,Foraging,Foraging,Adult,{},{12;10}
126,10,Foraging,Foraging,Adult,{12},{12;9}
126,12,Foraging,Foraging,Adult,{10},{10;9}
127,9,Foraging,Foraging,Adult,{},{12;10}
127,10,Foraging,Foraging,Adult,{12},{12;9}
127,12,Foraging,Foraging,Adult,{10},{10;9}
128,9,Foraging,Foraging,Adult,{},{12;10}
128,10,Foraging,Foraging,Adult,{12},{12;9}
128,12,Foraging,Foraging,Adult,{10},{10;9}
129,9,Foraging,Foraging,Adult,{},{12}
129,12,Foraging,Foraging,Adult,{},{9}
130,9,Foraging,Foraging,Adult,{},{12}
130,12,Foraging,Foraging,Adult,{},{9}
131,9,Foraging,Foraging,Adult,{},{12}
131,12,Foraging,Foraging,Adult,{},{9}
132,9,Foraging,Foraging,Adult,{},{12}
132,12,Foraging,Foraging,Adult,{},{9}
133,9,Foraging,Foraging,Adult,{},{12}
133,12,Foraging,Foraging,Adult,{},{9}
134,9,Foraging,Foraging,Adult,{},{12}
134,12,Foraging,Foraging,Adult,{},{9}
135,9,Foraging,Foraging,Adult,{},{12}
135,12,Foraging,Foraging,Adult,{},{9}
136,9,Foraging,Foraging,Adult,{},{12}
136,12,Foraging,Foraging,Adult,{},{9}
137,9,Foraging,Foraging,Adult,{},{12}
137,12,Foraging,Foraging,Adult,{},{9}
138,9,Foraging,Foraging,Adult,{12},{12}
138,12,Foraging,Foraging,Adult,{9},{9}
139,9,Foraging,Foraging,Adult,{12},{12}
139,12,Foraging,Foraging,Adult,{9},{9}
140,9,Foraging,Foraging,Adult,{12},{12}
140,12,Foraging,Foraging,Adult,{9},{9}
141,9,Foraging,Foraging,Adult,{12},{12;10}
141,10,Dig burrow,Foraging,Adult,{12},{12;9}
141,12,Foraging,Foraging,Adult,{10;9},{10;9}
142,9,Foraging,Foraging,Adult,{12},{12;10}
142,10,Dig burrow,Foraging,Adult,{12},{12;9}
142,12,Foraging,Foraging,Adult,{10;9},{10;9}
143,9,Foraging,Foraging,Adult,{12},{12;10}
143,10,Dig burrow,Foraging,Adult,{12},{12;9}
143,12,Foraging,Foraging,Adult,{10;9},{10;9}
144,9,Foraging,Foraging,Adult,{12},{12;10}
144,10,Dig burrow,Foraging,Adult,{12},{12;9}
144,12,Foraging,Foraging,Adult,{10;9},{10;9}
145,9,Foraging,Foraging,Adult,{},{12;10}
145,10,Dig burrow,Foraging,Adult,{12},{12;9}
145,12,Foraging,Foraging,Adult,{10},{10;9}
146,9,Foraging,Foraging,Adult,{12},{12;10}
146,10,Dig burrow,Foraging,Adult,{12},{12;9}
146,12,Foraging,Foraging,Adult,{10;9},{10;9}
147,9,Foraging,Foraging,Adult,{},{12;10}
147,10,Foraging,Foraging,Adult,{12},{12;9}
147,12,Foraging,Foraging,Adult,{10},{10;9}
148,9,Foraging,Foraging,Adult,{},{12;10}
148,10,Foraging,Foraging,Adult,{12},{12;9}
148,12,Foraging,Foraging,Adult,{10},{10;9}
149,9,Foraging,Foraging,Adult,{},{12;10}
149,10,Foraging,Foraging,Adult,{12},{12;9}
149,12,Foraging,Foraging,Adult,{10},{10;9}
150,9,Foraging,Foraging,Adult,{},{12;10}
150,10,Foraging,Foraging,Adult,{12},{12;9}
150,12,Foraging,Foraging,Adult,{10},{10;9}
151,9,Foraging,Foraging,Adult,{},{10}
151,10,Foraging,Foraging,Adult,{},{9}
151,13,Moving,Background,Adult,{},{}
152,9,Foraging,Foraging,Adult,{},{10}
152,10,Foraging,Foraging,Adult,{},{9}
152,13,Moving,Background,Adult,{},{}
153,9,Foraging,Foraging,Adult,{},{10}
153,10,Foraging,Foraging,Adult,{},{9}
153,13,Foraging,Background,Adult,{},{}
154,9,Foraging,Foraging,Adult,{},{10}
154,10,Foraging,Foraging,Adult,{},{9}
155,9,Foraging,Foraging,Adult,{},{}
156,9,Foraging,Foraging,Adult,{},{}
157,9,Foraging,Foraging,Adult,{},{12;10}
157,10,Foraging,Foraging,Adult,{12},{12;9}
157,12,Foraging,Foraging,Adult,{10},{10;9}
158,9,Foraging,Foraging,Adult,{},{12;10}
158,10,Foraging,Foraging,Adult,{12},{12;9}
158,12,Foraging,Foraging,Adult,{10},{10;9}
159,9,Foraging,Foraging,Adult,{},{12;10}
159,10,Foraging,Foraging,Adult,{12},{12;9}
159,12,Foraging,Foraging,Adult,{10},{10;9}
159,13,Moving,Background,Adult,{},{}
160,9,Foraging,Foraging,Adult,{},{12;10}
160,10,Foraging,Foraging,Adult,{12},{12;9}
160,12,Foraging,Foraging,Adult,{10},{10;9}
161,9,Foraging,Foraging,Adult,{},{12;10}
161,10,Foraging,Foraging,Adult,{12},{12;9}
161,12,Foraging,Foraging,Adult,{10},{10;9}
161,13,Moving,Waiting Area,Adult,{},{}
162,9,Foraging,Foraging,Adult,{},{12;10}
162,10,Foraging,Foraging,Adult,{12},{12;9}
162,12,Foraging,Foraging,Adult,{10},{10;9}
162,13,Moving,Waiting Area,Adult,{},{}
163,9,Foraging,Foraging,Adult,{},{12;10}
163,10,Foraging,Foraging,Adult,{12},{12;9}
163,12,Foraging,Foraging,Adult,{10},{10;9}
164,9,Foraging,Foraging,Adult,{},{12;10}
164,10,Foraging,Foraging,Adult,{12},{12;9}
164,12,Foraging,Foraging,Adult,{10},{10;9}
165,9,Foraging,Foraging,Adult,{},{12;10;13}
165,10,Foraging,Foraging,Adult,{12;13},{12;9;13}
165,12,Foraging,Foraging,Adult,{10;13},{10;9;13}
165,13,Moving,Foraging,Adult,{12;10},{12;10;9}
166,9,Foraging,Foraging,Adult,{},{12;10;13}
166,10,Foraging,Foraging,Adult,{12;13},{12;9;13}
166,12,Foraging,Foraging,Adult,{10;13},{10;9;13}
166,13,Moving,Foraging,Adult,{12;10},{12;10;9}
167,9,Foraging,Foraging,Adult,{},{12;13}
167,12,Foraging,Foraging,Adult,{13},{9;13}
167,13,Moving,Foraging,Adult,{12},{12;9}
168,9,Foraging,Foraging,Adult,{},{12}
168,12,Foraging,Foraging,Adult,{},{9}
169,9,Foraging,Foraging,Adult,{},{12}
169,12,Foraging,Foraging,Adult,{},{9}
170,9,Foraging,Foraging,Adult,{},{12}
170,12,Foraging,Foraging,Adult,{},{9}
171,9,Foraging,Foraging,Adult,{},{12}
171,12,Foraging,Foraging,Adult,{},{9}
172,9,Foraging,Foraging,Adult,{},{12}
172,12,Foraging,Foraging,Adult,{},{9}
173,9,Foraging,Foraging,Adult,{13},{12;13}
173,12,Foraging,Foraging,Adult,{13},{9;13}
173,13,Moving,Foraging,Adult,{12;9},{12;9}
174,9,Foraging,Foraging,Adult,{13},{12;13}
174,12,Foraging,Foraging,Adult,{13},{9;13}
174,13,Moving,Foraging,Adult,{12;9},{12;9}
175,9,Foraging,Foraging,Adult,{13},{12;13}
175,12,Foraging,Foraging,Adult,{13},{9;13}
175,13,Moving,Foraging,Adult,{12;9},{12;9}
176,9,Foraging,Foraging,Adult,{13},{12;13}
176,12,Foraging,Foraging,Adult,{13},{9;13}
176,13,Moving,Foraging,Adult,{12;9},{12;9}
177,9,Foraging,Foraging,Adult,{13},{12;13}
177,12,Dig burrow,Foraging,Adult,{13},{9;13}
177,13,Dig burrow,Foraging,Adult,{12;9},{12;9}
178,9,Foraging,Foraging,Adult,{13},{12;13}
178,12,Dig burrow,Foraging,Adult,{13},{9;13}
178,13,Dig burrow,Foraging,Adult,{12;9},{12;9}
179,9,Foraging,Foraging,Adult,{12;13},{12;13}
179,12,Dig burrow,Foraging,Adult,{9;13},{9;13}
179,13,Dig burrow,Foraging,Adult,{12;9},{12;9}
180,9,Foraging,Foraging,Adult,{12;13},{12;13}
180,12,Dig burrow,Foraging,Adult,{9;13},{9;13}
180,13,Dig burrow,Foraging,Adult,{12;9},{12;9}
181,9,Moving,Foraging,Adult,{12;13},{12;13}
181,12,Dig burrow,Foraging,Adult,{9;13},{9;13}
181,13,Dig burrow,Foraging,Adult,{12;9},{12;9}
182,9,Moving,Foraging,Adult,{13},{12;13}
182,12,Dig burrow,Foraging,Adult,{13},{9;13}
182,13,Dig burrow,Foraging,Adult,{12;9},{12;9}
183,9,Foraging,Foraging,Adult,{13},{12;13}
183,12,Foraging,Foraging,Adult,{13},{9;13}
183,13,Dig burrow,Foraging,Adult,{12;9},{12;9}
184,9,Foraging,Foraging,Adult,{13},{12;13}
184,12,Foraging,Foraging,Adult,{13},{9;13}
184,13,Foraging,Foraging,Adult,{12;9},{12;9}
185,9,Foraging,Foraging,Adult,{13},{12;13}
185,12,Foraging,Foraging,Adult,{13},{9;13}
185,13,Foraging,Foraging,Adult,{12;9},{12;9}
186,9,Foraging,Foraging,Adult,{13},{12;13}
186,12,Foraging,Foraging,Adult,{13},{9;13}
186,13,Foraging,Foraging,Adult,{12;9},{12;9}
187,9,Foraging,Foraging,Adult,{13},{12;13}
187,12,Foraging,Foraging,Adult,{13},{9;13}
187,13,Foraging,Foraging,Adult,{12;9},{12;9}
188,9,Foraging,Foraging,Adult,{13},{12;13}
188,12,Foraging,Foraging,Adult,{13},{9;13}
188,13,Foraging,Foraging,Adult,{12;9},{12;9}
189,9,Foraging,Foraging,Adult,{13},{12;13}
189,12,Foraging,Foraging,Adult,{13},{9;13}
189,13,Foraging,Foraging,Adult,{12;9},{12;9}
190,9,Foraging,Foraging,Adult,{13},{12;13}
190,12,Dig burrow,Foraging,Adult,{13},{9;13}
190,13,Foraging,Foraging,Adult,{12;9},{12;9}
191,9,Foraging,Foraging,Adult,{13},{12;13}
191,12,Dig burrow,Foraging,Adult,{13},{9;13}
191,13,Foraging,Foraging,Adult,{12;9},{12;9}
192,9,Foraging,Foraging,Adult,{13},{12;13}
192,12,Dig burrow,Foraging,Adult,{13},{9;13}
192,13,Foraging,Foraging,Adult,{12;9},{12;9}
193,9,Foraging,Foraging,Adult,{13},{12;13}
193,12,Foraging,Foraging,Adult,{13},{9;13}
193,13,Foraging,Foraging,Adult,{12;9},{12;9}
194,9,Foraging,Foraging,Adult,{13},{12;13}
194,12,Foraging,Foraging,Adult,{13},{9;13}
194,13,Foraging,Foraging,Adult,{12;9},{12;9}
195,9,Foraging,Foraging,Adult,{13},{12;13}
195,12,Foraging,Foraging,Adult,{13},{9;13}
195,13,Foraging,Foraging,Adult,{12;9},{12;9}
196,9,Foraging,Foraging,Adult,{13},{12;13}
196,12,Foraging,Foraging,Adult,{13},{9;13}
196,13,Foraging,Foraging,Adult,{12;9},{12;9}
197,9,Foraging,Foraging,Adult,{13},{12;13}
197,12,Foraging,Foraging,Adult,{13},{9;13}
197,13,Foraging,Foraging,Adult,{12;9},{12;9}
198,9,Low sitting/standing (stationary),Foraging,Adult,{13},{12;13}
198,12,Foraging,Foraging,Adult,{13},{9;13}
198,13,Foraging,Foraging,Adult,{12;9},{12;9}
199,9,Foraging,Foraging,Adult,{13},{12;13}
199,12,Foraging,Foraging,Adult,{13},{9;13}
199,13,Foraging,Foraging,Adult,{12;9},{12;9}
200,9,Foraging,Foraging,Adult,{13},{12;13}
200,12,Foraging,Foraging,Adult,{13},{9;13}
200,13,Foraging,Foraging,Adult,{12;9},{12;9}
201,9,Foraging,Foraging,Adult,{},{12;10}
201,10,Foraging,Foraging,Adult,{12},{12;9}
201,12,Foraging,Foraging,Adult,{10},{10;9}
202,9,Foraging,Foraging,Adult,{13},{12;10;13}
202,10,Foraging,Foraging,Adult,{12;13},{12;9;13}
202,12,Foraging,Foraging,Adult,{10;13},{10;9;13}
202,13,Foraging,Foraging,Adult,{12;10;9},{12;10;9}
203,9,Foraging,Foraging,Adult,{13},{12;10;13}
203,10,Foraging,Foraging,Adult,{12},{12;9;13}
203,12,Foraging,Foraging,Adult,{10;13},{10;9;13}
203,13,Moving,Foraging,Adult,{12;9},{12;10;9}
204,9,Foraging,Foraging,Adult,{13},{12;10;13}
204,10,Foraging,Foraging,Adult,{12},{12;9}
204,12,Foraging,Foraging,Adult,{10},{10;9;13}
204,13,Moving,Foraging,Adult,{9},{12;9}
205,9,Foraging,Foraging,Adult,{},{12;10}
205,10,Foraging,Foraging,Adult,{12},{12;9}
205,12,Foraging,Foraging,Adult,{10},{10;9}
205,13,Moving,Foraging,Adult,{},{}
206,9,Foraging,Foraging,Adult,{},{12;10}
206,10,Foraging,Foraging,Adult,{12},{12;9}
206,12,Foraging,Foraging,Adult,{10},{10;9}
207,9,Foraging,Foraging,Adult,{},{12;10}
207,10,Foraging,Foraging,Adult,{12},{12;9}
207,12,Foraging,Foraging,Adult,{10},{10;9}
208,9,Foraging,Foraging,Adult,{},{12;10}
208,10,Foraging,Foraging,Adult,{12},{12;9}
208,12,Foraging,Foraging,Adult,{10},{10;9}
209,9,Foraging,Foraging,Adult,{},{12;10}
209,10,Foraging,Foraging,Adult,{12},{12;9}
209,12,Foraging,Foraging,Adult,{10},{10;9}
210,9,Foraging,Foraging,Adult,{},{12;10}
210,10,Foraging,Foraging,Adult,{12},{12;9}
210,12,Foraging,Foraging,Adult,{10},{10;9}
211,9,Foraging,Foraging,Adult,{},{12;10}
211,10,Foraging,Foraging,Adult,{12},{12;9}
211,12,Foraging,Foraging,Adult,{10},{10;9}
212,9,Foraging,Foraging,Adult,{},{12;10}
212,10,Foraging,Foraging,Adult,{12},{12;9}
212,12,Foraging,Foraging,Adult,{10},{10;9}
212,13,Moving,Foraging,Adult,{},{}
213,9,Foraging,Foraging,Adult,{},{12;10}
213,10,Foraging,Foraging,Adult,{12},{12;9}
213,12,Foraging,Foraging,Adult,{10},{10;9}
213,13,Moving,Foraging,Adult,{},{}
214,9,Foraging,Foraging,Adult,{13},{12;10;13}
214,10,Foraging,Foraging,Adult,{12},{12;9}
214,12,Foraging,Foraging,Adult,{10},{10;9;13}
214,13,Moving,Foraging,Adult,{9},{12;9}
215,9,Foraging,Foraging,Adult,{},{12;10;13}
215,10,Foraging,Foraging,Adult,{12;13},{12;9;13}
215,12,Foraging,Foraging,Adult,{10;13},{10;9;13}
215,13,Moving,Foraging,Adult,{12;10},{12;10;9}
216,9,Foraging,Foraging,Adult,{},{12;10;13}
216,10,Foraging,Foraging,Adult,{12;13},{12;9;13}
216,12,Foraging,Foraging,Adult,{10;13},{10;9;13}
216,13,Moving,Foraging,Adult,{12;10},{12;10;9}
217,9,Foraging,Foraging,Adult,{},{12;10}
217,10,Foraging,Foraging,Adult,{12;13},{12;9;13}
217,12,Foraging,Foraging,Adult,{10},{10;9;13}
217,13,Moving,Foraging,Adult,{10},{12;10}
218,9,Foraging,Foraging,Adult,{},{12;10}
218,10,Foraging,Foraging,Adult,{12;13},{12;9;13}
218,12,Foraging,Foraging,Adult,{10},{10;9;13}
218,13,Moving,Foraging,Adult,{10},{12;10}
219,9,Foraging,Foraging,Adult,{},{12;10}
219,10,Foraging,Foraging,Adult,{12;13},{12;9;13}
219,12,Foraging,Foraging,Adult,{10},{10;9;13}
219,13,Foraging,Foraging,Adult,{10},{12;10}
220,9,Foraging,Foraging,Adult,{},{12;10}
220,10,Foraging,Foraging,Adult,{12;13},{12;9;13}
220,12,Foraging,Foraging,Adult,{10},{10;9;13}
220,13,Foraging,Foraging,Adult,{10},{12;10}
221,9,Foraging,Foraging,Adult,{},{12;10}
221,10,Foraging,Foraging,Adult,{12;13},{12;9;13}
221,12,Foraging,Foraging,Adult,{10},{10;9;13}
221,13,Foraging,Foraging,Adult,{10},{12;10}
222,9,Foraging,Foraging,Adult,{},{12;10}
222,10,Foraging,Foraging,Adult,{12;13},{12;9;13}
222,12,Foraging,Foraging,Adult,{10},{10;9;13}
222,13,Moving,Foraging,Adult,{10},{12;10}
223,9,Foraging,Foraging,Adult,{12},{12;10}
223,10,Foraging,Foraging,Adult,{12;13},{12;9;13}
223,12,Foraging,Foraging,Adult,{10;9},{10;9;13}
223,13,Moving,Foraging,Adult,{10},{12;10}
224,9,Foraging,Foraging,Adult,{12},{12;10}
224,10,Foraging,Foraging,Adult,{12;13},{12;9;13}
224,12,Foraging,Foraging,Adult,{10;9},{10;9;13}
224,13,Moving,Foraging,Adult,{10},{12;10}
225,9,Foraging,Foraging,Adult,{12},{12;10}
225,10,Foraging,Foraging,Adult,{12;13},{12;9;13}
225,12,Foraging,Foraging,Adult,{10;9},{10;9;13}
225,13,High sitting/standing (Vigilant),Foraging,Adult,{10},{12;10}
226,9,Foraging,Foraging,Adult,{12},{12;10}
226,10,Foraging,Foraging,Adult,{12;13},{12;9;13}
226,12,Foraging,Foraging,Adult,{10;9},{10;9;13}
226,13,High sitting/standing (Vigilant),Foraging,Adult,{10},{12;10}
227,9,Foraging,Foraging,Adult,{12},{12;10}
227,10,Foraging,Foraging,Adult,{12;13},{12;9;13}
227,12,Foraging,Foraging,Adult,{10;9},{10;9;13}
227,13,Low sitting/standing (stationary),Foraging,Adult,{10},{12;10}
228,9,Foraging,Foraging,Adult,{12},{12;10}
228,10,Foraging,Foraging,Adult,{12;13},{12;9;13}
228,12,Foraging,Foraging,Adult,{10;9},{10;9;13}
228,13,Foraging,Foraging,Adult,{10},{12;10}
229,9,Foraging,Foraging,Adult,{12},{12;10}
229,10,Foraging,Foraging,Adult,{12;13},{12;9;13}
229,12,Foraging,Foraging,Adult,{10;9},{10;9;13}
229,13,Foraging,Foraging,Adult,{10},{12;10}
230,9,Foraging,Foraging,Adult,{},{12;10}
230,10,Foraging,Foraging,Adult,{12;13},{12;9;13}
230,12,Foraging,Foraging,Adult,{10},{10;9;13}
230,13,Foraging,Foraging,Adult,{10},{12;10}
231,9,Foraging,Foraging,Adult,{},{12;10}
231,10,Foraging,Foraging,Adult,{12;13},{12;9;13}
231,12,Foraging,Foraging,Adult,{10},{10;9;13}
231,13,Foraging,Foraging,Adult,{10},{12;10}
232,9,Foraging,Foraging,Adult,{},{12;10}
232,10,Foraging,Foraging,Adult,{12;13},{12;9;13}
232,12,Foraging,Foraging,Adult,{10},{10;9;13}
232,13,Foraging,Foraging,Adult,{10},{12;10}
233,9,Foraging,Foraging,Adult,{},{12;10}
233,10,Foraging,Foraging,Adult,{12;13},{12;9;13}
233,12,Foraging,Foraging,Adult,{10},{10;9;13}
233,13,High sitting/standing (Vigilant),Foraging,Adult,{10},{12;10}
234,9,Foraging,Foraging,Adult,{},{12;10}
234,10,Foraging,Foraging,Adult,{12;13},{12;9;13}
234,12,Foraging,Foraging,Adult,{10},{10;9;13}
234,13,High sitting/standing (Vigilant),Foraging,Adult,{10},{12;10}
235,9,Foraging,Foraging,Adult,{},{12;10}
235,10,Foraging,Foraging,Adult,{12;13},{12;9;13}
235,12,Foraging,Foraging,Adult,{10},{10;9;13}
235,13,High sitting/standing (Vigilant),Foraging,Adult,{10},{12;10}
236,9,Foraging,Foraging,Adult,{},{12;10}
236,10,Foraging,Foraging,Adult,{12;13},{12;9;13}
236,12,Foraging,Foraging,Adult,{10},{10;9;13}
236,13,Foraging,Foraging,Adult,{10},{12;10}
237,9,Foraging,Foraging,Adult,{},{12}
237,12,Foraging,Foraging,Adult,{},{9;13}
237,13,Foraging,Foraging,Adult,{},{12}
238,9,Foraging,Foraging,Adult,{},{12}
238,12,Foraging,Foraging,Adult,{},{9;13}
238,13,Foraging,Foraging,Adult,{},{12}
239,9,Foraging,Foraging,Adult,{},{12}
239,12,Foraging,Foraging,Adult,{},{9;13}
