Time,ID,Behaviour,Zone,Meerkat type,Close_neighbours,Distant_neighbours
27,9,Moving,Sand Area,Adult,{},{}
27,0,Sunbathe,Sand Area,Adult,{},{}
27,1,Raised Guarding (Vigilant),Mound,Adult,{},{}
27,2,Low sitting/standing (stationary),Mound,Adult,{},{}
28,8,Moving,Sand Area,Adult,{},{}
28,9,Moving,Sand Area,Adult,{},{}
28,0,Sunbathe,Sand Area,Adult,{},{}
28,1,Raised Guarding (Vigilant),Mound,Adult,{},{}
28,2,Low sitting/standing (stationary),Mound,Adult,{},{}
29,8,Moving,Sand Area,Adult,{},{}
29,9,Moving,Sand Area,Adult,{},{0}
29,0,Sunbathe,Sand Area,Adult,{},{9}
29,1,Raised Guarding (Vigilant),Mound,Adult,{},{}
29,2,Low sitting/standing (stationary),Mound,Adult,{},{}
30,9,Moving,Sand Area,Adult,{},{0}
30,0,Sunbathe,Sand Area,Adult,{},{9}
30,1,Raised Guarding (Vigilant),Mound,Adult,{},{}
30,2,Low sitting/standing (stationary),Mound,Adult,{},{}
31,9,Moving,Sand Area,Adult,{},{}
31,0,Sunbathe,Sand Area,Adult,{},{}
31,1,Raised Guarding (Vigilant),Mound,Adult,{},{}
31,2,Low sitting/standing (stationary),Mound,Adult,{},{}
32,0,Sunbathe,Sand Area,Adult,{},{}
32,1,Raised Guarding (Vigilant),Mound,Adult,{},{}
33,10,Moving,Left Sticks Area,Adult,{},{}
33,0,Sunbathe,Sand Area,Adult,{},{}
33,1,Raised Guarding (Vigilant),Mound,Adult,{},{}
34,10,Moving,Around Mound,Adult,{},{}
34,0,Sunbathe,Sand Area,Adult,{},{}
34,1,Raised Guarding (Vigilant),Mound,Adult,{},{}
35,10,Moving,Around Mound,Adult,{},{}
35,0,Sunbathe,Sand Area,Adult,{},{}
35,1,Raised Guarding (Vigilant),Mound,Adult,{},{}
36,10,Moving,Around Mound,Adult,{},{}
36,0,Sunbathe,Sand Area,Adult,{},{}
36,1,Raised Guarding (Vigilant),Mound,Adult,{},{}
37,10,Moving,Around Mound,Adult,{},{}
37,0,Sunbathe,Sand Area,Adult,{},{}
37,1,Raised Guarding (Vigilant),Mound,Adult,{},{}
38,5,Moving,Right Sticks Area,Adult,{},{}
38,10,Low sitting/standing (stationary),Around Mound,Adult,{},{}
38,11,Low sitting/standing (stationary),Sand Area,Adult,{},{}
38,0,Sunbathe,Sand Area,Adult,{},{}
38,1,Raised Guarding (Vigilant),Mound,Adult,{},{}
39,5,Moving,Right Sticks Area,Adult,{},{}
39,10,Low sitting/standing (stationary),Around Mound,Adult,{},{}
39,11,Low sitting/standing (stationary),Sand Area,Adult,{},{}
39,0,Sunbathe,Sand Area,Adult,{},{}
39,1,Raised Guarding (Vigilant),Mound,Adult,{},{}
40,5,Moving,Right Sticks Area,Adult,{},{}
40,10,Low sitting/standing (stationary),Around Mound,Adult,{},{}
40,11,Moving,Sand Area,Adult,{},{}
40,12,Moving,Sand Area,Adult,{},{}
40,13,Moving,Right Sand Area,Adult,{},{}
40,0,Sunbathe,Sand Area,Adult,{},{}
40,1,Raised Guarding (Vigilant),Mound,Adult,{},{}
41,5,Moving,Right Sticks Area,Adult,{},{}
41,10,Low sitting/standing (stationary),Around Mound,Adult,{},{}
41,11,Low sitting/standing (stationary),Sand Area,Adult,{},{12}
41,12,Moving,Sand Area,Adult,{},{11}
41,13,Moving,Right Sticks Area,Adult,{},{}
41,0,Sunbathe,Sand Area,Adult,{},{}
41,1,Raised Guarding (Vigilant),Mound,Adult,{},{}
42,10,Low sitting/standing (stationary),Around Mound,Adult,{},{}
42,11,Low sitting/standing (stationary),Sand Area,Adult,{},{}
42,12,Moving,Sand Area,Adult,{},{0}
42,13,Moving,Right Sand Area,Adult,{},{}
42,0,Sunbathe,Sand Area,Adult,{},{12}
42,1,Raised Guarding (Vigilant),Mound,Adult,{},{}
43,10,Low sitting/standing (stationary),Around Mound,Adult,{},{}
43,11,Playfight,Sand Area,Adult,{},{13}
43,12,Moving,Sand Area,Adult,{},{}
43,13,Playfight,Sand Area,Adult,{},{11}
43,0,Sunbathe,Sand Area,Adult,{},{}
43,1,Raised Guarding (Vigilant),Mound,Adult,{},{}
44,5,Moving,Right Sticks Area,Adult,{},{}
44,10,Moving,Sand Area,Adult,{},{}
44,11,Playfight,Sand Area,Adult,{},{}
44,12,Moving,Sand Area,Adult,{},{}
44,0,Sunbathe,Sand Area,Adult,{},{}
44,1,Raised Guarding (Vigilant),Mound,Adult,{},{}
45,5,Moving,Sand Area,Adult,{},{0}
45,10,Moving,Sand Area,Adult,{},{}
45,11,Moving,Sand Area,Adult,{},{0}
45,12,Moving,Sand Area,Adult,{},{}
45,0,Sunbathe,Sand Area,Adult,{},{5;11}
45,1,Raised Guarding (Vigilant),Mound,Adult,{},{}
46,5,Moving,Sand Area,Adult,{0},{13;0}
46,10,Moving,Sand Area,Adult,{},{}
46,11,Moving,Sand Area,Adult,{},{13;0}
46,13,Moving,Sand Area,Adult,{0},{5;11;0}
46,0,Sunbathe,Sand Area,Adult,{13;5},{13;5;11}
46,1,Raised Guarding (Vigilant),Mound,Adult,{},{}
47,5,Moving,Sand Area,Adult,{},{13;0}
47,10,Moving,Sand Area,Adult,{},{}
47,11,Moving,Sand Area,Adult,{},{}
47,13,Moving,Sand Area,Adult,{},{5;0}
47,0,Sunbathe,Sand Area,Adult,{},{13;5}
47,1,Raised Guarding (Vigilant),Mound,Adult,{},{}
48,5,Dig burrow,Sand Area,Adult,{},{}
48,10,Moving,Sand Area,Adult,{},{}
48,11,Moving,Sand Area,Adult,{},{}
48,13,Moving,Sand Area,Adult,{},{}
48,0,Sunbathe,Sand Area,Adult,{},{}
48,1,Raised Guarding (Vigilant),Mound,Adult,{},{}
49,5,Dig burrow,Sand Area,Adult,{},{}
49,10,Moving,Sand Area,Adult,{},{}
49,11,Moving,Sand Area,Adult,{},{}
49,13,Moving,Sand Area,Adult,{},{}
49,0,Sunbathe,Sand Area,Adult,{},{}
49,1,Raised Guarding (Vigilant),Mound,Adult,{},{}
50,5,Dig burrow,Sand Area,Adult,{},{}
50,10,Moving,Sand Area,Adult,{},{}
50,14,Moving,Sand Area,Adult,{},{}
50,0,Sunbathe,Sand Area,Adult,{},{}
50,1,Raised Guarding (Vigilant),Mound,Adult,{},{}
51,5,Dig burrow,Sand Area,Adult,{},{}
51,6,Moving,Right Sticks Area,Adult,{},{}
51,10,Moving,Sand Area,Adult,{},{}
51,14,Moving,Sand Area,Adult,{},{}
51,0,Sunbathe,Sand Area,Adult,{},{}
51,1,Raised Guarding (Vigilant),Mound,Adult,{},{}
52,5,Dig burrow,Sand Area,Adult,{},{}
52,6,Moving,Sand Area,Adult,{},{}
52,10,Moving,Sand Area,Adult,{},{}
52,14,Moving,Sand Area,Adult,{},{}
52,0,Sunbathe,Sand Area,Adult,{},{}
52,1,Raised Guarding (Vigilant),Mound,Adult,{},{}
53,5,Playfight,Sand Area,Adult,{},{}
53,6,Playfight,Sand Area,Adult,{},{}
53,10,Moving,Sand Area,Adult,{},{}
53,14,Moving,Sand Area,Adult,{},{}
53,0,Sunbathe,Sand Area,Adult,{},{}
53,1,Raised Guarding (Vigilant),Mound,Adult,{},{}
54,5,Playfight,Sand Area,Adult,{},{}
54,6,Playfight,Sand Area,Adult,{},{}
54,10,Moving,Sand Area,Adult,{},{}
54,14,Moving,Sand Area,Adult,{},{}
54,15,Moving,Sand Area,Adult,{},{}
54,0,Sunbathe,Sand Area,Adult,{},{}
54,1,Raised Guarding (Vigilant),Mound,Adult,{},{}
55,5,Playfight,Sand Area,Adult,{},{6;0}
55,6,Playfight,Sand Area,Adult,{},{5}
55,10,Moving,Sand Area,Adult,{},{15}
55,14,Moving,Sand Area,Adult,{},{}
55,15,Moving,Sand Area,Adult,{},{10}
55,0,Sunbathe,Sand Area,Adult,{},{5}
55,1,Raised Guarding (Vigilant),Mound,Adult,{},{}
56,6,Playfight,Sand Area,Adult,{},{14}
56,14,Moving,Sand Area,Adult,{},{6}
56,15,Moving,Sand Area,Adult,{},{}
56,1,Raised Guarding (Vigilant),Mound,Adult,{},{}
57,10,Low sitting/standing (stationary),Sand Area,Adult,{},{15;14}
57,14,Playfight,Sand Area,Adult,{},{15;10}
57,15,Playfight,Sand Area,Adult,{},{10;14}
57,1,Raised Guarding (Vigilant),Mound,Adult,{},{}
58,5,Playfight,Sand Area,Adult,{},{10}
58,10,Low sitting/standing (stationary),Sand Area,Adult,{},{15;5}
58,15,Playfight,Sand Area,Adult,{},{10}
58,1,Raised Guarding (Vigilant),Mound,Adult,{},{}
59,5,Playfight,Sand Area,Adult,{},{10}
59,10,Low sitting/standing (stationary),Sand Area,Adult,{},{15;5}
59,15,Playfight,Sand Area,Adult,{},{10}
59,1,Raised Guarding (Vigilant),Mound,Adult,{},{}
60,5,Playfight,Sand Area,Adult,{},{}
60,6,Playfight,Sand Area,Adult,{},{10}
60,10,Low sitting/standing (stationary),Sand Area,Adult,{},{6;15;14}
60,14,Playfight,Sand Area,Adult,{},{15;10}
60,15,Playfight,Sand Area,Adult,{},{10;14}
60,1,Raised Guarding (Vigilant),Mound,Adult,{},{}
61,5,Playfight,Sand Area,Adult,{},{}
61,6,Playfight,Sand Area,Adult,{},{}
61,10,Low sitting/standing (stationary),Sand Area,Adult,{0},{15;0}
61,14,Playfight,Sand Area,Adult,{},{15}
61,15,Playfight,Sand Area,Adult,{},{10;14;0}
61,0,Low sitting/standing (stationary),Sand Area,Adult,{10},{15;10}
61,1,Raised Guarding (Vigilant),Mound,Adult,{},{}
62,10,Low sitting/standing (stationary),Sand Area,Adult,{0},{15;0}
62,14,Playfight,Sand Area,Adult,{},{15}
62,15,Playfight,Sand Area,Adult,{},{10;14;0}
62,0,Low sitting/standing (stationary),Sand Area,Adult,{10},{15;10}
62,1,Raised Guarding (Vigilant),Mound,Adult,{},{}
63,6,Moving,Sand Area,Adult,{},{}
63,10,Low sitting/standing (stationary),Sand Area,Adult,{0},{15;0}
63,14,Playfight,Sand Area,Adult,{},{15}
63,15,Playfight,Sand Area,Adult,{},{10;14;0}
63,0,Low sitting/standing (stationary),Sand Area,Adult,{10},{15;10}
63,1,Raised Guarding (Vigilant),Mound,Adult,{},{}
64,10,Low sitting/standing (stationary),Sand Area,Adult,{0},{0}
64,15,Playfight,Sand Area,Adult,{},{}
64,0,Sunbathe,Sand Area,Adult,{10},{10}
64,1,Raised Guarding (Vigilant),Mound,Adult,{},{}
65,10,Low sitting/standing (stationary),Sand Area,Adult,{0},{15;0}
65,15,Playfight,Sand Area,Adult,{},{10}
65,0,Sunbathe,Sand Area,Adult,{10},{10}
65,1,Raised Guarding (Vigilant),Mound,Adult,{},{}
66,10,Low sitting/standing (stationary),Sand Area,Adult,{0},{15;0}
66,14,Playfight,Sand Area,Adult,{},{15}
66,15,Playfight,Sand Area,Adult,{},{10;14}
66,0,Sunbathe,Sand Area,Adult,{10},{10}
66,1,Raised Guarding (Vigilant),Mound,Adult,{},{}
67,10,Low sitting/standing (stationary),Sand Area,Adult,{0},{15;0}
67,14,Playfight,Sand Area,Adult,{},{15}
67,15,Playfight,Sand Area,Adult,{},{10;14}
67,0,Sunbathe,Sand Area,Adult,{10},{10}
67,1,Raised Guarding (Vigilant),Mound,Adult,{},{}
68,10,Low sitting/standing (stationary),Sand Area,Adult,{0},{15;0}
68,14,Playfight,Sand Area,Adult,{},{15}
68,15,Playfight,Sand Area,Adult,{},{10;14}
68,0,Sunbathe,Sand Area,Adult,{10},{10}
68,1,Raised Guarding (Vigilant),Mound,Adult,{},{}
69,10,Allogroom,Sand Area,Adult,{0},{0}
69,15,Playfight,Sand Area,Adult,{},{}
69,0,Sunbathe,Sand Area,Adult,{10},{10}
69,1,Raised Guarding (Vigilant),Mound,Adult,{},{}
70,10,Allogroom,Sand Area,Adult,{0},{0}
70,15,Playfight,Sand Area,Adult,{},{}
70,0,Sunbathe,Sand Area,Adult,{10},{10}
70,1,Raised Guarding (Vigilant),Mound,Adult,{},{}
71,10,Allogroom,Sand Area,Adult,{0},{0}
71,15,Playfight,Sand Area,Adult,{},{}
71,0,Sunbathe,Sand Area,Adult,{10},{10}
71,1,Raised Guarding (Vigilant),Mound,Adult,{},{}
72,10,Allogroom,Sand Area,Adult,{0},{0}
72,14,Playfight,Sand Area,Adult,{15},{15}
72,15,Playfight,Sand Area,Adult,{14},{14}
72,0,Sunbathe,Sand Area,Adult,{10},{10}
72,1,Raised Guarding (Vigilant),Mound,Adult,{},{}
73,10,Allogroom,Sand Area,Adult,{0},{0}
73,14,Moving,Sand Area,Adult,{15},{15}
73,15,Moving,Sand Area,Adult,{14},{14}
73,0,Sunbathe,Sand Area,Adult,{10},{10}
73,1,Raised Guarding (Vigilant),Mound,Adult,{},{}
74,10,Allogroom,Sand Area,Adult,{0},{0}
74,14,Moving,Sand Area,Adult,{},{}
74,15,Moving,Sand Area,Adult,{},{}
74,0,Sunbathe,Sand Area,Adult,{10},{10}
74,1,Raised Guarding (Vigilant),Mound,Adult,{},{}
75,14,Moving,Sand Area,Adult,{},{0}
75,15,Moving,Sand Area,Adult,{},{}
75,0,Sunbathe,Sand Area,Adult,{},{14}
75,1,Raised Guarding (Vigilant),Mound,Adult,{},{}
76,14,Moving,Sand Area,Adult,{},{0}
76,15,Moving,Sand Area,Adult,{},{}
76,0,Sunbathe,Sand Area,Adult,{},{14}
76,1,Raised Guarding (Vigilant),Mound,Adult,{},{}
77,10,Allogroom,Sand Area,Adult,{0},{14;0}
77,14,Moving,Sand Area,Adult,{},{10}
77,15,Moving,Sand Area,Adult,{},{}
77,0,Sunbathe,Sand Area,Adult,{10},{10}
77,1,Raised Guarding (Vigilant),Mound,Adult,{},{}
78,10,Allogroom,Sand Area,Adult,{0},{0}
78,14,Playfight,Sand Area,Adult,{},{}
78,15,Playfight,Sand Area,Adult,{},{}
78,0,Allogroom,Sand Area,Adult,{10},{10}
78,1,Raised Guarding (Vigilant),Mound,Adult,{},{}
79,10,Allogroom,Sand Area,Adult,{0},{0}
79,14,Playfight,Sand Area,Adult,{},{15}
79,15,Playfight,Sand Area,Adult,{},{14}
79,0,Allogroom,Sand Area,Adult,{10},{10}
79,1,Raised Guarding (Vigilant),Mound,Adult,{},{}
80,10,Allogroom,Sand Area,Adult,{0},{0}
80,14,Playfight,Sand Area,Adult,{},{}
80,0,Allogroom,Sand Area,Adult,{10},{10}
80,1,Raised Guarding (Vigilant),Mound,Adult,{},{}
81,10,Allogroom,Sand Area,Adult,{0},{0}
81,14,Playfight,Sand Area,Adult,{},{15}
81,15,Playfight,Sand Area,Adult,{},{14}
81,0,Allogroom,Sand Area,Adult,{10},{10}
81,1,Raised Guarding (Vigilant),Mound,Adult,{},{}
82,10,Allogroom,Sand Area,Adult,{0},{0}
82,14,Playfight,Sand Area,Adult,{},{15}
82,15,Playfight,Sand Area,Adult,{},{14}
82,18,Moving,Sand Area,Adult,{},{}
82,0,Allogroom,Sand Area,Adult,{10},{10}
82,1,Raised Guarding (Vigilant),Mound,Adult,{},{}
83,10,Allogroom,Sand Area,Adult,{0},{0}
83,14,Playfight,Sand Area,Adult,{15},{15}
83,15,Playfight,Sand Area,Adult,{14},{14}
83,0,Allogroom,Sand Area,Adult,{10},{10}
83,1,Raised Guarding (Vigilant),Mound,Adult,{},{}
84,10,Allogroom,Sand Area,Adult,{0},{0}
84,14,Playfight,Sand Area,Adult,{},{15}
84,15,Playfight,Sand Area,Adult,{},{14}
84,0,Allogroom,Sand Area,Adult,{10},{10}
84,1,Raised Guarding (Vigilant),Mound,Adult,{},{}
85,10,Allogroom,Sand Area,Adult,{},{}
85,14,Playfight,Sand Area,Adult,{},{15}
85,15,Playfight,Sand Area,Adult,{},{14}
85,19,Dig burrow,Right Sand Area,Adult,{},{}
85,20,Moving,Mound,Adult,{},{}
85,1,Raised Guarding (Vigilant),Mound,Adult,{},{}
86,10,Allogroom,Sand Area,Adult,{},{}
86,14,Playfight,Sand Area,Adult,{},{15}
86,15,Playfight,Sand Area,Adult,{},{14}
86,19,Dig burrow,Right Sand Area,Adult,{},{}
86,20,Moving,Mound,Adult,{},{}
86,1,Raised Guarding (Vigilant),Mound,Adult,{},{}
87,10,Allogroom,Sand Area,Adult,{},{}
87,14,Playfight,Sand Area,Adult,{15},{15}
87,15,Playfight,Sand Area,Adult,{14},{14}
87,19,Dig burrow,Right Sand Area,Adult,{},{}
87,21,Moving,Sand Area,Adult,{},{}
87,20,Moving,Mound,Adult,{},{}
87,1,Raised Guarding (Vigilant),Mound,Adult,{},{}
88,10,Allogroom,Sand Area,Adult,{},{}
88,14,Playfight,Sand Area,Adult,{15},{15}
88,15,Playfight,Sand Area,Adult,{14},{14}
88,19,Dig burrow,Right Sand Area,Adult,{},{}
88,20,Moving,Around Mound,Adult,{},{}
88,1,Raised Guarding (Vigilant),Mound,Adult,{},{}
89,10,Allogroom,Sand Area,Adult,{},{}
89,15,Playfight,Sand Area,Adult,{},{}
89,19,Dig burrow,Right Sand Area,Adult,{},{}
89,20,Moving,Sand Area,Adult,{},{}
89,1,Raised Guarding (Vigilant),Mound,Adult,{},{}
90,10,Allogroom,Sand Area,Adult,{},{}
90,15,Playfight,Sand Area,Adult,{},{}
90,19,Dig burrow,Right Sand Area,Adult,{},{}
90,20,Moving,Sand Area,Adult,{},{}
90,1,Raised Guarding (Vigilant),Mound,Adult,{},{}
91,10,Allogroom,Sand Area,Adult,{},{}
91,14,Playfight,Sand Area,Adult,{},{15;20}
91,15,Playfight,Sand Area,Adult,{20},{14;20}
91,19,Dig burrow,Right Sand Area,Adult,{},{}
91,20,Moving,Sand Area,Adult,{15},{15;14}
91,1,Raised Guarding (Vigilant),Mound,Adult,{},{}
92,10,Allogroom,Sand Area,Adult,{20},{20}
92,14,Playfight,Sand Area,Adult,{},{15}
92,15,Playfight,Sand Area,Adult,{},{14}
92,19,Dig burrow,Right Sand Area,Adult,{},{}
92,20,Moving,Sand Area,Adult,{10},{10}
92,1,Raised Guarding (Vigilant),Mound,Adult,{},{}
93,10,Allogroom,Sand Area,Adult,{20},{20}
93,14,Playfight,Sand Area,Adult,{},{15}
93,15,Playfight,Sand Area,Adult,{},{14}
93,19,Dig burrow,Right Sand Area,Adult,{},{}
93,20,Moving,Sand Area,Adult,{10},{10}
93,1,Raised Guarding (Vigilant),Mound,Adult,{},{}
94,10,Allogroom,Sand Area,Adult,{},{20}
94,14,Moving,Sand Area,Adult,{},{15;20}
94,15,Moving,Sand Area,Adult,{},{14}
94,19,Dig burrow,Right Sand Area,Adult,{},{}
94,20,Moving,Sand Area,Adult,{},{10;14}
94,1,Raised Guarding (Vigilant),Mound,Adult,{},{}
95,10,Allogroom,Sand Area,Adult,{0},{0;20}
95,14,Moving,Sand Area,Adult,{},{20}
95,15,Moving,Sand Area,Adult,{},{}
95,19,Dig burrow,Right Sand Area,Adult,{},{}
95,20,Moving,Sand Area,Adult,{},{10;14}
95,0,Allogroom,Sand Area,Adult,{10},{10}
95,1,Raised Guarding (Vigilant),Mound,Adult,{},{}
96,10,Allogroom,Sand Area,Adult,{0},{14;20;0}
96,14,Moving,Sand Area,Adult,{},{10;0}
96,15,Moving,Sand Area,Adult,{},{}
96,19,Dig burrow,Right Sand Area,Adult,{},{}
96,20,Moving,Sand Area,Adult,{0},{10;0}
96,0,Allogroom,Sand Area,Adult,{10;20},{10;14;20}
96,1,Raised Guarding (Vigilant),Mound,Adult,{},{}
97,10,Allogroom,Sand Area,Adult,{0},{0;20}
97,14,Moving,Sand Area,Adult,{},{15}
97,15,Moving,Sand Area,Adult,{},{14}
97,19,Dig burrow,Right Sand Area,Adult,{},{}
97,20,Moving,Sand Area,Adult,{},{10;0}
97,0,Allogroom,Sand Area,Adult,{10},{10;20}
97,1,Raised Guarding (Vigilant),Mound,Adult,{},{}
98,10,Allogroom,Sand Area,Adult,{0},{0}
98,15,Playfight,Sand Area,Adult,{},{}
98,19,Dig burrow,Right Sand Area,Adult,{},{}
98,20,Low sitting/standing (stationary),Sand Area,Adult,{},{}
98,0,Allogroom,Sand Area,Adult,{10},{10}
98,1,Raised Guarding (Vigilant),Mound,Adult,{},{}
99,10,Allogroom,Sand Area,Adult,{0},{0}
99,15,Playfight,Sand Area,Adult,{},{}
99,19,Dig burrow,Right Sand Area,Adult,{},{}
99,20,Groom,Sand Area,Adult,{},{0}
99,0,Allogroom,Sand Area,Adult,{10},{10;20}
99,1,Raised Guarding (Vigilant),Mound,Adult,{},{}
100,10,Allogroom,Sand Area,Adult,{},{}
100,15,Playfight,Sand Area,Adult,{},{}
100,19,Dig burrow,Right Sand Area,Adult,{},{}
100,20,Groom,Sand Area,Adult,{},{}
100,1,Low sitting/standing (stationary),Mound,Adult,{},{}
101,10,Allogroom,Sand Area,Adult,{},{}
101,15,Playfight,Sand Area,Adult,{},{}
101,19,Dig burrow,Right Sand Area,Adult,{},{}
101,20,Groom,Sand Area,Adult,{},{}
101,1,Low sitting/standing (stationary),Mound,Adult,{},{}
102,10,Allogroom,Sand Area,Adult,{},{}
102,15,Playfight,Sand Area,Adult,{},{}
102,19,Dig burrow,Right Sand Area,Adult,{},{}
102,20,Groom,Sand Area,Adult,{},{}
102,1,Low sitting/standing (stationary),Mound,Adult,{},{}
103,10,Allogroom,Sand Area,Adult,{},{}
103,15,Playfight,Sand Area,Adult,{},{}
103,19,Dig burrow,Right Sand Area,Adult,{},{}
103,20,Groom,Sand Area,Adult,{},{}
103,1,Low sitting/standing (stationary),Mound,Adult,{},{}
104,10,Allogroom,Sand Area,Adult,{},{}
104,15,Playfight,Sand Area,Adult,{},{}
104,19,Dig burrow,Right Sand Area,Adult,{},{}
104,20,Low sitting/standing (stationary),Sand Area,Adult,{},{}
104,22,Moving,Sand Area,Adult,{},{}
104,1,Low sitting/standing (stationary),Mound,Adult,{},{}
105,10,Allogroom,Sand Area,Adult,{},{}
105,15,Playfight,Sand Area,Adult,{},{}
105,19,Dig burrow,Right Sand Area,Adult,{},{}
105,20,Low sitting/standing (stationary),Sand Area,Adult,{},{}
105,22,Interacting with foreign object,Sand Area,Adult,{},{}
105,1,Moving,Mound,Adult,{},{}
106,10,Allogroom,Sand Area,Adult,{},{}
106,15,Playfight,Sand Area,Adult,{},{}
106,19,Dig burrow,Right Sand Area,Adult,{},{}
