Time,ID,Behaviour,Zone,Meerkat type,Close_neighbours,Distant_neighbours
13,1,Foraging,Waiting Area,Adult,{3;4;2},{3;4;0;2}
13,2,Foraging,Foraging,Adult,{3;1},{3;1;4}
13,3,Foraging,Foraging,Adult,{4;1;2},{4;1;0;2}
13,4,Foraging,Foraging,Adult,{3;1},{3;1;0;2}
14,0,Foraging,Waiting Area,Adult,{},{1;7}
14,1,Foraging,Waiting Area,Adult,{3;2},{3;7;0;2}
14,2,Foraging,Foraging,Adult,{3;1},{3;1;7}
14,3,Foraging,Foraging,Adult,{1;2},{1;7;2}
14,7,Foraging,Foraging,Adult,{},{3;1;0;2}
15,0,Foraging,Waiting Area,Adult,{},{1;7}
15,1,Foraging,Waiting Area,Adult,{3;2},{3;7;0;2}
15,2,Foraging,Foraging,Adult,{3;1},{3;1;7}
15,3,Foraging,Foraging,Adult,{1;2},{1;7;2}
15,7,Foraging,Foraging,Adult,{},{3;1;0;2}
16,0,Foraging,Waiting Area,Adult,{},{1;7}
16,1,Foraging,Waiting Area,Adult,{3;2},{3;7;0;2}
16,2,Foraging,Foraging,Adult,{3;1},{3;1;7}
16,3,Foraging,Foraging,Adult,{1;2},{1;7;2}
16,7,Foraging,Foraging,Adult,{},{3;1;0;2}
17,0,Foraging,Waiting Area,Adult,{},{1;7}
17,1,Foraging,Waiting Area,Adult,{3;2},{3;7;0;2}
17,2,Foraging,Foraging,Adult,{3;1},{3;1}
17,3,Foraging,Foraging,Adult,{1;2},{1;7;2}
17,7,Foraging,Foraging,Adult,{},{3;1;0}
18,0,Foraging,Waiting Area,Adult,{},{3;6;1;7}
18,1,Foraging,Waiting Area,Adult,{3;2},{3;0;6;7;2}
18,2,Foraging,Foraging,Adult,{3;1},{3;6;1}
18,3,Foraging,Foraging,Adult,{6;1;2},{1;7;6;0;2}
18,6,Foraging,Foraging,Adult,{3;7},{1;7;3;0;2}
18,7,Foraging,Foraging,Adult,{6},{3;6;1;0}
19,0,Foraging,Waiting Area,Adult,{},{3;6;1;7}
19,1,Foraging,Waiting Area,Adult,{3},{3;0;6;7;2}
19,2,Foraging,Foraging,Adult,{3},{3;6;1}
19,3,Foraging,Foraging,Adult,{6;1;2},{1;7;6;0;2}
19,6,Foraging,Foraging,Adult,{3;7},{1;7;3;0;2}
19,7,Foraging,Foraging,Adult,{6},{3;6;1;0}
20,0,Foraging,Waiting Area,Adult,{5},{1;5;3;6;7}
20,1,Foraging,Waiting Area,Adult,{3},{7;5;3;6;0;2}
20,2,Foraging,Foraging,Adult,{},{3;6;1}
20,3,Foraging,Foraging,Adult,{6;1},{1;7;5;6;0;2}
20,5,Foraging,Foraging,Adult,{6;7;0},{1;7;3;6;0}
20,6,Foraging,Foraging,Adult,{3;7;5},{1;7;5;3;0;2}
20,7,Foraging,Foraging,Adult,{6;5},{1;5;3;6;0}
21,0,Low sitting/standing (stationary),Waiting Area,Adult,{},{1;5;3;6;7}
21,1,Foraging,Waiting Area,Adult,{3},{7;5;3;6;0;2}
21,2,Foraging,Foraging,Adult,{},{3;6;1}
21,3,Foraging,Foraging,Adult,{6;1},{1;7;5;6;0;2}
21,5,Foraging,Foraging,Adult,{6;7},{1;7;3;6;0}
21,6,Foraging,Foraging,Adult,{3;7;5},{1;7;5;3;0;2}
21,7,Foraging,Foraging,Adult,{6;5},{1;5;3;6;0}
22,0,Low sitting/standing (stationary),Waiting Area,Adult,{},{3;6;7;5}
22,2,Foraging,Foraging,Adult,{},{3;6}
22,3,Foraging,Foraging,Adult,{6},{5;0;6;7;2}
22,5,Foraging,Foraging,Adult,{7},{3;6;7;0}
22,6,Foraging,Foraging,Adult,{3;7},{5;3;0;7;2}
22,7,Foraging,Foraging,Adult,{6;5},{3;6;0;5}
23,0,Low sitting/standing (stationary),Waiting Area,Adult,{},{6;7;5}
23,2,Foraging,Foraging,Adult,{},{6}
23,5,Foraging,Foraging,Adult,{7},{6;7;0}
23,6,Moving,Foraging,Adult,{7},{5;7;0;2}
23,7,Foraging,Foraging,Adult,{6;5},{5;6;0}
24,0,Low sitting/standing (stationary),Waiting Area,Adult,{},{6;7;5}
24,2,Foraging,Foraging,Adult,{},{6}
24,5,Foraging,Foraging,Adult,{7},{6;7;0}
24,6,Moving,Foraging,Adult,{},{5;7;0;2}
24,7,Foraging,Foraging,Adult,{5},{5;6;0}
25,0,Foraging,Waiting Area,Adult,{},{6;7;5}
25,2,Foraging,Foraging,Adult,{},{6}
25,5,Foraging,Foraging,Adult,{7},{6;7;0}
25,6,Foraging,Foraging,Adult,{},{5;7;0;2}
25,7,Foraging,Foraging,Adult,{5},{5;6;0}
26,0,Foraging,Waiting Area,Adult,{},{3;6;7;5}
26,2,Foraging,Foraging,Adult,{},{3;6}
26,3,Foraging,Foraging,Adult,{6;7},{5;0;6;7;2}
26,5,Foraging,Foraging,Adult,{7},{3;6;7;0}
26,6,Foraging,Foraging,Adult,{3},{5;3;0;7;2}
26,7,Foraging,Foraging,Adult,{3;5},{3;6;0;5}
27,0,Foraging,Waiting Area,Adult,{},{3;6;7;5}
27,3,Foraging,Foraging,Adult,{6;7},{5;6;7;0}
27,5,Foraging,Foraging,Adult,{7},{3;6;7;0}
27,6,Foraging,Foraging,Adult,{3},{3;7;0;5}
27,7,Foraging,Foraging,Adult,{3;5},{3;6;0;5}
28,0,Foraging,Waiting Area,Adult,{},{6;7;5}
28,2,Foraging,Foraging,Adult,{},{6}
28,5,Foraging,Foraging,Adult,{7},{6;7;0}
28,6,Foraging,Foraging,Adult,{},{5;7;0;2}
28,7,Foraging,Foraging,Adult,{5},{5;6;0}
29,0,Foraging,Waiting Area,Adult,{6},{6;7;5}
29,2,Foraging,Foraging,Adult,{},{6}
29,5,Foraging,Foraging,Adult,{7},{6;7;0}
29,6,Foraging,Foraging,Adult,{0},{5;7;0;2}
29,7,Foraging,Foraging,Adult,{5},{5;6;0}
30,0,Foraging,Waiting Area,Adult,{6},{5;3;6;7;2}
30,2,Foraging,Foraging,Adult,{},{3;6;0}
30,3,Foraging,Foraging,Adult,{6},{5;0;6;7;2}
30,5,Foraging,Foraging,Adult,{7},{3;6;7;0}
30,6,Foraging,Foraging,Adult,{3;0},{5;3;0;7;2}
30,7,Foraging,Foraging,Adult,{5},{3;6;0;5}
31,0,Foraging,Waiting Area,Adult,{6},{5;3;6;7;2}
31,2,Foraging,Foraging,Adult,{},{3;6;0}
31,3,Foraging,Foraging,Adult,{6},{5;0;6;7;2}
31,5,Foraging,Foraging,Adult,{7},{3;6;7;0}
31,6,Foraging,Foraging,Adult,{3;0},{5;3;0;7;2}
31,7,Foraging,Foraging,Adult,{5},{3;6;0;5}
32,0,Foraging,Waiting Area,Adult,{6},{5;3;6;7;2}
32,2,Foraging,Foraging,Adult,{},{3;6;0}
32,3,Foraging,Foraging,Adult,{6},{5;0;6;7;2}
32,5,Foraging,Foraging,Adult,{7},{3;6;7;0}
32,6,Foraging,Foraging,Adult,{3;0},{5;3;0;7;2}
32,7,Foraging,Foraging,Adult,{5},{3;6;0;5}
33,0,Foraging,Waiting Area,Adult,{6},{5;3;6;7;2}
33,2,Foraging,Foraging,Adult,{},{3;6;0}
33,3,Foraging,Foraging,Adult,{6},{5;0;6;7;2}
33,5,Foraging,Foraging,Adult,{7},{3;6;7;0}
33,6,Foraging,Foraging,Adult,{3;0},{5;3;0;7;2}
33,7,Foraging,Foraging,Adult,{5},{3;6;0;5}
34,0,Foraging,Waiting Area,Adult,{},{3;6;5;2}
34,2,Foraging,Foraging,Adult,{},{3;6;0}
34,3,Foraging,Foraging,Adult,{6},{5;0;6;7;2}
34,5,Foraging,Foraging,Adult,{7},{3;6;7;0}
34,6,Foraging,Foraging,Adult,{3},{5;3;0;7;2}
34,7,Foraging,Foraging,Adult,{5},{3;6;5}
35,0,Foraging,Waiting Area,Adult,{},{3;6;5;2}
35,2,Foraging,Foraging,Adult,{},{3;6;0}
35,3,Foraging,Foraging,Adult,{6},{5;0;6;7;2}
35,5,Foraging,Foraging,Adult,{7},{3;6;7;0}
35,6,Foraging,Foraging,Adult,{3},{5;3;0;7;2}
35,7,Foraging,Foraging,Adult,{5},{3;6;5}
36,0,Foraging,Waiting Area,Adult,{},{3;6;5;2}
36,2,Foraging,Foraging,Adult,{},{3;6;0}
36,3,Foraging,Foraging,Adult,{6;7},{5;0;6;7;2}
36,5,Foraging,Foraging,Adult,{7},{3;6;7;0}
36,6,Foraging,Foraging,Adult,{3},{5;3;0;7;2}
36,7,Foraging,Foraging,Adult,{3;5},{3;6;5}
37,0,Foraging,Waiting Area,Adult,{},{3;6;5;2}
37,2,Foraging,Foraging,Adult,{},{3;6;0}
37,3,Foraging,Foraging,Adult,{6},{5;0;6;7;2}
37,5,Foraging,Foraging,Adult,{7},{3;6;7;0}
37,6,Foraging,Foraging,Adult,{3},{5;3;0;7;2}
37,7,Foraging,Foraging,Adult,{5},{3;6;5}
38,0,Foraging,Waiting Area,Adult,{},{3;6;5;2}
38,2,Foraging,Foraging,Adult,{},{3;6;0}
38,3,Foraging,Foraging,Adult,{6},{5;0;6;7;2}
38,5,Foraging,Foraging,Adult,{7},{3;6;7;0}
38,6,Foraging,Foraging,Adult,{3},{5;3;0;7;2}
38,7,Foraging,Foraging,Adult,{5},{3;6;5}
39,0,Foraging,Waiting Area,Adult,{},{3;6;5;2}
39,2,Foraging,Foraging,Adult,{},{3;6;0}
39,3,Foraging,Foraging,Adult,{6;7},{5;0;6;7;2}
39,5,Foraging,Foraging,Adult,{7},{3;6;7;0}
39,6,Foraging,Foraging,Adult,{3},{5;3;0;7;2}
39,7,Foraging,Foraging,Adult,{3;5},{3;6;5}
40,0,Foraging,Waiting Area,Adult,{},{3;5;2}
40,2,Foraging,Foraging,Adult,{3},{3;7;0;5}
40,3,Foraging,Foraging,Adult,{7;2},{5;7;0;2}
40,5,Foraging,Foraging,Adult,{7},{3;7;0;2}
40,7,Foraging,Foraging,Adult,{3;5},{3;5;2}
41,0,Foraging,Waiting Area,Adult,{},{5;3;6;7;2}
41,2,Foraging,Foraging,Adult,{3},{3;6;7;0}
41,3,Foraging,Foraging,Adult,{6;7;2},{5;0;6;7;2}
41,5,Foraging,Foraging,Adult,{6;7},{3;6;7;0}
41,6,Foraging,Foraging,Adult,{3;7;5},{5;3;0;7;2}
41,7,Foraging,Foraging,Adult,{3;6;5},{5;3;6;0;2}
42,0,Foraging,Waiting Area,Adult,{},{3;7;5;2}
42,2,Foraging,Foraging,Adult,{3},{3;7;0;5}
42,3,Foraging,Foraging,Adult,{7;2},{5;7;0;2}
42,5,Foraging,Foraging,Adult,{7},{3;7;0;2}
42,7,Foraging,Foraging,Adult,{3;5},{3;0;5;2}
43,0,Foraging,Waiting Area,Adult,{},{3;7;5;2}
43,2,Foraging,Foraging,Adult,{3},{3;7;0;5}
43,3,Foraging,Foraging,Adult,{7;2},{5;7;0;2}
43,5,Foraging,Foraging,Adult,{7},{3;7;0;2}
43,7,Foraging,Foraging,Adult,{3;5},{3;0;5;2}
44,0,Foraging,Waiting Area,Adult,{},{3;7;5}
44,2,Foraging,Foraging,Adult,{},{3;7}
44,3,Foraging,Foraging,Adult,{7},{5;7;0;2}
44,5,Foraging,Foraging,Adult,{7},{3;7;0}
44,7,Foraging,Foraging,Adult,{3;5},{3;0;5;2}
45,0,Foraging,Waiting Area,Adult,{},{3;7;5}
45,2,Foraging,Foraging,Adult,{},{3;7}
45,3,Foraging,Foraging,Adult,{7},{5;7;0;2}
45,5,Foraging,Foraging,Adult,{7},{3;7;0}
45,7,Foraging,Foraging,Adult,{3;5},{3;0;5;2}
46,0,Foraging,Waiting Area,Adult,{},{3;7;5}
46,2,Foraging,Foraging,Adult,{},{3;7}
46,3,Foraging,Foraging,Adult,{7},{5;7;0;2}
46,5,Foraging,Foraging,Adult,{7},{3;7;0}
46,7,Foraging,Foraging,Adult,{3;5},{3;0;5;2}
47,0,Foraging,Waiting Area,Adult,{},{3;7;5}
47,2,Foraging,Foraging,Adult,{},{3;7}
47,3,Foraging,Foraging,Adult,{7},{5;7;0;2}
47,5,Foraging,Foraging,Adult,{7},{3;7;0}
47,7,Foraging,Foraging,Adult,{3;5},{3;0;5;2}
48,0,Foraging,Waiting Area,Adult,{},{3;7;5;2}
48,2,Foraging,Foraging,Adult,{},{3;7;0}
48,3,Foraging,Foraging,Adult,{7},{5;7;0;2}
48,5,Foraging,Foraging,Adult,{7},{3;7;0}
48,7,Foraging,Foraging,Adult,{3;5},{3;0;5;2}
49,0,Foraging,Waiting Area,Adult,{},{3;7;5;2}
49,2,Foraging,Foraging,Adult,{},{3;0}
49,3,Foraging,Foraging,Adult,{7},{5;7;0;2}
49,5,Foraging,Foraging,Adult,{7},{3;7;0}
49,7,Foraging,Foraging,Adult,{3;5},{3;0;5}
50,0,Foraging,Waiting Area,Adult,{},{3;7;5;2}
50,2,Foraging,Foraging,Adult,{},{3;0}
50,3,Foraging,Foraging,Adult,{7},{5;7;0;2}
50,5,Foraging,Foraging,Adult,{7},{3;7;0}
50,7,Foraging,Foraging,Adult,{3;5},{3;0;5}
51,0,Foraging,Waiting Area,Adult,{},{3;5;2}
51,2,Foraging,Foraging,Adult,{},{3;0;5}
51,3,Foraging,Foraging,Adult,{7},{5;7;0;2}
51,5,Foraging,Foraging,Adult,{7},{3;7;0;2}
51,7,Foraging,Foraging,Adult,{3;5},{3;5}
52,0,Foraging,Waiting Area,Adult,{},{3;5;2}
52,2,Foraging,Foraging,Adult,{},{3;7;0}
52,3,Foraging,Foraging,Adult,{7},{5;7;0;2}
52,5,Foraging,Waiting Area,Adult,{7},{3;7;0}
52,7,Foraging,Foraging,Adult,{3;5},{3;5;2}
53,0,Foraging,Waiting Area,Adult,{},{3;5;2}
53,2,Foraging,Foraging,Adult,{},{3;7;0}
53,3,Foraging,Foraging,Adult,{7},{5;7;0;2}
53,5,Foraging,Waiting Area,Adult,{7},{3;7;0}
53,7,Foraging,Foraging,Adult,{3;5},{3;5;2}
54,0,Foraging,Waiting Area,Adult,{},{5;2}
54,2,Foraging,Foraging,Adult,{},{7;0}
54,5,Foraging,Foraging,Adult,{7},{7;0}
54,7,Foraging,Foraging,Adult,{5},{5;2}
55,0,Foraging,Waiting Area,Adult,{},{4;2}
55,2,Foraging,Foraging,Adult,{},{4;0;7}
55,4,Foraging,Foraging,Adult,{7;5},{5;7;0;2}
55,5,Foraging,Foraging,Adult,{4;7},{4;7}
55,7,Foraging,Foraging,Adult,{4;5},{4;5;2}
56,0,Foraging,Waiting Area,Adult,{},{4;2}
56,2,Foraging,Foraging,Adult,{},{5;4;0;7}
56,4,Foraging,Foraging,Adult,{7;5},{5;7;0;2}
56,5,Foraging,Foraging,Adult,{4;7},{4;7;2}
56,7,Foraging,Foraging,Adult,{4;5},{4;5;2}
57,0,Foraging,Waiting Area,Adult,{},{4;2}
57,2,Foraging,Foraging,Adult,{},{4;0;7}
57,4,Foraging,Foraging,Adult,{7},{7;0;2}
57,7,Foraging,Foraging,Adult,{4},{4;2}
58,0,Foraging,Waiting Area,Adult,{},{4;2}
58,2,Foraging,Foraging,Adult,{},{4;0;7}
58,4,Foraging,Foraging,Adult,{7},{7;0;2}
58,7,Foraging,Foraging,Adult,{4},{4;2}
59,0,Foraging,Waiting Area,Adult,{},{4;7;2}
59,2,Foraging,Foraging,Adult,{},{4;0;7}
59,4,Foraging,Foraging,Adult,{7},{7;0;2}
59,7,Foraging,Foraging,Adult,{4},{4;0;2}
60,0,Foraging,Waiting Area,Adult,{},{4;2}
60,2,Foraging,Foraging,Adult,{},{4;0;7}
60,4,Foraging,Foraging,Adult,{7},{7;0;2}
60,7,Foraging,Foraging,Adult,{4},{4;2}
61,0,Foraging,Waiting Area,Adult,{},{4;2}
61,2,Foraging,Foraging,Adult,{},{4;0;7}
61,4,Foraging,Foraging,Adult,{7},{7;0;2}
61,7,Foraging,Foraging,Adult,{4},{4;2}
62,0,Foraging,Waiting Area,Adult,{},{4;2}
62,2,Foraging,Foraging,Adult,{},{4;0;7}
62,4,Foraging,Foraging,Adult,{7},{7;0;2}
62,7,Foraging,Foraging,Adult,{4},{4;2}
63,0,Foraging,Waiting Area,Adult,{},{4;7;2}
63,2,Foraging,Foraging,Adult,{},{4;0;7}
63,4,Foraging,Foraging,Adult,{7},{7;0;2}
63,7,Foraging,Foraging,Adult,{4},{4;0;2}
64,0,Foraging,Waiting Area,Adult,{},{4;7}
64,2,Foraging,Foraging,Adult,{},{4;7}
64,4,Foraging,Foraging,Adult,{7},{7;0;2}
64,7,Foraging,Foraging,Adult,{4},{4;0;2}
65,0,Foraging,Waiting Area,Adult,{},{4;7}
65,2,Foraging,Foraging,Adult,{},{4;7}
65,4,Foraging,Foraging,Adult,{7},{7;0;2}
65,7,Foraging,Foraging,Adult,{4},{4;0;2}
66,0,Foraging,Waiting Area,Adult,{},{3;4;7}
66,2,Foraging,Foraging,Adult,{},{3;4;7}
66,3,Foraging,Foraging,Adult,{4;7},{4;0;7;2}
66,4,Foraging,Foraging,Adult,{3;7},{3;7;0;2}
66,7,Foraging,Foraging,Adult,{3;4},{3;4;0;2}
67,0,Foraging,Waiting Area,Adult,{1},{1;7;4}
67,1,Foraging,Foraging,Adult,{0},{4;0;7}
67,2,Foraging,Foraging,Adult,{},{4;7}
67,4,Foraging,Foraging,Adult,{7},{1;0;7;2}
67,7,Foraging,Foraging,Adult,{4},{4;1;0;2}
68,0,Foraging,Waiting Area,Adult,{1},{3;1;7;4}
68,1,Foraging,Waiting Area,Adult,{0},{4;0;7}
68,2,Foraging,Foraging,Adult,{},{3;4;7}
68,3,Foraging,Foraging,Adult,{4;7},{4;0;7;2}
68,4,Foraging,Foraging,Adult,{3;7},{1;7;3;0;2}
68,7,Foraging,Foraging,Adult,{3;4},{1;4;3;0;2}
69,0,Foraging,Waiting Area,Adult,{1;7},{3;1;7}
69,1,Foraging,Waiting Area,Adult,{0},{7;0}
69,2,Foraging,Foraging,Adult,{},{3;7}
69,3,Foraging,Foraging,Adult,{7},{7;0;2}
69,7,Foraging,Foraging,Adult,{3;0},{3;1;0;2}
70,0,Foraging,Waiting Area,Adult,{1;4},{3;1;7;4}
70,1,Foraging,Waiting Area,Adult,{0},{4;0;7}
70,2,Foraging,Foraging,Adult,{},{3;4}
70,3,Foraging,Foraging,Adult,{4;7},{4;0;7;2}
70,4,Foraging,Foraging,Adult,{3;7;0},{1;7;3;0;2}
70,7,Foraging,Foraging,Adult,{3;4},{3;1;0;4}
71,0,Foraging,Waiting Area,Adult,{4;7},{3;4;7}
71,2,Foraging,Foraging,Adult,{},{3;4}
71,3,Foraging,Foraging,Adult,{4;7},{4;0;7;2}
71,4,Foraging,Foraging,Adult,{3;7;0},{3;7;0;2}
71,7,Foraging,Foraging,Adult,{3;4;0},{3;4;0}
72,0,Foraging,Waiting Area,Adult,{4;7},{3;1;7;4}
72,1,Foraging,Waiting Area,Adult,{},{4;0;7}
72,2,Foraging,Foraging,Adult,{},{3;4}
72,3,Foraging,Foraging,Adult,{4},{4;0;7;2}
72,4,Foraging,Foraging,Adult,{3;7;0},{1;7;3;0;2}
72,7,Foraging,Foraging,Adult,{4;0},{3;1;0;4}
73,0,Foraging,Waiting Area,Adult,{7},{3;1;7}
73,1,Foraging,Waiting Area,Adult,{},{7;0}
73,2,Foraging,Foraging,Adult,{},{3}
73,3,Foraging,Foraging,Adult,{7},{7;0;2}
73,7,Foraging,Foraging,Adult,{3;0},{3;1;0}
74,0,Foraging,Waiting Area,Adult,{7},{3;6;1;7}
74,1,Foraging,Waiting Area,Adult,{},{7;0}
74,2,Foraging,Foraging,Adult,{},{3;6}
74,3,Foraging,Foraging,Adult,{6;7},{6;7;0;2}
74,6,Foraging,Foraging,Adult,{3;7},{3;7;0;2}
74,7,Foraging,Foraging,Adult,{3;6;0},{3;6;1;0}
75,0,Foraging,Waiting Area,Adult,{7},{3;6;1;7}
75,1,Foraging,Foraging,Adult,{},{7;0}
75,2,Foraging,Foraging,Adult,{6},{3;6;7}
75,3,Foraging,Foraging,Adult,{6;7},{6;7;0;2}
75,6,Foraging,Foraging,Adult,{3;2},{3;7;0;2}
75,7,Foraging,Foraging,Adult,{3;0},{1;3;6;0;2}
76,0,Foraging,Waiting Area,Adult,{7},{6;1;7}
76,1,Foraging,Foraging,Adult,{},{7;0}
76,2,Foraging,Foraging,Adult,{6},{6;7}
76,6,Foraging,Foraging,Adult,{2},{7;0;2}
76,7,Foraging,Foraging,Adult,{0},{6;1;0;2}
77,0,Foraging,Waiting Area,Adult,{7},{6;7}
77,2,Foraging,Foraging,Adult,{6},{6;7}
77,6,Foraging,Foraging,Adult,{2},{7;0;2}
77,7,Foraging,Foraging,Adult,{0},{6;0;2}
78,0,Foraging,Waiting Area,Adult,{7},{3;6;7}
78,2,Foraging,Foraging,Adult,{6},{3;6;7}
78,3,Foraging,Foraging,Adult,{6;7},{6;7;0;2}
78,6,Foraging,Foraging,Adult,{3;2},{3;7;0;2}
78,7,Foraging,Foraging,Adult,{3;0},{3;6;0;2}
79,0,Foraging,Waiting Area,Adult,{7},{6;7}
79,2,Foraging,Foraging,Adult,{6},{6;7}
79,6,Foraging,Foraging,Adult,{2},{7;0;2}
79,7,Foraging,Foraging,Adult,{0},{6;0;2}
80,0,Foraging,Waiting Area,Adult,{},{3;6}
80,2,Foraging,Foraging,Adult,{6},{3;6}
80,3,Foraging,Foraging,Adult,{},{6;0;2}
80,6,Foraging,Foraging,Adult,{2},{3;0;2}
81,0,Foraging,Waiting Area,Adult,{},{3;6}
81,2,Foraging,Foraging,Adult,{6},{3;6}
81,3,Foraging,Foraging,Adult,{},{6;0;2}
81,6,Foraging,Foraging,Adult,{2},{3;0;2}
82,0,Foraging,Waiting Area,Adult,{},{3;6}
82,2,Foraging,Foraging,Adult,{6},{3;6}
82,3,Foraging,Foraging,Adult,{},{6;0;2}
82,6,Foraging,Foraging,Adult,{2},{3;0;2}
83,2,Foraging,Foraging,Adult,{6},{3;6}
83,3,Foraging,Foraging,Adult,{},{6;2}
83,6,Foraging,Foraging,Adult,{2},{3;2}
84,2,Foraging,Foraging,Adult,{6},{3;6}
84,3,Foraging,Foraging,Adult,{},{6;2}
84,6,Foraging,Foraging,Adult,{2},{3;2}
85,0,Foraging,Waiting Area,Adult,{},{3;4}
85,2,Foraging,Foraging,Adult,{3;6},{3;6;4}
