Time,ID,Behaviour,Zone,Meerkat type,Close_neighbours,Distant_neighbours
6,3,Groom,Around Mound,Adult,{},{}
6,4,High sitting/standing (Vigilant),Around Mound,Adult,{5},{5}
6,5,High sitting/standing (Vigilant),Around Mound,Adult,{4},{4}
7,0,Dig burrow,Sand Area,Adult,{},{}
7,1,Dig burrow,Sand Area,Adult,{},{}
7,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
7,3,Groom,Around Mound,Adult,{},{}
7,4,High sitting/standing (Vigilant),Around Mound,Adult,{5},{5}
7,5,High sitting/standing (Vigilant),Around Mound,Adult,{4},{4}
8,0,Dig burrow,Sand Area,Adult,{},{}
8,1,Dig burrow,Sand Area,Adult,{},{}
8,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
8,3,Groom,Around Mound,Adult,{},{}
8,4,High sitting/standing (Vigilant),Around Mound,Adult,{5},{5}
8,5,High sitting/standing (Vigilant),Around Mound,Adult,{4},{4}
9,1,Dig burrow,Sand Area,Adult,{},{}
9,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
9,3,Groom,Around Mound,Adult,{},{}
9,4,High sitting/standing (Vigilant),Around Mound,Adult,{5},{5}
9,5,High sitting/standing (Vigilant),Around Mound,Adult,{4},{4}
10,6,Moving,Around Mound,Adult,{},{}
10,1,Dig burrow,Sand Area,Adult,{},{}
10,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
10,3,Groom,Around Mound,Adult,{},{}
10,4,High sitting/standing (Vigilant),Around Mound,Adult,{5},{5}
10,5,High sitting/standing (Vigilant),Around Mound,Adult,{4},{4}
11,6,Moving,Mound,Adult,{},{}
11,1,Dig burrow,Sand Area,Adult,{},{}
11,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
11,3,Groom,Around Mound,Adult,{},{}
11,4,High sitting/standing (Vigilant),Around Mound,Adult,{5},{5}
11,5,High sitting/standing (Vigilant),Around Mound,Adult,{4},{4}
12,1,Dig burrow,Sand Area,Adult,{},{}
12,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
12,3,Groom,Around Mound,Adult,{},{}
12,4,High sitting/standing (Vigilant),Around Mound,Adult,{5},{5}
12,5,High sitting/standing (Vigilant),Around Mound,Adult,{4},{4}
13,1,Dig burrow,Sand Area,Adult,{},{}
13,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
13,3,Groom,Around Mound,Adult,{},{}
13,4,High sitting/standing (Vigilant),Around Mound,Adult,{5},{5}
13,5,High sitting/standing (Vigilant),Around Mound,Adult,{4},{4}
14,1,Dig burrow,Sand Area,Adult,{},{}
14,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
14,3,Groom,Around Mound,Adult,{},{}
14,4,High sitting/standing (Vigilant),Around Mound,Adult,{5},{5}
14,5,High sitting/standing (Vigilant),Around Mound,Adult,{4},{4}
15,1,Dig burrow,Sand Area,Adult,{},{}
15,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
15,3,Groom,Around Mound,Adult,{},{}
15,4,High sitting/standing (Vigilant),Around Mound,Adult,{5},{5}
15,5,High sitting/standing (Vigilant),Around Mound,Adult,{4},{4}
16,1,Dig burrow,Sand Area,Adult,{},{}
16,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
16,3,Groom,Around Mound,Adult,{},{}
16,4,High sitting/standing (Vigilant),Around Mound,Adult,{5},{5}
16,5,High sitting/standing (Vigilant),Around Mound,Adult,{4},{4}
17,1,Dig burrow,Sand Area,Adult,{},{}
17,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
17,3,Groom,Around Mound,Adult,{},{}
17,4,High sitting/standing (Vigilant),Around Mound,Adult,{5},{5}
17,5,High sitting/standing (Vigilant),Around Mound,Adult,{4},{4}
18,1,Dig burrow,Sand Area,Adult,{},{}
18,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
18,3,Groom,Around Mound,Adult,{},{}
18,4,High sitting/standing (Vigilant),Around Mound,Adult,{5},{5}
18,5,High sitting/standing (Vigilant),Around Mound,Adult,{4},{4}
19,1,Dig burrow,Sand Area,Adult,{},{}
19,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
19,3,Groom,Around Mound,Adult,{},{4}
19,4,High sitting/standing (Vigilant),Around Mound,Adult,{5},{3;5}
19,5,High sitting/standing (Vigilant),Around Mound,Adult,{4},{4}
20,1,Dig burrow,Sand Area,Adult,{},{}
20,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
20,3,Groom,Around Mound,Adult,{},{4}
20,4,High sitting/standing (Vigilant),Around Mound,Adult,{5},{3;5}
20,5,High sitting/standing (Vigilant),Around Mound,Adult,{4},{4}
21,1,Dig burrow,Sand Area,Adult,{},{}
21,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
21,3,Groom,Around Mound,Adult,{},{4}
21,4,High sitting/standing (Vigilant),Around Mound,Adult,{5},{3;5}
21,5,High sitting/standing (Vigilant),Around Mound,Adult,{4},{4}
22,1,Dig burrow,Sand Area,Adult,{},{}
22,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
22,3,Groom,Around Mound,Adult,{},{4}
22,4,High sitting/standing (Vigilant),Around Mound,Adult,{5},{3;5}
22,5,High sitting/standing (Vigilant),Around Mound,Adult,{4},{4}
23,1,Dig burrow,Sand Area,Adult,{},{}
23,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
23,3,Groom,Around Mound,Adult,{},{4}
23,4,High sitting/standing (Vigilant),Around Mound,Adult,{5},{3;5}
23,5,High sitting/standing (Vigilant),Around Mound,Adult,{4},{4}
24,1,Dig burrow,Sand Area,Adult,{},{}
24,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
24,3,Groom,Around Mound,Adult,{},{4}
24,4,High sitting/standing (Vigilant),Around Mound,Adult,{5},{3;5}
24,5,High sitting/standing (Vigilant),Around Mound,Adult,{4},{4}
25,1,Dig burrow,Sand Area,Adult,{},{}
25,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
25,3,Groom,Around Mound,Adult,{},{4}
25,4,High sitting/standing (Vigilant),Around Mound,Adult,{5},{3;5}
25,5,High sitting/standing (Vigilant),Around Mound,Adult,{4},{4}
26,1,Dig burrow,Sand Area,Adult,{},{}
26,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
26,3,Groom,Around Mound,Adult,{},{4}
26,4,High sitting/standing (Vigilant),Around Mound,Adult,{5},{3;5}
26,5,High sitting/standing (Vigilant),Around Mound,Adult,{4},{4}
27,1,Dig burrow,Sand Area,Adult,{},{}
27,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
27,3,Groom,Around Mound,Adult,{},{4}
27,4,High sitting/standing (Vigilant),Around Mound,Adult,{5},{3;5}
27,5,High sitting/standing (Vigilant),Around Mound,Adult,{4},{4}
28,1,Dig burrow,Sand Area,Adult,{},{}
28,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
28,3,Groom,Around Mound,Adult,{},{4;5}
28,4,High sitting/standing (Vigilant),Around Mound,Adult,{5},{3;5}
28,5,High sitting/standing (Vigilant),Around Mound,Adult,{4},{3;4}
29,0,Dig burrow,Sand Area,Adult,{},{1}
29,1,Dig burrow,Sand Area,Adult,{},{0}
29,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
29,3,Groom,Around Mound,Adult,{},{4;5}
29,4,High sitting/standing (Vigilant),Around Mound,Adult,{5},{3;5}
29,5,High sitting/standing (Vigilant),Around Mound,Adult,{4},{3;4}
30,0,Dig burrow,Sand Area,Adult,{},{}
30,1,Dig burrow,Sand Area,Adult,{},{}
30,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
30,3,Groom,Around Mound,Adult,{},{4;5}
30,4,High sitting/standing (Vigilant),Around Mound,Adult,{5},{3;5}
30,5,High sitting/standing (Vigilant),Around Mound,Adult,{4},{3;4}
31,0,Dig burrow,Sand Area,Adult,{},{}
31,1,Dig burrow,Sand Area,Adult,{},{}
31,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
31,3,Groom,Around Mound,Adult,{},{4;5}
31,4,High sitting/standing (Vigilant),Around Mound,Adult,{5},{3;5}
31,5,High sitting/standing (Vigilant),Around Mound,Adult,{4},{3;4}
32,0,Dig burrow,Sand Area,Adult,{},{}
32,1,Dig burrow,Sand Area,Adult,{},{}
32,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
32,3,Sunbathe,Around Mound,Adult,{},{4}
32,4,High sitting/standing (Vigilant),Around Mound,Adult,{5},{3;5}
32,5,High sitting/standing (Vigilant),Around Mound,Adult,{4},{4}
33,0,Dig burrow,Sand Area,Adult,{},{}
33,1,Dig burrow,Sand Area,Adult,{},{}
33,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
33,3,Groom,Around Mound,Adult,{},{4;5}
33,4,High sitting/standing (Vigilant),Around Mound,Adult,{5},{3;5}
33,5,High sitting/standing (Vigilant),Around Mound,Adult,{4},{3;4}
34,0,Dig burrow,Sand Area,Adult,{},{}
34,1,Dig burrow,Sand Area,Adult,{},{}
34,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
34,3,Groom,Around Mound,Adult,{},{4;5}
34,4,High sitting/standing (Vigilant),Around Mound,Adult,{5},{3;5}
34,5,High sitting/standing (Vigilant),Around Mound,Adult,{4},{3;4}
35,0,Dig burrow,Sand Area,Adult,{},{}
35,1,Dig burrow,Sand Area,Adult,{},{}
35,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
35,3,Groom,Around Mound,Adult,{},{4;5}
35,4,High sitting/standing (Vigilant),Around Mound,Adult,{5},{3;5}
35,5,High sitting/standing (Vigilant),Around Mound,Adult,{4},{3;4}
36,0,Dig burrow,Sand Area,Adult,{},{}
36,1,Dig burrow,Sand Area,Adult,{},{}
36,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
36,3,Groom,Around Mound,Adult,{},{4;5}
36,4,High sitting/standing (Vigilant),Around Mound,Adult,{5},{3;5}
36,5,High sitting/standing (Vigilant),Around Mound,Adult,{4},{3;4}
37,0,Dig burrow,Sand Area,Adult,{},{}
37,1,Dig burrow,Sand Area,Adult,{},{}
37,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
37,3,Groom,Around Mound,Adult,{},{4;5}
37,4,High sitting/standing (Vigilant),Around Mound,Adult,{5},{3;5}
37,5,High sitting/standing (Vigilant),Around Mound,Adult,{4},{3;4}
38,0,Dig burrow,Sand Area,Adult,{},{1}
38,1,Dig burrow,Sand Area,Adult,{},{0}
38,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
38,3,Sunbathe,Around Mound,Adult,{},{4;5}
38,4,High sitting/standing (Vigilant),Around Mound,Adult,{5},{3;5}
38,5,High sitting/standing (Vigilant),Around Mound,Adult,{4},{3;4}
39,7,Moving,Mound,Adult,{},{}
39,0,Dig burrow,Sand Area,Adult,{},{}
39,1,Dig burrow,Sand Area,Adult,{},{}
39,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
39,3,Sunbathe,Around Mound,Adult,{},{4;5}
39,4,High sitting/standing (Vigilant),Around Mound,Adult,{5},{3;5}
39,5,High sitting/standing (Vigilant),Around Mound,Adult,{4},{3;4}
40,7,Low sitting/standing (stationary),Mound,Adult,{},{}
40,0,Dig burrow,Sand Area,Adult,{},{}
40,1,Dig burrow,Sand Area,Adult,{},{}
40,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
40,3,High sitting/standing (Vigilant),Around Mound,Adult,{},{4}
40,4,High sitting/standing (Vigilant),Around Mound,Adult,{5},{3;5}
40,5,High sitting/standing (Vigilant),Around Mound,Adult,{4},{4}
41,7,Raised Guarding (Vigilant),Mound,Adult,{},{}
41,0,Low sitting/standing (stationary),Sand Area,Adult,{},{}
41,1,Dig burrow,Sand Area,Adult,{},{}
41,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
41,3,High sitting/standing (Vigilant),Around Mound,Adult,{},{4}
41,4,High sitting/standing (Vigilant),Around Mound,Adult,{5},{3;5}
41,5,High sitting/standing (Vigilant),Around Mound,Adult,{4},{4}
42,7,Raised Guarding (Vigilant),Mound,Adult,{},{}
42,0,Dig burrow,Sand Area,Adult,{},{}
42,1,Dig burrow,Sand Area,Adult,{},{}
42,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
42,3,Moving,Around Mound,Adult,{},{4;5}
42,4,High sitting/standing (Vigilant),Around Mound,Adult,{5},{3;5}
42,5,High sitting/standing (Vigilant),Around Mound,Adult,{4},{3;4}
43,7,Raised Guarding (Vigilant),Mound,Adult,{},{}
43,0,Dig burrow,Sand Area,Adult,{},{}
43,1,Dig burrow,Sand Area,Adult,{},{}
43,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
43,3,Moving,Mound,Adult,{4;5},{4;5}
43,4,High sitting/standing (Vigilant),Around Mound,Adult,{3;5},{3;5}
43,5,High sitting/standing (Vigilant),Around Mound,Adult,{3;4},{3;4}
44,7,Raised Guarding (Vigilant),Mound,Adult,{},{}
44,0,Dig burrow,Sand Area,Adult,{},{}
44,1,Dig burrow,Sand Area,Adult,{},{}
44,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
44,3,Moving,Mound,Adult,{5},{4;5}
44,4,High sitting/standing (Vigilant),Around Mound,Adult,{5},{3;5}
44,5,High sitting/standing (Vigilant),Around Mound,Adult,{3;4},{3;4}
45,7,Raised Guarding (Vigilant),Mound,Adult,{},{}
45,0,Dig burrow,Sand Area,Adult,{},{1}
45,1,Dig burrow,Sand Area,Adult,{},{0}
45,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
45,3,Moving,Mound,Adult,{},{4;5}
45,4,High sitting/standing (Vigilant),Around Mound,Adult,{5},{3;5}
45,5,High sitting/standing (Vigilant),Around Mound,Adult,{4},{3;4}
46,7,Raised Guarding (Vigilant),Mound,Adult,{},{}
46,0,Dig burrow,Sand Area,Adult,{},{}
46,1,Dig burrow,Sand Area,Adult,{},{}
46,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
46,3,Moving,Mound,Adult,{},{}
46,4,High sitting/standing (Vigilant),Around Mound,Adult,{5},{5}
46,5,High sitting/standing (Vigilant),Around Mound,Adult,{4},{4}
47,7,Raised Guarding (Vigilant),Mound,Adult,{},{}
47,0,Dig burrow,Sand Area,Adult,{},{}
47,1,Dig burrow,Sand Area,Adult,{},{}
47,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
47,4,High sitting/standing (Vigilant),Around Mound,Adult,{5},{5}
47,5,High sitting/standing (Vigilant),Around Mound,Adult,{4},{4}
48,7,Raised Guarding (Vigilant),Mound,Adult,{},{}
48,0,Dig burrow,Sand Area,Adult,{},{}
48,1,Dig burrow,Sand Area,Adult,{},{}
48,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
48,4,Moving,Around Mound,Adult,{},{5}
48,5,High sitting/standing (Vigilant),Around Mound,Adult,{},{4}
49,7,Raised Guarding (Vigilant),Mound,Adult,{},{}
49,0,Dig burrow,Sand Area,Adult,{},{}
49,1,Dig burrow,Sand Area,Adult,{},{}
49,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
49,4,Moving,Left Sticks Area,Adult,{},{}
49,5,High sitting/standing (Vigilant),Around Mound,Adult,{},{}
50,7,Raised Guarding (Vigilant),Mound,Adult,{},{}
50,0,Dig burrow,Sand Area,Adult,{},{}
50,1,Dig burrow,Sand Area,Adult,{},{}
50,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
50,4,Moving,Left Sticks Area,Adult,{},{}
50,5,High sitting/standing (Vigilant),Around Mound,Adult,{},{}
51,7,Raised Guarding (Vigilant),Mound,Adult,{},{}
51,0,Dig burrow,Sand Area,Adult,{},{}
51,1,Dig burrow,Sand Area,Adult,{},{}
51,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
51,4,Moving,Around Mound,Adult,{},{}
51,5,High sitting/standing (Vigilant),Around Mound,Adult,{},{}
52,7,Raised Guarding (Vigilant),Mound,Adult,{},{}
52,0,Dig burrow,Sand Area,Adult,{},{}
52,1,Dig burrow,Sand Area,Adult,{},{}
52,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
52,4,Moving,Sand Area,Adult,{},{}
52,5,High sitting/standing (Vigilant),Around Mound,Adult,{},{}
53,7,Raised Guarding (Vigilant),Mound,Adult,{},{}
53,0,Dig burrow,Sand Area,Adult,{},{}
53,1,Dig burrow,Sand Area,Adult,{},{}
53,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
53,4,Moving,Sand Area,Adult,{},{}
53,5,High sitting/standing (Vigilant),Around Mound,Adult,{},{}
54,7,Raised Guarding (Vigilant),Mound,Adult,{},{}
54,0,Dig burrow,Sand Area,Adult,{},{}
54,1,Dig burrow,Sand Area,Adult,{},{}
54,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
54,4,Dig burrow,Sand Area,Adult,{},{}
54,5,High sitting/standing (Vigilant),Around Mound,Adult,{},{}
55,7,Raised Guarding (Vigilant),Mound,Adult,{},{}
55,0,Dig burrow,Sand Area,Adult,{},{}
55,1,Dig burrow,Sand Area,Adult,{},{}
55,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
55,4,Dig burrow,Sand Area,Adult,{},{}
55,5,High sitting/standing (Vigilant),Around Mound,Adult,{},{}
56,7,Raised Guarding (Vigilant),Mound,Adult,{},{}
56,1,Dig burrow,Sand Area,Adult,{},{}
56,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
56,4,Dig burrow,Sand Area,Adult,{},{}
56,5,High sitting/standing (Vigilant),Around Mound,Adult,{},{}
57,7,Raised Guarding (Vigilant),Mound,Adult,{},{}
57,1,Dig burrow,Sand Area,Adult,{},{}
57,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
57,4,Dig burrow,Sand Area,Adult,{},{}
57,5,High sitting/standing (Vigilant),Around Mound,Adult,{},{}
58,7,Raised Guarding (Vigilant),Mound,Adult,{},{}
58,1,Dig burrow,Sand Area,Adult,{},{}
58,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
58,4,Dig burrow,Sand Area,Adult,{},{}
58,5,High sitting/standing (Vigilant),Around Mound,Adult,{},{}
59,7,Raised Guarding (Vigilant),Mound,Adult,{},{}
59,1,Dig burrow,Sand Area,Adult,{},{}
59,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
59,4,Dig burrow,Sand Area,Adult,{},{}
59,5,High sitting/standing (Vigilant),Around Mound,Adult,{},{}
60,7,Moving,Mound,Adult,{},{}
60,1,Dig burrow,Sand Area,Adult,{},{}
60,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
60,4,Dig burrow,Sand Area,Adult,{},{}
60,5,High sitting/standing (Vigilant),Around Mound,Adult,{},{}
61,7,Moving,Mound,Adult,{},{}
61,1,Dig burrow,Sand Area,Adult,{},{}
61,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
61,4,Dig burrow,Sand Area,Adult,{},{}
61,5,High sitting/standing (Vigilant),Around Mound,Adult,{},{}
62,7,Moving,Mound,Adult,{},{}
62,1,Dig burrow,Sand Area,Adult,{},{}
62,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
62,4,Dig burrow,Sand Area,Adult,{},{}
62,5,High sitting/standing (Vigilant),Around Mound,Adult,{},{}
63,7,Moving,Mound,Adult,{},{}
63,1,Dig burrow,Sand Area,Adult,{},{}
63,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
63,4,Dig burrow,Sand Area,Adult,{},{}
63,5,High sitting/standing (Vigilant),Around Mound,Adult,{},{}
64,7,Moving,Around Mound,Adult,{},{}
64,1,Dig burrow,Sand Area,Adult,{},{}
64,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
64,4,Dig burrow,Sand Area,Adult,{},{}
64,5,High sitting/standing (Vigilant),Around Mound,Adult,{},{}
65,7,Moving,Sand Area,Adult,{},{1}
65,1,Dig burrow,Sand Area,Adult,{},{7}
65,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
65,4,Dig burrow,Sand Area,Adult,{},{}
65,5,High sitting/standing (Vigilant),Around Mound,Adult,{},{}
66,7,Moving,Sand Area,Adult,{},{1;0}
66,0,Moving,Sand Area,Adult,{},{7}
66,1,Dig burrow,Sand Area,Adult,{},{7}
66,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
66,4,Dig burrow,Sand Area,Adult,{},{}
66,5,High sitting/standing (Vigilant),Around Mound,Adult,{},{}
67,7,Dig burrow,Sand Area,Adult,{0},{0}
67,0,High sitting/standing (Vigilant),Sand Area,Adult,{7},{7}
67,1,Dig burrow,Sand Area,Adult,{},{}
67,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
67,4,Dig burrow,Sand Area,Adult,{},{}
67,5,High sitting/standing (Vigilant),Around Mound,Adult,{},{}
68,0,High sitting/standing (Vigilant),Sand Area,Adult,{},{}
68,1,Dig burrow,Sand Area,Adult,{},{}
68,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
68,4,Dig burrow,Sand Area,Adult,{},{}
68,5,High sitting/standing (Vigilant),Around Mound,Adult,{},{}
69,0,Moving,Sand Area,Adult,{},{}
69,1,Dig burrow,Sand Area,Adult,{},{}
69,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
69,4,Dig burrow,Sand Area,Adult,{},{}
69,5,High sitting/standing (Vigilant),Around Mound,Adult,{},{}
70,0,Moving,Around Mound,Adult,{},{}
70,1,Dig burrow,Sand Area,Adult,{},{}
70,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
70,4,Dig burrow,Sand Area,Adult,{},{}
70,5,Moving,Around Mound,Adult,{},{}
71,9,Moving,Background,Adult,{},{}
71,0,Moving,Around Mound,Adult,{},{}
71,1,Dig burrow,Sand Area,Adult,{},{}
71,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
71,4,Dig burrow,Sand Area,Adult,{},{}
72,0,Moving,Around Mound,Adult,{},{}
72,1,Dig burrow,Sand Area,Adult,{},{}
72,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
72,4,Dig burrow,Sand Area,Adult,{},{}
73,1,Dig burrow,Sand Area,Adult,{},{}
73,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
73,4,Dig burrow,Sand Area,Adult,{},{}
74,7,Moving,Sand Area,Adult,{},{1}
74,1,Dig burrow,Sand Area,Adult,{},{7}
74,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
74,4,Dig burrow,Sand Area,Adult,{},{}
75,7,Moving,Sand Area,Adult,{},{}
75,1,Low sitting/standing (stationary),Sand Area,Adult,{},{}
75,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
75,4,Low sitting/standing (stationary),Sand Area,Adult,{},{}
76,7,Moving,Sand Area,Adult,{},{}
76,1,Dig burrow,Sand Area,Adult,{},{}
76,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
76,4,Dig burrow,Sand Area,Adult,{},{}
77,7,Moving,Right Sand Area,Adult,{},{}
77,1,Dig burrow,Sand Area,Adult,{},{}
77,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
77,4,Dig burrow,Sand Area,Adult,{},{}
78,7,Moving,Right Sand Area,Adult,{},{}
78,10,Moving,Right Sand Area,Adult,{},{}
78,1,Dig burrow,Sand Area,Adult,{},{}
78,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
78,4,Dig burrow,Sand Area,Adult,{},{}
79,10,Moving,Right Sand Area,Adult,{},{}
79,1,Dig burrow,Sand Area,Adult,{},{}
79,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
79,4,Dig burrow,Sand Area,Adult,{},{}
80,11,Moving,Around Mound,Adult,{},{}
80,1,Dig burrow,Sand Area,Adult,{},{}
80,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
80,4,Dig burrow,Sand Area,Adult,{},{}
81,11,High sitting/standing (Vigilant),Around Mound,Adult,{},{12}
81,12,Moving,Left Sticks Area,Adult,{},{11}
81,1,Dig burrow,Sand Area,Adult,{},{}
81,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
81,4,Dig burrow,Sand Area,Adult,{},{}
82,11,High sitting/standing (Vigilant),Around Mound,Adult,{},{}
82,12,Moving,Left Sticks Area,Adult,{},{}
82,1,Dig burrow,Sand Area,Adult,{},{}
82,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
82,4,Dig burrow,Sand Area,Adult,{},{}
83,11,High sitting/standing (Vigilant),Around Mound,Adult,{},{}
83,13,Moving,Right Sand Area,Adult,{},{}
83,1,Dig burrow,Sand Area,Adult,{},{}
83,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
83,4,Dig burrow,Sand Area,Adult,{},{}
84,11,High sitting/standing (Vigilant),Around Mound,Adult,{},{}
84,13,High sitting/standing (Vigilant),Right Sand Area,Adult,{},{}
84,1,Dig burrow,Sand Area,Adult,{},{}
84,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
84,4,Dig burrow,Sand Area,Adult,{},{}
85,11,High sitting/standing (Vigilant),Around Mound,Adult,{},{}
85,13,High sitting/standing (Vigilant),Right Sand Area,Adult,{},{}
85,1,Dig burrow,Sand Area,Adult,{},{}
85,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
85,4,Dig burrow,Sand Area,Adult,{},{}
86,11,High sitting/standing (Vigilant),Around Mound,Adult,{},{}
86,13,High sitting/standing (Vigilant),Right Sand Area,Adult,{},{}
86,1,Dig burrow,Sand Area,Adult,{},{}
86,2,Raised Guarding (Vigilant),Mound,Adult,{},{}
