Time,ID,Behaviour,Zone,Meerkat type,Close_neighbours,Distant_neighbours
12,5,Raised Guarding (Vigilant),Mound,Adult,{},{}
12,0,Raised Guarding (Vigilant),Background,Adult,{1;2},{3;1;2}
12,1,Moving,Background,Adult,{0;2},{0;2}
12,2,Raised Guarding (Vigilant),Background,Adult,{1;0},{3;1;0}
12,3,Groom,Background,Adult,{},{0;2}
13,5,Raised Guarding (Vigilant),Mound,Adult,{},{}
13,0,Raised Guarding (Vigilant),Background,Adult,{2},{3;2}
13,2,Raised Guarding (Vigilant),Background,Adult,{0},{3;0}
13,3,Groom,Background,Adult,{},{0;2}
14,5,Raised Guarding (Vigilant),Mound,Adult,{},{}
14,0,Raised Guarding (Vigilant),Background,Adult,{2},{3;2}
14,2,Raised Guarding (Vigilant),Background,Adult,{0},{3;0}
14,3,Groom,Background,Adult,{},{0;2}
15,5,Raised Guarding (Vigilant),Mound,Adult,{},{}
15,0,Raised Guarding (Vigilant),Background,Adult,{2},{3;2}
15,2,Raised Guarding (Vigilant),Background,Adult,{0},{3;0}
15,3,Groom,Background,Adult,{},{0;2}
16,5,Raised Guarding (Vigilant),Mound,Adult,{},{}
16,0,Raised Guarding (Vigilant),Background,Adult,{2},{3;2}
16,2,Raised Guarding (Vigilant),Background,Adult,{0},{3;0}
16,3,Groom,Background,Adult,{},{0;2}
17,5,Raised Guarding (Vigilant),Mound,Adult,{},{}
17,0,Raised Guarding (Vigilant),Background,Adult,{2},{3;2}
17,2,Raised Guarding (Vigilant),Background,Adult,{0},{3;0}
17,3,Groom,Background,Adult,{},{0;2}
18,5,Raised Guarding (Vigilant),Mound,Adult,{},{}
18,0,Raised Guarding (Vigilant),Background,Adult,{2},{3;2}
18,2,Raised Guarding (Vigilant),Background,Adult,{0},{3;0}
18,3,Groom,Background,Adult,{},{0;2}
19,5,Raised Guarding (Vigilant),Mound,Adult,{},{}
19,0,Raised Guarding (Vigilant),Background,Adult,{2},{3;2}
19,2,Raised Guarding (Vigilant),Background,Adult,{0},{3;0}
19,3,Groom,Background,Adult,{},{0;2}
20,5,Raised Guarding (Vigilant),Mound,Adult,{},{}
20,0,Raised Guarding (Vigilant),Background,Adult,{2},{3;2}
20,2,Raised Guarding (Vigilant),Background,Adult,{0},{3;0}
20,3,Moving,Background,Adult,{},{0;2}
21,5,Raised Guarding (Vigilant),Mound,Adult,{},{}
21,0,Raised Guarding (Vigilant),Background,Adult,{2},{3;2}
21,2,Raised Guarding (Vigilant),Background,Adult,{0},{3;0}
21,3,Moving,Background,Adult,{},{0;2}
22,5,Raised Guarding (Vigilant),Mound,Adult,{},{}
22,0,Raised Guarding (Vigilant),Background,Adult,{2},{3;2}
22,2,Raised Guarding (Vigilant),Background,Adult,{3;0},{3;0}
22,3,Moving,Background,Adult,{2},{0;2}
23,5,Raised Guarding (Vigilant),Mound,Adult,{},{}
23,0,Moving,Background,Adult,{},{}
23,2,Raised Guarding (Vigilant),Background,Adult,{},{}
24,5,Raised Guarding (Vigilant),Mound,Adult,{},{}
24,0,Low sitting/standing (stationary),Background,Adult,{},{}
24,1,Low sitting/standing (stationary),Background,Adult,{2},{2}
24,2,Raised Guarding (Vigilant),Background,Adult,{1},{1}
25,5,Raised Guarding (Vigilant),Mound,Adult,{},{}
25,0,Low sitting/standing (stationary),Background,Adult,{},{}
25,1,Low sitting/standing (stationary),Background,Adult,{2},{2}
25,2,Raised Guarding (Vigilant),Background,Adult,{1},{1}
26,5,Raised Guarding (Vigilant),Mound,Adult,{},{}
26,0,Low sitting/standing (stationary),Background,Adult,{},{}
26,1,Low sitting/standing (stationary),Background,Adult,{2},{2}
26,2,Raised Guarding (Vigilant),Background,Adult,{1},{1}
27,5,Raised Guarding (Vigilant),Mound,Adult,{},{}
27,0,Low sitting/standing (stationary),Background,Adult,{},{}
27,1,Low sitting/standing (stationary),Background,Adult,{2},{2}
27,2,Raised Guarding (Vigilant),Background,Adult,{1},{1}
28,5,Raised Guarding (Vigilant),Mound,Adult,{},{}
28,0,Low sitting/standing (stationary),Background,Adult,{},{}
28,1,Low sitting/standing (stationary),Background,Adult,{2},{2}
28,2,Raised Guarding (Vigilant),Background,Adult,{1},{1}
29,5,Raised Guarding (Vigilant),Mound,Adult,{},{}
29,0,Low sitting/standing (stationary),Background,Adult,{},{}
29,1,Low sitting/standing (stationary),Background,Adult,{2},{2}
29,2,Raised Guarding (Vigilant),Background,Adult,{1},{1}
30,5,Raised Guarding (Vigilant),Mound,Adult,{},{}
30,0,Low sitting/standing (stationary),Background,Adult,{},{}
30,1,Low sitting/standing (stationary),Background,Adult,{2},{2}
30,2,Raised Guarding (Vigilant),Background,Adult,{1},{1}
31,5,Raised Guarding (Vigilant),Mound,Adult,{},{}
31,6,Moving,Background,Adult,{1;2},{1;2}
31,0,Low sitting/standing (stationary),Background,Adult,{},{}
31,1,Low sitting/standing (stationary),Background,Adult,{6;2},{6;2}
31,2,Raised Guarding (Vigilant),Background,Adult,{6;1},{6;1}
32,5,Raised Guarding (Vigilant),Mound,Adult,{},{}
32,6,Moving,Background,Adult,{1;2},{1;2}
32,0,Low sitting/standing (stationary),Background,Adult,{},{}
32,1,Low sitting/standing (stationary),Background,Adult,{6;2},{6;2}
32,2,Raised Guarding (Vigilant),Background,Adult,{6;1},{6;1}
33,5,Raised Guarding (Vigilant),Mound,Adult,{},{}
33,6,Low sitting/standing (stationary),Background,Adult,{1;2},{1;2}
33,0,Low sitting/standing (stationary),Background,Adult,{},{}
33,1,Low sitting/standing (stationary),Background,Adult,{6;2},{6;2}
33,2,Raised Guarding (Vigilant),Background,Adult,{6;1},{6;1}
34,5,Raised Guarding (Vigilant),Mound,Adult,{},{}
34,6,Low sitting/standing (stationary),Background,Adult,{1;2},{1;2}
34,0,Moving,Background,Adult,{},{}
34,1,Low sitting/standing (stationary),Background,Adult,{6;2},{6;2}
34,2,Raised Guarding (Vigilant),Background,Adult,{6;1},{6;1}
35,5,Raised Guarding (Vigilant),Mound,Adult,{},{}
35,6,Low sitting/standing (stationary),Background,Adult,{1;2},{1;2}
35,0,Moving,Background,Adult,{},{}
35,1,Low sitting/standing (stationary),Background,Adult,{6;2},{6;2}
35,2,Raised Guarding (Vigilant),Background,Adult,{6;1},{6;1}
36,5,Raised Guarding (Vigilant),Mound,Adult,{},{}
36,6,Low sitting/standing (stationary),Background,Adult,{1;2},{1;2}
36,0,Low sitting/standing (stationary),Background,Adult,{},{}
36,1,Low sitting/standing (stationary),Background,Adult,{6;2},{6;2}
36,2,Raised Guarding (Vigilant),Background,Adult,{6;1},{6;1}
37,5,Raised Guarding (Vigilant),Mound,Adult,{},{}
37,6,Low sitting/standing (stationary),Background,Adult,{1;2},{1;2}
37,0,Low sitting/standing (stationary),Background,Adult,{},{}
37,1,Low sitting/standing (stationary),Background,Adult,{6;2},{6;2}
37,2,Raised Guarding (Vigilant),Background,Adult,{6;1},{6;1}
38,5,Raised Guarding (Vigilant),Mound,Adult,{},{}
38,6,Low sitting/standing (stationary),Background,Adult,{1;2},{1;2}
38,0,Low sitting/standing (stationary),Background,Adult,{},{}
38,1,Low sitting/standing (stationary),Background,Adult,{6;2},{6;2}
38,2,Raised Guarding (Vigilant),Background,Adult,{6;1},{6;1}
39,5,Raised Guarding (Vigilant),Mound,Adult,{},{}
39,6,Low sitting/standing (stationary),Background,Adult,{1;2},{1;2}
39,0,Low sitting/standing (stationary),Background,Adult,{},{}
39,1,Low sitting/standing (stationary),Background,Adult,{6;2},{6;2}
39,2,Raised Guarding (Vigilant),Background,Adult,{6;1},{6;1}
40,5,Raised Guarding (Vigilant),Mound,Adult,{},{}
40,6,Low sitting/standing (stationary),Background,Adult,{1;2},{1;2}
40,0,Moving,Background,Adult,{},{}
40,1,Low sitting/standing (stationary),Background,Adult,{6;2},{6;2}
40,2,Raised Guarding (Vigilant),Background,Adult,{6;1},{6;1}
41,5,Raised Guarding (Vigilant),Mound,Adult,{},{}
41,6,Low sitting/standing (stationary),Background,Adult,{1;2},{1;2}
41,0,Moving,Background,Adult,{},{}
41,1,Low sitting/standing (stationary),Background,Adult,{6;2},{6;2}
41,2,Raised Guarding (Vigilant),Background,Adult,{6;1},{6;1}
42,5,Raised Guarding (Vigilant),Mound,Adult,{},{}
42,6,Low sitting/standing (stationary),Background,Adult,{1;2},{1;2}
42,1,Low sitting/standing (stationary),Background,Adult,{6;2},{6;2}
42,2,Raised Guarding (Vigilant),Background,Adult,{6;1},{6;1}
43,5,Raised Guarding (Vigilant),Mound,Adult,{},{}
43,6,Low sitting/standing (stationary),Background,Adult,{1;2},{1;2}
43,1,Low sitting/standing (stationary),Background,Adult,{6;2},{6;2}
43,2,Raised Guarding (Vigilant),Background,Adult,{6;1},{6;1}
44,5,Raised Guarding (Vigilant),Mound,Adult,{},{}
44,6,Low sitting/standing (stationary),Background,Adult,{1;2},{1;2}
44,1,Low sitting/standing (stationary),Background,Adult,{6;2},{6;2}
44,2,Raised Guarding (Vigilant),Background,Adult,{6;1},{6;1}
45,5,Raised Guarding (Vigilant),Mound,Adult,{},{}
45,6,Low sitting/standing (stationary),Background,Adult,{1;2},{1;2}
45,1,Low sitting/standing (stationary),Background,Adult,{6;2},{6;2}
45,2,Raised Guarding (Vigilant),Background,Adult,{6;1},{6;1}
46,5,Raised Guarding (Vigilant),Mound,Adult,{},{}
46,6,Low sitting/standing (stationary),Background,Adult,{1;2},{1;2}
46,1,Low sitting/standing (stationary),Background,Adult,{6;2},{6;2}
46,2,Raised Guarding (Vigilant),Background,Adult,{6;1},{6;1}
47,5,Raised Guarding (Vigilant),Mound,Adult,{},{}
47,6,Low sitting/standing (stationary),Background,Adult,{1;2},{1;2}
47,1,Low sitting/standing (stationary),Background,Adult,{6;2},{6;2}
47,2,Raised Guarding (Vigilant),Background,Adult,{6;1},{6;1}
48,5,Raised Guarding (Vigilant),Mound,Adult,{},{}
48,6,Low sitting/standing (stationary),Background,Adult,{1;2},{1;2}
48,1,Low sitting/standing (stationary),Background,Adult,{6;2},{6;2}
48,2,Raised Guarding (Vigilant),Background,Adult,{6;1},{6;1}
49,5,Raised Guarding (Vigilant),Mound,Adult,{},{}
49,6,Low sitting/standing (stationary),Background,Adult,{1;2},{1;2}
49,1,Low sitting/standing (stationary),Background,Adult,{6;2},{6;2}
49,2,Raised Guarding (Vigilant),Background,Adult,{6;1},{6;1}
50,5,Raised Guarding (Vigilant),Mound,Adult,{},{}
50,6,Low sitting/standing (stationary),Background,Adult,{1;2},{1;2}
50,1,Low sitting/standing (stationary),Background,Adult,{6;2},{6;2}
50,2,Raised Guarding (Vigilant),Background,Adult,{6;1},{6;1}
51,5,Raised Guarding (Vigilant),Mound,Adult,{},{}
51,6,Low sitting/standing (stationary),Background,Adult,{1;2},{1;2}
51,1,Low sitting/standing (stationary),Background,Adult,{6;2},{6;2}
51,2,Raised Guarding (Vigilant),Background,Adult,{6;1},{6;1}
52,5,Raised Guarding (Vigilant),Mound,Adult,{},{}
52,6,Low sitting/standing (stationary),Background,Adult,{1;2},{1;2}
52,1,Low sitting/standing (stationary),Background,Adult,{6;2},{6;2}
52,2,Raised Guarding (Vigilant),Background,Adult,{6;1},{6;1}
53,5,Raised Guarding (Vigilant),Mound,Adult,{},{}
53,6,Low sitting/standing (stationary),Background,Adult,{1;2},{1;2}
53,1,Low sitting/standing (stationary),Background,Adult,{6;2},{6;2}
53,2,Raised Guarding (Vigilant),Background,Adult,{6;1},{6;1}
54,5,Raised Guarding (Vigilant),Mound,Adult,{},{}
54,6,Low sitting/standing (stationary),Background,Adult,{1;2},{1;2}
54,1,Raised Guarding (Vigilant),Background,Adult,{6;2},{6;2}
54,2,Raised Guarding (Vigilant),Background,Adult,{6;1},{6;1}
55,5,Raised Guarding (Vigilant),Mound,Adult,{},{}
55,6,Low sitting/standing (stationary),Background,Adult,{1;2},{1;8;2}
55,8,Moving,Left Sticks Area,Adult,{1;2},{6;1;2}
55,1,Raised Guarding (Vigilant),Background,Adult,{6;8;2},{6;8;2}
55,2,Raised Guarding (Vigilant),Background,Adult,{6;1;8},{6;1;8}
56,5,Raised Guarding (Vigilant),Mound,Adult,{},{}
56,6,Low sitting/standing (stationary),Background,Adult,{1;8;2},{1;8;2}
56,8,Low sitting/standing (stationary),Left Sticks Area,Adult,{6;1;2},{6;1;2}
56,1,Raised Guarding (Vigilant),Background,Adult,{6;8;2},{6;8;2}
56,2,Raised Guarding (Vigilant),Background,Adult,{6;1;8},{6;1;8}
57,5,Raised Guarding (Vigilant),Mound,Adult,{},{}
57,6,Low sitting/standing (stationary),Background,Adult,{1;8;2},{1;8;2}
57,8,Low sitting/standing (stationary),Left Sticks Area,Adult,{6;1;2},{6;1;2}
57,1,Raised Guarding (Vigilant),Background,Adult,{6;8;2},{6;8;2}
57,2,Raised Guarding (Vigilant),Background,Adult,{6;1;8},{6;1;8}
58,5,Raised Guarding (Vigilant),Mound,Adult,{},{}
58,6,Low sitting/standing (stationary),Background,Adult,{1;8;2},{1;8;2}
58,8,Low sitting/standing (stationary),Left Sticks Area,Adult,{6;1;2},{6;1;2}
58,1,Raised Guarding (Vigilant),Background,Adult,{6;8;2},{6;8;2}
58,2,Raised Guarding (Vigilant),Background,Adult,{6;1;8},{6;1;8}
59,5,Raised Guarding (Vigilant),Mound,Adult,{},{}
59,6,Low sitting/standing (stationary),Background,Adult,{1;8;2},{1;8;2}
59,8,Low sitting/standing (stationary),Left Sticks Area,Adult,{6;1;2},{6;1;2}
59,1,Raised Guarding (Vigilant),Background,Adult,{6;8;2},{6;8;2}
59,2,Raised Guarding (Vigilant),Background,Adult,{6;1;8},{6;1;8}
60,5,Raised Guarding (Vigilant),Mound,Adult,{},{}
60,6,Low sitting/standing (stationary),Background,Adult,{1;8;2},{1;8;2}
60,8,Low sitting/standing (stationary),Left Sticks Area,Adult,{6;1;2},{6;1;2}
60,1,Raised Guarding (Vigilant),Background,Adult,{6;8;2},{6;8;2}
60,2,Raised Guarding (Vigilant),Background,Adult,{6;1;8},{6;1;8}
61,5,Moving,Mound,Adult,{},{}
61,6,Low sitting/standing (stationary),Background,Adult,{1;8;2},{1;8;2}
61,8,Low sitting/standing (stationary),Left Sticks Area,Adult,{6;1;2},{6;1;2}
61,1,Raised Guarding (Vigilant),Background,Adult,{6;8;2},{6;8;2}
61,2,Raised Guarding (Vigilant),Background,Adult,{6;1;8},{6;1;8}
62,5,Moving,Mound,Adult,{},{}
62,6,Low sitting/standing (stationary),Background,Adult,{1;8;2},{1;8;2}
62,8,Low sitting/standing (stationary),Left Sticks Area,Adult,{6;1;2},{6;1;2}
62,1,Raised Guarding (Vigilant),Background,Adult,{6;8;2},{6;8;2}
62,2,Raised Guarding (Vigilant),Background,Adult,{6;1;8},{6;1;8}
63,5,Low sitting/standing (stationary),Mound,Adult,{},{}
63,6,Low sitting/standing (stationary),Background,Adult,{1;8;2},{1;8;2}
63,8,Low sitting/standing (stationary),Left Sticks Area,Adult,{6;1;2},{6;1;2}
63,1,Raised Guarding (Vigilant),Background,Adult,{6;8;2},{6;8;2}
63,2,Raised Guarding (Vigilant),Background,Adult,{6;1;8},{6;1;8}
64,5,Moving,Mound,Adult,{},{}
64,6,Low sitting/standing (stationary),Background,Adult,{1;8;2},{1;8;2}
64,8,Low sitting/standing (stationary),Left Sticks Area,Adult,{6;1;2},{6;1;2}
64,1,Raised Guarding (Vigilant),Background,Adult,{6;8;2},{6;8;2}
64,2,Raised Guarding (Vigilant),Background,Adult,{6;1;8},{6;1;8}
65,5,Moving,Mound,Adult,{},{}
65,6,Low sitting/standing (stationary),Background,Adult,{1;8;2},{1;8;2}
65,8,Low sitting/standing (stationary),Left Sticks Area,Adult,{6;1;2},{6;1;2}
65,1,Raised Guarding (Vigilant),Background,Adult,{6;8;2},{6;8;2}
65,2,Raised Guarding (Vigilant),Background,Adult,{6;1;8},{6;1;8}
66,6,Low sitting/standing (stationary),Background,Adult,{1;8;2},{1;8;2}
66,8,Low sitting/standing (stationary),Left Sticks Area,Adult,{6;1;2},{6;1;2}
66,1,Raised Guarding (Vigilant),Background,Adult,{6;8;2},{6;8;2}
66,2,Raised Guarding (Vigilant),Background,Adult,{6;1;8},{6;1;8}
67,6,Low sitting/standing (stationary),Background,Adult,{1;8;2},{1;8;2}
67,8,Low sitting/standing (stationary),Left Sticks Area,Adult,{6;1;2},{6;1;2}
67,1,Raised Guarding (Vigilant),Background,Adult,{6;8;2},{6;8;2}
67,2,Raised Guarding (Vigilant),Background,Adult,{6;1;8},{6;1;8}
68,6,Low sitting/standing (stationary),Background,Adult,{1;8;2},{1;8;2}
68,8,Low sitting/standing (stationary),Left Sticks Area,Adult,{6;1;2},{6;1;2}
68,1,Raised Guarding (Vigilant),Background,Adult,{6;8;2},{6;8;2}
68,2,Raised Guarding (Vigilant),Background,Adult,{6;1;8},{6;1;8}
69,6,Low sitting/standing (stationary),Background,Adult,{1;8;2},{1;8;2}
69,8,Low sitting/standing (stationary),Left Sticks Area,Adult,{6;1;2},{6;1;2}
69,1,Raised Guarding (Vigilant),Background,Adult,{6;8;2},{6;8;2}
69,2,Raised Guarding (Vigilant),Background,Adult,{6;1;8},{6;1;8}
70,6,Low sitting/standing (stationary),Background,Adult,{1;8;2},{1;8;2}
70,8,Low sitting/standing (stationary),Left Sticks Area,Adult,{6;1;2},{6;1;2}
70,1,Raised Guarding (Vigilant),Background,Adult,{6;8;2},{6;8;2}
70,2,Raised Guarding (Vigilant),Background,Adult,{6;1;8},{6;1;8}
71,9,Moving,Sand Area,Adult,{},{}
71,6,Low sitting/standing (stationary),Background,Adult,{1;8;2},{1;8;2}
71,8,Low sitting/standing (stationary),Left Sticks Area,Adult,{6;1;2},{6;1;2}
71,1,Raised Guarding (Vigilant),Background,Adult,{6;8;2},{6;8;2}
71,2,Raised Guarding (Vigilant),Background,Adult,{6;1;8},{6;1;8}
72,9,Moving,Left Sticks Area,Adult,{},{}
72,6,Low sitting/standing (stationary),Background,Adult,{1;8;2},{1;8;2}
72,8,Low sitting/standing (stationary),Left Sticks Area,Adult,{6;1;2},{6;1;2}
72,1,Raised Guarding (Vigilant),Background,Adult,{6;8;2},{6;8;2}
72,2,Raised Guarding (Vigilant),Background,Adult,{6;1;8},{6;1;8}
73,6,Low sitting/standing (stationary),Background,Adult,{1;8;2},{1;8;2}
73,8,Low sitting/standing (stationary),Left Sticks Area,Adult,{6;1;2},{6;1;2}
73,1,Raised Guarding (Vigilant),Background,Adult,{6;8;2},{6;8;2}
73,2,Raised Guarding (Vigilant),Background,Adult,{6;1;8},{6;1;8}
74,6,Low sitting/standing (stationary),Background,Adult,{1;8;2},{1;8;2}
74,8,Low sitting/standing (stationary),Left Sticks Area,Adult,{6;1;2},{6;1;2}
74,1,Raised Guarding (Vigilant),Background,Adult,{6;8;2},{6;8;2}
74,2,Raised Guarding (Vigilant),Background,Adult,{6;1;8},{6;1;8}
75,6,Low sitting/standing (stationary),Background,Adult,{1;8;2},{1;8;2}
75,8,Low sitting/standing (stationary),Left Sticks Area,Adult,{6;1;2},{6;1;2}
75,1,Raised Guarding (Vigilant),Background,Adult,{6;8;2},{6;8;2}
75,2,Raised Guarding (Vigilant),Background,Adult,{6;1;8},{6;1;8}
76,6,Low sitting/standing (stationary),Background,Adult,{1;2},{1;8;2}
76,8,Moving,Left Sticks Area,Adult,{1;2},{6;1;2}
76,1,Raised Guarding (Vigilant),Background,Adult,{6;8;2},{6;8;2}
76,2,Raised Guarding (Vigilant),Background,Adult,{6;1;8},{6;1;8}
77,6,Low sitting/standing (stationary),Background,Adult,{1;2},{1;8;2}
77,8,Moving,Left Sticks Area,Adult,{},{6;1;2}
77,1,Raised Guarding (Vigilant),Background,Adult,{6;2},{6;8;2}
77,2,Raised Guarding (Vigilant),Background,Adult,{6;1},{6;1;8}
78,6,Low sitting/standing (stationary),Background,Adult,{1;2},{1;2}
78,1,Raised Guarding (Vigilant),Background,Adult,{6;2},{6;2}
78,2,Raised Guarding (Vigilant),Background,Adult,{6;1},{6;1}
79,6,Low sitting/standing (stationary),Background,Adult,{1;2},{1;2}
79,1,Raised Guarding (Vigilant),Background,Adult,{6;2},{6;2}
79,2,Raised Guarding (Vigilant),Background,Adult,{6;1},{6;1}
80,6,Low sitting/standing (stationary),Background,Adult,{1;2},{1;10;2}
80,10,Moving,Left Sticks Area,Adult,{},{6;1;2}
80,1,Raised Guarding (Vigilant),Background,Adult,{6;2},{6;10;2}
80,2,Raised Guarding (Vigilant),Background,Adult,{6;1},{6;1;10}
81,6,Low sitting/standing (stationary),Background,Adult,{1;2},{1;10;2}
81,10,Moving,Left Sticks Area,Adult,{1;2},{6;1;2}
81,1,Raised Guarding (Vigilant),Background,Adult,{6;10;2},{6;10;2}
81,2,Raised Guarding (Vigilant),Background,Adult,{6;1;10},{6;1;10}
82,6,Low sitting/standing (stationary),Background,Adult,{1;2},{1;10;2}
82,10,Low sitting/standing (stationary),Left Sticks Area,Adult,{1;2},{6;1;2}
82,1,Raised Guarding (Vigilant),Background,Adult,{6;10;2},{6;10;2}
82,2,Raised Guarding (Vigilant),Background,Adult,{6;1;10},{6;1;10}
83,6,Low sitting/standing (stationary),Background,Adult,{1;2},{1;10;11;2}
83,10,Low sitting/standing (stationary),Left Sticks Area,Adult,{1;11;2},{6;1;11;2}
83,11,Moving,Background,Adult,{1;10;2},{6;1;10;2}
83,1,Raised Guarding (Vigilant),Background,Adult,{6;10;11;2},{6;10;11;2}
83,2,Raised Guarding (Vigilant),Background,Adult,{6;1;10;11},{6;1;10;11}
84,6,Low sitting/standing (stationary),Background,Adult,{1;2},{1;10;11;2}
84,10,Low sitting/standing (stationary),Left Sticks Area,Adult,{1;11;2},{6;1;11;2}
84,11,Low sitting/standing (stationary),Background,Adult,{1;10;2},{6;1;10;2}
84,1,Raised Guarding (Vigilant),Background,Adult,{6;10;11;2},{6;10;11;2}
84,2,Raised Guarding (Vigilant),Background,Adult,{6;1;10;11},{6;1;10;11}
85,6,Low sitting/standing (stationary),Background,Adult,{1;2},{1;10;11;2}
85,10,Low sitting/standing (stationary),Left Sticks Area,Adult,{1;11;2},{6;1;11;2}
85,11,Low sitting/standing (stationary),Background,Adult,{1;10;2},{6;1;10;2}
85,1,Raised Guarding (Vigilant),Background,Adult,{6;10;11;2},{6;10;11;2}
85,2,Raised Guarding (Vigilant),Background,Adult,{6;1;10;11},{6;1;10;11}
86,6,Low sitting/standing (stationary),Background,Adult,{1;2},{1;10;11;2}
86,10,Low sitting/standing (stationary),Left Sticks Area,Adult,{1;11;2},{6;1;11;2}
86,11,Low sitting/standing (stationary),Background,Adult,{1;10;2},{6;1;10;2}
86,1,Raised Guarding (Vigilant),Background,Adult,{6;10;11;2},{6;10;11;2}
86,2,Raised Guarding (Vigilant),Background,Adult,{6;1;10;11},{6;1;10;11}
87,6,Low sitting/standing (stationary),Background,Adult,{1;2},{1;10;2}
87,10,Low sitting/standing (stationary),Left Sticks Area,Adult,{1;2},{6;1;2}
87,11,Low sitting/standing (stationary),Background,Adult,{},{}
87,1,Raised Guarding (Vigilant),Background,Adult,{6;10;2},{6;10;2}
87,2,Raised Guarding (Vigilant),Background,Adult,{6;1;10},{6;1;10}
88,6,Low sitting/standing (stationary),Background,Adult,{1;2},{1;10;2}
88,10,Low sitting/standing (stationary),Left Sticks Area,Adult,{1;2},{6;1;2}
88,11,Low sitting/standing (stationary),Background,Adult,{},{}
88,1,Raised Guarding (Vigilant),Background,Adult,{6;10;2},{6;10;2}
88,2,Raised Guarding (Vigilant),Background,Adult,{6;1;10},{6;1;10}
89,6,Low sitting/standing (stationary),Background,Adult,{1;2},{1;10;2}
89,10,Low sitting/standing (stationary),Left Sticks Area,Adult,{1;2},{6;1;2}
89,12,Moving,Background,Adult,{},{}
89,1,Raised Guarding (Vigilant),Background,Adult,{6;10;2},{6;10;2}
89,2,Raised Guarding (Vigilant),Background,Adult,{6;1;10},{6;1;10}
90,6,Low sitting/standing (stationary),Background,Adult,{1;2},{1;10;2}
90,10,Low sitting/standing (stationary),Left Sticks Area,Adult,{},{6;1;2}
90,11,Low sitting/standing (stationary),Background,Adult,{12},{12}
90,12,Low sitting/standing (stationary),Background,Adult,{11},{11}
90,1,Raised Guarding (Vigilant),Background,Adult,{6;2},{6;10;2}
90,2,Raised Guarding (Vigilant),Background,Adult,{6;1},{6;1;10}
