Time,ID,Behaviour,Zone,Meerkat type,Close_neighbours,Distant_neighbours
7,7,Lying/resting (stationary),Around Mound,Adult,{9;8},{9;5;8}
7,8,None,Around Mound,Pup,{9;7},{9;7}
7,9,None,Around Mound,Pup,{7;8},{7;8}
7,10,None,Sand Area,Pup,{3},{3;11}
7,11,None,Sand Area,Pup,{},{3;4;10;5}
8,0,Raised Guarding (Vigilant),Mound,Adult,{},{}
8,1,Dig burrow,Sand Area,Adult,{},{}
8,2,Low sitting/standing (stationary),Sand Area,Adult,{},{}
8,4,Moving,Sand Area,Adult,{},{5;11}
8,5,Moving,Sand Area,Adult,{11},{4;11}
8,7,Lying/resting (stationary),Around Mound,Adult,{9;8},{9;8}
8,8,None,Around Mound,Pup,{9;7},{9;7}
8,9,None,Around Mound,Pup,{7;8},{7;8}
8,10,None,Sand Area,Pup,{},{11}
8,11,None,Sand Area,Pup,{5},{4;10;5}
9,0,Raised Guarding (Vigilant),Mound,Adult,{},{}
9,1,Dig burrow,Sand Area,Adult,{},{4}
9,2,Moving,Sand Area,Adult,{},{}
9,4,Moving,Sand Area,Adult,{},{1}
9,5,Interact with pup,Sand Area,Adult,{11},{10;11}
9,7,Lying/resting (stationary),Around Mound,Adult,{9;8},{9;8}
9,8,None,Around Mound,Pup,{9;7},{9;7}
9,9,None,Around Mound,Pup,{7;8},{7;8}
9,10,None,Sand Area,Pup,{},{5;11}
9,11,None,Sand Area,Pup,{5},{10;5}
10,0,Raised Guarding (Vigilant),Mound,Adult,{},{}
10,1,Dig burrow,Sand Area,Adult,{},{6}
10,2,Moving,Sand Area,Adult,{},{5;11}
10,4,Dig burrow,Sand Area,Adult,{},{}
10,5,Interact with pup,Sand Area,Adult,{11},{10;11;2}
10,6,Dig burrow,Sand Area,Adult,{},{1;10;11}
10,7,Lying/resting (stationary),Around Mound,Adult,{9;8},{9;8}
10,8,None,Around Mound,Pup,{9;7},{9;7}
10,9,None,Around Mound,Pup,{7;8},{7;8}
10,10,None,Sand Area,Pup,{},{6;5;11}
10,11,None,Sand Area,Pup,{5},{6;10;5;2}
11,0,Raised Guarding (Vigilant),Mound,Adult,{},{}
11,1,Dig burrow,Sand Area,Adult,{},{6}
11,2,Interact with pup,Sand Area,Adult,{},{10;5;11}
11,4,Dig burrow,Sand Area,Adult,{},{}
11,5,Interact with pup,Sand Area,Adult,{11},{10;11;2}
11,6,Dig burrow,Sand Area,Adult,{},{1;10}
11,7,Lying/resting (stationary),Around Mound,Adult,{9;8},{9;8}
11,8,None,Around Mound,Pup,{9;7},{9;7}
11,9,None,Around Mound,Pup,{7;8},{7;8}
11,10,None,Sand Area,Pup,{},{6;5;11;2}
11,11,None,Sand Area,Pup,{5},{10;5;2}
12,0,Raised Guarding (Vigilant),Mound,Adult,{},{}
12,1,Moving,Sand Area,Adult,{},{}
12,2,Moving,Sand Area,Adult,{},{5;11}
12,4,Dig burrow,Sand Area,Adult,{},{6}
12,5,Interact with pup,Sand Area,Adult,{11},{10;11;2}
12,6,Dig burrow,Sand Area,Adult,{},{4}
12,7,Lying/resting (stationary),Around Mound,Adult,{9;8},{9;8}
12,8,None,Around Mound,Pup,{9;7},{9;7}
12,9,None,Around Mound,Pup,{7;8},{7;8}
12,10,None,Sand Area,Pup,{},{5;11}
12,11,None,Sand Area,Pup,{5},{10;5;2}
13,0,Raised Guarding (Vigilant),Mound,Adult,{},{}
13,1,Moving,Sand Area,Adult,{},{}
13,2,Low sitting/standing (stationary),Sand Area,Adult,{},{5;11}
13,4,Dig burrow,Sand Area,Adult,{},{6}
13,5,Interact with pup,Sand Area,Adult,{11},{10;11;2}
13,6,Dig burrow,Sand Area,Adult,{},{4}
13,7,Lying/resting (stationary),Around Mound,Adult,{9;8},{9;8}
13,8,None,Around Mound,Pup,{9;7},{9;7}
13,9,None,Around Mound,Pup,{7;8},{7;8}
13,10,None,Sand Area,Pup,{},{5;11}
13,11,None,Sand Area,Pup,{5},{10;5;2}
14,0,Raised Guarding (Vigilant),Mound,Adult,{},{}
14,1,Moving,Sand Area,Adult,{},{}
14,2,Low sitting/standing (stationary),Sand Area,Adult,{},{5;11}
14,4,Dig burrow,Sand Area,Adult,{},{6}
14,5,Interact with pup,Sand Area,Adult,{11},{10;11;2}
14,6,Dig burrow,Sand Area,Adult,{},{4}
14,7,Lying/resting (stationary),Around Mound,Adult,{9;8},{9;8}
14,8,None,Around Mound,Pup,{9;7},{9;7}
14,9,None,Around Mound,Pup,{7;8},{7;8}
14,10,None,Sand Area,Pup,{},{5;11}
14,11,None,Sand Area,Pup,{5},{10;5;2}
15,0,Raised Guarding (Vigilant),Mound,Adult,{},{}
15,1,Moving,Sand Area,Adult,{},{}
15,2,Interact with pup,Sand Area,Adult,{},{10;5;11}
15,4,Low sitting/standing (stationary),Sand Area,Adult,{},{6}
15,5,Interact with pup,Sand Area,Adult,{11},{10;11;2}
15,6,Dig burrow,Sand Area,Adult,{},{4}
15,7,Lying/resting (stationary),Around Mound,Adult,{9;8},{9;8}
15,8,None,Around Mound,Pup,{9;7},{9;7}
15,9,None,Around Mound,Pup,{7;8},{7;8}
15,10,None,Sand Area,Pup,{},{5;11;2}
15,11,None,Sand Area,Pup,{5},{10;5;2}
16,0,Raised Guarding (Vigilant),Mound,Adult,{},{}
16,1,Moving,Sand Area,Adult,{},{}
16,2,Interact with pup,Sand Area,Adult,{11},{10;5;11}
16,4,Moving,Sand Area,Adult,{},{5}
16,5,Low sitting/standing (stationary),Sand Area,Adult,{},{4;11;2}
16,6,Dig burrow,Sand Area,Adult,{},{}
16,7,Lying/resting (stationary),Around Mound,Adult,{9;8},{9;8}
16,8,None,Around Mound,Pup,{9;7},{9;7}
16,9,None,Around Mound,Pup,{7;8},{7;8}
16,10,None,Sand Area,Pup,{},{11;2}
16,11,None,Sand Area,Pup,{2},{10;5;2}
17,0,Raised Guarding (Vigilant),Mound,Adult,{},{}
17,1,Moving,Sand Area,Adult,{},{}
17,2,Interact with pup,Sand Area,Adult,{11},{10;5;11}
17,4,Moving,Sand Area,Adult,{},{5}
17,5,High sitting/standing (Vigilant),Sand Area,Adult,{},{4;11;2}
17,6,Dig burrow,Sand Area,Adult,{},{}
17,7,Lying/resting (stationary),Around Mound,Adult,{9;8},{9;8}
17,8,None,Around Mound,Pup,{9;7},{9;7}
17,9,None,Around Mound,Pup,{7;8},{7;8}
17,10,None,Sand Area,Pup,{},{11;2}
17,11,None,Sand Area,Pup,{2},{10;5;2}
18,0,Raised Guarding (Vigilant),Mound,Adult,{},{}
18,1,Moving,Sand Area,Adult,{},{}
18,2,Low sitting/standing (stationary),Sand Area,Adult,{11},{4;5;11}
18,4,Moving,Sand Area,Adult,{11},{5;10;6;11;2}
18,5,High sitting/standing (Vigilant),Sand Area,Adult,{},{4;7;11;2}
18,6,Dig burrow,Sand Area,Adult,{},{4}
18,7,Lying/resting (stationary),Around Mound,Adult,{9;8},{9;5;8}
18,8,None,Around Mound,Pup,{9;7},{9;7}
18,9,None,Around Mound,Pup,{7;8},{7;8}
18,10,None,Sand Area,Pup,{},{4;11}
18,11,None,Sand Area,Pup,{4;2},{4;10;5;2}
19,0,Raised Guarding (Vigilant),Mound,Adult,{},{}
19,1,Moving,Sand Area,Adult,{},{}
19,2,Moving,Sand Area,Adult,{},{11}
19,6,Dig burrow,Sand Area,Adult,{},{}
19,7,Lying/resting (stationary),Around Mound,Adult,{9;8},{9;8}
19,8,None,Around Mound,Pup,{9;7},{9;7}
19,9,None,Around Mound,Pup,{7;8},{7;8}
19,10,None,Sand Area,Pup,{},{11}
19,11,None,Sand Area,Pup,{},{10;2}
20,0,Raised Guarding (Vigilant),Mound,Adult,{},{}
20,1,Moving,Sand Area,Adult,{},{}
20,2,Low sitting/standing (stationary),Sand Area,Adult,{11},{6;10;11}
20,6,Dig burrow,Sand Area,Adult,{},{2}
20,7,Lying/resting (stationary),Around Mound,Adult,{9;8},{9;8}
20,8,None,Around Mound,Pup,{9;7},{9;7}
20,9,None,Around Mound,Pup,{7;8},{7;8}
20,10,None,Sand Area,Pup,{},{11;2}
20,11,None,Sand Area,Pup,{2},{10;2}
21,0,Raised Guarding (Vigilant),Mound,Adult,{},{}
21,1,Moving,Sand Area,Adult,{},{}
21,2,Interact with pup,Sand Area,Adult,{11},{6;10;11}
21,6,Dig burrow,Sand Area,Adult,{},{10;2}
21,7,Lying/resting (stationary),Around Mound,Adult,{9;8},{9;8}
21,8,None,Around Mound,Pup,{9;7},{9;7}
21,9,None,Around Mound,Pup,{7;8},{7;8}
21,10,None,Sand Area,Pup,{},{6;11;2}
21,11,None,Sand Area,Pup,{2},{10;2}
22,0,Raised Guarding (Vigilant),Mound,Adult,{},{}
22,1,Moving,Sand Area,Adult,{},{}
22,2,Low sitting/standing (stationary),Sand Area,Adult,{11},{6;10;11}
22,6,Dig burrow,Sand Area,Adult,{},{10;2}
22,7,Lying/resting (stationary),Around Mound,Adult,{9;8},{9;8}
22,8,None,Around Mound,Pup,{9;7},{9;7}
22,9,None,Around Mound,Pup,{7;8},{7;8}
22,10,None,Sand Area,Pup,{},{6;11;2}
22,11,None,Sand Area,Pup,{2},{10;2}
23,0,Raised Guarding (Vigilant),Mound,Adult,{},{}
23,1,Dig burrow,Sand Area,Adult,{},{}
23,2,Low sitting/standing (stationary),Sand Area,Adult,{11},{10;11}
23,6,Dig burrow,Sand Area,Adult,{},{10}
23,7,Lying/resting (stationary),Around Mound,Adult,{9;8},{9;8}
23,8,None,Around Mound,Pup,{9;7},{9;7}
23,9,None,Around Mound,Pup,{7;8},{7;8}
23,10,None,Sand Area,Pup,{},{6;11;2}
23,11,None,Sand Area,Pup,{2},{10;2}
24,0,Raised Guarding (Vigilant),Mound,Adult,{},{}
24,1,Dig burrow,Sand Area,Adult,{},{}
24,2,Low sitting/standing (stationary),Sand Area,Adult,{11},{6;10;11}
24,6,Dig burrow,Sand Area,Adult,{},{10;2}
24,7,Lying/resting (stationary),Around Mound,Adult,{9;8},{9;8}
24,8,None,Around Mound,Pup,{9;7},{9;7}
24,9,None,Around Mound,Pup,{7;8},{7;8}
24,10,None,Sand Area,Pup,{},{6;11;2}
24,11,None,Sand Area,Pup,{2},{10;2}
25,0,Raised Guarding (Vigilant),Mound,Adult,{},{}
25,1,Dig burrow,Sand Area,Adult,{},{}
25,2,Low sitting/standing (stationary),Sand Area,Adult,{11},{6;10;11}
25,6,Dig burrow,Sand Area,Adult,{},{2}
25,7,Lying/resting (stationary),Around Mound,Adult,{9;8},{9;8}
25,8,None,Around Mound,Pup,{9;7},{9;7}
25,9,None,Around Mound,Pup,{7;8},{7;8}
25,10,None,Sand Area,Pup,{},{11;2}
25,11,None,Sand Area,Pup,{2},{10;2}
26,0,Raised Guarding (Vigilant),Mound,Adult,{},{}
26,1,Dig burrow,Sand Area,Adult,{},{}
26,2,Low sitting/standing (stationary),Sand Area,Adult,{},{6;5;11}
26,5,High sitting/standing (Vigilant),Sand Area,Adult,{},{11;2}
26,6,Dig burrow,Sand Area,Adult,{},{10;2}
26,7,Lying/resting (stationary),Around Mound,Adult,{9;8},{9;8}
26,8,None,Around Mound,Pup,{9;7},{9;7}
26,9,None,Around Mound,Pup,{7;8},{7;8}
26,10,None,Sand Area,Pup,{},{6;11}
26,11,None,Sand Area,Pup,{},{10;5;2}
27,0,Raised Guarding (Vigilant),Mound,Adult,{},{}
27,1,Dig burrow,Sand Area,Adult,{},{}
27,2,Moving,Sand Area,Adult,{},{5;11}
27,5,High sitting/standing (Vigilant),Sand Area,Adult,{},{11;2}
27,6,Dig burrow,Sand Area,Adult,{},{10}
27,7,Lying/resting (stationary),Around Mound,Adult,{9;8},{9;8}
27,8,None,Around Mound,Pup,{9;7},{9;7}
27,9,None,Around Mound,Pup,{7;8},{7;8}
27,10,None,Sand Area,Pup,{},{6;11}
27,11,None,Sand Area,Pup,{},{10;5;2}
28,0,Raised Guarding (Vigilant),Mound,Adult,{},{}
28,1,Dig burrow,Sand Area,Adult,{},{}
28,2,Moving,Sand Area,Adult,{},{}
28,5,Interact with pup,Sand Area,Adult,{11},{10;11}
28,6,Dig burrow,Sand Area,Adult,{},{10}
28,7,Lying/resting (stationary),Around Mound,Adult,{9;8},{9;8}
28,8,None,Around Mound,Pup,{9;7},{9;7}
28,9,None,Around Mound,Pup,{7;8},{7;8}
28,10,None,Sand Area,Pup,{},{6;5;11}
28,11,None,Sand Area,Pup,{5},{10;5}
29,0,Raised Guarding (Vigilant),Mound,Adult,{},{}
29,1,Dig burrow,Sand Area,Adult,{},{}
29,2,Moving,Around Mound,Adult,{},{9;7;8}
29,5,Interact with pup,Sand Area,Adult,{11},{10;11}
29,6,Dig burrow,Sand Area,Adult,{},{10}
29,7,Lying/resting (stationary),Around Mound,Adult,{9;8},{9;8;2}
29,8,None,Around Mound,Pup,{9;7},{9;7;2}
29,9,None,Around Mound,Pup,{7;8},{7;8;2}
29,10,None,Sand Area,Pup,{},{6;5;11}
29,11,None,Sand Area,Pup,{5},{10;5}
30,0,Raised Guarding (Vigilant),Mound,Adult,{},{}
30,1,Dig burrow,Sand Area,Adult,{},{}
30,2,Interact with pup,Around Mound,Adult,{8},{9;7;8}
30,5,Interact with pup,Sand Area,Adult,{11},{10;11}
30,6,Dig burrow,Sand Area,Adult,{},{10}
30,7,Lying/resting (stationary),Around Mound,Adult,{9;8},{9;8;2}
30,8,None,Around Mound,Pup,{9;7;2},{9;7;2}
30,9,None,Around Mound,Pup,{7;8},{7;8;2}
30,10,None,Sand Area,Pup,{},{6;5;11}
30,11,None,Sand Area,Pup,{5},{10;5}
31,0,Raised Guarding (Vigilant),Mound,Adult,{},{}
31,1,Dig burrow,Sand Area,Adult,{},{}
31,2,Interact with pup,Around Mound,Adult,{8},{9;7;8}
31,5,Interact with pup,Sand Area,Adult,{11},{10;11}
31,6,Dig burrow,Sand Area,Adult,{},{10}
31,7,Lying/resting (stationary),Around Mound,Adult,{9;8},{9;8;2}
31,8,None,Around Mound,Pup,{9;7;2},{9;7;2}
31,9,None,Around Mound,Pup,{7;8},{7;8;2}
31,10,None,Sand Area,Pup,{},{6;5;11}
31,11,None,Sand Area,Pup,{5},{10;5}
32,0,Raised Guarding (Vigilant),Mound,Adult,{},{}
32,1,Dig burrow,Sand Area,Adult,{},{}
32,2,Interact with pup,Around Mound,Adult,{9;8},{9;7;8}
32,5,Interact with pup,Sand Area,Adult,{11},{10;11}
32,6,Dig burrow,Sand Area,Adult,{},{10}
32,7,Lying/resting (stationary),Around Mound,Adult,{9;8},{9;8;2}
32,8,None,Around Mound,Pup,{9;7;2},{9;7;2}
32,9,None,Around Mound,Pup,{7;8;2},{7;8;2}
32,10,None,Sand Area,Pup,{},{6;5;11}
32,11,None,Sand Area,Pup,{5},{10;5}
33,0,Raised Guarding (Vigilant),Mound,Adult,{},{}
33,1,Dig burrow,Sand Area,Adult,{},{}
33,2,Interact with pup,Around Mound,Adult,{9;8},{9;8}
33,5,High sitting/standing (Vigilant),Sand Area,Adult,{},{11}
33,6,Dig burrow,Sand Area,Adult,{},{10;11}
33,8,None,Around Mound,Pup,{9;2},{9;2}
33,9,None,Around Mound,Pup,{8;2},{8;2}
33,10,None,Sand Area,Pup,{},{6;11}
33,11,None,Sand Area,Pup,{},{6;10;5}
34,0,Raised Guarding (Vigilant),Mound,Adult,{},{}
34,1,Dig burrow,Sand Area,Adult,{},{}
34,2,Interact with pup,Around Mound,Adult,{9;8},{9;8}
34,5,Low sitting/standing (stationary),Sand Area,Adult,{},{11}
34,8,None,Around Mound,Pup,{9;2},{9;2}
34,9,None,Around Mound,Pup,{8;2},{8;2}
34,10,None,Sand Area,Pup,{},{11}
34,11,None,Sand Area,Pup,{},{10;5}
35,0,Raised Guarding (Vigilant),Mound,Adult,{},{}
35,1,Dig burrow,Sand Area,Adult,{},{}
35,2,Interact with pup,Around Mound,Adult,{9;8},{9;8}
35,5,Interact with pup,Sand Area,Adult,{11},{10;11}
35,8,None,Around Mound,Pup,{9;2},{9;2}
35,9,None,Around Mound,Pup,{8;2},{8;2}
35,10,None,Sand Area,Pup,{},{5;11}
35,11,None,Sand Area,Pup,{5},{10;5}
36,0,Raised Guarding (Vigilant),Mound,Adult,{},{}
36,1,Dig burrow,Sand Area,Adult,{},{}
36,2,Interact with pup,Around Mound,Adult,{9;8},{9;8}
36,5,Moving,Sand Area,Adult,{11},{10;11}
36,8,None,Around Mound,Pup,{9;2},{9;2}
36,9,None,Around Mound,Pup,{8;2},{8;2}
36,10,None,Sand Area,Pup,{},{5;11}
36,11,None,Sand Area,Pup,{5},{10;5}
37,0,Raised Guarding (Vigilant),Mound,Adult,{},{}
37,1,Dig burrow,Sand Area,Adult,{},{}
37,2,Interact with pup,Around Mound,Adult,{9;8},{9;8}
37,5,High sitting/standing (Vigilant),Sand Area,Adult,{},{11}
37,6,Dig burrow,Sand Area,Adult,{10},{10;11}
37,8,None,Around Mound,Pup,{9;2},{9;2}
37,9,None,Around Mound,Pup,{8;2},{8;2}
37,10,None,Sand Area,Pup,{6},{6;11}
37,11,None,Sand Area,Pup,{},{6;10;5}
38,0,Raised Guarding (Vigilant),Mound,Adult,{},{}
38,1,Dig burrow,Sand Area,Adult,{},{}
38,2,Interact with pup,Around Mound,Adult,{9;8},{9;8}
38,5,High sitting/standing (Vigilant),Sand Area,Adult,{},{11}
38,8,None,Around Mound,Pup,{9;2},{9;2}
38,9,None,Around Mound,Pup,{8;2},{8;2}
38,10,None,Sand Area,Pup,{},{11}
38,11,None,Sand Area,Pup,{},{10;5}
39,12,Moving,Sand Area,Adult,{10},{10;11}
39,0,Raised Guarding (Vigilant),Mound,Adult,{},{}
39,1,Dig burrow,Sand Area,Adult,{},{}
39,2,Interact with pup,Around Mound,Adult,{9;8},{9;8}
39,5,High sitting/standing (Vigilant),Sand Area,Adult,{},{11}
39,8,None,Around Mound,Pup,{9;2},{9;2}
39,9,None,Around Mound,Pup,{8;2},{8;2}
39,10,None,Sand Area,Pup,{12},{12;11}
39,11,None,Sand Area,Pup,{},{10;12;5}
40,12,Moving,Sand Area,Adult,{10;11},{10;11}
40,0,Raised Guarding (Vigilant),Mound,Adult,{},{}
40,1,Dig burrow,Sand Area,Adult,{},{}
40,2,Interact with pup,Around Mound,Adult,{9;8},{9;8}
40,5,High sitting/standing (Vigilant),Sand Area,Adult,{},{11}
40,8,None,Around Mound,Pup,{9;2},{9;2}
40,9,None,Around Mound,Pup,{8;2},{8;2}
40,10,None,Sand Area,Pup,{12},{12;11}
40,11,None,Sand Area,Pup,{12},{10;12;5}
41,12,Moving,Sand Area,Adult,{},{11}
41,0,Raised Guarding (Vigilant),Mound,Adult,{},{}
41,1,Dig burrow,Sand Area,Adult,{},{}
41,2,Interact with pup,Around Mound,Adult,{9;8},{9;8}
41,5,High sitting/standing (Vigilant),Sand Area,Adult,{},{11}
41,8,None,Around Mound,Pup,{9;2},{9;2}
41,9,None,Around Mound,Pup,{8;2},{8;2}
41,10,None,Sand Area,Pup,{},{11}
41,11,None,Sand Area,Pup,{},{10;12;5}
42,12,Moving,Sand Area,Adult,{},{}
42,0,Raised Guarding (Vigilant),Mound,Adult,{},{}
42,1,Dig burrow,Sand Area,Adult,{},{}
42,2,Interact with pup,Around Mound,Adult,{9;8},{9;8}
42,5,High sitting/standing (Vigilant),Sand Area,Adult,{},{11}
42,8,None,Around Mound,Pup,{9;2},{9;2}
42,9,None,Around Mound,Pup,{8;2},{8;2}
42,10,None,Sand Area,Pup,{},{11}
42,11,None,Sand Area,Pup,{},{10;5}
43,12,Moving,Sand Area,Adult,{},{5;11}
43,0,Raised Guarding (Vigilant),Mound,Adult,{},{}
43,1,Dig burrow,Sand Area,Adult,{},{}
43,2,Interact with pup,Around Mound,Adult,{9;8},{9;8}
43,5,High sitting/standing (Vigilant),Sand Area,Adult,{},{12;11}
43,8,None,Around Mound,Pup,{9;2},{9;2}
43,9,None,Around Mound,Pup,{8;2},{8;2}
43,10,None,Sand Area,Pup,{},{11}
43,11,None,Sand Area,Pup,{},{10;12;5}
44,12,Moving,Sand Area,Adult,{11},{10;5;11}
44,0,Raised Guarding (Vigilant),Mound,Adult,{},{}
44,1,Dig burrow,Sand Area,Adult,{},{}
44,2,Interact with pup,Around Mound,Adult,{9;8},{9;8}
44,5,High sitting/standing (Vigilant),Sand Area,Adult,{},{12;11}
44,8,None,Around Mound,Pup,{9;2},{9;2}
44,9,None,Around Mound,Pup,{8;2},{8;2}
44,10,None,Sand Area,Pup,{},{12;11}
44,11,None,Sand Area,Pup,{12},{10;12;5}
45,12,Dig burrow,Sand Area,Adult,{},{1;10}
45,0,Raised Guarding (Vigilant),Mound,Adult,{},{}
45,1,Low sitting/standing (stationary),Sand Area,Adult,{},{12}
45,2,Interact with pup,Around Mound,Adult,{9;8},{9;8}
45,5,Interact with pup,Sand Area,Adult,{11},{11}
45,8,None,Around Mound,Pup,{9;2},{9;2}
45,9,None,Around Mound,Pup,{8;2},{8;2}
45,10,None,Sand Area,Pup,{},{12;11}
45,11,None,Sand Area,Pup,{5},{10;5}
46,12,Low sitting/standing (stationary),Sand Area,Adult,{},{6;1;10}
46,0,Raised Guarding (Vigilant),Mound,Adult,{},{}
46,1,Low sitting/standing (stationary),Sand Area,Adult,{},{12}
46,2,Interact with pup,Around Mound,Adult,{9;8},{9;8}
46,5,Interact with pup,Sand Area,Adult,{11},{11}
46,6,Dig burrow,Sand Area,Adult,{10},{10;12;11}
46,8,None,Around Mound,Pup,{9;2},{9;2}
46,9,None,Around Mound,Pup,{8;2},{8;2}
46,10,None,Sand Area,Pup,{6},{6;12;11}
46,11,None,Sand Area,Pup,{5},{6;10;5}
47,12,Low sitting/standing (stationary),Sand Area,Adult,{},{1;10}
47,0,Raised Guarding (Vigilant),Mound,Adult,{},{}
47,1,Low sitting/standing (stationary),Sand Area,Adult,{},{12}
47,2,Interact with pup,Around Mound,Adult,{9;8},{9;8}
47,5,Interact with pup,Sand Area,Adult,{11},{11}
47,8,None,Around Mound,Pup,{9;2},{9;2}
47,9,None,Around Mound,Pup,{8;2},{8;2}
47,10,None,Sand Area,Pup,{},{12;11}
47,11,None,Sand Area,Pup,{5},{10;5}
48,12,Moving,Sand Area,Adult,{},{10}
48,0,Raised Guarding (Vigilant),Mound,Adult,{},{}
48,1,Moving,Sand Area,Adult,{},{}
48,2,Interact with pup,Around Mound,Adult,{9;8},{9;8}
48,5,Moving,Sand Area,Adult,{10},{10;11}
48,8,None,Around Mound,Pup,{9;2},{9;2}
48,9,None,Around Mound,Pup,{8;2},{8;2}
48,10,None,Sand Area,Pup,{5},{12;5;11}
48,11,None,Sand Area,Pup,{},{10;5}
49,12,Low sitting/standing (stationary),Sand Area,Adult,{10},{6;10}
