Time,ID,Behaviour,Zone,Meerkat type,Close_neighbours,Distant_neighbours
7,2,Low sitting/standing (stationary),Right Sand Area,Adult,{},{}
7,3,High sitting/standing (Vigilant),Right Sticks Area,Adult,{7},{6;7;5}
7,5,None,Right Sticks Area,Pup,{},{3}
7,6,None,Background,Pup,{7},{3;7}
7,7,None,Background,Pup,{3;6},{3;6}
7,8,Raised Guarding (Vigilant),Mound,Adult,{},{}
8,0,Moving,Sand Area,Adult,{},{}
8,1,Dig burrow,Sand Area,Adult,{},{}
8,2,Low sitting/standing (stationary),Right Sand Area,Adult,{},{}
8,3,Interact with pup,Right Sticks Area,Adult,{5},{7;5}
8,4,Carry pup,Mound,Adult,{6},{6}
8,5,None,Right Sticks Area,Pup,{3},{3}
8,6,None,Mound,Pup,{4},{4}
8,7,None,Background,Pup,{},{3}
8,8,Raised Guarding (Vigilant),Mound,Adult,{},{}
9,9,Dig burrow,Sand Area,Adult,{},{0}
9,0,High sitting/standing (Vigilant),Sand Area,Adult,{},{9}
9,1,Dig burrow,Sand Area,Adult,{},{}
9,2,Low sitting/standing (stationary),Right Sand Area,Adult,{},{}
9,5,None,Right Sticks Area,Pup,{},{}
9,7,None,Right Sticks Area,Pup,{},{}
9,8,Raised Guarding (Vigilant),Mound,Adult,{},{}
10,9,Dig burrow,Sand Area,Adult,{},{0}
10,0,Low sitting/standing (stationary),Sand Area,Adult,{},{9}
10,1,Moving,Sand Area,Adult,{},{}
10,5,None,Right Sticks Area,Pup,{},{}
10,7,None,Right Sticks Area,Pup,{},{}
10,8,Raised Guarding (Vigilant),Mound,Adult,{},{}
11,9,Dig burrow,Sand Area,Adult,{},{1}
11,0,Low sitting/standing (stationary),Sand Area,Adult,{},{}
11,1,Low sitting/standing (stationary),Sand Area,Adult,{},{9}
11,3,Low sitting/standing (stationary),Right Sticks Area,Adult,{7},{7;5}
11,5,None,Right Sticks Area,Pup,{},{3}
11,7,None,Right Sticks Area,Pup,{3},{3}
11,8,Raised Guarding (Vigilant),Mound,Adult,{},{}
12,9,Dig burrow,Sand Area,Adult,{},{1}
12,0,Dig burrow,Sand Area,Adult,{},{}
12,1,Low sitting/standing (stationary),Sand Area,Adult,{},{9}
12,3,Interact with pup,Right Sticks Area,Adult,{7},{7;5}
12,5,None,Right Sticks Area,Pup,{},{3}
12,7,None,Right Sticks Area,Pup,{3},{3}
12,8,Raised Guarding (Vigilant),Mound,Adult,{},{}
13,9,Dig burrow,Sand Area,Adult,{},{1}
13,0,Dig burrow,Sand Area,Adult,{},{}
13,1,High sitting/standing (Vigilant),Sand Area,Adult,{},{9}
13,5,None,Right Sticks Area,Pup,{},{}
13,7,None,Right Sticks Area,Pup,{},{}
13,8,Raised Guarding (Vigilant),Mound,Adult,{},{}
14,10,Moving,Right Sticks Area,Adult,{5},{7;5}
14,9,Dig burrow,Sand Area,Adult,{},{1}
14,0,Dig burrow,Sand Area,Adult,{},{}
14,1,High sitting/standing (Vigilant),Sand Area,Adult,{},{9}
14,5,None,Right Sticks Area,Pup,{10},{10;7}
14,7,None,Right Sticks Area,Pup,{},{10;5}
14,8,Raised Guarding (Vigilant),Mound,Adult,{},{}
15,10,Low sitting/standing (stationary),Right Sticks Area,Adult,{7},{7;5}
15,9,Dig burrow,Sand Area,Adult,{},{1}
15,0,Dig burrow,Sand Area,Adult,{},{}
15,1,High sitting/standing (Vigilant),Sand Area,Adult,{},{9}
15,5,None,Right Sticks Area,Pup,{},{10;7}
15,7,None,Right Sticks Area,Pup,{10},{10;5}
15,8,Raised Guarding (Vigilant),Mound,Adult,{},{}
16,10,Low sitting/standing (stationary),Right Sticks Area,Adult,{7;5},{3;7;5}
16,9,Dig burrow,Sand Area,Adult,{1},{1}
16,0,Dig burrow,Sand Area,Adult,{},{}
16,1,High sitting/standing (Vigilant),Sand Area,Adult,{9},{9}
16,3,Carry pup,Right Sticks Area,Adult,{},{7;10;5}
16,5,None,Right Sticks Area,Pup,{10;7},{3;10;7}
16,7,None,Right Sticks Area,Pup,{10;5},{3;10;5}
16,8,Raised Guarding (Vigilant),Mound,Adult,{},{}
17,10,Low sitting/standing (stationary),Right Sticks Area,Adult,{3;7;5},{3;7;5}
17,0,Dig burrow,Sand Area,Adult,{},{}
17,1,High sitting/standing (Vigilant),Sand Area,Adult,{},{}
17,3,Carry pup,Right Sticks Area,Adult,{7;10;5},{7;10;5}
17,5,None,Right Sticks Area,Pup,{3;10;7},{3;10;7}
17,7,None,Right Sticks Area,Pup,{3;10;5},{3;10;5}
17,8,Raised Guarding (Vigilant),Mound,Adult,{},{}
18,10,Low sitting/standing (stationary),Right Sticks Area,Adult,{7},{3;7;5}
18,0,Dig burrow,Sand Area,Adult,{},{}
18,1,Moving,Sand Area,Adult,{},{}
18,3,Carry pup,Around Mound,Adult,{5},{7;10;5}
18,5,None,Background,Pup,{3},{3;10;7}
18,7,None,Right Sticks Area,Pup,{10},{3;10;5}
18,8,Raised Guarding (Vigilant),Mound,Adult,{},{}
19,10,High sitting/standing (Vigilant),Right Sticks Area,Adult,{7},{7}
19,0,Dig burrow,Sand Area,Adult,{},{}
19,1,Moving,Sand Area,Adult,{},{}
19,7,None,Right Sticks Area,Pup,{10},{10}
19,8,Raised Guarding (Vigilant),Mound,Adult,{},{}
20,10,High sitting/standing (Vigilant),Right Sticks Area,Adult,{7},{7}
20,0,Dig burrow,Sand Area,Adult,{},{}
20,1,Dig burrow,Sand Area,Adult,{},{}
20,7,None,Right Sticks Area,Pup,{10},{10}
20,8,Raised Guarding (Vigilant),Mound,Adult,{},{}
21,10,Moving,Background,Adult,{},{7}
21,0,Dig burrow,Sand Area,Adult,{},{}
21,1,Dig burrow,Sand Area,Adult,{},{}
21,7,None,Right Sticks Area,Pup,{},{10}
21,8,Raised Guarding (Vigilant),Mound,Adult,{},{}
22,10,Moving,Mound,Adult,{},{}
22,0,Dig burrow,Sand Area,Adult,{},{}
22,1,Dig burrow,Sand Area,Adult,{},{}
22,7,None,Right Sticks Area,Pup,{},{}
22,8,Raised Guarding (Vigilant),Mound,Adult,{},{}
23,10,Moving,Background,Adult,{},{7}
23,0,Dig burrow,Sand Area,Adult,{},{}
23,1,Dig burrow,Sand Area,Adult,{},{}
23,7,None,Right Sticks Area,Pup,{},{10}
23,8,Raised Guarding (Vigilant),Mound,Adult,{},{}
24,10,Interact with pup,Background,Adult,{7},{7}
24,0,Dig burrow,Sand Area,Adult,{},{}
24,1,Dig burrow,Sand Area,Adult,{},{}
24,7,None,Right Sticks Area,Pup,{10},{10}
24,8,Raised Guarding (Vigilant),Mound,Adult,{},{}
25,10,Interact with pup,Background,Adult,{7},{7}
25,0,Dig burrow,Sand Area,Adult,{},{}
25,1,Dig burrow,Sand Area,Adult,{},{}
25,7,None,Right Sticks Area,Pup,{10},{10}
25,8,Raised Guarding (Vigilant),Mound,Adult,{},{}
26,10,Interact with pup,Background,Adult,{7},{7}
26,0,Dig burrow,Sand Area,Adult,{},{}
26,1,Dig burrow,Sand Area,Adult,{},{}
26,7,None,Right Sticks Area,Pup,{10},{10}
26,8,Raised Guarding (Vigilant),Mound,Adult,{},{}
27,10,Interact with pup,Background,Adult,{7},{7}
27,0,Dig burrow,Sand Area,Adult,{},{}
27,1,Dig burrow,Sand Area,Adult,{},{}
27,7,None,Right Sticks Area,Pup,{10},{10}
27,8,Raised Guarding (Vigilant),Mound,Adult,{},{}
28,10,Interact with pup,Background,Adult,{7},{7}
28,0,Dig burrow,Sand Area,Adult,{},{}
28,1,Low sitting/standing (stationary),Sand Area,Adult,{},{}
28,7,None,Right Sticks Area,Pup,{10},{10}
28,8,Raised Guarding (Vigilant),Mound,Adult,{},{}
29,10,Carry pup,Background,Adult,{7},{7}
29,0,Dig burrow,Sand Area,Adult,{},{}
29,1,Low sitting/standing (stationary),Sand Area,Adult,{},{}
29,7,None,Background,Pup,{10},{10}
29,8,Raised Guarding (Vigilant),Mound,Adult,{},{}
30,10,Carry pup,Background,Adult,{7},{7}
30,0,Dig burrow,Sand Area,Adult,{},{}
30,1,Foraging,Sand Area,Adult,{},{}
30,7,None,Background,Pup,{10},{10}
30,8,Raised Guarding (Vigilant),Mound,Adult,{},{}
31,0,Dig burrow,Sand Area,Adult,{},{}
31,1,Foraging,Sand Area,Adult,{},{}
31,8,Raised Guarding (Vigilant),Mound,Adult,{},{}
32,0,Dig burrow,Sand Area,Adult,{},{}
32,1,Foraging,Sand Area,Adult,{},{}
32,8,Raised Guarding (Vigilant),Mound,Adult,{},{}
33,0,Dig burrow,Sand Area,Adult,{},{}
33,1,Foraging,Sand Area,Adult,{},{}
33,8,Raised Guarding (Vigilant),Mound,Adult,{},{}
34,0,Dig burrow,Sand Area,Adult,{},{}
34,1,Foraging,Sand Area,Adult,{},{}
34,8,Raised Guarding (Vigilant),Mound,Adult,{},{}
35,0,Dig burrow,Sand Area,Adult,{},{}
35,1,Foraging,Sand Area,Adult,{},{}
35,8,Raised Guarding (Vigilant),Mound,Adult,{},{}
36,0,Dig burrow,Sand Area,Adult,{},{}
36,1,Foraging,Sand Area,Adult,{},{}
36,8,Raised Guarding (Vigilant),Mound,Adult,{},{}
37,0,Dig burrow,Sand Area,Adult,{},{}
37,1,Foraging,Sand Area,Adult,{},{}
37,8,Raised Guarding (Vigilant),Mound,Adult,{},{}
38,0,Dig burrow,Sand Area,Adult,{},{}
38,1,Low sitting/standing (stationary),Sand Area,Adult,{},{}
38,8,Raised Guarding (Vigilant),Mound,Adult,{},{}
39,0,Dig burrow,Sand Area,Adult,{},{}
39,1,Dig burrow,Sand Area,Adult,{},{}
39,8,Raised Guarding (Vigilant),Mound,Adult,{},{}
40,0,Dig burrow,Sand Area,Adult,{},{}
40,1,Dig burrow,Sand Area,Adult,{},{}
40,8,Raised Guarding (Vigilant),Mound,Adult,{},{}
41,0,Moving,Sand Area,Adult,{},{}
41,1,Dig burrow,Sand Area,Adult,{},{}
41,8,Raised Guarding (Vigilant),Mound,Adult,{},{}
42,9,Moving,Sand Area,Adult,{},{}
42,0,Moving,Sand Area,Adult,{},{}
42,1,Dig burrow,Sand Area,Adult,{},{}
42,8,Raised Guarding (Vigilant),Mound,Adult,{},{}
43,9,Low sitting/standing (stationary),Sand Area,Adult,{},{}
43,0,Low sitting/standing (stationary),Sand Area,Adult,{},{}
43,1,Dig burrow,Sand Area,Adult,{},{}
43,8,Raised Guarding (Vigilant),Mound,Adult,{},{}
44,9,Low sitting/standing (stationary),Sand Area,Adult,{},{}
44,0,Moving,Sand Area,Adult,{},{}
44,1,Dig burrow,Sand Area,Adult,{},{}
44,8,Raised Guarding (Vigilant),Mound,Adult,{},{}
45,9,Moving,Sand Area,Adult,{},{}
45,0,Moving,Sand Area,Adult,{},{}
45,1,Dig burrow,Sand Area,Adult,{},{}
45,8,Raised Guarding (Vigilant),Mound,Adult,{},{}
46,9,Moving,Sand Area,Adult,{},{}
46,0,Low sitting/standing (stationary),Sand Area,Adult,{},{}
46,1,Dig burrow,Sand Area,Adult,{},{}
46,8,Raised Guarding (Vigilant),Mound,Adult,{},{}
47,9,Dig burrow,Sand Area,Adult,{},{}
47,0,Low sitting/standing (stationary),Sand Area,Adult,{},{}
47,1,Dig burrow,Sand Area,Adult,{},{}
47,8,Raised Guarding (Vigilant),Mound,Adult,{},{}
48,9,Dig burrow,Sand Area,Adult,{},{}
48,0,Low sitting/standing (stationary),Sand Area,Adult,{},{}
48,1,Dig burrow,Sand Area,Adult,{},{}
48,8,Raised Guarding (Vigilant),Mound,Adult,{},{}
49,9,Dig burrow,Sand Area,Adult,{},{}
49,0,Dig burrow,Sand Area,Adult,{},{}
49,1,Moving,Sand Area,Adult,{},{}
49,8,Raised Guarding (Vigilant),Mound,Adult,{},{}
50,9,Dig burrow,Sand Area,Adult,{},{0}
50,0,Dig burrow,Sand Area,Adult,{},{9}
50,1,Dig burrow,Sand Area,Adult,{},{}
50,8,Raised Guarding (Vigilant),Mound,Adult,{},{}
51,9,Dig burrow,Sand Area,Adult,{},{}
51,0,Dig burrow,Sand Area,Adult,{},{}
51,1,Dig burrow,Sand Area,Adult,{},{}
51,8,Raised Guarding (Vigilant),Mound,Adult,{},{}
52,9,Dig burrow,Sand Area,Adult,{},{}
52,0,Dig burrow,Sand Area,Adult,{},{}
52,1,Dig burrow,Sand Area,Adult,{},{}
52,8,Raised Guarding (Vigilant),Mound,Adult,{},{}
53,9,Moving,Sand Area,Adult,{},{}
53,0,Dig burrow,Sand Area,Adult,{},{}
53,1,Dig burrow,Sand Area,Adult,{},{}
53,8,Raised Guarding (Vigilant),Mound,Adult,{},{}
54,9,Dig burrow,Sand Area,Adult,{},{}
54,0,Dig burrow,Sand Area,Adult,{},{}
54,1,Dig burrow,Sand Area,Adult,{},{}
54,8,Raised Guarding (Vigilant),Mound,Adult,{},{}
55,9,Dig burrow,Sand Area,Adult,{},{}
55,0,Dig burrow,Sand Area,Adult,{},{}
55,1,Dig burrow,Sand Area,Adult,{},{}
55,8,Raised Guarding (Vigilant),Mound,Adult,{},{}
56,9,Dig burrow,Sand Area,Adult,{},{}
56,0,Dig burrow,Sand Area,Adult,{},{}
56,1,Dig burrow,Sand Area,Adult,{},{}
56,8,Raised Guarding (Vigilant),Mound,Adult,{},{}
57,9,Dig burrow,Sand Area,Adult,{},{}
57,0,Dig burrow,Sand Area,Adult,{},{}
57,8,Raised Guarding (Vigilant),Mound,Adult,{},{}
58,9,Dig burrow,Sand Area,Adult,{},{}
58,0,Dig burrow,Sand Area,Adult,{},{}
58,8,Raised Guarding (Vigilant),Mound,Adult,{},{}
59,9,Dig burrow,Sand Area,Adult,{},{}
59,0,Dig burrow,Sand Area,Adult,{},{}
59,8,Raised Guarding (Vigilant),Mound,Adult,{},{}
60,9,Moving,Sand Area,Adult,{},{}
60,0,Dig burrow,Sand Area,Adult,{},{}
60,8,Raised Guarding (Vigilant),Mound,Adult,{},{}
61,9,Moving,Sand Area,Adult,{},{}
61,0,Dig burrow,Sand Area,Adult,{},{}
61,8,Raised Guarding (Vigilant),Mound,Adult,{},{}
62,9,Dig burrow,Sand Area,Adult,{},{}
62,0,Dig burrow,Sand Area,Adult,{},{}
62,8,Raised Guarding (Vigilant),Mound,Adult,{},{}
63,9,Dig burrow,Sand Area,Adult,{},{}
63,0,Dig burrow,Sand Area,Adult,{},{}
63,8,Raised Guarding (Vigilant),Mound,Adult,{},{}
64,9,Dig burrow,Sand Area,Adult,{},{}
64,0,Dig burrow,Sand Area,Adult,{},{}
64,8,Raised Guarding (Vigilant),Mound,Adult,{},{}
65,9,Dig burrow,Sand Area,Adult,{},{}
65,0,Dig burrow,Sand Area,Adult,{},{}
65,8,Raised Guarding (Vigilant),Mound,Adult,{},{}
66,9,Dig burrow,Sand Area,Adult,{},{}
66,0,Dig burrow,Sand Area,Adult,{},{}
66,8,Raised Guarding (Vigilant),Mound,Adult,{},{}
67,9,Dig burrow,Sand Area,Adult,{},{}
67,0,Low sitting/standing (stationary),Sand Area,Adult,{},{}
67,8,Raised Guarding (Vigilant),Mound,Adult,{},{}
68,9,Dig burrow,Sand Area,Adult,{},{}
68,0,Dig burrow,Sand Area,Adult,{},{}
68,8,Raised Guarding (Vigilant),Mound,Adult,{},{}
69,9,Dig burrow,Sand Area,Adult,{},{}
69,0,Dig burrow,Sand Area,Adult,{},{}
69,8,Raised Guarding (Vigilant),Mound,Adult,{},{}
70,9,Dig burrow,Sand Area,Adult,{},{}
70,0,Dig burrow,Sand Area,Adult,{},{}
70,8,Raised Guarding (Vigilant),Mound,Adult,{},{}
71,9,Dig burrow,Sand Area,Adult,{},{}
71,0,Dig burrow,Sand Area,Adult,{},{}
71,8,Raised Guarding (Vigilant),Mound,Adult,{},{}
72,9,Low sitting/standing (stationary),Sand Area,Adult,{},{}
72,8,Raised Guarding (Vigilant),Mound,Adult,{},{}
73,9,Low sitting/standing (stationary),Sand Area,Adult,{},{}
73,11,Moving,Mound,Adult,{},{}
73,8,Raised Guarding (Vigilant),Mound,Adult,{},{}
74,9,High sitting/standing (Vigilant),Sand Area,Adult,{},{}
74,11,Moving,Around Mound,Adult,{},{}
74,8,Raised Guarding (Vigilant),Mound,Adult,{},{}
75,9,Low sitting/standing (stationary),Sand Area,Adult,{},{}
75,11,High sitting/standing (Vigilant),Around Mound,Adult,{},{}
75,8,Raised Guarding (Vigilant),Mound,Adult,{},{}
76,9,Low sitting/standing (stationary),Sand Area,Adult,{},{}
76,11,High sitting/standing (Vigilant),Around Mound,Adult,{},{}
76,8,Raised Guarding (Vigilant),Mound,Adult,{},{}
77,9,Dig burrow,Sand Area,Adult,{},{}
77,11,High sitting/standing (Vigilant),Around Mound,Adult,{},{}
77,8,Raised Guarding (Vigilant),Mound,Adult,{},{}
78,9,Dig burrow,Sand Area,Adult,{},{}
78,11,High sitting/standing (Vigilant),Around Mound,Adult,{},{}
78,8,Raised Guarding (Vigilant),Mound,Adult,{},{}
79,9,Dig burrow,Sand Area,Adult,{},{}
79,11,High sitting/standing (Vigilant),Around Mound,Adult,{},{}
79,8,Raised Guarding (Vigilant),Mound,Adult,{},{}
80,9,Low sitting/standing (stationary),Sand Area,Adult,{},{}
80,11,High sitting/standing (Vigilant),Around Mound,Adult,{},{}
80,12,Moving,Sand Area,Adult,{},{}
80,8,Raised Guarding (Vigilant),Mound,Adult,{},{}
81,9,Low sitting/standing (stationary),Sand Area,Adult,{},{}
81,11,High sitting/standing (Vigilant),Around Mound,Adult,{},{}
81,12,Moving,Sand Area,Adult,{},{}
81,8,Raised Guarding (Vigilant),Mound,Adult,{},{}
82,9,Dig burrow,Sand Area,Adult,{},{}
82,11,High sitting/standing (Vigilant),Around Mound,Adult,{},{}
82,12,Moving,Sand Area,Adult,{},{}
82,8,Raised Guarding (Vigilant),Mound,Adult,{},{}
83,9,Dig burrow,Sand Area,Adult,{},{}
83,11,High sitting/standing (Vigilant),Around Mound,Adult,{},{}
83,12,Moving,Sand Area,Adult,{},{}
83,8,Raised Guarding (Vigilant),Mound,Adult,{},{}
84,9,Dig burrow,Sand Area,Adult,{},{}
84,11,High sitting/standing (Vigilant),Around Mound,Adult,{},{}
84,12,Moving,Sand Area,Adult,{},{}
84,8,Raised Guarding (Vigilant),Mound,Adult,{},{}
85,9,Dig burrow,Sand Area,Adult,{},{}
85,11,High sitting/standing (Vigilant),Around Mound,Adult,{},{}
85,12,Dig burrow,Sand Area,Adult,{},{}
85,8,Raised Guarding (Vigilant),Mound,Adult,{},{}
86,9,Dig burrow,Sand Area,Adult,{},{}
86,11,High sitting/standing (Vigilant),Around Mound,Adult,{},{}
86,12,Dig burrow,Sand Area,Adult,{},{}
86,8,Raised Guarding (Vigilant),Mound,Adult,{},{}
87,9,Dig burrow,Sand Area,Adult,{},{}
87,11,Moving,Around Mound,Adult,{},{}
87,12,Dig burrow,Sand Area,Adult,{},{}
87,13,Moving,Sand Area,Adult,{},{}
87,8,Raised Guarding (Vigilant),Mound,Adult,{},{}
88,9,Dig burrow,Sand Area,Adult,{},{}
88,12,Dig burrow,Sand Area,Adult,{},{}
88,13,Moving,Sand Area,Adult,{},{}
88,8,Raised Guarding (Vigilant),Mound,Adult,{},{}
89,9,Low sitting/standing (stationary),Sand Area,Adult,{},{}
89,12,Dig burrow,Sand Area,Adult,{},{}
89,13,Moving,Left Sticks Area,Adult,{},{}
89,8,Raised Guarding (Vigilant),Mound,Adult,{},{}
90,9,Moving,Sand Area,Adult,{},{}
90,12,Dig burrow,Sand Area,Adult,{},{}
90,13,Moving,Left Sticks Area,Adult,{},{}
90,8,Raised Guarding (Vigilant),Mound,Adult,{},{}
91,9,High sitting/standing (Vigilant),Sand Area,Adult,{},{}
91,12,Dig burrow,Sand Area,Adult,{},{}
91,13,Moving,Left Sticks Area,Adult,{},{}
91,8,Raised Guarding (Vigilant),Mound,Adult,{},{}
92,9,High sitting/standing (Vigilant),Sand Area,Adult,{},{}
92,12,Dig burrow,Sand Area,Adult,{},{}
92,13,Moving,Left Sticks Area,Adult,{},{}
92,8,Raised Guarding (Vigilant),Mound,Adult,{},{}
93,9,High sitting/standing (Vigilant),Sand Area,Adult,{},{}
93,12,Dig burrow,Sand Area,Adult,{},{}
93,13,Moving,Left Sticks Area,Adult,{},{}
93,8,Raised Guarding (Vigilant),Mound,Adult,{},{}
94,9,Low sitting/standing (stationary),Sand Area,Adult,{},{}
94,12,Dig burrow,Sand Area,Adult,{},{}
94,8,Raised Guarding (Vigilant),Mound,Adult,{},{}
95,9,Dig burrow,Sand Area,Adult,{},{}
95,8,Raised Guarding (Vigilant),Mound,Adult,{},{}
96,9,Dig burrow,Sand Area,Adult,{},{}
96,8,Raised Guarding (Vigilant),Mound,Adult,{},{}
97,9,Dig burrow,Sand Area,Adult,{},{}
97,8,Raised Guarding (Vigilant),Mound,Adult,{},{}
98,9,Dig burrow,Sand Area,Adult,{},{}
98,14,Low sitting/standing (stationary),Background,Adult,{},{}
98,8,Raised Guarding (Vigilant),Mound,Adult,{},{}
99,9,Dig burrow,Sand Area,Adult,{},{}
99,14,Raised Guarding (Vigilant),Background,Adult,{},{}
99,8,Raised Guarding (Vigilant),Mound,Adult,{},{}
100,9,Dig burrow,Sand Area,Adult,{},{}
100,14,Raised Guarding (Vigilant),Background,Adult,{},{}
100,8,Raised Guarding (Vigilant),Mound,Adult,{},{}
101,9,Dig burrow,Sand Area,Adult,{},{}
101,14,Raised Guarding (Vigilant),Background,Adult,{},{}
101,8,Raised Guarding (Vigilant),Mound,Adult,{},{}
102,9,Dig burrow,Sand Area,Adult,{},{}
102,14,Raised Guarding (Vigilant),Background,Adult,{},{}
102,8,Raised Guarding (Vigilant),Mound,Adult,{},{}
103,9,Dig burrow,Sand Area,Adult,{},{}
103,14,Raised Guarding (Vigilant),Background,Adult,{},{}
103,15,Moving,Around Mound,Adult,{},{}
103,8,Raised Guarding (Vigilant),Mound,Adult,{},{}
104,9,Dig burrow,Sand Area,Adult,{},{}
104,14,Raised Guarding (Vigilant),Background,Adult,{},{}
104,15,Moving,Around Mound,Adult,{},{}
104,8,Raised Guarding (Vigilant),Mound,Adult,{},{}
105,9,Dig burrow,Sand Area,Adult,{},{}
105,14,Raised Guarding (Vigilant),Background,Adult,{},{}
105,15,Low sitting/standing (stationary),Around Mound,Adult,{},{}
105,8,Raised Guarding (Vigilant),Mound,Adult,{},{}
106,9,Dig burrow,Sand Area,Adult,{},{}
106,14,Raised Guarding (Vigilant),Background,Adult,{},{}
106,15,High sitting/standing (Vigilant),Around Mound,Adult,{},{}
106,8,Raised Guarding (Vigilant),Mound,Adult,{},{}
107,9,Dig burrow,Sand Area,Adult,{},{}
107,14,Raised Guarding (Vigilant),Background,Adult,{},{}
107,15,High sitting/standing (Vigilant),Around Mound,Adult,{},{}
107,8,Raised Guarding (Vigilant),Mound,Adult,{},{}
108,9,Dig burrow,Sand Area,Adult,{},{}
108,14,Raised Guarding (Vigilant),Background,Adult,{},{}
108,15,High sitting/standing (Vigilant),Around Mound,Adult,{},{}
108,8,Raised Guarding (Vigilant),Mound,Adult,{},{}
109,9,Dig burrow,Sand Area,Adult,{},{}
109,14,Raised Guarding (Vigilant),Background,Adult,{},{}
109,15,High sitting/standing (Vigilant),Around Mound,Adult,{},{}
109,8,Raised Guarding (Vigilant),Mound,Adult,{},{}
110,9,Dig burrow,Sand Area,Adult,{},{}
110,14,Raised Guarding (Vigilant),Background,Adult,{},{}
110,15,High sitting/standing (Vigilant),Around Mound,Adult,{},{}
110,8,Raised Guarding (Vigilant),Mound,Adult,{},{}
111,9,Dig burrow,Sand Area,Adult,{},{}
111,14,Raised Guarding (Vigilant),Background,Adult,{},{}
111,15,High sitting/standing (Vigilant),Around Mound,Adult,{},{}
111,8,Raised Guarding (Vigilant),Mound,Adult,{},{}
112,9,Low sitting/standing (stationary),Sand Area,Adult,{},{}
112,14,Raised Guarding (Vigilant),Background,Adult,{},{}
112,15,High sitting/standing (Vigilant),Around Mound,Adult,{},{}
112,8,Raised Guarding (Vigilant),Mound,Adult,{},{}
113,9,Moving,Sand Area,Adult,{},{}
113,14,Raised Guarding (Vigilant),Background,Adult,{},{}
113,15,High sitting/standing (Vigilant),Around Mound,Adult,{},{}
113,8,Raised Guarding (Vigilant),Mound,Adult,{},{}
114,9,Dig burrow,Sand Area,Adult,{},{}
114,14,Raised Guarding (Vigilant),Background,Adult,{},{}
114,15,High sitting/standing (Vigilant),Around Mound,Adult,{},{}
114,8,Raised Guarding (Vigilant),Mound,Adult,{},{}
115,9,Dig burrow,Sand Area,Adult,{},{}
115,14,Raised Guarding (Vigilant),Background,Adult,{},{}
115,15,High sitting/standing (Vigilant),Around Mound,Adult,{},{}
