Time,ID,Behaviour,Zone,Meerkat type,Close_neighbours,Distant_neighbours
75,3,Moving,Left Sticks Area,Adult,{},{}
75,0,Raised Guarding (Vigilant),Mound,Adult,{},{}
75,1,Raised Guarding (Vigilant),Mound,Adult,{},{}
76,3,Moving,Left Sticks Area,Adult,{},{}
76,0,Raised Guarding (Vigilant),Mound,Adult,{},{}
76,1,Raised Guarding (Vigilant),Mound,Adult,{},{}
77,3,Moving,Left Sticks Area,Adult,{},{}
77,0,Raised Guarding (Vigilant),Mound,Adult,{},{}
77,1,Raised Guarding (Vigilant),Mound,Adult,{},{}
78,0,Raised Guarding (Vigilant),Mound,Adult,{},{}
78,1,Raised Guarding (Vigilant),Mound,Adult,{},{}
79,0,Raised Guarding (Vigilant),Mound,Adult,{},{}
79,1,Raised Guarding (Vigilant),Mound,Adult,{},{}
80,0,Raised Guarding (Vigilant),Mound,Adult,{},{}
80,1,Raised Guarding (Vigilant),Mound,Adult,{},{}
81,0,Raised Guarding (Vigilant),Mound,Adult,{},{}
81,1,Raised Guarding (Vigilant),Mound,Adult,{},{}
82,0,Raised Guarding (Vigilant),Mound,Adult,{},{}
82,1,Raised Guarding (Vigilant),Mound,Adult,{},{}
83,4,Moving,Mound,Adult,{},{}
83,0,Raised Guarding (Vigilant),Mound,Adult,{},{}
84,4,Moving,Left Sticks Area,Adult,{},{}
84,0,Raised Guarding (Vigilant),Mound,Adult,{},{}
84,1,Raised Guarding (Vigilant),Mound,Adult,{},{}
85,0,Raised Guarding (Vigilant),Mound,Adult,{},{}
85,1,Raised Guarding (Vigilant),Mound,Adult,{},{}
86,0,Raised Guarding (Vigilant),Mound,Adult,{},{}
86,1,Raised Guarding (Vigilant),Mound,Adult,{},{}
87,0,Raised Guarding (Vigilant),Mound,Adult,{},{}
87,1,Raised Guarding (Vigilant),Mound,Adult,{},{}
88,0,Raised Guarding (Vigilant),Mound,Adult,{},{}
88,1,Raised Guarding (Vigilant),Mound,Adult,{},{}
89,0,Raised Guarding (Vigilant),Mound,Adult,{},{}
89,1,Raised Guarding (Vigilant),Mound,Adult,{},{}
90,0,Raised Guarding (Vigilant),Mound,Adult,{},{}
90,1,Raised Guarding (Vigilant),Mound,Adult,{},{}
91,0,Raised Guarding (Vigilant),Mound,Adult,{},{}
91,1,Raised Guarding (Vigilant),Mound,Adult,{},{}
92,0,Raised Guarding (Vigilant),Mound,Adult,{},{}
92,1,Raised Guarding (Vigilant),Mound,Adult,{},{}
93,0,Raised Guarding (Vigilant),Mound,Adult,{},{}
93,1,Raised Guarding (Vigilant),Mound,Adult,{},{}
94,0,Raised Guarding (Vigilant),Mound,Adult,{},{}
94,1,Raised Guarding (Vigilant),Mound,Adult,{},{}
95,0,Raised Guarding (Vigilant),Mound,Adult,{},{}
95,1,Raised Guarding (Vigilant),Mound,Adult,{},{}
96,0,Raised Guarding (Vigilant),Mound,Adult,{},{}
96,1,Raised Guarding (Vigilant),Mound,Adult,{},{}
97,0,Raised Guarding (Vigilant),Mound,Adult,{},{}
97,1,Raised Guarding (Vigilant),Mound,Adult,{},{}
98,0,Raised Guarding (Vigilant),Mound,Adult,{},{}
98,1,Raised Guarding (Vigilant),Mound,Adult,{},{}
99,0,Raised Guarding (Vigilant),Mound,Adult,{},{}
99,1,Raised Guarding (Vigilant),Mound,Adult,{},{}
100,0,Raised Guarding (Vigilant),Mound,Adult,{},{}
100,1,Raised Guarding (Vigilant),Mound,Adult,{},{}
101,0,Raised Guarding (Vigilant),Mound,Adult,{},{}
101,1,Raised Guarding (Vigilant),Mound,Adult,{},{}
102,0,Raised Guarding (Vigilant),Mound,Adult,{},{}
102,1,Raised Guarding (Vigilant),Mound,Adult,{},{}
103,0,Raised Guarding (Vigilant),Mound,Adult,{},{}
103,1,Raised Guarding (Vigilant),Mound,Adult,{},{}
104,0,Raised Guarding (Vigilant),Mound,Adult,{},{}
104,1,Raised Guarding (Vigilant),Mound,Adult,{},{}
105,0,Raised Guarding (Vigilant),Mound,Adult,{},{}
105,1,Raised Guarding (Vigilant),Mound,Adult,{},{}
106,5,Moving,Right Sticks Area,Adult,{},{}
106,0,Raised Guarding (Vigilant),Mound,Adult,{},{}
106,1,Raised Guarding (Vigilant),Mound,Adult,{},{}
107,0,Raised Guarding (Vigilant),Mound,Adult,{},{}
107,1,Raised Guarding (Vigilant),Mound,Adult,{},{}
108,7,Moving,Around Mound,Adult,{},{}
108,0,Raised Guarding (Vigilant),Mound,Adult,{},{}
108,1,Raised Guarding (Vigilant),Mound,Adult,{},{}
109,7,Raised Guarding (Vigilant),Mound,Adult,{},{1;9}
109,9,Raised Guarding (Vigilant),Background,Adult,{},{7;8}
109,8,Moving,Around Mound,Adult,{},{9}
109,0,Raised Guarding (Vigilant),Mound,Adult,{},{}
109,1,Raised Guarding (Vigilant),Mound,Adult,{},{7}
110,7,Raised Guarding (Vigilant),Mound,Adult,{},{1;9}
110,10,Raised Guarding (Vigilant),Mound,Adult,{},{}
110,9,Raised Guarding (Vigilant),Background,Adult,{},{7}
110,0,Raised Guarding (Vigilant),Mound,Adult,{},{}
110,1,Raised Guarding (Vigilant),Mound,Adult,{},{7}
111,7,Raised Guarding (Vigilant),Mound,Adult,{1;11},{1;9;11}
111,10,Raised Guarding (Vigilant),Mound,Adult,{},{}
111,9,Raised Guarding (Vigilant),Background,Adult,{11},{7;11}
111,11,Raised Guarding (Vigilant),Background,Adult,{9;7},{1;9;7}
111,0,Raised Guarding (Vigilant),Mound,Adult,{},{}
111,1,Raised Guarding (Vigilant),Mound,Adult,{7},{7;11}
112,7,Raised Guarding (Vigilant),Mound,Adult,{11},{1;9;11}
112,10,Raised Guarding (Vigilant),Mound,Adult,{},{}
112,9,Raised Guarding (Vigilant),Background,Adult,{11},{7;11}
112,11,Raised Guarding (Vigilant),Background,Adult,{9;7},{1;9;7}
112,0,Raised Guarding (Vigilant),Mound,Adult,{},{}
112,1,Raised Guarding (Vigilant),Mound,Adult,{},{7;11}
113,7,Raised Guarding (Vigilant),Mound,Adult,{11},{1;11}
113,10,Raised Guarding (Vigilant),Mound,Adult,{},{}
113,11,Raised Guarding (Vigilant),Background,Adult,{7},{1;7}
113,0,Raised Guarding (Vigilant),Mound,Adult,{},{}
113,1,Raised Guarding (Vigilant),Mound,Adult,{},{7;11}
114,7,Raised Guarding (Vigilant),Mound,Adult,{1;11},{1;11}
114,10,Raised Guarding (Vigilant),Mound,Adult,{},{}
114,11,Raised Guarding (Vigilant),Background,Adult,{7},{1;7}
114,0,Raised Guarding (Vigilant),Mound,Adult,{},{}
114,1,Raised Guarding (Vigilant),Mound,Adult,{7},{7;11}
115,7,Raised Guarding (Vigilant),Mound,Adult,{1;11},{1;11}
115,10,Raised Guarding (Vigilant),Mound,Adult,{},{}
115,11,Raised Guarding (Vigilant),Background,Adult,{7},{1;7}
115,0,Raised Guarding (Vigilant),Mound,Adult,{},{}
115,1,Raised Guarding (Vigilant),Mound,Adult,{7},{7;11}
116,7,Raised Guarding (Vigilant),Mound,Adult,{11},{1;11}
116,10,Raised Guarding (Vigilant),Mound,Adult,{},{}
116,11,Raised Guarding (Vigilant),Background,Adult,{7},{1;7}
116,0,Raised Guarding (Vigilant),Mound,Adult,{},{}
116,1,Raised Guarding (Vigilant),Mound,Adult,{},{7;11}
117,7,Raised Guarding (Vigilant),Mound,Adult,{1},{1;11}
117,10,Raised Guarding (Vigilant),Mound,Adult,{},{}
117,11,Raised Guarding (Vigilant),Background,Adult,{},{1;7}
117,0,Raised Guarding (Vigilant),Mound,Adult,{},{}
117,1,Raised Guarding (Vigilant),Mound,Adult,{7},{7;11}
118,7,Raised Guarding (Vigilant),Mound,Adult,{1},{1;11}
118,10,Raised Guarding (Vigilant),Mound,Adult,{},{}
118,11,Raised Guarding (Vigilant),Background,Adult,{},{1;7}
118,0,Raised Guarding (Vigilant),Mound,Adult,{},{}
118,1,Raised Guarding (Vigilant),Mound,Adult,{7},{7;11}
119,7,Raised Guarding (Vigilant),Mound,Adult,{1},{1;11}
119,10,Raised Guarding (Vigilant),Mound,Adult,{},{}
119,11,Raised Guarding (Vigilant),Background,Adult,{},{1;7}
119,0,Raised Guarding (Vigilant),Mound,Adult,{},{}
119,1,Raised Guarding (Vigilant),Mound,Adult,{7},{7;11}
120,7,Raised Guarding (Vigilant),Mound,Adult,{1;11},{1;11}
120,10,Raised Guarding (Vigilant),Mound,Adult,{},{}
120,11,Moving,Background,Adult,{7},{1;7}
120,0,Raised Guarding (Vigilant),Mound,Adult,{},{}
120,1,Raised Guarding (Vigilant),Mound,Adult,{7},{7;11}
121,7,Raised Guarding (Vigilant),Mound,Adult,{1;11},{1;11}
121,10,Raised Guarding (Vigilant),Mound,Adult,{},{}
121,11,Moving,Mound,Adult,{1;7},{1;7}
121,0,Raised Guarding (Vigilant),Mound,Adult,{},{}
121,1,Raised Guarding (Vigilant),Mound,Adult,{7;11},{7;11}
122,7,Raised Guarding (Vigilant),Mound,Adult,{1},{1;11}
122,10,Raised Guarding (Vigilant),Mound,Adult,{},{}
122,11,Moving,Mound,Adult,{1},{1;7}
122,0,Raised Guarding (Vigilant),Mound,Adult,{},{}
122,1,Raised Guarding (Vigilant),Mound,Adult,{7;11},{7;11}
123,7,Raised Guarding (Vigilant),Mound,Adult,{1},{1;11}
123,10,Raised Guarding (Vigilant),Mound,Adult,{},{}
123,11,Low sitting/standing (stationary),Mound,Adult,{1},{1;7}
123,0,Raised Guarding (Vigilant),Mound,Adult,{},{}
123,1,Raised Guarding (Vigilant),Mound,Adult,{7;11},{7;11}
124,7,Raised Guarding (Vigilant),Mound,Adult,{1},{1;11}
124,10,Raised Guarding (Vigilant),Mound,Adult,{},{}
124,11,Low sitting/standing (stationary),Mound,Adult,{1},{1;7}
124,0,Raised Guarding (Vigilant),Mound,Adult,{},{}
124,1,Raised Guarding (Vigilant),Mound,Adult,{7;11},{7;11}
125,7,Raised Guarding (Vigilant),Mound,Adult,{1},{1;11}
125,10,Raised Guarding (Vigilant),Mound,Adult,{},{}
125,11,Low sitting/standing (stationary),Mound,Adult,{1},{1;7}
125,0,Raised Guarding (Vigilant),Mound,Adult,{},{}
125,1,Raised Guarding (Vigilant),Mound,Adult,{7;11},{7;11}
126,7,Raised Guarding (Vigilant),Mound,Adult,{1},{1;11}
126,10,Raised Guarding (Vigilant),Mound,Adult,{},{}
126,11,Low sitting/standing (stationary),Mound,Adult,{1},{1;7}
126,0,Low sitting/standing (stationary),Mound,Adult,{},{}
126,1,Raised Guarding (Vigilant),Mound,Adult,{7;11},{7;11}
127,7,Raised Guarding (Vigilant),Mound,Adult,{1},{1;11}
127,10,Raised Guarding (Vigilant),Mound,Adult,{},{}
127,11,Moving,Mound,Adult,{1},{1;7}
127,0,Low sitting/standing (stationary),Mound,Adult,{},{}
127,1,Raised Guarding (Vigilant),Mound,Adult,{7;11},{7;11}
128,7,Raised Guarding (Vigilant),Mound,Adult,{1},{1}
128,10,Raised Guarding (Vigilant),Mound,Adult,{},{}
128,11,Moving,Mound,Adult,{},{1}
128,0,Low sitting/standing (stationary),Mound,Adult,{},{}
128,1,Raised Guarding (Vigilant),Mound,Adult,{7},{7;11}
129,7,Raised Guarding (Vigilant),Mound,Adult,{1},{1}
129,10,Raised Guarding (Vigilant),Mound,Adult,{},{}
129,11,Low sitting/standing (stationary),Mound,Adult,{},{1}
129,0,Low sitting/standing (stationary),Mound,Adult,{},{}
129,1,Raised Guarding (Vigilant),Mound,Adult,{7},{7;11}
130,7,Raised Guarding (Vigilant),Mound,Adult,{1},{1}
130,10,Raised Guarding (Vigilant),Mound,Adult,{},{}
130,11,Low sitting/standing (stationary),Mound,Adult,{},{1}
130,0,Low sitting/standing (stationary),Mound,Adult,{},{}
130,1,Raised Guarding (Vigilant),Mound,Adult,{7},{7;11}
131,7,Raised Guarding (Vigilant),Mound,Adult,{1},{1}
131,10,Raised Guarding (Vigilant),Mound,Adult,{},{}
131,11,Low sitting/standing (stationary),Mound,Adult,{},{1}
131,0,Low sitting/standing (stationary),Mound,Adult,{},{}
131,1,Raised Guarding (Vigilant),Mound,Adult,{7},{7;11}
132,7,Low sitting/standing (stationary),Mound,Adult,{1},{1}
132,10,Raised Guarding (Vigilant),Mound,Adult,{},{}
132,11,Low sitting/standing (stationary),Mound,Adult,{},{1}
132,0,Low sitting/standing (stationary),Mound,Adult,{},{}
132,1,Raised Guarding (Vigilant),Mound,Adult,{7},{7;11}
133,7,Low sitting/standing (stationary),Mound,Adult,{1},{1}
133,10,Raised Guarding (Vigilant),Mound,Adult,{},{}
133,11,Low sitting/standing (stationary),Mound,Adult,{},{1}
133,0,Low sitting/standing (stationary),Mound,Adult,{},{}
133,1,Raised Guarding (Vigilant),Mound,Adult,{7},{7;11}
134,7,Low sitting/standing (stationary),Mound,Adult,{1},{1}
134,10,Raised Guarding (Vigilant),Mound,Adult,{},{}
134,11,Low sitting/standing (stationary),Mound,Adult,{},{1}
134,0,Low sitting/standing (stationary),Mound,Adult,{},{}
134,1,Raised Guarding (Vigilant),Mound,Adult,{7},{7;11}
135,7,Low sitting/standing (stationary),Mound,Adult,{1},{1}
135,10,Raised Guarding (Vigilant),Mound,Adult,{},{}
135,11,Raised Guarding (Vigilant),Mound,Adult,{},{1}
135,0,Low sitting/standing (stationary),Mound,Adult,{},{}
135,1,Raised Guarding (Vigilant),Mound,Adult,{7},{7;11}
136,7,Low sitting/standing (stationary),Mound,Adult,{1},{1}
136,10,Raised Guarding (Vigilant),Mound,Adult,{},{}
136,11,Raised Guarding (Vigilant),Mound,Adult,{},{1}
136,0,Low sitting/standing (stationary),Mound,Adult,{},{}
136,1,Raised Guarding (Vigilant),Mound,Adult,{7},{7;11}
137,7,Raised Guarding (Vigilant),Mound,Adult,{1},{1}
137,10,Raised Guarding (Vigilant),Mound,Adult,{},{}
137,11,Raised Guarding (Vigilant),Mound,Adult,{},{1}
137,0,Low sitting/standing (stationary),Mound,Adult,{},{}
137,1,Raised Guarding (Vigilant),Mound,Adult,{7},{7;11}
138,7,Raised Guarding (Vigilant),Mound,Adult,{1},{1}
138,10,Raised Guarding (Vigilant),Mound,Adult,{},{}
138,11,Raised Guarding (Vigilant),Mound,Adult,{},{1}
138,0,Low sitting/standing (stationary),Mound,Adult,{},{}
138,1,Raised Guarding (Vigilant),Mound,Adult,{7},{7;11}
139,7,Raised Guarding (Vigilant),Mound,Adult,{1},{1}
139,10,Raised Guarding (Vigilant),Mound,Adult,{},{}
139,11,Raised Guarding (Vigilant),Mound,Adult,{},{1}
139,0,Low sitting/standing (stationary),Mound,Adult,{},{}
139,1,Raised Guarding (Vigilant),Mound,Adult,{7},{7;11}
140,7,Raised Guarding (Vigilant),Mound,Adult,{1},{1}
140,10,Raised Guarding (Vigilant),Mound,Adult,{},{}
140,11,Raised Guarding (Vigilant),Mound,Adult,{},{1}
140,0,Low sitting/standing (stationary),Mound,Adult,{},{}
140,1,Raised Guarding (Vigilant),Mound,Adult,{7},{7;11}
141,7,Raised Guarding (Vigilant),Mound,Adult,{1},{1}
141,10,Raised Guarding (Vigilant),Mound,Adult,{},{}
141,11,Raised Guarding (Vigilant),Mound,Adult,{},{1}
141,0,Low sitting/standing (stationary),Mound,Adult,{},{}
141,1,Raised Guarding (Vigilant),Mound,Adult,{7},{7;11}
142,7,Raised Guarding (Vigilant),Mound,Adult,{1},{1}
142,10,Raised Guarding (Vigilant),Mound,Adult,{},{}
142,11,Raised Guarding (Vigilant),Mound,Adult,{},{1}
142,0,Low sitting/standing (stationary),Mound,Adult,{},{}
142,1,Raised Guarding (Vigilant),Mound,Adult,{7},{7;11}
143,7,Raised Guarding (Vigilant),Mound,Adult,{1},{1}
143,10,Raised Guarding (Vigilant),Mound,Adult,{},{}
143,11,Raised Guarding (Vigilant),Mound,Adult,{},{1}
143,0,Low sitting/standing (stationary),Mound,Adult,{},{}
143,1,Raised Guarding (Vigilant),Mound,Adult,{7},{7;11}
144,7,Raised Guarding (Vigilant),Mound,Adult,{1},{1}
144,10,Raised Guarding (Vigilant),Mound,Adult,{},{}
144,11,Raised Guarding (Vigilant),Mound,Adult,{},{1}
144,0,Low sitting/standing (stationary),Mound,Adult,{},{}
144,1,Raised Guarding (Vigilant),Mound,Adult,{7},{7;11}
145,7,Raised Guarding (Vigilant),Mound,Adult,{1},{1}
145,10,Raised Guarding (Vigilant),Mound,Adult,{},{}
145,11,Raised Guarding (Vigilant),Mound,Adult,{},{1}
145,0,Low sitting/standing (stationary),Mound,Adult,{},{}
145,1,Raised Guarding (Vigilant),Mound,Adult,{7},{7;11}
146,7,Raised Guarding (Vigilant),Mound,Adult,{1},{1}
146,10,Low sitting/standing (stationary),Mound,Adult,{},{}
146,11,Raised Guarding (Vigilant),Mound,Adult,{},{1}
146,0,Low sitting/standing (stationary),Mound,Adult,{},{}
146,1,Raised Guarding (Vigilant),Mound,Adult,{7},{7;11}
147,7,Raised Guarding (Vigilant),Mound,Adult,{1},{1}
147,10,Low sitting/standing (stationary),Mound,Adult,{},{}
147,11,Moving,Mound,Adult,{},{1}
147,0,Low sitting/standing (stationary),Mound,Adult,{},{}
147,1,Raised Guarding (Vigilant),Mound,Adult,{7},{7;11}
148,7,Raised Guarding (Vigilant),Mound,Adult,{1},{1;11}
148,10,Low sitting/standing (stationary),Mound,Adult,{},{}
148,11,Moving,Mound,Adult,{},{1;7}
148,0,Low sitting/standing (stationary),Mound,Adult,{},{}
148,1,Raised Guarding (Vigilant),Mound,Adult,{7},{7;11}
149,7,Raised Guarding (Vigilant),Mound,Adult,{1},{1;11}
