Time,ID,Behaviour,Zone,Meerkat type,Close_neighbours,Distant_neighbours
11,3,Foraging,Foraging,Adult,{1;5;4},{4;1;5;0}
11,4,Foraging,Foraging,Adult,{3;1;5},{3;1;5;0}
12,6,Foraging,Foraging,Adult,{3;1;4},{1;4;5;3;0}
12,5,Interacting with foreign object,Foraging,Adult,{3;1;0;4},{1;4;3;6;0}
12,0,Foraging,Foraging,Adult,{1;5},{1;4;5;3;6}
12,1,Foraging,Foraging,Adult,{4;5;3;6;0},{4;5;3;6;0}
12,3,Foraging,Foraging,Adult,{6;1;5;4},{1;4;5;6;0}
12,4,Foraging,Foraging,Adult,{6;1;3;5},{1;5;3;6;0}
13,6,Interacting with foreign object,Foraging,Adult,{3;1;4},{1;4;5;3;0}
13,5,Interacting with foreign object,Foraging,Adult,{3;1;0;4},{1;4;3;6;0}
13,0,Foraging,Foraging,Adult,{1;5},{1;4;5;3;6}
13,1,Foraging,Foraging,Adult,{6;3;5;0},{4;5;3;6;0}
13,3,Foraging,Foraging,Adult,{6;1;5;4},{1;4;5;6;0}
13,4,Foraging,Foraging,Adult,{6;3;5},{1;5;3;6;0}
14,6,Interacting with foreign object,Foraging,Adult,{3;1;4},{1;4;5;3;0}
14,5,Interacting with foreign object,Foraging,Adult,{3;1;0;4},{1;4;3;6;0}
14,0,Foraging,Foraging,Adult,{1;5},{1;4;5;3;6}
14,1,Foraging,Foraging,Adult,{6;3;5;0},{4;5;3;6;0}
14,3,Foraging,Foraging,Adult,{6;1;5;4},{1;4;5;6;0}
14,4,Foraging,Foraging,Adult,{6;3;5},{1;5;3;6;0}
15,6,Interacting with foreign object,Foraging,Adult,{3;1;4},{1;4;5;3;0}
15,5,Interacting with foreign object,Foraging,Adult,{3;1;0;4},{1;4;3;6;0}
15,0,Foraging,Foraging,Adult,{1;5},{1;4;5;3;6}
15,1,Foraging,Foraging,Adult,{6;3;5;0},{4;5;3;6;0}
15,3,Foraging,Foraging,Adult,{6;1;5;4},{1;4;5;6;0}
15,4,Foraging,Foraging,Adult,{6;3;5},{1;5;3;6;0}
16,6,Interacting with foreign object,Foraging,Adult,{3;1;4},{1;4;5;3;0}
16,5,Interacting with foreign object,Foraging,Adult,{3;1;0;4},{1;4;3;6;0}
16,0,Foraging,Foraging,Adult,{1;5},{1;4;5;3;6}
16,1,Foraging,Waiting Area,Adult,{6;3;5;0},{4;5;3;6;0}
16,3,Foraging,Foraging,Adult,{6;1;5;4},{1;4;5;6;0}
16,4,Foraging,Foraging,Adult,{6;3;5},{1;5;3;6;0}
17,6,Interacting with foreign object,Foraging,Adult,{3;1;4},{1;4;5;3;0}
17,5,Interacting with foreign object,Foraging,Adult,{3;1;0;4},{1;4;3;6;0}
17,0,Foraging,Foraging,Adult,{1;5},{1;4;5;3;6}
17,1,Foraging,Waiting Area,Adult,{6;3;5;0},{4;5;3;6;0}
17,3,Foraging,Foraging,Adult,{6;1;5;4},{1;4;5;6;0}
17,4,Foraging,Foraging,Adult,{6;3;5},{1;5;3;6;0}
18,5,Interacting with foreign object,Foraging,Adult,{3;1;0;4},{3;1;0;4}
18,0,Foraging,Foraging,Adult,{1;5},{3;1;5;4}
18,1,Foraging,Foraging,Adult,{3;5;0},{3;4;5;0}
18,3,Foraging,Foraging,Adult,{1;5;4},{4;1;5;0}
18,4,Foraging,Foraging,Adult,{3;5},{3;1;5;0}
19,5,Interacting with foreign object,Foraging,Adult,{3;1;0;4},{3;1;0;4}
19,0,Foraging,Foraging,Adult,{1;5},{3;1;5;4}
19,1,Foraging,Foraging,Adult,{3;4;5;0},{3;4;5;0}
19,3,Foraging,Foraging,Adult,{1;5;4},{4;1;5;0}
19,4,Foraging,Foraging,Adult,{3;1;5},{3;1;5;0}
20,5,Interacting with foreign object,Foraging,Adult,{3;1;0;4},{3;1;0;4}
20,0,Foraging,Foraging,Adult,{1;5},{3;1;5;4}
20,1,Foraging,Foraging,Adult,{3;4;5;0},{3;4;5;0}
20,3,Foraging,Foraging,Adult,{1;5;4},{4;1;5;0}
20,4,Foraging,Foraging,Adult,{3;1;5},{3;1;5;0}
21,5,Interacting with foreign object,Foraging,Adult,{3;1;0;4},{3;1;0;4}
21,0,Foraging,Foraging,Adult,{1;5},{3;1;5;4}
21,1,Foraging,Foraging,Adult,{3;4;5;0},{3;4;5;0}
21,3,Foraging,Foraging,Adult,{1;5;4},{4;1;5;0}
21,4,Foraging,Foraging,Adult,{3;1;5},{3;1;5;0}
22,5,Interacting with foreign object,Foraging,Adult,{3;1;0;4},{3;1;0;4}
22,0,Foraging,Foraging,Adult,{1;5},{3;1;5;4}
22,1,Foraging,Foraging,Adult,{3;4;5;0},{3;4;5;0}
22,3,Foraging,Foraging,Adult,{1;5;4},{4;1;5;0}
22,4,Foraging,Foraging,Adult,{3;1;5},{3;1;5;0}
23,5,Interacting with foreign object,Foraging,Adult,{3;1;0;4},{3;1;0;4}
23,0,Foraging,Foraging,Adult,{1;5},{3;1;5;4}
23,1,Foraging,Foraging,Adult,{3;5;0},{3;4;5;0}
23,3,Foraging,Foraging,Adult,{1;5;4},{4;1;5;0}
23,4,Foraging,Foraging,Adult,{3;5},{3;1;5;0}
24,5,Interacting with foreign object,Foraging,Adult,{3;1;0;4},{3;1;0;4}
24,0,Foraging,Foraging,Adult,{1;5},{3;1;5;4}
24,1,Foraging,Foraging,Adult,{3;5;0},{3;4;5;0}
24,3,Foraging,Foraging,Adult,{1;5;4},{4;1;5;0}
24,4,Foraging,Foraging,Adult,{3;5},{3;1;5;0}
25,5,Interacting with foreign object,Foraging,Adult,{3;1;0;4},{3;1;0;4}
25,0,Foraging,Foraging,Adult,{1;5},{3;1;5;4}
25,1,Foraging,Foraging,Adult,{3;4;5;0},{3;4;5;0}
25,3,Foraging,Foraging,Adult,{1;5;4},{4;1;5;0}
25,4,Foraging,Foraging,Adult,{3;1;5},{3;1;5;0}
26,6,Interacting with foreign object,Foraging,Adult,{3;1;4},{1;4;5;3;0}
26,5,Interacting with foreign object,Foraging,Adult,{3;1;0;4},{1;4;3;6;0}
26,0,Foraging,Foraging,Adult,{1;5},{1;4;5;3;6}
26,1,Foraging,Foraging,Adult,{4;5;3;6;0},{4;5;3;6;0}
26,3,Interacting with foreign object,Foraging,Adult,{6;1;5;4},{1;4;5;6;0}
26,4,Foraging,Foraging,Adult,{6;1;3;5},{1;5;3;6;0}
27,6,Interacting with foreign object,Foraging,Adult,{3;1;4},{1;4;5;3;0}
27,5,Interacting with foreign object,Foraging,Adult,{3;1;0},{1;4;3;6;0}
27,0,Foraging,Foraging,Adult,{1;5},{1;4;5;3;6}
27,1,Foraging,Foraging,Adult,{4;5;3;6;0},{4;5;3;6;0}
27,3,Interacting with foreign object,Foraging,Adult,{6;1;5;4},{1;4;5;6;0}
27,4,Foraging,Foraging,Adult,{6;1;3},{1;5;3;6;0}
28,5,Interacting with foreign object,Foraging,Adult,{3;1;0},{3;1;0;4}
28,0,Foraging,Foraging,Adult,{1;5},{3;1;5;4}
28,1,Foraging,Foraging,Adult,{3;4;5;0},{3;4;5;0}
28,3,Foraging,Foraging,Adult,{1;5;4},{4;1;5;0}
28,4,Foraging,Foraging,Adult,{3;1},{3;1;5;0}
29,5,Interacting with foreign object,Foraging,Adult,{3;1;0},{3;1;0;4}
29,0,Foraging,Foraging,Adult,{3;1;5},{3;1;5;4}
29,1,Foraging,Foraging,Adult,{3;4;5;0},{3;4;5;0}
29,3,Foraging,Foraging,Adult,{4;1;5;0},{4;1;5;0}
29,4,Foraging,Foraging,Adult,{3;1},{3;1;5;0}
30,5,Foraging,Foraging,Adult,{3;1;0},{3;1;0;4}
30,0,Foraging,Foraging,Adult,{3;1;5},{3;1;5;4}
30,1,Foraging,Foraging,Adult,{3;4;5;0},{3;4;5;0}
30,3,Foraging,Foraging,Adult,{4;1;5;0},{4;1;5;0}
30,4,Foraging,Foraging,Adult,{3;1},{3;1;5;0}
31,6,Interacting with foreign object,Foraging,Adult,{4},{3;4;5;0}
31,5,Foraging,Foraging,Adult,{3;0},{6;4;3;0}
31,0,Foraging,Foraging,Adult,{3;5},{6;4;3;5}
31,3,Foraging,Foraging,Adult,{4;5;0},{6;4;5;0}
31,4,Foraging,Foraging,Adult,{6;3},{6;3;5;0}
32,6,Interacting with foreign object,Foraging,Adult,{4},{3;4;5;0}
32,5,Foraging,Foraging,Adult,{3;0},{6;4;3;0}
32,0,Foraging,Foraging,Adult,{3;5},{6;4;3;5}
32,3,Foraging,Foraging,Adult,{4;5;0},{6;4;5;0}
32,4,Foraging,Foraging,Adult,{6;3},{6;3;5;0}
33,6,Interacting with foreign object,Foraging,Adult,{4},{3;4;5;0}
33,5,Interacting with foreign object,Foraging,Adult,{3;0},{6;4;3;0}
33,0,Foraging,Foraging,Adult,{3;5},{6;4;3;5}
33,3,Foraging,Foraging,Adult,{4;5;0},{6;4;5;0}
33,4,Foraging,Foraging,Adult,{6;3},{6;3;5;0}
34,6,Interacting with foreign object,Foraging,Adult,{4},{3;4;5;0}
34,5,Interacting with foreign object,Foraging,Adult,{3;0},{6;4;3;0}
34,0,Foraging,Foraging,Adult,{3;5},{6;4;3;5}
34,3,Foraging,Foraging,Adult,{4;5;0},{6;4;5;0}
34,4,Foraging,Foraging,Adult,{6;3},{6;3;5;0}
35,6,Interacting with foreign object,Foraging,Adult,{4},{3;4;5;0}
35,5,Interacting with foreign object,Foraging,Adult,{3;4;0},{6;4;3;0}
35,0,Foraging,Foraging,Adult,{3;5},{6;4;3;5}
35,3,Foraging,Foraging,Adult,{4;5;0},{6;4;5;0}
35,4,Foraging,Foraging,Adult,{6;3;5},{6;3;5;0}
36,6,Interacting with foreign object,Foraging,Adult,{4},{4;5;0}
36,5,Interacting with foreign object,Foraging,Adult,{4;0},{6;4;0}
36,0,Foraging,Foraging,Adult,{5},{6;4;5}
36,4,Foraging,Foraging,Adult,{6;5},{6;5;0}
37,6,Interacting with foreign object,Foraging,Adult,{},{5;0}
37,5,Interacting with foreign object,Foraging,Adult,{0},{6;0}
37,0,Foraging,Foraging,Adult,{5},{6;5}
38,6,Interacting with foreign object,Foraging,Adult,{},{5;0}
38,5,Interacting with foreign object,Foraging,Adult,{0},{6;0}
38,0,Foraging,Foraging,Adult,{5},{6;5}
39,6,Interacting with foreign object,Foraging,Adult,{5},{4;5;0}
39,5,Interacting with foreign object,Foraging,Adult,{6;4;0},{6;4;0}
39,0,Foraging,Foraging,Adult,{4;5},{6;4;5}
39,4,Foraging,Foraging,Adult,{5;0},{6;5;0}
40,5,Interacting with foreign object,Foraging,Adult,{4;0},{4;0}
40,0,Foraging,Foraging,Adult,{4;5},{4;5}
40,4,Foraging,Foraging,Adult,{5;0},{5;0}
41,7,Foraging,Waiting Area,Adult,{5;0},{3;4;5;0}
41,5,Interacting with foreign object,Foraging,Adult,{3;4;7;0},{3;4;7;0}
41,0,Foraging,Foraging,Adult,{5;4;3;7},{5;4;3;7}
41,3,Foraging,Foraging,Adult,{4;5;0},{5;4;7;0}
41,4,Foraging,Foraging,Adult,{3;5;0},{5;3;7;0}
42,7,Foraging,Waiting Area,Adult,{1;5},{4;1;5;0}
42,5,Interacting with foreign object,Foraging,Adult,{4;1;7;0},{4;1;7;0}
42,0,Foraging,Foraging,Adult,{1;5;4},{5;1;7;4}
42,1,Foraging,Foraging,Adult,{5;4;7;0},{5;4;7;0}
42,4,Foraging,Foraging,Adult,{1;5;0},{5;1;7;0}
43,7,Foraging,Waiting Area,Adult,{1;5},{4;1;5;0}
43,5,Interacting with foreign object,Foraging,Adult,{4;1;7;0},{4;1;7;0}
43,0,Foraging,Foraging,Adult,{1;5;4},{5;1;7;4}
43,1,Foraging,Foraging,Adult,{5;4;7;0},{5;4;7;0}
43,4,Foraging,Foraging,Adult,{1;5;0},{5;1;7;0}
44,7,Foraging,Waiting Area,Adult,{1;5;8},{4;1;5;8;0}
44,5,Interacting with foreign object,Foraging,Adult,{4;1;8;0;7},{4;1;8;0;7}
44,8,Foraging,Foraging,Adult,{5;1;7},{1;4;5;0;7}
44,0,Foraging,Foraging,Adult,{1;5;4},{1;4;5;8;7}
44,1,Interacting with foreign object,Foraging,Adult,{4;5;8;0;7},{4;5;8;0;7}
44,4,Foraging,Foraging,Adult,{1;5;0},{1;5;8;0;7}
45,7,Foraging,Waiting Area,Adult,{1;5},{4;1;5;0}
45,5,Interacting with foreign object,Foraging,Adult,{4;1;7;0},{4;1;7;0}
45,0,Foraging,Foraging,Adult,{1;5;4},{5;1;7;4}
45,1,Interacting with foreign object,Foraging,Adult,{5;4;7;0},{5;4;7;0}
45,4,Foraging,Foraging,Adult,{1;5;0},{5;1;7;0}
46,7,Foraging,Waiting Area,Adult,{5},{4;5;0}
46,5,Interacting with foreign object,Foraging,Adult,{4;7;0},{4;7;0}
46,0,Foraging,Foraging,Adult,{4;5},{5;4;7}
46,4,Foraging,Foraging,Adult,{5;0},{5;7;0}
47,7,Foraging,Waiting Area,Adult,{1;5},{4;1;5;0}
47,5,Interacting with foreign object,Foraging,Adult,{4;1;7;0},{4;1;7;0}
47,0,Foraging,Foraging,Adult,{1;5;4},{5;1;7;4}
47,1,Interacting with foreign object,Foraging,Adult,{5;4;7;0},{5;4;7;0}
47,4,Foraging,Foraging,Adult,{1;5;0},{5;1;7;0}
48,7,Foraging,Waiting Area,Adult,{5;0},{4;5;0}
48,5,Interacting with foreign object,Foraging,Adult,{4;7;0},{4;7;0}
48,0,Foraging,Foraging,Adult,{5;4;7},{5;4;7}
48,4,Foraging,Foraging,Adult,{5;0},{5;7;0}
49,7,Foraging,Waiting Area,Adult,{5;0},{3;4;5;0}
49,5,Interacting with foreign object,Foraging,Adult,{3;4;7;0},{3;4;7;0}
49,0,Foraging,Foraging,Adult,{5;4;3;7},{5;4;3;7}
49,3,Foraging,Foraging,Adult,{4;5;0},{5;4;7;0}
49,4,Foraging,Foraging,Adult,{3;5;0},{5;3;7;0}
50,0,Foraging,Foraging,Adult,{3;1;4},{3;1;4}
50,1,Interacting with foreign object,Foraging,Adult,{3;4;0},{3;4;0}
50,3,Foraging,Foraging,Adult,{1;0;4},{1;0;4}
50,4,Foraging,Foraging,Adult,{3;1;0},{3;1;0}
51,0,Foraging,Foraging,Adult,{1;4},{1;4}
51,1,Foraging,Foraging,Adult,{4;0},{4;0}
51,4,Foraging,Foraging,Adult,{1;0},{1;0}
52,0,Foraging,Foraging,Adult,{3;1;4},{3;1;4}
52,1,Foraging,Foraging,Adult,{3;4;0},{3;4;0}
52,3,Foraging,Foraging,Adult,{1;0;4},{1;0;4}
52,4,Foraging,Foraging,Adult,{3;1;0},{3;1;0}
53,0,Foraging,Foraging,Adult,{3;1;4},{3;1;4}
53,1,Foraging,Foraging,Adult,{3;4;0},{3;4;0}
53,3,Foraging,Foraging,Adult,{1;0;4},{1;0;4}
53,4,Foraging,Foraging,Adult,{3;1;0},{3;1;0}
54,6,Interacting with foreign object,Foraging,Adult,{3;1},{3;1;0;4}
54,0,Foraging,Foraging,Adult,{3;1;4},{6;1;3;4}
54,1,Foraging,Foraging,Adult,{6;4;3;0},{6;4;3;0}
54,3,Foraging,Foraging,Adult,{6;1;0;4},{6;1;0;4}
54,4,Foraging,Foraging,Adult,{3;1;0},{6;1;3;0}
55,6,Interacting with foreign object,Foraging,Adult,{3;1},{3;1;0;4}
55,0,Foraging,Foraging,Adult,{3;1;4},{6;1;3;4}
55,1,Foraging,Foraging,Adult,{6;3;0},{6;4;3;0}
55,3,Foraging,Foraging,Adult,{6;1;0;4},{6;1;0;4}
55,4,Foraging,Foraging,Adult,{3;0},{6;1;3;0}
56,0,Foraging,Foraging,Adult,{3;1;4},{3;1;4}
56,1,Foraging,Foraging,Adult,{3;0},{3;4;0}
56,3,Foraging,Foraging,Adult,{1;0;4},{1;0;4}
56,4,Foraging,Foraging,Adult,{3;0},{3;1;0}
57,0,Foraging,Foraging,Adult,{3;1;4},{3;1;4}
57,1,Foraging,Foraging,Adult,{3;0},{3;4;0}
57,3,Foraging,Foraging,Adult,{1;0;4},{1;0;4}
57,4,Foraging,Foraging,Adult,{3;0},{3;1;0}
58,0,Foraging,Foraging,Adult,{3;1;4},{3;1;4}
58,1,Foraging,Foraging,Adult,{3;0},{3;4;0}
58,3,Foraging,Foraging,Adult,{1;0;4},{1;0;4}
58,4,Foraging,Foraging,Adult,{3;0},{3;1;0}
59,0,Foraging,Foraging,Adult,{3;4},{3;4}
59,3,Foraging,Foraging,Adult,{4;0},{4;0}
59,4,Foraging,Foraging,Adult,{3;0},{3;0}
60,0,Foraging,Foraging,Adult,{3;4},{3;4}
60,3,Foraging,Foraging,Adult,{4;0},{4;0}
60,4,Foraging,Foraging,Adult,{3;0},{3;0}
61,0,Foraging,Foraging,Adult,{3;4},{3;4}
61,3,Foraging,Foraging,Adult,{4;0},{4;0}
61,4,Foraging,Foraging,Adult,{3;0},{3;0}
62,7,Foraging,Waiting Area,Adult,{0},{3;4;0}
62,0,Foraging,Foraging,Adult,{3;4;7},{3;4;7}
62,3,Foraging,Foraging,Adult,{4;0},{4;7;0}
62,4,Foraging,Foraging,Adult,{3;0},{3;7;0}
63,7,Foraging,Waiting Area,Adult,{0},{3;4;0}
63,0,Moving,Foraging,Adult,{3;4;7},{3;4;7}
63,3,Foraging,Foraging,Adult,{4;0},{4;7;0}
63,4,Foraging,Foraging,Adult,{3;0},{3;7;0}
64,7,Foraging,Waiting Area,Adult,{},{3;4;0}
64,0,Moving,Foraging,Adult,{},{4;7}
64,3,Foraging,Foraging,Adult,{4},{4;7}
64,4,Foraging,Foraging,Adult,{3},{3;7;0}
65,7,Foraging,Waiting Area,Adult,{},{3;4}
65,3,Foraging,Foraging,Adult,{4},{4;7}
65,4,Foraging,Foraging,Adult,{3},{3;7}
66,7,Foraging,Waiting Area,Adult,{},{3;4}
66,3,Foraging,Foraging,Adult,{4},{4;7}
66,4,Foraging,Foraging,Adult,{3},{3;7}
67,7,Foraging,Waiting Area,Adult,{},{3;4}
67,3,Foraging,Foraging,Adult,{4},{4;7}
67,4,Foraging,Foraging,Adult,{3},{3;7}
68,7,Foraging,Waiting Area,Adult,{},{3;4}
68,3,Foraging,Foraging,Adult,{4},{4;7}
68,4,Foraging,Foraging,Adult,{3},{3;7}
69,7,Foraging,Waiting Area,Adult,{},{3;4}
69,3,Foraging,Foraging,Adult,{4},{4;7}
69,4,Foraging,Foraging,Adult,{3},{3;7}
70,7,Foraging,Waiting Area,Adult,{8},{3;4;8}
70,8,Foraging,Foraging,Adult,{3;7},{3;4;7}
70,3,Foraging,Foraging,Adult,{4;8},{4;7;8}
70,4,Foraging,Foraging,Adult,{3},{3;7;8}
71,7,Foraging,Waiting Area,Adult,{8},{3;4;0;8}
71,8,Low sitting/standing (stationary),Foraging,Adult,{3;7},{3;4;7}
71,0,Moving,Waiting Area,Adult,{},{3;4;7}
71,3,Foraging,Foraging,Adult,{4;8},{4;7;8;0}
71,4,Foraging,Foraging,Adult,{3},{3;7;8;0}
72,7,Foraging,Waiting Area,Adult,{8},{3;4;8}
72,8,Low sitting/standing (stationary),Foraging,Adult,{3;7},{3;4;7}
72,3,Foraging,Foraging,Adult,{4;8},{4;7;8}
72,4,Foraging,Foraging,Adult,{3},{3;7;8}
73,7,Foraging,Waiting Area,Adult,{8},{3;4;8}
73,8,Low sitting/standing (stationary),Foraging,Adult,{3;7},{3;4;7}
73,3,Foraging,Foraging,Adult,{4;8},{4;7;8}
73,4,Foraging,Foraging,Adult,{3},{3;7;8}
74,7,Foraging,Waiting Area,Adult,{3},{3;4;0}
74,0,Moving,Waiting Area,Adult,{},{7}
74,3,Foraging,Foraging,Adult,{4;7},{4;7}
74,4,Foraging,Foraging,Adult,{3},{3;7}
75,7,Foraging,Waiting Area,Adult,{3},{3;4}
75,0,Moving,Waiting Area,Adult,{},{}
75,3,Foraging,Foraging,Adult,{4;7},{4;7}
75,4,Foraging,Foraging,Adult,{3},{3;7}
76,7,Foraging,Waiting Area,Adult,{3;8},{3;4;8}
76,8,Low sitting/standing (stationary),Foraging,Adult,{3;7},{3;4;7}
76,0,Moving,Waiting Area,Adult,{},{}
76,3,Foraging,Foraging,Adult,{4;7;8},{4;7;8}
76,4,Foraging,Foraging,Adult,{3},{3;7;8}
77,7,Foraging,Waiting Area,Adult,{3;8},{3;4;8}
77,8,Foraging,Foraging,Adult,{3;7},{3;4;7}
77,0,Moving,Waiting Area,Adult,{},{}
77,3,Foraging,Foraging,Adult,{4;7;8},{4;7;8}
77,4,Foraging,Foraging,Adult,{3},{3;7;8}
78,7,Foraging,Waiting Area,Adult,{8},{4;8}
78,8,Foraging,Foraging,Adult,{7},{4;7}
78,0,Moving,Waiting Area,Adult,{},{}
78,4,Foraging,Foraging,Adult,{},{7;8}
79,7,Foraging,Waiting Area,Adult,{8},{3;4;8}
79,8,Foraging,Foraging,Adult,{3;7},{3;4;7}
79,0,Moving,Waiting Area,Adult,{},{}
79,3,Foraging,Foraging,Adult,{4;8},{4;7;8}
79,4,Foraging,Foraging,Adult,{3},{3;7;8}
80,7,Foraging,Waiting Area,Adult,{8},{4;8}
80,8,Foraging,Foraging,Adult,{7},{4;7}
80,0,Foraging,Waiting Area,Adult,{},{}
80,4,Foraging,Foraging,Adult,{},{7;8}
81,7,Foraging,Waiting Area,Adult,{},{4;8}
81,8,Foraging,Foraging,Adult,{},{4;7}
81,0,Foraging,Waiting Area,Adult,{},{}
81,4,Foraging,Foraging,Adult,{},{7;8}
82,7,Foraging,Waiting Area,Adult,{5},{4;5;8}
82,8,Foraging,Foraging,Adult,{5},{5;4;7}
82,5,Interacting with foreign object,Foraging,Adult,{4;7;8},{4;7;8}
82,0,Foraging,Waiting Area,Adult,{},{}
82,4,Foraging,Foraging,Adult,{5},{5;7;8}
83,7,Foraging,Waiting Area,Adult,{},{3;4}
83,0,Moving,Waiting Area,Adult,{},{}
83,3,Foraging,Foraging,Adult,{4},{4;7}
83,4,Foraging,Foraging,Adult,{3},{3;7}
84,7,Foraging,Waiting Area,Adult,{},{4;8}
84,8,Foraging,Foraging,Adult,{4},{4;7}
84,0,Moving,Waiting Area,Adult,{},{}
84,4,Foraging,Foraging,Adult,{8},{7;8}
85,7,Foraging,Waiting Area,Adult,{},{4;8}
85,8,Foraging,Foraging,Adult,{4},{4;7}
85,0,Moving,Waiting Area,Adult,{},{}
85,4,Foraging,Foraging,Adult,{8},{7;8}
86,7,Foraging,Waiting Area,Adult,{},{4;8}
86,8,Foraging,Foraging,Adult,{4},{4;7}
86,0,Moving,Waiting Area,Adult,{},{}
86,4,Foraging,Foraging,Adult,{8},{7;8}
87,7,Foraging,Waiting Area,Adult,{},{4}
87,0,Foraging,Waiting Area,Adult,{},{}
87,4,Foraging,Foraging,Adult,{},{7}
88,7,Foraging,Waiting Area,Adult,{1},{1;4}
88,0,Foraging,Waiting Area,Adult,{},{}
88,1,Foraging,Foraging,Adult,{7},{4;7}
88,4,Foraging,Foraging,Adult,{},{1;7}
89,7,Foraging,Waiting Area,Adult,{1},{1;8;4}
89,8,Foraging,Foraging,Adult,{1;4},{1;7;4}
89,0,Foraging,Waiting Area,Adult,{},{}
89,1,Foraging,Waiting Area,Adult,{7;8},{4;7;8}
89,4,Foraging,Foraging,Adult,{8},{1;7;8}
90,7,Foraging,Waiting Area,Adult,{1},{1;4}
90,0,Foraging,Waiting Area,Adult,{},{}
90,1,Foraging,Waiting Area,Adult,{7},{4;7}
90,4,Foraging,Foraging,Adult,{},{1;7}
91,7,Foraging,Waiting Area,Adult,{1},{1;4}
91,0,Foraging,Waiting Area,Adult,{},{}
91,1,Interacting with foreign object,Waiting Area,Adult,{7},{4;7}
91,4,Foraging,Foraging,Adult,{},{1;7}
92,7,Foraging,Waiting Area,Adult,{1},{1;4}
92,0,Foraging,Waiting Area,Adult,{},{}
92,1,Interacting with foreign object,Foraging,Adult,{7},{4;7}
92,4,Foraging,Foraging,Adult,{},{1;7}
93,7,Foraging,Waiting Area,Adult,{1},{1;8;4}
93,8,Foraging,Foraging,Adult,{1;4},{1;7;4}
93,0,Foraging,Waiting Area,Adult,{},{}
93,1,Interacting with foreign object,Foraging,Adult,{7;8},{4;7;8}
93,4,Foraging,Foraging,Adult,{8},{1;7;8}
94,7,Foraging,Waiting Area,Adult,{1},{1;8;4}
94,8,Foraging,Foraging,Adult,{1;4},{1;7;4}
94,0,Foraging,Waiting Area,Adult,{},{}
94,1,Interacting with foreign object,Foraging,Adult,{7;8},{4;7;8}
94,4,Foraging,Foraging,Adult,{8},{1;7;8}
95,7,Foraging,Waiting Area,Adult,{3},{3;4}
95,0,Foraging,Waiting Area,Adult,{},{}
95,3,Foraging,Foraging,Adult,{4;7},{4;7}
95,4,Foraging,Foraging,Adult,{3},{3;7}
